,practice,year,items,low_med_dose_items,proportion_lm_dose
6153,N82097,2018,10831,4726,0.4363401347982642
6154,N82099,2018,10332,4430,0.42876500193573364
6155,N82100,2018,2726,1199,0.43983859134262654
6156,N82101,2018,5409,3065,0.566648178960991
6157,N82103,2018,7804,3087,0.39556637621732443
6158,N82104,2018,4338,1881,0.4336099585062241
6159,N82106,2018,3874,1941,0.5010325245224574
6160,N82107,2018,3140,1911,0.6085987261146497
6161,N82108,2018,4815,2512,0.5217030114226376
6162,N82109,2018,4987,2044,0.4098656506917987
6163,N82110,2018,11625,4569,0.39303225806451614
6164,N82113,2018,5045,2258,0.44757185332011895
6165,N82115,2018,9384,4208,0.4484228473998295
6166,N82116,2018,5808,2285,0.3934228650137741
6167,N82117,2018,14837,5313,0.3580912583406349
6168,N82617,2018,3038,1522,0.500987491770902
6169,N82621,2018,3879,1745,0.44985821087909256
6170,N82623,2018,1879,888,0.4725918041511442
6171,N82633,2018,4201,2137,0.5086884075220186
6172,N82641,2018,9248,4243,0.45880190311418684
6173,N82645,2018,5497,2612,0.4751682736037839
6174,N82646,2018,9968,4174,0.41873996789727125
6175,N82647,2018,2415,986,0.4082815734989648
6176,N82648,2018,2229,1100,0.49349484073575595
6177,N82650,2018,3598,1574,0.43746525847693163
6178,N82651,2018,4884,2166,0.44348894348894347
6179,N82655,2018,3750,1920,0.512
6180,N82662,2018,8952,3857,0.43085344057193925
6181,N82663,2018,5653,3056,0.540597912612772
6182,N82664,2018,3501,2122,0.606112539274493
6183,N82665,2018,5417,2869,0.5296289459110208
6184,N82668,2018,3493,1793,0.5133123389636416
6185,N82669,2018,4752,2226,0.4684343434343434
6186,N82670,2018,3940,1903,0.482994923857868
6187,N82671,2018,4537,2439,0.5375798986114172
6188,N82676,2018,4076,2070,0.5078508341511285
6189,N82678,2018,4342,1779,0.4097190234914786
6190,N83001,2018,19272,8379,0.4347758405977584
6191,N83002,2018,22074,6893,0.31226782640210204
6192,N83003,2018,9040,5702,0.6307522123893805
6193,N83005,2018,11743,6514,0.5547134463084391
6194,N83006,2018,3706,1400,0.37776578521316784
6195,N83007,2018,5274,2211,0.419226393629124
6196,N83008,2018,14989,5952,0.39709120021348987
6197,N83009,2018,22704,7856,0.3460183227625088
6198,N83010,2018,11006,6251,0.5679629293112848
6199,N83012,2018,16669,7692,0.46145539624452575
6200,N83013,2018,5306,2262,0.4263098379193366
6201,N83014,2018,17163,7656,0.4460758608634854
6202,N83015,2018,5984,3072,0.5133689839572193
6203,N83017,2018,5267,3054,0.5798367191949877
6204,N83018,2018,12772,6693,0.5240369558409019
6205,N83019,2018,20709,9058,0.4373943695977594
6206,N83020,2018,15036,8584,0.5708965150305932
6207,N83021,2018,10275,6425,0.6253041362530414
6208,N83022,2018,14372,7695,0.5354160868355134
6209,N83023,2018,11704,4629,0.3955058099794942
6210,N83024,2018,14806,6605,0.44610293124409023
6211,N83025,2018,15411,7478,0.4852378171435987
6212,N83026,2018,3877,1887,0.486716533402115
6213,N83027,2018,10346,5739,0.5547071331915716
6214,N83028,2018,43199,22932,0.5308456214264219
6215,N83030,2018,9096,4345,0.4776824978012313
6216,N83031,2018,2924,1133,0.3874829001367989
6217,N83032,2018,16732,7618,0.45529524264881666
6218,N83033,2018,9879,4871,0.49306609980767285
6219,N83035,2018,8827,4493,0.5090064574600657
6220,N83041,2018,6442,2336,0.36262030425333747
6221,N83043,2018,6856,3612,0.5268378063010501
6222,N83045,2018,5813,2857,0.4914846034749699
6223,N83047,2018,8223,3969,0.48267055819044147
6224,N83049,2018,4301,2315,0.5382469193210881
6225,N83050,2018,6157,2591,0.4208218288127335
6226,N83053,2018,5552,1913,0.34456051873198845
6227,N83054,2018,4781,2463,0.5151641915917172
6228,N83055,2018,8216,4342,0.5284810126582279
6229,N83060,2018,8288,3546,0.42784749034749037
6230,N83601,2018,7104,3680,0.5180180180180181
6231,N83603,2018,9820,4000,0.4073319755600815
6232,N83604,2018,3620,242,0.06685082872928177
6233,N83605,2018,5189,2131,0.41067643091154366
6234,N83608,2018,12821,5572,0.43459948521956165
6235,N83609,2018,7205,2964,0.41138098542678697
6236,N83610,2018,4081,1648,0.4038225925018378
6237,N83611,2018,1,1,1.0
6238,N83614,2018,3311,1839,0.5554213228631834
6239,N83619,2018,3012,1725,0.5727091633466136
6240,N83620,2018,4133,2225,0.538349866924752
6241,N83621,2018,5381,2994,0.5564021557331351
6242,N83622,2018,4147,473,0.11405835543766578
6243,N83624,2018,4930,3409,0.6914807302231237
6244,N83628,2018,3923,2192,0.5587560540402753
6245,N83633,2018,7065,3476,0.49200283085633406
6246,N83635,2018,3580,1488,0.41564245810055866
6247,N83637,2018,5637,3613,0.6409437644136953
6248,N83638,2018,10,7,0.7
6249,N84001,2018,10400,5216,0.5015384615384615
6250,N84002,2018,4217,2323,0.550865544225753
6251,N84003,2018,14167,7310,0.5159878591091974
6252,N84004,2018,10218,6169,0.6037385006850655
6253,N84005,2018,14316,5717,0.39934339200894103
6254,N84006,2018,16582,7628,0.4600168857797612
6255,N84007,2018,8900,3723,0.41831460674157306
6256,N84008,2018,10320,4543,0.4402131782945736
6257,N84010,2018,5646,3085,0.5464045341834928
6258,N84011,2018,9942,5442,0.5473747736873869
6259,N84012,2018,18237,8250,0.45237703569666066
6260,N84013,2018,8755,4790,0.5471159337521416
6261,N84014,2018,5445,2273,0.4174471992653811
6262,N84015,2018,9975,5212,0.5225062656641604
6263,N84016,2018,10647,4732,0.4444444444444444
6264,N84017,2018,20717,12567,0.606603272674615
6265,N84018,2018,19826,9780,0.493291637244023
6266,N84019,2018,12570,6404,0.509466984884646
6267,N84020,2018,11952,5849,0.48937416331994643
6268,N84021,2018,21796,10316,0.47329785281703063
6269,N84023,2018,9733,4341,0.4460084249460598
6270,N84024,2018,17577,9402,0.5349035671616317
6271,N84025,2018,15820,8183,0.5172566371681416
6272,N84026,2018,4452,2233,0.5015723270440252
6273,N84027,2018,4489,2407,0.5361995990198263
6274,N84028,2018,11422,5508,0.4822272806863947
6275,N84029,2018,9183,4232,0.46085157355983886
6276,N84034,2018,10468,5747,0.5490064959877723
6277,N84035,2018,10492,4871,0.46425848265345027
6278,N84036,2018,1570,744,0.47388535031847134
6279,N84037,2018,4529,2175,0.48023846323691766
6280,N84038,2018,9773,4665,0.47733551621815207
6281,N84041,2018,5190,2585,0.4980732177263969
6282,N84043,2018,1907,1009,0.5291033036182485
6283,N84605,2018,3732,1712,0.4587352625937835
6284,N84611,2018,6009,3222,0.5361957064403395
6285,N84613,2018,6765,4173,0.6168514412416851
6286,N84614,2018,4065,1771,0.435670356703567
6287,N84615,2018,5357,3223,0.6016427104722792
6288,N84617,2018,4800,1878,0.39125
6289,N84618,2018,8424,3591,0.42628205128205127
6290,N84621,2018,5090,2553,0.5015717092337918
6291,N84624,2018,2181,1158,0.530949105914718
6292,N84625,2018,4033,1660,0.411604264815274
6293,N84626,2018,4226,1766,0.4178892569805963
6294,N84627,2018,4075,2324,0.5703067484662576
6295,N84630,2018,3093,1519,0.49110895570643387
6296,N85001,2018,8851,4334,0.4896621850638346
6297,N85002,2018,17871,9510,0.5321470538861843
6298,N85003,2018,6520,4012,0.6153374233128834
6299,N85005,2018,20665,10480,0.507137672392935
6300,N85006,2018,11975,6422,0.5362839248434238
6301,N85007,2018,23047,12355,0.5360784483880765
6302,N85008,2018,27766,14623,0.5266513001512642
6303,N85009,2018,10588,6053,0.5716849263316962
6304,N85012,2018,14100,7286,0.5167375886524823
6305,N85013,2018,9678,4495,0.464455466005373
6306,N85014,2018,6737,3088,0.4583642570877245
6307,N85015,2018,7419,3409,0.4594958889338186
6308,N85016,2018,7172,4162,0.5803123257110987
6309,N85017,2018,7535,4328,0.574386197743862
6310,N85018,2018,8090,3524,0.4355995055624227
6311,N85019,2018,11085,5334,0.48119079837618406
6312,N85020,2018,20342,9838,0.48362992822731293
6313,N85021,2018,3582,1883,0.5256839754327192
6314,N85022,2018,4360,2766,0.6344036697247707
6315,N85023,2018,7385,3626,0.4909952606635071
6316,N85024,2018,12009,5007,0.4169372970272296
6317,N85025,2018,5890,2953,0.5013582342954159
6318,N85027,2018,15605,6520,0.4178148029477731
6319,N85028,2018,8771,5278,0.601755786113328
6320,N85031,2018,8867,4589,0.5175369347017029
6321,N85032,2018,8880,4611,0.5192567567567568
6322,N85034,2018,11076,4982,0.4498013723365836
6323,N85037,2018,6343,3326,0.5243575595144253
6324,N85038,2018,7296,4042,0.5540021929824561
6325,N85040,2018,8361,4102,0.4906111709125703
6326,N85044,2018,19626,9940,0.5064710078467339
6327,N85046,2018,5799,3128,0.5394033454043801
6328,N85047,2018,6593,3065,0.4648870013650842
6329,N85048,2018,5446,2871,0.5271759089239809
6330,N85051,2018,10459,5679,0.5429773400898747
6331,N85052,2018,3999,1554,0.3885971492873218
6332,N85053,2018,5172,2824,0.5460170146945089
6333,N85054,2018,5042,2744,0.5442284807616026
6334,N85057,2018,3490,2115,0.6060171919770774
6335,N85059,2018,5603,2938,0.5243619489559165
6336,N85616,2018,5264,3168,0.601823708206687
6337,N85617,2018,5056,2456,0.48575949367088606
6338,N85620,2018,8135,4157,0.5110018438844499
6339,N85625,2018,16511,7741,0.46883895584761676
6340,N85629,2018,4788,1950,0.40726817042606517
6341,N85633,2018,4440,1870,0.42117117117117114
6342,N85634,2018,2249,884,0.3930635838150289
6343,N85638,2018,48,25,0.5208333333333334
6344,N85640,2018,3897,1389,0.35642802155504233
6345,N85643,2018,3328,1620,0.48677884615384615
6346,N85647,2018,3,1,0.3333333333333333
6347,N85648,2018,3295,1702,0.5165402124430956
6348,P81002,2018,47613,25870,0.5433390040535148
6349,P81003,2018,15118,7704,0.5095912157692817
6350,P81004,2018,8514,4666,0.5480385247827109
6351,P81005,2018,10350,5554,0.5366183574879227
6352,P81006,2018,38723,18900,0.488082018438654
6353,P81008,2018,10467,6383,0.6098213432693226
6354,P81010,2018,5213,1864,0.35756761941300597
6355,P81013,2018,12626,6841,0.5418184698241724
6356,P81014,2018,9058,4944,0.5458158533892692
6357,P81015,2018,10957,5785,0.527972985306197
6358,P81016,2018,23180,14020,0.6048317515099223
6359,P81017,2018,18227,9992,0.5481977286443188
6360,P81018,2018,13143,8163,0.6210910750970098
6361,P81020,2018,23147,11670,0.5041690067827365
6362,P81022,2018,14133,7700,0.5448241703813769
6363,P81025,2018,19550,8585,0.4391304347826087
6364,P81027,2018,22273,9394,0.4217662640865622
6365,P81028,2018,2563,1466,0.5719859539602029
6366,P81029,2018,32157,20036,0.6230680722704233
6367,P81031,2018,15525,8755,0.5639291465378422
6368,P81032,2018,14752,6957,0.4715970715835141
6369,P81033,2018,14855,10271,0.6914170313025917
6370,P81035,2018,7051,4094,0.5806268614380938
6371,P81036,2018,28574,12548,0.4391404773570379
6372,P81037,2018,15921,9427,0.5921110483009862
6373,P81038,2018,11150,6556,0.5879820627802691
6374,P81039,2018,5785,2253,0.3894554883318928
6375,P81040,2018,13135,8433,0.6420251237152645
6376,P81041,2018,8410,4202,0.49964328180737216
6377,P81042,2018,18063,9416,0.5212866079831701
6378,P81043,2018,8392,5461,0.6507387988560533
6379,P81044,2018,21406,11544,0.5392880500794169
6380,P81045,2018,5708,2670,0.4677645409950946
6381,P81046,2018,9143,3788,0.4143060264683364
6382,P81047,2018,15889,8340,0.5248914343256341
6383,P81051,2018,18181,9056,0.4981024146086574
6384,P81053,2018,10059,6234,0.619743513271697
6385,P81054,2018,13238,6710,0.5068741501737423
6386,P81055,2018,10159,5600,0.5512353578108081
6387,P81057,2018,16264,6176,0.37973438268568616
6388,P81058,2018,11914,7177,0.6024005371831459
6389,P81059,2018,17824,9409,0.5278837522441652
6390,P81061,2018,8556,4736,0.5535296867695184
6391,P81062,2018,12255,6962,0.568094655242758
6392,P81063,2018,18897,10073,0.5330475736889453
6393,P81065,2018,12827,6862,0.5349653075543774
6394,P81066,2018,12876,6459,0.5016309412861137
6395,P81067,2018,20794,11201,0.5386649995190921
6396,P81069,2018,15805,7067,0.4471369819677317
6397,P81070,2018,12506,6268,0.5011994242763473
6398,P81071,2018,7662,2922,0.3813625685199687
6399,P81072,2018,30151,16400,0.5439288912473882
6400,P81073,2018,19784,6906,0.3490699555196118
6401,P81074,2018,30059,14678,0.48830633088259756
6402,P81076,2018,12654,6701,0.5295558716611348
6403,P81077,2018,24367,12391,0.5085156153814585
6404,P81078,2018,11593,5727,0.49400500301906325
6405,P81079,2018,22298,11107,0.49811642299757825
6406,P81081,2018,8930,5316,0.5952967525195969
6407,P81082,2018,18123,9282,0.5121668597914253
6408,P81083,2018,11350,6113,0.5385903083700441
6409,P81084,2018,9073,4519,0.4980712002645211
6410,P81086,2018,20063,10042,0.5005233514429547
6411,P81087,2018,26526,12373,0.46644801326999924
6412,P81088,2018,10004,5470,0.546781287485006
6413,P81089,2018,22260,10698,0.4805929919137466
6414,P81092,2018,18382,8741,0.47551952997497554
6415,P81093,2018,1866,850,0.4555198285101822
6416,P81095,2018,11142,5982,0.5368874528809908
6417,P81096,2018,7986,4169,0.522038567493113
6418,P81099,2018,11974,7314,0.6108234508100885
6419,P81100,2018,29817,15823,0.5306704229131033
6420,P81103,2018,13931,8392,0.6023975306869571
6421,P81104,2018,2389,1233,0.5161155295102553
6422,P81107,2018,7914,3348,0.4230477634571645
6423,P81112,2018,26086,10658,0.40857164762707965
6424,P81113,2018,8588,4852,0.5649743828598044
6425,P81115,2018,23086,10515,0.45547084813306765
6426,P81117,2018,6580,3367,0.5117021276595745
6427,P81118,2018,11213,5519,0.4921965575671096
6428,P81119,2018,6246,3221,0.515690041626641
6429,P81123,2018,20113,9081,0.45149903047780043
6430,P81125,2018,12624,8355,0.6618346007604563
6431,P81127,2018,4836,2965,0.6131100082712986
6432,P81128,2018,13385,8982,0.6710496824803885
6433,P81129,2018,14751,7949,0.5388787200867737
6434,P81130,2018,17406,10606,0.6093301160519361
6435,P81132,2018,12782,7821,0.6118760757314974
6436,P81133,2018,16588,9628,0.5804195804195804
6437,P81134,2018,10076,3863,0.3833862643906312
6438,P81136,2018,4911,3265,0.6648340460191408
6439,P81137,2018,8358,4016,0.4804977267288825
6440,P81138,2018,5705,3552,0.6226117440841368
6441,P81140,2018,24323,15932,0.6550178843070344
6442,P81143,2018,13804,6486,0.4698638075920023
6443,P81146,2018,6001,3084,0.5139143476087319
6444,P81147,2018,6940,3815,0.5497118155619597
6445,P81149,2018,9443,5644,0.5976914116276607
6446,P81150,2018,12267,6706,0.5466699274476237
6447,P81152,2018,7044,4316,0.6127200454287337
6448,P81154,2018,11114,6074,0.5465179053446104
6449,P81155,2018,5561,992,0.17838518252112928
6450,P81157,2018,12739,6197,0.4864589057225842
6451,P81159,2018,26988,13602,0.5040017785682526
6452,P81160,2018,16450,7267,0.4417629179331307
6453,P81163,2018,7,4,0.5714285714285714
6454,P81165,2018,3475,1444,0.41553956834532374
6455,P81166,2018,4094,2759,0.6739130434782609
6456,P81167,2018,7787,5256,0.6749711056889688
6457,P81169,2018,7740,4495,0.5807493540051679
6458,P81170,2018,6074,3362,0.5535067500823181
6459,P81171,2018,4111,2354,0.5726100705424471
6460,P81172,2018,13586,5805,0.42727808037685855
6461,P81173,2018,3461,2312,0.6680150245593759
6462,P81176,2018,7,3,0.42857142857142855
6463,P81177,2018,2180,1198,0.5495412844036697
6464,P81179,2018,3652,2347,0.6426615553121577
6465,P81180,2018,5828,3254,0.5583390528483184
6466,P81181,2018,10590,6136,0.5794145420207744
6467,P81182,2018,7888,4422,0.5605983772819473
6468,P81184,2018,10805,5197,0.4809810273021749
6469,P81185,2018,18256,10287,0.5634859772129711
6470,P81186,2018,5538,2826,0.5102925243770314
6471,P81190,2018,1,1,1.0
6472,P81191,2018,11843,5892,0.4975090770919531
6473,P81196,2018,28096,16111,0.5734268223234624
6474,P81197,2018,5717,2583,0.45181039006471924
6475,P81201,2018,5732,3315,0.5783321702721563
6476,P81204,2018,6547,4374,0.6680922559951122
6477,P81208,2018,23038,11065,0.48029342824897997
6478,P81210,2018,11020,5137,0.4661524500907441
6479,P81212,2018,6897,3162,0.45846020008699434
6480,P81213,2018,9088,4706,0.5178257042253521
6481,P81214,2018,4184,2737,0.6541586998087954
6482,P81215,2018,3906,1913,0.48975934459805426
6483,P81218,2018,8406,4553,0.5416369260052344
6484,P81620,2018,2179,829,0.38044974759063793
6485,P81622,2018,9683,5464,0.5642879272952598
6486,P81633,2018,4881,2902,0.5945502970702725
6487,P81642,2018,2959,1968,0.6650895572828658
6488,P81643,2018,2570,1365,0.5311284046692607
6489,P81646,2018,5985,3262,0.5450292397660819
6490,P81647,2018,2697,890,0.3299962921764924
6491,P81655,2018,6976,3429,0.49154243119266056
6492,P81659,2018,5138,3370,0.6558972362787077
6493,P81664,2018,25676,11875,0.46249415796853094
6494,P81667,2018,3696,2214,0.599025974025974
6495,P81668,2018,10143,4703,0.46366952578132703
6496,P81674,2018,7060,2944,0.4169971671388102
6497,P81681,2018,25044,13124,0.5240376936591599
6498,P81683,2018,8857,4299,0.4853787964322005
6499,P81684,2018,13,7,0.5384615384615384
6500,P81685,2018,5143,3798,0.7384794866809256
6501,P81686,2018,3240,2232,0.6888888888888889
6502,P81687,2018,4266,2382,0.5583684950773559
6503,P81689,2018,3032,1498,0.4940633245382586
6504,P81692,2018,3932,926,0.23550356052899288
6505,P81694,2018,3554,2046,0.5756893640967924
6506,P81695,2018,7487,4434,0.5922265259783625
6507,P81699,2018,2934,935,0.31867757327880025
6508,P81701,2018,4056,2478,0.6109467455621301
6509,P81704,2018,13852,9269,0.6691452497834248
6510,P81707,2018,6210,3502,0.5639291465378422
6511,P81709,2018,5504,2169,0.3940770348837209
6512,P81710,2018,8192,3673,0.4483642578125
6513,P81711,2018,3299,1395,0.4228554107305244
6514,P81713,2018,3486,2052,0.5886402753872634
6515,P81714,2018,10211,5412,0.5300166487121731
6516,P81721,2018,1769,1062,0.6003391746749576
6517,P81724,2018,2660,1323,0.49736842105263157
6518,P81726,2018,2941,1803,0.6130567834070044
6519,P81727,2018,3452,2098,0.6077636152954808
6520,P81730,2018,15332,7309,0.47671536655361335
6521,P81731,2018,3663,2358,0.6437346437346437
6522,P81732,2018,5278,3024,0.5729442970822282
6523,P81733,2018,1,0,0.0
6524,P81734,2018,23162,9910,0.4278559709869614
6525,P81735,2018,5378,3120,0.5801413164745258
6526,P81736,2018,4472,2736,0.6118067978533095
6527,P81737,2018,4164,3307,0.7941882804995197
6528,P81738,2018,1593,886,0.5561833019460138
6529,P81740,2018,1713,840,0.4903677758318739
6530,P81741,2018,2845,1629,0.5725834797891037
6531,P81742,2018,4845,2333,0.48152734778121775
6532,P81748,2018,8422,4347,0.5161481833293754
6533,P81749,2018,694,532,0.7665706051873199
6534,P81750,2018,2577,1686,0.6542491268917345
6535,P81755,2018,7313,3036,0.4151511007794339
6536,P81756,2018,3623,2402,0.6629864752967154
6537,P81757,2018,3248,1938,0.5966748768472906
6538,P81758,2018,2138,789,0.36903648269410666
6539,P81763,2018,860,416,0.48372093023255813
6540,P81769,2018,1545,1001,0.6478964401294498
6541,P81770,2018,4804,2381,0.4956286427976686
6542,P81771,2018,8309,5152,0.620050547598989
6543,P81772,2018,18,12,0.6666666666666666
6544,P81778,2018,5858,2793,0.47678388528508026
6545,P81780,2018,5155,3622,0.7026188166828322
6546,P81785,2018,1866,1183,0.6339764201500536
6547,P81788,2018,1,0,0.0
6548,P81793,2018,3,3,1.0
6549,P81801,2018,1,1,1.0
6550,P82001,2018,13238,5163,0.3900135972201239
6551,P82002,2018,8584,4884,0.5689655172413793
6552,P82003,2018,21742,7837,0.3604544200165578
6553,P82004,2018,12587,7067,0.5614522920473505
6554,P82005,2018,7042,3875,0.5502698097131496
6555,P82006,2018,10218,5987,0.5859267958504599
6556,P82007,2018,18158,10859,0.5980284172265669
6557,P82008,2018,20530,9148,0.4455918168533853
6558,P82009,2018,11381,6693,0.5880854055003953
6559,P82010,2018,9564,4379,0.4578628189042242
6560,P82011,2018,7351,3354,0.4562644538158074
6561,P82012,2018,8478,4740,0.5590941259731068
6562,P82013,2018,5663,2699,0.4766025075048561
6563,P82014,2018,10642,5541,0.5206728058635595
6564,P82015,2018,23328,10988,0.47102194787379975
6565,P82016,2018,17620,8856,0.5026106696935301
6566,P82018,2018,6576,3565,0.5421228710462287
6567,P82020,2018,5979,3682,0.6158220438200368
6568,P82021,2018,6292,3304,0.5251112523839797
6569,P82022,2018,5644,2853,0.5054925584691708
6570,P82023,2018,10268,5198,0.5062329567588625
6571,P82025,2018,4598,2573,0.5595911265767725
6572,P82029,2018,5289,2372,0.4484779731518245
6573,P82030,2018,5220,2925,0.5603448275862069
6574,P82031,2018,11754,5753,0.4894503998638761
6575,P82033,2018,2727,1107,0.40594059405940597
6576,P82034,2018,3717,2283,0.6142050040355125
6577,P82036,2018,4681,3121,0.6667378765221107
6578,P82037,2018,7044,3572,0.5070982396365701
6579,P82607,2018,8323,4646,0.5582121831070528
6580,P82609,2018,10230,6689,0.6538611925708699
6581,P82613,2018,9569,6534,0.6828299717838855
6582,P82616,2018,3944,1352,0.34279918864097364
6583,P82624,2018,4617,1288,0.2789690275070392
6584,P82625,2018,2066,1108,0.5363020329138432
6585,P82626,2018,7501,3983,0.5309958672177043
6586,P82627,2018,4690,986,0.21023454157782517
6587,P82629,2018,2916,1629,0.558641975308642
6588,P82633,2018,3075,2333,0.7586991869918699
6589,P82634,2018,5640,2649,0.4696808510638298
6590,P82640,2018,6200,2043,0.3295161290322581
6591,P82643,2018,3777,1732,0.45856499867619804
6592,P82652,2018,5589,1102,0.19717301842905707
6593,P82660,2018,6839,3101,0.4534288638689867
6594,P82661,2018,23,15,0.6521739130434783
6595,P83001,2018,9353,4008,0.4285256067571902
6596,P83004,2018,13886,6972,0.502088434394354
6597,P83005,2018,8007,3634,0.4538528787311103
6598,P83006,2018,12160,5253,0.4319901315789474
6599,P83007,2018,9623,4519,0.46960407357372963
6600,P83008,2018,7278,2840,0.3902170926078593
6601,P83009,2018,13338,7362,0.5519568151147098
6602,P83010,2018,6507,3444,0.5292761641309359
6603,P83011,2018,12963,6720,0.5183985188613747
6604,P83012,2018,29788,14132,0.47441922921982005
6605,P83015,2018,11471,5085,0.4432917792694621
6606,P83017,2018,4494,1792,0.3987538940809969
6607,P83019,2018,4730,2300,0.48625792811839325
6608,P83020,2018,8836,3941,0.4460162969669534
6609,P83021,2018,15232,9905,0.6502757352941176
6610,P83023,2018,10334,5201,0.5032901103154636
6611,P83024,2018,5869,3249,0.5535866416766059
6612,P83025,2018,5278,2897,0.5488821523304281
6613,P83027,2018,3745,2242,0.5986648865153538
6614,P83029,2018,4626,1956,0.42282749675745784
6615,P83603,2018,18183,8767,0.4821536600120992
6616,P83605,2018,8788,4668,0.5311788802913063
6617,P83608,2018,7706,3440,0.44640539839086424
6618,P83609,2018,3665,1567,0.42755798090040925
6619,P83611,2018,4040,1800,0.44554455445544555
6620,P83612,2018,5371,2759,0.5136846024948799
6621,P83620,2018,6971,4707,0.6752259360206571
6622,P83621,2018,5587,2370,0.42419903347055665
6623,P83623,2018,4613,2316,0.5020593973553003
6624,P84004,2018,11330,3888,0.3431597528684907
6625,P84005,2018,4544,2451,0.5393926056338029
6626,P84009,2018,6388,2434,0.3810269254852849
6627,P84010,2018,8455,3838,0.45393258426966293
6628,P84012,2018,15811,5209,0.32945417747138067
6629,P84014,2018,5540,2602,0.4696750902527076
6630,P84016,2018,11439,4257,0.37214791502753736
6631,P84017,2018,9914,4799,0.4840629412951382
6632,P84018,2018,2872,1475,0.5135793871866295
6633,P84019,2018,15368,5955,0.3874934929724102
6634,P84020,2018,13468,5091,0.378007128007128
6635,P84021,2018,9690,3785,0.39060887512899894
6636,P84022,2018,11205,4851,0.43293172690763054
6637,P84023,2018,5805,1450,0.24978466838931956
6638,P84024,2018,12623,6391,0.5062980274102828
6639,P84025,2018,8431,4772,0.5660064049341715
6640,P84026,2018,9689,3731,0.38507585922179793
6641,P84027,2018,8693,3238,0.3724836075002876
6642,P84028,2018,11557,6207,0.5370770961322142
6643,P84029,2018,14733,6095,0.4136971424692866
6644,P84030,2018,14017,4832,0.3447242633944496
6645,P84032,2018,7573,3727,0.4921431401029975
6646,P84033,2018,3382,1751,0.5177409816676523
6647,P84034,2018,8818,3146,0.3567702426854162
6648,P84035,2018,16217,8391,0.5174199913670839
6649,P84037,2018,5584,3240,0.5802292263610315
6650,P84038,2018,9515,4189,0.44025223331581714
6651,P84039,2018,8503,3249,0.38210043514053865
6652,P84040,2018,9510,5402,0.5680336487907466
6653,P84041,2018,8997,4718,0.5243970212292987
6654,P84042,2018,12291,5694,0.46326580424701
6655,P84043,2018,10823,4338,0.4008130832486372
6656,P84045,2018,5747,3016,0.524795545502001
6657,P84046,2018,13516,6358,0.47040544539804674
6658,P84047,2018,11995,6036,0.5032096706961234
6659,P84048,2018,9570,4373,0.4569487983281087
6660,P84049,2018,18243,9783,0.536260483473113
6661,P84050,2018,8696,3653,0.4200781968721251
6662,P84051,2018,8189,3548,0.4332641348149957
6663,P84052,2018,10715,4191,0.3911339244050397
6664,P84053,2018,11031,2735,0.24793763031456803
6665,P84054,2018,9719,4407,0.45344171211029943
6666,P84055,2018,4160,2380,0.5721153846153846
6667,P84056,2018,5556,3199,0.5757739380849533
6668,P84059,2018,8603,5129,0.5961873764965709
6669,P84061,2018,6805,3075,0.4518736223365173
6670,P84062,2018,4045,1118,0.27639060568603213
6671,P84064,2018,7878,2343,0.29741051028179744
6672,P84065,2018,4377,2357,0.5384966872286955
6673,P84066,2018,6990,4432,0.6340486409155937
6674,P84067,2018,9769,5322,0.5447845224690347
6675,P84068,2018,13684,5855,0.42787196726103477
6676,P84070,2018,9547,4417,0.46265842673091023
6677,P84071,2018,5761,2509,0.43551466759243185
6678,P84072,2018,11446,5251,0.4587628865979381
6679,P84074,2018,7391,2959,0.40035177919090786
6680,P84605,2018,4137,1059,0.25598259608411894
6681,P84611,2018,6418,2895,0.4510751012776566
6682,P84616,2018,8781,2627,0.29916865960596745
6683,P84626,2018,8119,1985,0.24448823746766843
6684,P84630,2018,8294,3666,0.44200626959247646
6685,P84631,2018,2015,1080,0.5359801488833746
6686,P84635,2018,3842,1687,0.43909422175950025
6687,P84637,2018,3563,1195,0.3353915239966321
6688,P84639,2018,4989,2740,0.5492082581679696
6689,P84640,2018,5626,2744,0.48773551368645574
6690,P84644,2018,5351,3444,0.6436180153242385
6691,P84645,2018,8593,4302,0.5006400558594205
6692,P84650,2018,6022,3607,0.5989704417137164
6693,P84651,2018,5178,1933,0.373310158362302
6694,P84652,2018,7327,4148,0.5661252900232019
6695,P84663,2018,5276,752,0.1425322213798332
6696,P84665,2018,3284,1885,0.5739951278928136
6697,P84669,2018,6542,2297,0.35111586670742895
6698,P84672,2018,5003,2460,0.49170497701379173
6699,P84673,2018,9972,4595,0.46079021259526676
6700,P84678,2018,8064,4281,0.5308779761904762
6701,P84679,2018,2977,946,0.3177695666778636
6702,P84682,2018,1485,774,0.5212121212121212
6703,P84683,2018,2644,950,0.35930408472012104
6704,P84684,2018,6071,2880,0.4743864272772196
6705,P84689,2018,4458,1629,0.3654104979811575
6706,P84690,2018,3797,1471,0.3874111140373979
6707,P85001,2018,6867,3507,0.5107033639143731
6708,P85002,2018,9561,4427,0.4630268800334693
6709,P85003,2018,8974,3959,0.44116336082014707
6710,P85004,2018,6950,3865,0.556115107913669
6711,P85005,2018,12999,5711,0.43934148780675436
6712,P85006,2018,11953,5857,0.49000250983016813
6713,P85007,2018,5206,2690,0.5167114867460623
6714,P85008,2018,18477,10317,0.5583698652378632
6715,P85010,2018,19895,9579,0.48147775823071126
6716,P85011,2018,12781,7179,0.561693138252093
