,period,pct,trimethoprim_items,nitrofurantoin_items,all_items,trimethoprim_percent
7972,2014-02-01,99N,2812,2149,4961,0.5668212054021367
7973,2014-02-01,99P,6163,2274,8437,0.7304729169135948
7974,2014-02-01,99Q,1820,789,2609,0.697585281717133
7975,2014-03-01,00C,759,345,1104,0.6875
7976,2014-03-01,00D,2218,1069,3287,0.6747794341344692
7977,2014-03-01,00J,1809,828,2637,0.6860068259385665
7978,2014-03-01,00K,2315,1102,3417,0.6774948785484343
7979,2014-03-01,00L,2191,1340,3531,0.6205041064854149
7980,2014-03-01,00M,2231,1139,3370,0.6620178041543027
7981,2014-03-01,00N,1196,589,1785,0.6700280112044817
7982,2014-03-01,00P,2126,891,3017,0.7046735167384819
7983,2014-03-01,00Q,952,407,1359,0.7005150846210448
7984,2014-03-01,00R,1213,561,1774,0.6837655016910936
7985,2014-03-01,00T,1929,1194,3123,0.6176753121998079
7986,2014-03-01,00V,1362,764,2126,0.6406396989651929
7987,2014-03-01,00W,43,19,62,0.6935483870967742
7988,2014-03-01,00X,1062,256,1318,0.8057663125948407
7989,2014-03-01,00Y,1834,1005,2839,0.6460021134202184
7990,2014-03-01,01A,2428,1293,3721,0.6525127653856491
7991,2014-03-01,01C,1148,641,1789,0.6416992733370598
7992,2014-03-01,01D,1447,793,2240,0.6459821428571428
7993,2014-03-01,01E,1095,178,1273,0.8601728201099764
7994,2014-03-01,01F,986,517,1503,0.6560212907518297
7995,2014-03-01,01G,1501,1156,2657,0.5649228453142642
7996,2014-03-01,01H,2441,844,3285,0.7430745814307458
7997,2014-03-01,01J,1074,515,1589,0.6758967904342353
7998,2014-03-01,01K,2125,1167,3292,0.6455042527339003
7999,2014-03-01,01N,19,14,33,0.5757575757575758
8000,2014-03-01,01R,1023,520,1543,0.6629941672067401
8001,2014-03-01,01T,826,391,1217,0.6787181594083813
8002,2014-03-01,01V,866,399,1265,0.6845849802371542
8003,2014-03-01,01W,2091,995,3086,0.6775761503564485
8004,2014-03-01,01X,1334,708,2042,0.653281096963761
8005,2014-03-01,01Y,1327,820,2147,0.6180717279925477
8006,2014-03-01,02A,1282,589,1871,0.6851950828433993
8007,2014-03-01,02D,458,430,888,0.5157657657657657
8008,2014-03-01,02E,1247,532,1779,0.700955593029792
8009,2014-03-01,02F,1713,630,2343,0.7311139564660691
8010,2014-03-01,02G,690,349,1039,0.6641000962463908
8011,2014-03-01,02H,1592,1334,2926,0.5440874914559125
8012,2014-03-01,02M,1103,424,1527,0.722331368696791
8013,2014-03-01,02N,1080,733,1813,0.5956977385548814
8014,2014-03-01,02P,1210,1206,2416,0.5008278145695364
8015,2014-03-01,02Q,555,436,991,0.5600403632694249
8016,2014-03-01,02R,2119,1119,3238,0.6544163063619518
8017,2014-03-01,02T,1235,732,1967,0.6278596847991865
8018,2014-03-01,02V,1338,696,2034,0.6578171091445427
8019,2014-03-01,02W,535,357,892,0.5997757847533632
8020,2014-03-01,02X,2012,1000,3012,0.6679946879150066
8021,2014-03-01,02Y,1952,923,2875,0.6789565217391305
8022,2014-03-01,03A,1235,654,1889,0.6537850714663843
8023,2014-03-01,03C,1867,1284,3151,0.5925103141859727
8024,2014-03-01,03D,953,410,1363,0.6991929567131328
8025,2014-03-01,03E,940,499,1439,0.6532314107018763
8026,2014-03-01,03F,1722,663,2385,0.7220125786163522
8027,2014-03-01,03G,1611,843,2454,0.656479217603912
8028,2014-03-01,03H,1365,520,1885,0.7241379310344828
8029,2014-03-01,03J,1151,517,1668,0.6900479616306955
8030,2014-03-01,03K,987,282,1269,0.7777777777777778
8031,2014-03-01,03L,1232,1180,2412,0.5107794361525705
8032,2014-03-01,03M,825,430,1255,0.6573705179282868
8033,2014-03-01,03N,3319,1008,4327,0.7670441414374856
8034,2014-03-01,03Q,1892,956,2848,0.6643258426966292
8035,2014-03-01,03R,2374,1195,3569,0.6651723171756795
8036,2014-03-01,03T,1723,784,2507,0.6872756282409254
8037,2014-03-01,03V,429,238,667,0.6431784107946027
8038,2014-03-01,03W,2324,1054,3378,0.6879810538780343
8039,2014-03-01,03X,483,246,729,0.6625514403292181
8040,2014-03-01,03Y,706,387,1093,0.645928636779506
8041,2014-03-01,04C,2141,912,3053,0.7012774320340649
8042,2014-03-01,04D,1342,702,2044,0.6565557729941291
8043,2014-03-01,04E,1302,669,1971,0.6605783866057838
8044,2014-03-01,04F,1489,981,2470,0.602834008097166
8045,2014-03-01,04G,4053,2224,6277,0.645690616536562
8046,2014-03-01,04H,750,338,1088,0.6893382352941176
8047,2014-03-01,04J,2065,1124,3189,0.6475384132957039
8048,2014-03-01,04K,1734,896,2630,0.6593155893536121
8049,2014-03-01,04L,921,397,1318,0.6987860394537178
8050,2014-03-01,04M,467,231,698,0.669054441260745
8051,2014-03-01,04N,694,307,1001,0.6933066933066933
8052,2014-03-01,04Q,809,357,1166,0.6938250428816467
8053,2014-03-01,04R,2616,1381,3997,0.6544908681511133
8054,2014-03-01,04V,2310,1125,3435,0.6724890829694323
8055,2014-03-01,04X,1330,1050,2380,0.5588235294117647
8056,2014-03-01,04Y,1049,383,1432,0.7325418994413407
8057,2014-03-01,05A,2711,1474,4185,0.6477897252090801
8058,2014-03-01,05C,1191,1602,2793,0.4264232008592911
8059,2014-03-01,05D,915,453,1368,0.668859649122807
8060,2014-03-01,05F,1267,609,1876,0.6753731343283582
8061,2014-03-01,05G,1504,608,2112,0.7121212121212122
8062,2014-03-01,05H,1105,677,1782,0.6200897867564534
8063,2014-03-01,05J,1386,621,2007,0.6905829596412556
8064,2014-03-01,05L,2724,1287,4011,0.6791323859386686
8065,2014-03-01,05N,2232,866,3098,0.7204648160103292
8066,2014-03-01,05P,1269,760,2029,0.6254312469196649
8067,2014-03-01,05Q,1409,648,2057,0.6849781234807972
8068,2014-03-01,05R,1777,1127,2904,0.6119146005509641
8069,2014-03-01,05T,1973,935,2908,0.6784731774415406
8070,2014-03-01,05V,989,518,1507,0.6562707365627074
8071,2014-03-01,05W,1678,638,2316,0.7245250431778929
8072,2014-03-01,05X,1223,430,1653,0.7398669086509377
8073,2014-03-01,05Y,1879,929,2808,0.6691595441595442
8074,2014-03-01,06A,1649,699,2348,0.7022998296422487
8075,2014-03-01,06D,814,399,1213,0.6710634789777411
8076,2014-03-01,06F,1615,2374,3989,0.404863374279268
8077,2014-03-01,06H,5239,2880,8119,0.6452765118857002
8078,2014-03-01,06K,3253,2311,5564,0.5846513299784328
8079,2014-03-01,06L,2402,1109,3511,0.6841355739105668
8080,2014-03-01,06M,1781,877,2658,0.6700526711813394
8081,2014-03-01,06N,3283,2210,5493,0.597669761514655
8082,2014-03-01,06P,877,988,1865,0.47024128686327077
8083,2014-03-01,06Q,2455,1224,3679,0.6673008969828758
8084,2014-03-01,06T,2212,1235,3447,0.6417174354511169
8085,2014-03-01,06V,1413,582,1995,0.7082706766917293
8086,2014-03-01,06W,1512,472,1984,0.7620967741935484
8087,2014-03-01,06Y,1332,525,1857,0.7172859450726979
8088,2014-03-01,07G,1011,340,1351,0.7483345669874167
8089,2014-03-01,07H,1725,946,2671,0.6458255335080494
8090,2014-03-01,07J,731,468,1199,0.609674728940784
8091,2014-03-01,07K,1506,669,2175,0.6924137931034483
8092,2014-03-01,07L,769,315,1084,0.709409594095941
8093,2014-03-01,07M,1209,740,1949,0.620318111852232
8094,2014-03-01,07N,1313,638,1951,0.6729882111737571
8095,2014-03-01,07P,866,582,1448,0.5980662983425414
8096,2014-03-01,07Q,1629,807,2436,0.6687192118226601
8097,2014-03-01,07R,774,548,1322,0.5854765506807866
8098,2014-03-01,07T,660,406,1066,0.6191369606003753
8099,2014-03-01,07V,1722,818,2540,0.6779527559055119
8100,2014-03-01,07W,1214,1004,2218,0.5473399458972047
8101,2014-03-01,07X,1338,601,1939,0.6900464156781846
8102,2014-03-01,07Y,813,552,1365,0.5956043956043956
8103,2014-03-01,08A,1232,692,1924,0.6403326403326404
8104,2014-03-01,08C,645,406,1051,0.6137012369172217
8105,2014-03-01,08D,879,503,1382,0.6360347322720694
8106,2014-03-01,08E,872,564,1436,0.6072423398328691
8107,2014-03-01,08F,1427,718,2145,0.6652680652680653
8108,2014-03-01,08G,476,1360,1836,0.25925925925925924
8109,2014-03-01,08H,804,550,1354,0.5937961595273265
8110,2014-03-01,08J,843,432,1275,0.6611764705882353
8111,2014-03-01,08K,1226,575,1801,0.6807329261521377
8112,2014-03-01,08L,667,1149,1816,0.3672907488986784
8113,2014-03-01,08M,1110,478,1588,0.698992443324937
8114,2014-03-01,08N,1123,534,1657,0.6777308388654194
8115,2014-03-01,08P,924,509,1433,0.64480111653873
8116,2014-03-01,08Q,980,496,1476,0.6639566395663956
8117,2014-03-01,08R,835,391,1226,0.6810766721044046
8118,2014-03-01,08T,942,483,1425,0.6610526315789473
8119,2014-03-01,08V,1002,553,1555,0.6443729903536978
8120,2014-03-01,08W,1069,526,1595,0.6702194357366771
8121,2014-03-01,08X,1263,651,1914,0.6598746081504702
8122,2014-03-01,08Y,674,533,1207,0.5584092792046396
8123,2014-03-01,09A,502,497,999,0.5025025025025025
8124,2014-03-01,09C,799,344,1143,0.6990376202974629
8125,2014-03-01,09D,1516,927,2443,0.6205485059353254
8126,2014-03-01,09E,1547,567,2114,0.7317880794701986
8127,2014-03-01,09F,1266,688,1954,0.6479017400204709
8128,2014-03-01,09G,3428,1760,5188,0.6607555898226677
8129,2014-03-01,09H,598,371,969,0.6171310629514963
8130,2014-03-01,09J,1746,962,2708,0.6447562776957164
8131,2014-03-01,09L,863,474,1337,0.6454749439042633
8132,2014-03-01,09N,1118,624,1742,0.6417910447761194
8133,2014-03-01,09P,1147,907,2054,0.5584225900681596
8134,2014-03-01,09W,1465,832,2297,0.6377884196778406
8135,2014-03-01,09X,1091,731,1822,0.5987925356750823
8136,2014-03-01,09Y,1520,1065,2585,0.5880077369439072
8137,2014-03-01,10A,1184,684,1868,0.6338329764453962
8138,2014-03-01,10C,490,240,730,0.6712328767123288
8139,2014-03-01,10D,599,280,879,0.6814562002275313
8140,2014-03-01,10E,769,352,1121,0.6859946476360392
8141,2014-03-01,10G,671,374,1045,0.6421052631578947
8142,2014-03-01,10H,1918,1185,3103,0.618111504995166
8143,2014-03-01,10J,1063,894,1957,0.543178334184977
8144,2014-03-01,10K,1340,672,2012,0.6660039761431411
8145,2014-03-01,10L,1063,349,1412,0.7528328611898017
8146,2014-03-01,10M,490,455,945,0.5185185185185185
8147,2014-03-01,10N,435,425,860,0.5058139534883721
8148,2014-03-01,10Q,3190,2928,6118,0.5214122262177182
8149,2014-03-01,10R,1443,556,1999,0.7218609304652326
8150,2014-03-01,10T,573,352,925,0.6194594594594595
8151,2014-03-01,10V,1339,655,1994,0.6715145436308927
8152,2014-03-01,10W,566,368,934,0.6059957173447538
8153,2014-03-01,10X,1147,636,1783,0.6432978126752664
8154,2014-03-01,10Y,1268,796,2064,0.6143410852713178
8155,2014-03-01,11A,3504,1680,5184,0.6759259259259259
8156,2014-03-01,11C,929,433,1362,0.6820851688693098
8157,2014-03-01,11D,626,568,1194,0.52428810720268
8158,2014-03-01,11E,1156,953,2109,0.5481270744428639
8159,2014-03-01,11H,2575,1548,4123,0.6245452340528741
8160,2014-03-01,11J,5128,2460,7588,0.6758039008961518
8161,2014-03-01,11M,3822,1904,5726,0.6674816625916871
8162,2014-03-01,11N,4260,1842,6102,0.6981317600786627
8163,2014-03-01,11T,1550,944,2494,0.6214915797914996
8164,2014-03-01,11X,3342,1888,5230,0.6390057361376673
8165,2014-03-01,12A,1559,712,2271,0.686481726111845
8166,2014-03-01,12D,1220,857,2077,0.587385652383245
8167,2014-03-01,12F,2558,743,3301,0.774916691911542
8168,2014-03-01,13P,3147,1938,5085,0.6188790560471976
8169,2014-03-01,13T,3109,1397,4506,0.6899689303151354
8170,2014-03-01,14L,3080,1824,4904,0.6280587275693311
8171,2014-03-01,99A,2872,885,3757,0.7644397125365984
8172,2014-03-01,99C,1508,782,2290,0.6585152838427948
8173,2014-03-01,99D,1140,737,1877,0.607352157698455
8174,2014-03-01,99E,1499,613,2112,0.7097537878787878
8175,2014-03-01,99F,1061,374,1435,0.7393728222996516
8176,2014-03-01,99G,1261,369,1630,0.7736196319018405
8177,2014-03-01,99H,1639,923,2562,0.6397345823575332
8178,2014-03-01,99J,3113,1647,4760,0.6539915966386555
8179,2014-03-01,99K,1050,631,1681,0.6246281975014872
8180,2014-03-01,99M,1078,777,1855,0.5811320754716981
8181,2014-03-01,99N,2910,2345,5255,0.5537583254043768
8182,2014-03-01,99P,6399,2454,8853,0.7228058285327008
8183,2014-03-01,99Q,1987,861,2848,0.6976825842696629
8184,2014-04-01,00C,704,264,968,0.7272727272727273
8185,2014-04-01,00D,2098,998,3096,0.6776485788113695
8186,2014-04-01,00J,1748,806,2554,0.6844166014095536
8187,2014-04-01,00K,2162,1024,3186,0.6785938480853735
8188,2014-04-01,00L,2252,1285,3537,0.6366977664687589
8189,2014-04-01,00M,2130,1018,3148,0.6766200762388819
8190,2014-04-01,00N,1149,534,1683,0.6827094474153298
8191,2014-04-01,00P,2036,856,2892,0.7040110650069157
8192,2014-04-01,00Q,967,391,1358,0.7120765832106039
8193,2014-04-01,00R,1260,566,1826,0.6900328587075575
8194,2014-04-01,00T,1885,1147,3032,0.6217018469656992
8195,2014-04-01,00V,1270,769,2039,0.622854340362923
8196,2014-04-01,00W,31,20,51,0.6078431372549019
8197,2014-04-01,00X,1027,245,1272,0.8073899371069182
8198,2014-04-01,00Y,1702,926,2628,0.647640791476408
8199,2014-04-01,01A,2379,1297,3676,0.647170837867247
8200,2014-04-01,01C,1193,637,1830,0.651912568306011
8201,2014-04-01,01D,1447,770,2217,0.6526838069463239
8202,2014-04-01,01E,1059,190,1249,0.8478783026421137
8203,2014-04-01,01F,907,477,1384,0.6553468208092486
8204,2014-04-01,01G,1445,1084,2529,0.5713720838275999
8205,2014-04-01,01H,2431,849,3280,0.7411585365853659
8206,2014-04-01,01J,995,475,1470,0.6768707482993197
8207,2014-04-01,01K,1978,1048,3026,0.6536682088565764
8208,2014-04-01,01N,17,16,33,0.5151515151515151
8209,2014-04-01,01R,921,486,1407,0.6545842217484008
8210,2014-04-01,01T,715,368,1083,0.6602031394275162
8211,2014-04-01,01V,832,342,1174,0.7086882453151618
8212,2014-04-01,01W,1958,923,2881,0.6796251301631377
8213,2014-04-01,01X,1333,713,2046,0.6515151515151515
8214,2014-04-01,01Y,1239,748,1987,0.6235530951182687
8215,2014-04-01,02A,1210,607,1817,0.6659328563566318
8216,2014-04-01,02D,510,419,929,0.5489773950484392
8217,2014-04-01,02E,1230,483,1713,0.7180385288966725
8218,2014-04-01,02F,1682,608,2290,0.7344978165938865
8219,2014-04-01,02G,639,361,1000,0.639
8220,2014-04-01,02H,1563,1287,2850,0.5484210526315789
8221,2014-04-01,02M,1060,411,1471,0.7205982324949014
8222,2014-04-01,02N,1043,657,1700,0.6135294117647059
8223,2014-04-01,02P,1138,1180,2318,0.4909404659188956
8224,2014-04-01,02Q,611,440,1051,0.5813510941960038
8225,2014-04-01,02R,2129,1083,3212,0.662826899128269
8226,2014-04-01,02T,1159,766,1925,0.6020779220779221
8227,2014-04-01,02V,1322,691,2013,0.6567312468951814
8228,2014-04-01,02W,511,313,824,0.6201456310679612
8229,2014-04-01,02X,1998,957,2955,0.6761421319796954
8230,2014-04-01,02Y,1938,760,2698,0.7183098591549296
8231,2014-04-01,03A,1267,614,1881,0.6735778841041999
8232,2014-04-01,03C,1770,1138,2908,0.6086657496561211
8233,2014-04-01,03D,925,360,1285,0.7198443579766537
8234,2014-04-01,03E,873,499,1372,0.6362973760932945
8235,2014-04-01,03F,1723,736,2459,0.7006913379422529
8236,2014-04-01,03G,1649,787,2436,0.6769293924466339
8237,2014-04-01,03H,1226,467,1693,0.7241582988777319
8238,2014-04-01,03J,1191,516,1707,0.6977152899824253
8239,2014-04-01,03K,885,277,1162,0.7616179001721171
8240,2014-04-01,03L,1178,1099,2277,0.5173473869126043
8241,2014-04-01,03M,821,395,1216,0.6751644736842105
8242,2014-04-01,03N,3204,932,4136,0.7746615087040619
8243,2014-04-01,03Q,1847,834,2681,0.6889220440134278
8244,2014-04-01,03R,2298,1094,3392,0.6774764150943396
8245,2014-04-01,03T,1694,742,2436,0.6954022988505747
8246,2014-04-01,03V,387,213,600,0.645
8247,2014-04-01,03W,2258,1018,3276,0.6892551892551892
8248,2014-04-01,03X,457,227,684,0.6681286549707602
8249,2014-04-01,03Y,730,395,1125,0.6488888888888888
8250,2014-04-01,04C,2050,876,2926,0.7006151742993848
8251,2014-04-01,04D,1268,671,1939,0.6539453326456937
8252,2014-04-01,04E,1188,625,1813,0.6552675124103695
8253,2014-04-01,04F,1423,991,2414,0.5894780447390223
8254,2014-04-01,04G,3910,2179,6089,0.6421415667597307
8255,2014-04-01,04H,714,351,1065,0.6704225352112676
8256,2014-04-01,04J,1975,1121,3096,0.6379198966408268
8257,2014-04-01,04K,1620,804,2424,0.6683168316831684
8258,2014-04-01,04L,849,376,1225,0.6930612244897959
8259,2014-04-01,04M,461,242,703,0.6557610241820768
8260,2014-04-01,04N,614,315,929,0.6609257265877287
8261,2014-04-01,04Q,822,334,1156,0.7110726643598616
8262,2014-04-01,04R,2545,1327,3872,0.6572830578512396
8263,2014-04-01,04V,2187,1109,3296,0.6635315533980582
8264,2014-04-01,04X,1298,923,2221,0.5844214317874831
8265,2014-04-01,04Y,1022,403,1425,0.7171929824561404
8266,2014-04-01,05A,2642,1498,4140,0.6381642512077295
8267,2014-04-01,05C,1192,1563,2755,0.4326678765880218
8268,2014-04-01,05D,879,399,1278,0.687793427230047
8269,2014-04-01,05F,1166,574,1740,0.6701149425287356
8270,2014-04-01,05G,1424,619,2043,0.6970141948115517
8271,2014-04-01,05H,1052,594,1646,0.6391251518833536
8272,2014-04-01,05J,1385,522,1907,0.7262716308337703
8273,2014-04-01,05L,2516,1258,3774,0.6666666666666666
8274,2014-04-01,05N,2179,863,3042,0.7163050624589086
8275,2014-04-01,05P,1297,743,2040,0.6357843137254902
8276,2014-04-01,05Q,1344,636,1980,0.6787878787878788
8277,2014-04-01,05R,1790,1098,2888,0.6198060941828255
8278,2014-04-01,05T,1855,929,2784,0.6663074712643678
8279,2014-04-01,05V,1016,484,1500,0.6773333333333333
8280,2014-04-01,05W,1646,645,2291,0.7184635530336098
8281,2014-04-01,05X,1061,360,1421,0.7466572836030964
8282,2014-04-01,05Y,1873,939,2812,0.6660739687055477
8283,2014-04-01,06A,1536,624,2160,0.7111111111111111
8284,2014-04-01,06D,831,348,1179,0.7048346055979644
8285,2014-04-01,06F,1548,2356,3904,0.39651639344262296
8286,2014-04-01,06H,5047,2632,7679,0.6572470373746582
8287,2014-04-01,06K,2986,2232,5218,0.5722499041778459
8288,2014-04-01,06L,2339,1084,3423,0.6833187262635115
8289,2014-04-01,06M,1779,883,2662,0.6682945154019534
8290,2014-04-01,06N,3107,2039,5146,0.6037699183832103
8291,2014-04-01,06P,830,964,1794,0.46265328874024525
8292,2014-04-01,06Q,2284,1221,3505,0.6516405135520684
8293,2014-04-01,06T,2256,1167,3423,0.6590709903593339
8294,2014-04-01,06V,1447,583,2030,0.712807881773399
8295,2014-04-01,06W,1452,482,1934,0.750775594622544
8296,2014-04-01,06Y,1240,508,1748,0.7093821510297483
8297,2014-04-01,07G,907,292,1199,0.7564637197664721
8298,2014-04-01,07H,1647,944,2591,0.6356619065997684
8299,2014-04-01,07J,689,412,1101,0.6257947320617621
8300,2014-04-01,07K,1473,689,2162,0.681313598519889
8301,2014-04-01,07L,723,343,1066,0.6782363977485929
8302,2014-04-01,07M,1207,704,1911,0.6316064887493459
8303,2014-04-01,07N,1164,581,1745,0.6670487106017192
8304,2014-04-01,07P,819,522,1341,0.610738255033557
8305,2014-04-01,07Q,1536,755,2291,0.6704495853339153
8306,2014-04-01,07R,680,488,1168,0.5821917808219178
8307,2014-04-01,07T,668,456,1124,0.594306049822064
8308,2014-04-01,07V,1735,782,2517,0.6893126738180373
8309,2014-04-01,07W,1108,958,2066,0.5363020329138432
8310,2014-04-01,07X,1276,568,1844,0.6919739696312365
8311,2014-04-01,07Y,925,501,1426,0.6486676016830295
8312,2014-04-01,08A,1122,611,1733,0.6474321984997115
8313,2014-04-01,08C,622,413,1035,0.6009661835748792
8314,2014-04-01,08D,801,525,1326,0.6040723981900452
8315,2014-04-01,08E,842,514,1356,0.6209439528023599
8316,2014-04-01,08F,1346,679,2025,0.6646913580246914
8317,2014-04-01,08G,487,1250,1737,0.28036845135290733
8318,2014-04-01,08H,770,497,1267,0.6077348066298343
8319,2014-04-01,08J,799,402,1201,0.6652789342214821
8320,2014-04-01,08K,1150,484,1634,0.7037943696450428
8321,2014-04-01,08L,627,1098,1725,0.3634782608695652
8322,2014-04-01,08M,930,427,1357,0.6853352984524687
8323,2014-04-01,08N,1169,513,1682,0.6950059453032105
8324,2014-04-01,08P,903,526,1429,0.6319104268719384
8325,2014-04-01,08Q,987,390,1377,0.7167755991285403
8326,2014-04-01,08R,856,403,1259,0.6799046862589356
8327,2014-04-01,08T,930,416,1346,0.6909361069836553
8328,2014-04-01,08V,979,544,1523,0.6428102429415627
8329,2014-04-01,08W,986,417,1403,0.7027797576621525
8330,2014-04-01,08X,1262,627,1889,0.668078348332451
8331,2014-04-01,08Y,641,507,1148,0.5583623693379791
8332,2014-04-01,09A,515,501,1016,0.5068897637795275
8333,2014-04-01,09C,734,371,1105,0.6642533936651583
8334,2014-04-01,09D,1419,835,2254,0.629547471162378
8335,2014-04-01,09E,1512,581,2093,0.7224080267558528
8336,2014-04-01,09F,1316,643,1959,0.6717713118938233
8337,2014-04-01,09G,3279,1653,4932,0.6648418491484185
8338,2014-04-01,09H,576,353,929,0.620021528525296
8339,2014-04-01,09J,1651,869,2520,0.6551587301587302
8340,2014-04-01,09L,789,491,1280,0.61640625
8341,2014-04-01,09N,1054,594,1648,0.6395631067961165
8342,2014-04-01,09P,1186,852,2038,0.5819430814524044
8343,2014-04-01,09W,1335,743,2078,0.6424446583253128
8344,2014-04-01,09X,1065,659,1724,0.6177494199535963
8345,2014-04-01,09Y,1642,1141,2783,0.5900107797340999
8346,2014-04-01,10A,1131,705,1836,0.6160130718954249
8347,2014-04-01,10C,471,253,724,0.6505524861878453
8348,2014-04-01,10D,595,245,840,0.7083333333333334
8349,2014-04-01,10E,804,336,1140,0.7052631578947368
8350,2014-04-01,10G,691,332,1023,0.6754643206256109
8351,2014-04-01,10H,1933,1088,3021,0.6398543528632903
8352,2014-04-01,10J,1099,892,1991,0.5519839276745354
8353,2014-04-01,10K,1158,577,1735,0.667435158501441
8354,2014-04-01,10L,957,363,1320,0.725
8355,2014-04-01,10M,504,354,858,0.5874125874125874
8356,2014-04-01,10N,473,395,868,0.5449308755760369
8357,2014-04-01,10Q,3090,2722,5812,0.5316586373021335
8358,2014-04-01,10R,1318,451,1769,0.7450537026568683
8359,2014-04-01,10T,592,304,896,0.6607142857142857
8360,2014-04-01,10V,1245,682,1927,0.6460819927348209
