,month,pct,items,actual_cost,list_size,cost_per_1000
5942,2016-10-01,07W,28,976.5899999999999,424791,2.298989385368334
5943,2016-10-01,08Q,70,1938.9899999999998,317609,6.1049592423388495
5944,2016-10-01,04D,21,893.5699999999999,234647,3.8081458531325776
5945,2016-10-01,03N,5,219.24,588619,0.3724650410537207
5946,2016-10-01,08H,72,3063.59,240188,12.75496694256166
5947,2016-10-01,08E,153,3998.1400000000003,260151,15.36853596565072
5948,2016-10-01,09X,7,362.08,236596,1.5303724492383641
5949,2016-10-01,05G,72,2286.49,216081,10.581633739199651
5950,2016-10-01,00Q,79,2309.19,172525,13.384668888566875
5951,2016-10-01,05R,2,54.44,279502,0.19477499266552653
5952,2016-10-01,01F,120,3438.31,130229,26.40203026975558
5953,2016-10-01,00X,76,3237.86,180333,17.954894556182175
5954,2016-10-01,01C,46,1243.8400000000001,206888,6.012141835195855
5955,2016-10-01,01A,87,3238.41,376425,8.603068340306834
5956,2016-10-01,00R,45,1365.2,171988,7.9377630997511455
5957,2016-10-01,03W,4,236.57999999999998,326108,0.7254651833135035
5958,2016-10-01,99D,31,1226.9099999999999,164652,7.451534144741636
5959,2016-10-01,10X,1,166.49,275894,0.6034563999217091
5960,2016-10-01,08T,6,368.45,191019,1.9288657149288815
5961,2016-10-01,08L,120,3800.7400000000002,318460,11.934748477045783
5962,2016-10-01,01E,88,2418.5099999999998,211709,11.423746746713647
5963,2016-10-01,08X,52,1531.9099999999999,388232,3.9458622679222723
5964,2016-10-01,01R,18,425.11,181404,2.3434433639831536
5965,2016-10-01,03H,11,695.01,168916,4.114530299083568
5966,2016-10-01,00L,42,1099.3,322944,3.403995739199366
5967,2016-10-01,00K,7,573.5799999999999,295248,1.9427057930959732
5968,2016-10-01,00D,1,62.8,290161,0.2164315673022908
5969,2016-10-01,11J,42,1594.3200000000002,789957,2.0182364356540927
5970,2016-10-01,12D,24,829.15,227132,3.6505204022330626
5971,2016-10-01,07Q,94,2109.83,343082,6.149637695944409
5972,2016-10-01,02A,26,815.36,238840,3.413833528722157
5973,2016-10-01,05Y,30,1122.24,280178,4.005453675877478
5974,2016-10-01,07X,93,2883.27,327989,8.790752128882371
5975,2016-10-01,08R,23,977.74,222440,4.395522388059701
5976,2016-10-01,09W,59,1898.9699999999998,295753,6.4207970840532465
5977,2016-10-01,07K,37,835.6700000000001,246895,3.3847182000445537
5978,2016-10-01,06P,19,1380.6,229450,6.01699716713881
5979,2016-10-01,10A,31,1455.0499999999997,202429,7.187952319084714
5980,2016-10-01,09L,8,612.3399999999999,180482,3.3928037144978442
5981,2016-10-01,09D,25,829.99,311413,2.665238766525482
5982,2016-10-01,06Q,50,2165.19,385617,5.614871750986082
5983,2016-10-01,11E,51,1173.8099999999997,198584,5.910899166095958
5984,2016-10-01,01H,50,1150.67,522121,2.2038378077112397
5985,2016-10-01,04Q,4,231.35,132719,1.7431565940068867
5986,2016-10-01,11X,22,1203.4900000000002,565442,2.128405742764068
5987,2016-10-01,02D,18,387.43999999999994,104298,3.71474045523404
5988,2016-10-01,01K,22,711.9100000000001,159297,4.469073491653955
5989,2016-10-01,07J,51,1372.17,173223,7.921407665263851
5990,2016-10-01,10V,12,711.23,212932,3.3401743279544642
5991,2016-10-01,10J,14,915.95,223201,4.103700252239014
5992,2016-10-01,08P,25,717.2,212129,3.380961584696105
5993,2016-10-01,05C,12,370.62,316479,1.1710729621870646
5994,2016-10-01,04F,9,830.12,286385,2.8986155001134835
5995,2016-10-01,08M,101,3830.37,381187,10.048532609978828
5996,2016-10-01,12F,128,4934.85,334548,14.750798091753651
5997,2016-10-01,11M,99,2956.22,635345,4.652936593504316
5998,2016-10-01,09P,30,676.04,187199,3.6113440776927224
5999,2016-10-01,00C,2,443.97,107513,4.129454112525927
6000,2016-10-01,09Y,15,858.3199999999999,367856,2.333304336479492
6001,2016-10-01,07T,46,1768.3300000000002,305029,5.797252064557797
6002,2016-10-01,05V,108,4432.23,147259,30.09819433786729
6003,2016-10-01,11N,54,2841.3,563362,5.043471160639164
6004,2016-10-01,00T,33,1188.78,303689,3.9144651271531075
6005,2016-10-01,00N,9,62.9,155989,0.4032335613408638
6006,2016-10-01,11A,26,903.23,554310,1.6294672656094966
6007,2016-10-01,05F,62,1668.83,185266,9.007751017455982
6008,2016-10-01,05Q,10,351.76,217356,1.618358821472607
6009,2016-10-01,10E,26,657.55,144319,4.5562261379305555
6010,2016-10-01,03T,46,1425.29,246527,5.781476268319494
6011,2016-10-01,06V,22,977.54,172056,5.681522295066722
6012,2016-10-01,06M,32,1189.26,237472,5.008000943269101
6013,2016-10-01,09H,12,761.61,130632,5.830194745544737
6014,2016-10-01,05H,5,29.79,187896,0.15854515263762933
6015,2016-10-01,06T,38,1798.1200000000001,343122,5.2404684048239405
6016,2016-10-01,02T,19,768.4299999999998,218898,3.5104477884676872
6017,2016-10-01,06N,334,8381.630000000001,635938,13.179948359745763
6018,2016-10-01,01Y,31,825.6700000000001,245277,3.3662756801493825
6019,2016-10-01,06F,15,457.42,468095,0.9771948002008141
6020,2016-10-01,01J,85,2238.61,162766,13.753548038288097
6021,2016-10-01,08A,6,357.98,285751,1.2527690191810354
6022,2016-10-01,09A,32,1187.1399999999999,209807,5.6582478182329465
6023,2016-10-01,08G,122,3387.76,303303,11.16955651609117
6024,2016-10-01,06L,8,768.4399999999999,401932,1.9118656887234655
6025,2016-10-01,07P,189,4942.1,364648,13.553070358263312
6026,2016-10-01,09F,22,842.19,193647,4.349099133991231
6027,2016-10-01,07L,63,2966.59,216647,13.693196767091168
6028,2016-10-01,05N,60,1565.8799999999999,305550,5.124791359842906
6029,2016-10-01,99J,76,3552.69,481447,7.379192309849267
6030,2016-10-01,08V,26,1443.21,302996,4.763132186563519
6031,2016-10-01,07R,65,2872.45,266916,10.761625380269448
6032,2016-10-01,02N,1,58.62,158457,0.3699426342793313
6033,2016-10-01,09C,17,636.47,129746,4.905507684244601
6034,2016-10-01,02R,41,2120.6899999999996,338969,6.25629482342043
6035,2016-10-01,00M,16,736.94,294315,2.5039158724495865
6036,2016-10-01,09N,19,502.57000000000005,221948,2.2643592192765873
6037,2016-10-01,03K,32,1182.45,172256,6.864492383429315
6038,2016-10-01,09G,32,1009.31,507527,1.9886823755189378
6039,2016-10-01,99E,19,1685.08,275453,6.1174864677458585
6040,2016-10-01,06A,5,336.02,272156,1.2346595335028439
6041,2016-10-01,02E,7,496.13,215556,2.3016292749911855
6042,2016-11-01,07Q,94,2835.6199999999994,343082,8.265137780472305
6043,2016-11-01,00P,18,872.56,284028,3.072091483938203
6044,2016-11-01,06H,30,1466.99,937196,1.5652969069436917
6045,2016-11-01,12F,151,5982.68,334548,17.882874804213447
6046,2016-11-01,07R,69,3159.7000000000003,266916,11.83780665078152
6047,2016-11-01,02Q,1,43.94,115058,0.3818943489370578
6048,2016-11-01,05D,11,539.86,139259,3.8766614725080606
6049,2016-11-01,03J,25,1149.22,191083,6.014245118613378
6050,2016-11-01,99D,26,694.83,164652,4.219991254281759
6051,2016-11-01,07V,37,950.22,403100,2.357281071694369
6052,2016-11-01,99E,17,907.5899999999999,275453,3.294899674354608
6053,2016-11-01,10C,4,287.96,95857,3.004058128253544
6054,2016-11-01,00N,5,71.17999999999999,155989,0.4563142272852572
6055,2016-11-01,06V,37,1254.54,172056,7.291463244525038
6056,2016-11-01,03W,8,441.56,326108,1.3540299532670157
6057,2016-11-01,00C,1,332.8,107513,3.095439621255104
6058,2016-11-01,11E,29,666.67,198584,3.3571183982596784
6059,2016-11-01,00X,76,2743.44,180333,15.213188933805792
6060,2016-11-01,01G,23,804.8999999999999,263906,3.0499496032678297
6061,2016-11-01,01V,42,1205.48,123709,9.74448099976558
6062,2016-11-01,05Q,28,1200.1599999999999,217356,5.5216327131526155
6063,2016-11-01,99M,1,16.75,225171,0.07438790963312326
6064,2016-11-01,00K,2,351.48,295248,1.1904568362867827
6065,2016-11-01,05W,185,7183.88,287146,25.01821373099399
6066,2016-11-01,08W,72,2381.1600000000003,303589,7.843367183923002
6067,2016-11-01,10J,13,732.45,223201,3.2815713191249145
6068,2016-11-01,04D,18,614.12,234647,2.617207976236645
6069,2016-11-01,00T,27,703.2299999999999,303689,2.315625524796749
6070,2016-11-01,05T,9,292.96000000000004,304099,0.9633704813235164
6071,2016-11-01,99K,30,1056.8400000000001,168956,6.255119676128698
6072,2016-11-01,02D,22,355.90999999999997,104298,3.4124336037124388
6073,2016-11-01,04J,10,146.56,291838,0.5021964240434762
6074,2016-11-01,07K,14,440.03,246895,1.7822556147350088
6075,2016-11-01,08A,13,673.76,285751,2.3578570153735248
6076,2016-11-01,07M,189,5073.860000000001,408443,12.422443278499081
6077,2016-11-01,05C,12,284.65999999999997,316479,0.8994593638124487
6078,2016-11-01,01K,16,613.15,159297,3.849099480843958
6079,2016-11-01,09N,10,426.88,221948,1.9233333934074648
6080,2016-11-01,07L,85,3883.17,216647,17.923950020078745
6081,2016-11-01,10L,20,927.02,143023,6.4816148451647635
6082,2016-11-01,07Y,50,2701.3799999999997,303277,8.907302564981846
6083,2016-11-01,09C,6,292.91,129746,2.257564780417123
6084,2016-11-01,02F,79,1651.46,260274,6.3450824899913165
6085,2016-11-01,03E,6,259.83,161342,1.6104300182221616
6086,2016-11-01,10V,11,503.9,212932,2.3664831965134407
6087,2016-11-01,07H,32,1778.5200000000002,306338,5.805743982137379
6088,2016-11-01,07W,17,758.8000000000001,424791,1.7862901991803029
6089,2016-11-01,03K,28,943.36,172256,5.476500092885009
6090,2016-11-01,02X,11,539.85,315564,1.710746472981709
6091,2016-11-01,07N,28,1109.07,235740,4.704632221939424
6092,2016-11-01,03D,2,62.78,143552,0.43733281319661166
6093,2016-11-01,09J,65,2397.9199999999996,262314,9.14141067575501
6094,2016-11-01,10Q,15,710.08,717856,0.989167743948647
6095,2016-11-01,07X,94,2473.8399999999997,327989,7.542448069904783
6096,2016-11-01,08G,76,2127.59,303303,7.014734440477015
6097,2016-11-01,01E,151,3763.1,211709,17.77487022280583
6098,2016-11-01,02Y,3,239.37,301737,0.7933067538949482
6099,2016-11-01,02G,4,142.3,112386,1.2661719431245886
6100,2016-11-01,04Y,96,3575.1799999999994,132006,27.083465903065008
6101,2016-11-01,04F,14,1377.6200000000001,286385,4.8103776384936365
6102,2016-11-01,01J,78,2890.15,162766,17.75647248196798
6103,2016-11-01,03X,1,117.16,97417,1.2026648326267488
6104,2016-11-01,00M,28,1259.72,294315,4.280176001902724
6105,2016-11-01,06L,4,398.2,401932,0.990714847287601
6106,2016-11-01,05V,91,3174.5699999999997,147259,21.557731615724673
6107,2016-11-01,10R,18,909.81,222611,4.086994802592864
6108,2016-11-01,99F,1,19.82,184078,0.10767174784602179
6109,2016-11-01,10K,15,1033.36,203623,5.0748687525476
6110,2016-11-01,04N,1,20.92,124707,0.16775321353252023
6111,2016-11-01,03H,16,477.95,168916,2.829512893982808
6112,2016-11-01,05L,14,397.64,571048,0.6963337582830165
6113,2016-11-01,02M,79,1998.8,151036,13.23393098334172
6114,2016-11-01,01X,27,1303.61,195797,6.657967180293875
6115,2016-11-01,05A,7,432.09000000000003,496402,0.870443712958449
6116,2016-11-01,03Y,3,301.28,102807,2.9305397492388647
6117,2016-11-01,99Q,29,827.0,288365,2.8678931215646837
6118,2016-11-01,08J,25,145.73000000000002,202643,0.719146479276363
6119,2016-11-01,06P,8,572.78,229450,2.4963172804532574
6120,2016-11-01,03R,55,1936.5199999999998,366060,5.290171010216904
6121,2016-11-01,06N,286,8383.800000000001,635938,13.183360642075172
6122,2016-11-01,03Q,22,692.81,350041,1.9792252907516548
6123,2016-11-01,07G,1,27.74,172272,0.161024426488344
6124,2016-11-01,08F,31,1476.5900000000001,272542,5.417843855259006
6125,2016-11-01,12D,21,560.88,227132,2.4694010531320996
6126,2016-11-01,02E,13,671.6700000000001,215556,3.115988420642432
6127,2016-11-01,05X,50,1536.0800000000004,181520,8.462318201851037
6128,2016-11-01,01W,86,2216.9,308001,7.197703903558756
6129,2016-11-01,04Q,5,286.70000000000005,132719,2.1602031359488847
6130,2016-11-01,08R,23,901.9300000000001,222440,4.054711382844812
6131,2016-11-01,11X,23,1316.2800000000002,565442,2.327878014013816
6132,2016-11-01,00Q,62,1822.18,172525,10.561831618605998
6133,2016-11-01,01C,51,1519.0099999999998,206888,7.342185143652603
6134,2016-11-01,01D,109,3267.1600000000003,228854,14.27617607732441
6135,2016-11-01,00V,20,930.9099999999999,201046,4.630333356545267
6136,2016-11-01,09L,12,588.89,180482,3.2628738599971188
6137,2016-11-01,06T,44,2789.64,343122,8.130169444104428
6138,2016-11-01,08Y,25,1404.0199999999998,240750,5.8318587746625115
6139,2016-11-01,08Q,49,1636.5099999999998,317609,5.152593282935936
6140,2016-11-01,09H,14,608.79,130632,4.660343560536469
6141,2016-11-01,06A,6,227.08,272156,0.8343744029159748
6142,2016-11-01,04C,3,246.55,392608,0.6279800717254871
6143,2016-11-01,99A,88,3755.829999999999,514824,7.295366960359266
6144,2016-11-01,00Y,82,2646.02,250193,10.575915393316361
6145,2016-11-01,01Y,19,856.92,245277,3.493682652674323
6146,2016-11-01,00L,48,1251.5399999999997,322944,3.8754087395957186
6147,2016-11-01,99P,104,5817.99,909320,6.398176659481811
6148,2016-11-01,07T,58,1934.33,305029,6.341462615030046
6149,2016-11-01,01A,68,3078.4700000000003,376425,8.178176263531912
6150,2016-11-01,08X,41,1122.34,388232,2.8909002864266724
6151,2016-11-01,09Y,8,677.9000000000001,367856,1.842840676786569
6152,2016-11-01,06F,18,844.3499999999999,468095,1.8038005105801171
6153,2016-11-01,02T,24,553.16,218898,2.5270217178777328
6154,2016-11-01,04V,1,62.77,380937,0.16477790290782993
6155,2016-11-01,04L,1,16.75,150881,0.1110146406770899
6156,2016-11-01,09E,4,177.86,220307,0.8073279559886886
6157,2016-11-01,05F,57,1469.23,185266,7.9303811816523275
6158,2016-11-01,03M,1,125.53,118927,1.0555214543375349
6159,2016-11-01,04K,1,16.75,364445,0.04596029579223202
6160,2016-11-01,03T,59,1749.8,246527,7.097802674757735
6161,2016-11-01,05H,4,89.97,187896,0.4788287137565462
6162,2016-11-01,05J,6,62.83,175494,0.3580179379352001
6163,2016-11-01,09G,34,1406.31,507527,2.7709067694920666
6164,2016-11-01,05N,51,1475.4699999999998,305550,4.8288987072492215
6165,2016-11-01,01F,124,3752.6000000000004,130229,28.815394420597563
6166,2016-11-01,06M,35,1443.01,237472,6.076547971971432
6167,2016-11-01,10A,17,1219.83,202429,6.025964659213847
6168,2016-11-01,05G,118,3892.37,216081,18.013476427821047
6169,2016-11-01,02R,25,1673.8700000000001,338969,4.938121185123124
6170,2016-11-01,08L,87,3120.4300000000003,318460,9.798499026565345
6171,2016-11-01,11M,110,3256.14,635345,5.12499508141246
6172,2016-11-01,09D,17,642.43,311413,2.062951771441783
6173,2016-11-01,10X,6,702.97,275894,2.5479713223194413
6174,2016-11-01,06K,215,9069.619999999999,589511,15.384988575276795
6175,2016-11-01,99N,41,2435.53,479666,5.077553964633725
6176,2016-11-01,04G,35,541.95,667411,0.8120183814770809
6177,2016-11-01,04R,1,117.16,546576,0.21435262433769503
6178,2016-11-01,03A,17,575.51,244776,2.3511700493512437
6179,2016-11-01,09P,29,661.85,187199,3.5355423907178993
6180,2016-11-01,08E,115,3132.0000000000005,260151,12.039161871374702
6181,2016-11-01,09F,18,844.93,193647,4.363248591509292
6182,2016-11-01,01H,91,1615.92,522121,3.0949147802903925
6183,2016-11-01,00D,5,150.69,290161,0.5193323706493981
6184,2016-11-01,99C,41,1249.3899999999999,217366,5.7478630512591655
6185,2016-11-01,08V,27,1511.17,302996,4.987425576575268
6186,2016-11-01,02P,6,307.6,257018,1.1968033367312796
6187,2016-11-01,02A,22,720.7599999999999,238840,3.0177524702729857
6188,2016-11-01,00R,39,1272.36,171988,7.397957997069563
6189,2016-11-01,08M,80,2993.82,381187,7.853940454422633
6190,2016-11-01,13T,37,1107.14,513335,2.1567592313011974
6191,2016-11-01,07P,194,5763.82,364648,15.806531230117812
6192,2016-11-01,02W,18,993.8899999999999,125860,7.896790084220562
6193,2016-11-01,08C,34,1952.72,207558,9.408069069850354
6194,2016-11-01,09A,42,1680.35,209807,8.009027344178222
6195,2016-11-01,02N,2,345.36,158457,2.1795187337889774
6196,2016-11-01,03N,6,311.2,588619,0.5286951321652885
6197,2016-11-01,09X,10,378.54999999999995,236596,1.5999847841890815
6198,2016-11-01,06W,24,1248.8400000000001,217459,5.742875668516825
6199,2016-11-01,99G,9,435.4,185948,2.3415148321035986
6200,2016-11-01,03F,5,256.13,293696,0.8720922314229679
6201,2016-11-01,11J,33,1352.7400000000002,789957,1.7124223217213093
6202,2016-11-01,08H,92,2627.2299999999996,240188,10.938223391676518
6203,2016-11-01,11A,29,578.71,554310,1.0440186899027621
6204,2016-11-01,01T,76,2293.69,154618,14.8345600124177
6205,2016-11-01,10E,23,870.53,144319,6.031984700559178
6206,2016-11-01,08T,6,200.9,191019,1.0517278385919724
6207,2016-11-01,08N,110,3309.56,305972,10.816545304799133
6208,2016-11-01,06Y,40,1778.23,235782,7.541839495805448
6209,2016-11-01,08K,22,482.58000000000004,392477,1.2295752362558825
6210,2016-11-01,11N,57,2928.5,563362,5.198256183413152
6211,2016-11-01,09W,38,1757.8200000000002,295753,5.943540724861625
6212,2016-11-01,05Y,36,954.37,280178,3.4062988528721028
6213,2016-11-01,99J,80,4488.11,481447,9.3221268384682
6214,2016-11-01,07J,43,1484.52,173223,8.569993592074955
6215,2016-11-01,05R,3,41.84,279502,0.14969481434837675
6216,2016-11-01,10D,8,87.97,110900,0.7932371505861135
6217,2016-11-01,01R,42,918.8500000000001,181404,5.065213556481666
6218,2016-11-01,06Q,58,2909.42,385617,7.544843717989612
6219,2016-11-01,08D,118,4804.590000000001,307961,15.601293670302411
6220,2016-11-01,99H,20,926.55,304251,3.0453474269599767
6221,2016-11-01,08P,14,591.18,212129,2.786889109928392
6222,2016-11-01,02H,86,3299.46,324444,10.169582424085513
6223,2016-12-01,04R,1,41.88,546576,0.0766224642135769
6224,2016-12-01,08K,27,596.97,392477,1.5210318056854286
6225,2016-12-01,02E,13,552.8299999999999,215556,2.5646699697526394
6226,2016-12-01,99G,1,111.02,185948,0.5970486372534257
6227,2016-12-01,03X,1,117.25,97417,1.2035886960181488
6228,2016-12-01,09W,43,1850.79,295753,6.257890875155957
6229,2016-12-01,06K,238,10978.41,589511,18.62290949617564
6230,2016-12-01,01W,63,1766.94,308001,5.7367995558455975
6231,2016-12-01,06T,42,2069.8,343122,6.032256748328583
6232,2016-12-01,99C,47,1128.96,217366,5.1938205607132675
6233,2016-12-01,08N,105,2787.62,305972,9.110702940138312
6234,2016-12-01,01T,74,2119.55,154618,13.708300456609193
6235,2016-12-01,09C,11,362.25,129746,2.791993587470905
6236,2016-12-01,02P,2,342.39,257018,1.3321635060579413
6237,2016-12-01,00M,15,695.21,294315,2.3621290114333284
6238,2016-12-01,00V,26,1090.38,201046,5.4235349124081065
6239,2016-12-01,03K,15,491.65999999999997,172256,2.854240200631618
6240,2016-12-01,06L,8,400.52,401932,0.9964869679448265
6241,2016-12-01,04F,8,864.76,286385,3.0195715557728233
6242,2016-12-01,08M,68,2747.04,381187,7.2065416711482815
6243,2016-12-01,04K,1,50.26,364445,0.1379083263592586
6244,2016-12-01,99H,28,788.09,304251,2.590262644987198
6245,2016-12-01,03N,15,330.96,588619,0.5622652343876089
6246,2016-12-01,05X,38,1189.55,181520,6.553272366681357
6247,2016-12-01,01R,28,875.44,181404,4.825913430795352
6248,2016-12-01,99J,72,3817.1699999999996,481447,7.928536266712638
6249,2016-12-01,01C,40,1289.86,206888,6.234581029349212
6250,2016-12-01,00Q,66,1852.94,172525,10.740124619620344
6251,2016-12-01,07P,187,4953.219999999999,364648,13.583565520721352
6252,2016-12-01,05T,13,653.33,304099,2.1484121947129062
6253,2016-12-01,10V,15,619.5,212932,2.9093795202224184
6254,2016-12-01,07V,38,948.85,403100,2.3538824113123296
6255,2016-12-01,09E,6,351.38,220307,1.5949561294012444
6256,2016-12-01,10E,37,1082.77,144319,7.502615733202142
6257,2016-12-01,07M,177,5028.000000000001,408443,12.310163229630575
6258,2016-12-01,00L,40,1070.1699999999998,322944,3.313794342053111
6259,2016-12-01,09J,52,1798.79,262314,6.857392285581403
6260,2016-12-01,03D,3,114.14,143552,0.7951125724476148
6261,2016-12-01,05L,13,430.92999999999995,571048,0.7546300836357013
6262,2016-12-01,04J,10,180.17,291838,0.6173630575867434
6263,2016-12-01,07X,90,2699.62,327989,8.23082481424682
6264,2016-12-01,08V,38,2042.4699999999998,302996,6.74091407147289
6265,2016-12-01,08G,92,2362.61,303303,7.78960313613779
6266,2016-12-01,10J,16,556.0,223201,2.4910282660023926
6267,2016-12-01,07L,88,4520.91,216647,20.867632600497583
6268,2016-12-01,08W,62,1638.5700000000002,303589,5.397329942784489
6269,2016-12-01,10Q,26,578.11,717856,0.8053286452993358
6270,2016-12-01,10C,5,522.65,95857,5.452392626516582
6271,2016-12-01,05F,38,1089.04,185266,5.878250731380826
6272,2016-12-01,09X,6,226.19,236596,0.956017853218144
6273,2016-12-01,06A,11,431.4,272156,1.5851202986522435
6274,2016-12-01,07Y,40,1830.21,303277,6.034780085532368
6275,2016-12-01,09F,17,607.3100000000001,193647,3.1361704544867726
6276,2016-12-01,04Y,89,2553.1299999999997,132006,19.341014802357467
6277,2016-12-01,04C,4,365.68,392608,0.9314125030564838
6278,2016-12-01,02H,73,3262.02,324444,10.054185005732885
6279,2016-12-01,09A,30,1792.3799999999999,209807,8.542994275691468
6280,2016-12-01,13T,34,1327.81,513335,2.586634458979029
6281,2016-12-01,04G,24,559.05,667411,0.8376397751909992
6282,2016-12-01,03V,2,201.0,75569,2.6598208260000793
6283,2016-12-01,05A,2,29.33,496402,0.05908517693321138
6284,2016-12-01,05W,172,5650.42,287146,19.677864222381643
6285,2016-12-01,08Q,32,850.3799999999999,317609,2.677443019561788
6286,2016-12-01,08R,23,804.1800000000001,222440,3.6152670383024637
6287,2016-12-01,02Y,5,268.87,301737,0.8910740147877124
6288,2016-12-01,06W,19,1100.39,217459,5.060218248037562
6289,2016-12-01,07G,2,73.3,172272,0.4254899229126033
6290,2016-12-01,00P,14,619.86,284028,2.182390468545355
6291,2016-12-01,00Y,70,2539.6,250193,10.150563764773596
6292,2016-12-01,09D,13,510.99,311413,1.6408756217627396
6293,2016-12-01,00T,46,1540.57,303689,5.072854136962484
6294,2016-12-01,07N,25,1288.5700000000002,235740,5.466064308136083
6295,2016-12-01,01H,106,2146.9300000000003,522121,4.111939569563377
6296,2016-12-01,00N,1,58.63,155989,0.3758598362705063
6297,2016-12-01,02D,10,155.04,104298,1.4865098084335269
6298,2016-12-01,99Q,22,720.01,288365,2.496870285922355
6299,2016-12-01,03A,36,1084.87,244776,4.432093015655129
6300,2016-12-01,02W,8,559.0699999999999,125860,4.441999046559669
6301,2016-12-01,01X,19,979.61,195797,5.003192081594713
6302,2016-12-01,01D,142,4976.040000000001,228854,21.743294851739538
6303,2016-12-01,10K,29,1594.1400000000003,203623,7.828879841668182
6304,2016-12-01,00D,2,75.39,290161,0.25982127163884877
6305,2016-12-01,05Y,30,938.24,280178,3.348728308432497
6306,2016-12-01,06N,336,9916.86,635938,15.594067346187837
6307,2016-12-01,06Y,30,1212.5800000000002,235782,5.142801401294417
6308,2016-12-01,01V,40,1438.76,123709,11.630196671220364
6309,2016-12-01,06V,28,942.4899999999999,172056,5.477809550378946
6310,2016-12-01,03J,29,1085.02,191083,5.678265465792352
6311,2016-12-01,08C,16,745.9300000000001,207558,3.5938388305919315
6312,2016-12-01,05N,52,1683.8200000000002,305550,5.510783832433318
6313,2016-12-01,01J,56,1822.13,162766,11.19478269417446
6314,2016-12-01,09H,15,703.61,130632,5.386199399840774
6315,2016-12-01,03L,1,20.95,260127,0.08053758356495097
6316,2016-12-01,10L,16,764.31,143023,5.3439656558735305
6317,2016-12-01,01F,92,2713.31,130229,20.834913882468573
6318,2016-12-01,08P,27,668.22,212129,3.1500643476375227
6319,2016-12-01,99K,29,719.1700000000001,168956,4.256552001704587
6320,2016-12-01,11E,37,764.6,198584,3.8502598396648273
6321,2016-12-01,99D,35,1135.08,164652,6.893812404343706
6322,2016-12-01,03F,3,125.65,293696,0.42782332752233604
6323,2016-12-01,09N,6,226.17000000000002,221948,1.019022473732586
6324,2016-12-01,06M,34,1325.0500000000002,237472,5.579815725643445
6325,2016-12-01,03E,3,249.69,161342,1.5475821546776412
6326,2016-12-01,03Y,5,452.26,102807,4.399116791658155
6327,2016-12-01,00K,4,351.75,295248,1.1913713217363031
6328,2016-12-01,01E,102,3602.16,211709,17.01467580499648
6329,2016-12-01,07H,34,2106.45,306338,6.876228218503743
6330,2016-12-01,01Y,13,355.03,245277,1.4474655185769556
6331,2016-12-01,07T,54,1609.32,305029,5.275957367987962
6332,2016-12-01,07Q,109,2824.2799999999997,343082,8.232084457942998
6333,2016-12-01,99F,2,95.18,184078,0.517063418768131
6334,2016-12-01,99A,72,2444.8099999999995,514824,4.7488267835221345
6335,2016-12-01,04D,15,539.48,234647,2.2991131359020147
6336,2016-12-01,08H,82,2118.78,240188,8.82133995037221
6337,2016-12-01,09Y,10,808.2,367856,2.19705536949241
6338,2016-12-01,06Q,66,3097.38,385617,8.032270361524517
6339,2016-12-01,99N,40,2236.2999999999997,479666,4.662202449204237
6340,2016-12-01,11A,43,902.7,554310,1.6285111219353792
6341,2016-12-01,08F,35,1230.3999999999999,272542,4.514533539784693
6342,2016-12-01,99E,12,1147.25,275453,4.164957361146911
6343,2016-12-01,12D,34,929.9300000000001,227132,4.094227145448462
6344,2016-12-01,10A,49,1878.47,202429,9.279648666940014
6345,2016-12-01,03T,50,1868.3799999999999,246527,7.578804755665708
6346,2016-12-01,02F,96,2180.5,260274,8.377709644451615
6347,2016-12-01,00R,62,1319.43,171988,7.671639881852222
6348,2016-12-01,07K,11,382.37,246895,1.5487150408068209
6349,2016-12-01,03M,5,150.8,118927,1.2680047424050047
6350,2016-12-01,11J,35,1541.9400000000003,789957,1.9519290290484168
6351,2016-12-01,09L,19,866.6099999999999,180482,4.801642269035139
6352,2016-12-01,07R,56,2050.25,266916,7.681255526083112
6353,2016-12-01,05D,20,665.96,139259,4.7821684774413145
6354,2016-12-01,05H,3,186.35999999999999,187896,0.9918252650402349
6355,2016-12-01,06F,10,162.17,468095,0.3464467682842158
6356,2016-12-01,12F,161,6167.279999999999,334548,18.434664084077617
6357,2016-12-01,08A,12,647.0500000000001,285751,2.2643840266525754
6358,2016-12-01,08X,38,1033.04,388232,2.6608831832512516
6359,2016-12-01,01K,9,347.63,159297,2.1822758746241298
6360,2016-12-01,07W,29,1389.73,424791,3.2715617797928864
6361,2016-12-01,03Q,25,485.4,350041,1.3866947014778268
6362,2016-12-01,03W,7,543.3,326108,1.6660124866608605
6363,2016-12-01,05C,2,92.14,316479,0.2911409603796776
6364,2016-12-01,08E,136,3795.1199999999994,260151,14.588143040003688
6365,2016-12-01,11X,23,1919.83,565442,3.3952730784059195
6366,2016-12-01,07J,26,1148.02,173223,6.627410909636711
6367,2016-12-01,06H,42,1670.5300000000002,937196,1.7824766644330539
6368,2016-12-01,11M,74,2521.19,635345,3.9682219896276827
6369,2016-12-01,02A,28,794.6300000000001,238840,3.327039021939374
6370,2016-12-01,03R,59,1211.2,366060,3.308747199912583
6371,2016-12-01,02N,6,78.52000000000001,158457,0.49552875543522856
6372,2016-12-01,05Q,38,983.44,217356,4.524558788347227
6373,2016-12-01,03H,8,422.28,168916,2.499940798977006
6374,2016-12-01,00X,77,3467.78,180333,19.229869186449516
6375,2016-12-01,02T,17,905.2,218898,4.135259344534898
