month,pct,seven_day,all_QI,percent_7_day
2018-01-01,04V,58996,3048267,0.01935394766928225
2018-06-01,07H,45731,2364060,0.01934426368197085
2018-11-01,04E,34860,1805304,0.01930976721926058
2017-11-01,07H,45304,2347605,0.019297965373220795
2017-10-01,06Q,64638,3351591,0.019285766073485696
2018-09-01,07H,44142,2289294,0.019281927091933146
2017-03-01,06Q,66297,3439331,0.01927613248041552
2017-05-01,02N,25193,1306982,0.019275705403746953
2018-06-01,09L,26194,1359051,0.019273743222292614
2018-04-01,00T,45885,2381419,0.019267923872279512
2017-06-01,07H,45549,2364139,0.01926663364548362
2018-03-01,04V,58772,3052363,0.019254590623723325
2018-11-01,06H,118832,6177771,0.019235416787057986
2019-07-01,06D,20846,1083795,0.019234264782546515
2017-02-01,06Q,57232,2975567,0.01923398128827212
2017-04-01,07H,42217,2196746,0.019217970580121688
2019-01-01,07G,26488,1380133,0.019192353200742248
2017-12-01,99N,76909,4008767,0.019185200836067548
2019-02-01,06D,18200,948730,0.019183540100977097
2017-05-01,05C,55125,2873894,0.019181292003114938
2017-07-01,05C,52374,2732124,0.019169700935975087
2019-02-01,03W,47817,2495637,0.019160238448139695
2019-06-01,06D,18935,988353,0.019158134795968645
2019-06-01,10L,24738,1291641,0.019152380576336614
2019-02-01,04E,32256,1684254,0.019151505651760364
2018-10-01,06D,19362,1011011,0.0191511269412499
2019-05-01,99N,82670,4318091,0.01914503422924621
2018-02-01,00T,43372,2265960,0.019140673268724956
2018-05-01,04V,60606,3167755,0.01913216142031186
2017-08-01,02N,25410,1328382,0.019128533810304566
2017-08-01,07H,44940,2351152,0.01911403431169061
2018-03-01,06H,117033,6126732,0.019102026986001674
2018-07-01,07G,25326,1325994,0.01909963393499518
2017-09-01,06Q,62657,3280921,0.01909738149745148
2018-09-01,04E,32389,1696159,0.019095497532955343
2017-06-01,06H,114793,6012533,0.019092286063128468
2017-09-01,02N,23849,1249146,0.019092243820978492
2017-11-01,02G,18186,952693,0.01908904547425036
2017-10-01,06H,113477,5947618,0.01907940288027913
2018-05-01,06H,119357,6258741,0.019070448833080008
2018-08-01,03W,53312,2795758,0.0190688893673916
2017-01-01,07H,42924,2252328,0.019057615054290496
2017-09-01,00T,46319,2431047,0.01905310757052414
2017-05-01,06Q,64722,3397736,0.019048566457193848
2017-10-01,04V,58702,3081828,0.01904778592445782
2018-01-01,03W,51597,2710193,0.019038127542946204
2017-12-01,09G,86975,4569558,0.019033569548739724
2019-02-01,03K,31892,1676396,0.01902414465317264
2017-09-01,03W,49455,2600083,0.019020546651779963
2019-06-01,08H,23247,1222299,0.019019077983373954
2019-05-01,08H,26061,1371194,0.01900606332874852
2018-09-01,03K,31640,1666713,0.018983472259471185
2018-11-01,07G,25690,1354242,0.018970021606182646
2018-08-01,04E,35378,1865585,0.018963488664413577
2018-07-01,06H,114562,6042880,0.01895817888159288
2019-02-01,02N,22743,1199737,0.01895665466681448
2018-10-01,04E,35623,1879393,0.01895452414689211
2018-12-01,09G,86779,4578530,0.01895346322946448
2018-03-01,00T,47726,2520815,0.018932765792015676
2018-08-01,00T,48755,2575169,0.018932738006709464
2018-02-01,06Q,57533,3040270,0.018923648228611274
2017-03-01,06H,115262,6091193,0.018922729915141417
2018-06-01,03K,33327,1761680,0.018917737614095636
2019-07-01,09Y,45514,2406053,0.01891645778376453
2019-04-01,08H,22246,1176499,0.018908643356262946
2018-02-01,07H,40600,2149531,0.018887841115108366
2018-07-01,02G,18431,975943,0.01888532424537089
2019-06-01,06Q,62503,3311111,0.018876745599890794
2018-07-01,06Q,63987,3390888,0.01887027822800399
2017-11-01,03K,32214,1707463,0.018866587445818737
2018-12-01,05X,26047,1384301,0.018815994498306364
2019-03-01,06H,117068,6222221,0.018814503695706083
2017-08-01,03K,32312,1717864,0.018809405168278746
2018-10-01,03W,52997,2818295,0.018804631878493912
2017-04-01,09L,23422,1245553,0.018804498885234108
2019-02-01,05C,50617,2691760,0.018804425357386988
2019-01-01,01V,19523,1039145,0.018787560927493275
2017-04-01,04E,29939,1593737,0.01878540813195653
2017-03-01,07H,45269,2409818,0.018785236063470354
2018-10-01,00T,47992,2555106,0.018782782397286063
2017-06-01,02N,24920,1327264,0.018775465920871807
2018-12-01,06Q,66626,3548593,0.01877532870069912
2018-10-01,06H,118307,6303905,0.018767256168993662
2018-04-01,06H,111321,5933598,0.018761129419283207
2019-02-01,00T,43050,2296532,0.018745656494226947
2018-08-01,06H,118482,6324536,0.01873370631458181
2017-10-01,03K,33635,1797464,0.018712474909094147
2018-03-01,04E,34594,1848975,0.018709825714247084
2019-05-01,03W,54047,2888821,0.01870901658496667
2018-02-01,04E,30079,1608172,0.01870384511109508
2019-01-01,06D,19516,1043580,0.01870100998485981
2018-02-01,02G,15813,846405,0.018682545589877187
2019-05-01,06H,124292,6655965,0.018673776079050897
2018-09-01,06H,108990,5841608,0.018657534021454366
2018-07-01,04E,33117,1775249,0.018654847855145953
2019-04-01,03W,51513,2763259,0.018642117876029717
2017-03-01,05C,55265,2965000,0.018639123102866778
2017-09-01,07H,42728,2292772,0.01863595682431572
2019-06-01,05C,51975,2789152,0.018634696137033765
2018-12-01,04E,33761,1812365,0.018628146096398904
2018-07-01,03W,49959,2682487,0.01862413499114814
2017-02-01,07K,33082,1776617,0.018620783207635636
2018-08-01,07G,25501,1369632,0.018618869886217613
2019-01-01,06H,116564,6262059,0.018614324777201877
2017-06-01,03W,50904,2736140,0.018604311182907306
2017-08-01,11N,83412,4484372,0.018600597809459163
2017-12-01,04V,57631,3101365,0.018582462883278816
2018-03-01,09G,82145,4421219,0.01857971749420239
2018-11-01,00T,47082,2534262,0.018578189626802594
2017-03-01,99N,76195,4102218,0.01857409820736002
2018-06-01,04E,32725,1762464,0.01856775514280008
2018-11-01,07H,44065,2377534,0.01853390950455388
2017-02-01,03K,28896,1559238,0.018532129155395136
2019-02-01,06H,108311,5844850,0.018531014482835315
2018-01-01,05C,51212,2765336,0.018519268544581923
2019-02-01,10L,22806,1231618,0.018517105141366886
2018-04-01,03W,47775,2580872,0.01851118536680626
2018-12-01,06D,19278,1041640,0.018507353788256978
2018-05-01,03K,33586,1814824,0.018506477763132953
2019-03-01,06D,18977,1025513,0.018504884872254178
2018-04-01,02N,23247,1256807,0.018496873426070988
2019-06-01,04E,32179,1740864,0.018484499650748134
2018-12-01,05C,52871,2861423,0.018477170275069434
2017-01-01,03K,31052,1680984,0.018472513718155555
2017-03-01,03K,33222,1798707,0.018469934236092927
2019-04-01,01V,19579,1060241,0.01846655618864013
2018-12-01,06H,112812,6109977,0.018463571957799515
2017-05-01,04E,33040,1789865,0.018459492755040184
2017-11-01,00T,46732,2533688,0.018444259908875917
2018-01-01,04E,32907,1785134,0.018433910283485722
2018-08-01,03K,33957,1842147,0.018433382352222704
2019-04-01,06D,17815,966602,0.01843054328461973
2018-11-01,06D,19117,1037616,0.018423964164006722
2019-03-01,06Q,63896,3469117,0.018418519755891774
2019-02-01,08H,20839,1132560,0.018399908172635444
2018-08-01,06Q,63966,3479005,0.018386291482765906
2017-04-01,03W,45696,2485584,0.01838441187262229
2018-09-01,05C,50442,2744489,0.018379377727511387
2017-01-01,05N,43008,2341590,0.018367007033682242
2018-12-01,01V,19313,1052531,0.01834910325681619
2018-01-01,02N,23954,1306056,0.018340714333841733
2018-04-01,06Q,61355,3347684,0.018327596033556333
2019-04-01,06Q,62146,3391769,0.01832259213407517
2017-08-01,03W,48384,2641046,0.018320014115619343
2017-02-01,09N,24045,1313088,0.018311796315250768
2017-10-01,05C,50743,2771455,0.018309155299292248
2017-08-01,04E,32081,1753298,0.01829751702220615
2018-02-01,03K,28518,1559150,0.018290735336561587
2017-04-01,05C,48258,2639220,0.018284947825493895
2019-03-01,04E,33201,1817273,0.018269682100597984
2018-03-01,02G,17815,975212,0.018267822791352036
2017-12-01,09L,24962,1366769,0.018263510512749413
2018-09-01,04V,53438,2926110,0.018262471335664072
2018-09-01,00T,42840,2347407,0.018249924278150316
2018-09-01,06Q,58751,3219868,0.01824640016298805
2018-05-01,06Q,62104,3408844,0.01821849283804128
2017-07-01,03K,30562,1677689,0.018216725507528512
2017-12-01,04E,32172,1766254,0.018214820744921173
2019-01-01,03W,51996,2854615,0.01821471546951165
2017-11-01,03W,47838,2626636,0.018212649183213813
2019-03-01,10L,24906,1368173,0.01820383825729641
2019-01-01,00T,46914,2579829,0.01818492621022556
2019-03-01,99N,74844,4116690,0.0181806256968584
2019-05-01,10L,26145,1438664,0.018173110608175364
2018-06-01,00T,44996,2476178,0.0181715530951329
2017-08-01,05C,51142,2816817,0.018155954043162902
2018-02-01,03W,43617,2402768,0.018152813754802793
2019-07-01,06Q,65765,3623750,0.018148327009313556
2019-04-01,99N,72135,3974749,0.018148315780442993
2018-12-01,00T,44786,2468006,0.01814663335502426
2017-09-01,02G,17556,967586,0.018144123623119804
2019-05-01,09Y,49805,2746249,0.01813564611220614
2017-12-01,03W,49063,2707167,0.018123373992073633
2017-11-01,04E,31612,1744501,0.0181209411745823
2018-04-01,02G,16142,890988,0.01811696678294208
2019-07-01,10L,23905,1320501,0.0181029775819935
2017-12-01,03K,31388,1734977,0.01809130610953344
2019-06-01,09Y,45871,2537859,0.018074684212164665
2019-05-01,00T,47775,2643238,0.018074422356216126
2018-06-01,06Q,61138,3384476,0.01806424391840864
2018-11-01,02G,16814,930959,0.018060945755935545
2019-02-01,06Q,56651,3140352,0.018039697460666828
2018-06-01,03W,48202,2672004,0.018039643653228063
2018-11-01,03K,32606,1809187,0.01802245981205923
2018-09-01,03W,46935,2606689,0.018005600207773156
2017-05-01,03W,46830,2602240,0.01799603418593212
2017-11-01,02N,22918,1274181,0.017986455613448953
2018-04-01,04E,31024,1724902,0.017985949346687524
2018-03-01,06Q,60949,3390682,0.017975439749289376
2018-05-01,03W,49693,2766126,0.017964836019761933
2017-09-01,05C,48496,2703599,0.01793757136320882
2019-03-01,02G,16345,911691,0.017928223488001965
2018-02-01,02N,20412,1138843,0.01792345389136167
2017-01-01,05C,48293,2697099,0.01790553479868555
2019-03-01,00T,43918,2453978,0.01789665596024088
2018-10-01,06Q,62874,3516517,0.017879623502459963
2019-01-01,04E,32991,1845452,0.017876921209546495
2017-01-01,03W,44639,2497415,0.017874081800581802
2017-07-01,04E,30562,1711540,0.017856433387475605
2017-07-01,03W,46732,2619246,0.017841775839306427
2019-04-01,10L,23744,1332778,0.017815420122481013
2019-07-01,05X,24780,1390948,0.01781518791500473
2017-06-01,04E,31115,1746940,0.017811144057609304
2018-01-01,00T,45731,2567652,0.01781043537052529
2019-03-01,01V,18361,1031067,0.017807766129650158
2017-12-01,02N,22372,1256623,0.01780327114814865
2017-04-01,03K,28350,1593270,0.017793594306049824
2018-03-01,03W,48594,2731279,0.017791664637702702
2019-02-01,01V,17031,957424,0.017788357091528935
2019-01-01,02G,16954,953329,0.01778399692026572
2017-07-01,11N,78253,4401354,0.01777930155129535
2019-04-01,00T,44023,2476082,0.017779298100789875
2019-07-01,04E,33621,1891215,0.01777746052141084
2019-05-01,01V,19586,1102033,0.017772607535346038
2017-02-01,05N,39333,2213551,0.017769186253219375
2018-08-01,05C,51954,2923910,0.017768672770365708
2017-08-01,99F,28504,1606894,0.01773856894107514
2018-08-01,02N,23877,1348246,0.017709676127353614
2018-08-01,99E,40257,2273999,0.017703174011949874
2019-06-01,99E,37275,2106604,0.01769435546500434
2017-09-01,03K,29008,1640006,0.01768774016680427
2017-03-01,05N,45402,2570705,0.017661303027768648
2018-10-01,99M,30807,1745041,0.017654026466999914
2019-02-01,09Y,42791,2424188,0.017651683780300867
2018-12-01,08H,21518,1219363,0.01764691892406117
2019-01-01,02N,23877,1353323,0.017643238162655922
2018-06-01,02N,22197,1258369,0.017639500019469647
2019-03-01,09Y,46340,2628780,0.01762794908664856
2017-02-01,05C,45031,2556223,0.01761622518849099
2018-10-01,05C,51632,2931716,0.017611528538234944
2017-11-01,05C,49581,2816023,0.01760674539945164
2018-05-01,04E,31899,1812279,0.017601594456482694
2017-03-01,03W,47985,2726837,0.017597311463794865
2018-10-01,02N,23394,1332395,0.01755785634140026
2018-11-01,03W,48601,2768577,0.01755450543726976
2018-09-01,02G,15470,881380,0.017552020694819488
2018-09-01,02N,21581,1229922,0.01754664116911479
2017-02-01,04E,26957,1539535,0.017509832514363104
2019-05-01,99E,41265,2357082,0.017506815630512644
2017-07-01,02N,22036,1258981,0.01750304412854523
2018-06-01,05C,49049,2803514,0.017495543093417762
2019-01-01,06Q,60914,3481877,0.017494586971337586
2019-05-01,04E,33684,1925489,0.01749373795435861
2019-05-01,02G,17185,984408,0.01745719254618004
2017-10-01,11N,77651,4456322,0.017424907805136162
2019-07-01,05C,46998,2697834,0.017420641892718382
2019-07-01,99M,28868,1657129,0.017420490498929173
2018-10-01,99H,40250,2310795,0.01741824783245593
2019-01-01,05C,50904,2923788,0.01741029103341282
2017-06-01,05C,49574,2857928,0.01734613328257395
2018-07-01,05C,49742,2868444,0.017341108977550198
2018-10-01,05R,38451,2218262,0.01733384063739991
2019-05-01,05C,51968,3000091,0.01732214122838274
2018-11-01,02N,22540,1301260,0.017321672840170298
2018-11-01,05C,49861,2878640,0.017321026595892505
2019-04-01,05R,37429,2161388,0.01731711289227108
2017-08-01,07K,35980,2077782,0.017316542351411265
2018-05-01,05C,49714,2870960,0.017316159054810935
2018-06-01,02G,15393,889012,0.01731472691032292
2019-06-01,03W,46711,2697764,0.017314709514990933
2018-05-01,02G,16702,964720,0.01731279542250601
2018-10-01,08H,22708,1311717,0.017311660975652524
2019-04-01,05C,49189,2842855,0.017302676358801276
2019-04-01,04E,31283,1809372,0.017289424175901916
2019-06-01,99M,28525,1651021,0.01727718787344316
2019-02-01,02G,14952,866440,0.01725682101472693
2019-07-01,05R,38339,2222925,0.017247095606014597
2017-09-01,11N,74942,4353578,0.01721388706025251
2019-05-01,06Q,62461,3629940,0.017207171468398928
2017-01-01,01K,49035,2852721,0.01718885232730435
2018-10-01,09Y,46158,2687147,0.01717732598923691
2017-06-01,99M,28854,1679838,0.0171766563204309
2019-03-01,05C,49294,2871811,0.017164778601377318
2018-06-01,09Y,44632,2604660,0.017135441861893683
2017-11-01,09Y,43974,2566419,0.01713438062919578
2018-04-01,99M,27076,1581138,0.017124374975492334
2018-03-01,05C,49742,2904901,0.017123475120150396
2018-02-01,11N,69993,4090907,0.017109408744808915
2018-01-01,11N,76587,4476314,0.017109389555781833
2017-03-01,09N,25438,1487355,0.017102843638539554
2019-04-01,09Y,44191,2584327,0.01709961626373133
2019-01-01,99E,38619,2259163,0.017094384070560645
2017-10-01,99M,28399,1664346,0.017063158742232683
2019-03-01,08H,22407,1313381,0.017060548310048645
2017-08-01,05R,36148,2118996,0.017059022291689083
2017-05-01,99M,28861,1691837,0.017058971993164827
2019-02-01,07G,21280,1247781,0.017054274748533597
2019-06-01,02G,15337,900266,0.0170360760042032
2017-07-01,99M,27272,1604423,0.016998011123001852
2017-01-01,09N,23471,1382257,0.01698019977471628
2019-01-01,09Y,45605,2686026,0.01697861450335924
2018-04-01,99E,37058,2183651,0.016970660604647903
2017-06-01,03K,29407,1736635,0.01693332220069272
2018-02-01,99M,24535,1451065,0.01690827082177573
2017-11-01,11N,76223,4510084,0.016900572140119786
2018-11-01,99E,36505,2161152,0.016891454187396352
2017-03-01,04E,30856,1829192,0.01686865020183775
2017-02-01,99E,33110,1963687,0.016861139275251097
2018-11-01,08H,20881,1238753,0.016856467754265782
2017-07-01,07K,32648,1938066,0.01684565953894243
2018-07-01,02N,21623,1283904,0.016841601864313844
2018-12-01,10L,23177,1376184,0.016841497939229056
2018-12-01,05R,35644,2118479,0.016825278891128965
2017-01-01,04E,27923,1659660,0.016824530325488352
2017-12-01,05C,46963,2792325,0.016818600986633004
2018-02-01,09Y,39291,2336354,0.01681722889596354
2018-07-01,99M,28679,1705920,0.016811456574751454
2018-03-01,02N,22631,1347771,0.016791428217404886
2018-04-01,05C,45360,2701478,0.016790808587003114
2018-12-01,02N,21896,1304388,0.016786416311710933
2017-02-01,03W,40747,2427961,0.016782394774874886
2017-01-01,99E,34664,2067013,0.016770092882821733
2018-06-01,99H,36190,2159393,0.016759339314335094
2017-06-01,07J,28700,1712911,0.016755102862904145
2018-08-01,09Y,44219,2639140,0.016755079306137604
2017-10-01,99F,27391,1636182,0.016740802673541208
2019-03-01,05R,37079,2215866,0.01673341258000258
2019-01-01,05R,37471,2239814,0.01672951414715686
2017-01-01,99M,26173,1566202,0.016711126661822676
2019-03-01,99E,37324,2233649,0.016709876977089956
2019-05-01,06D,18830,1127510,0.016700517068584757
2018-08-01,99H,37940,2272622,0.016694373283370485
2019-06-01,00T,39081,2345121,0.016664811751717714
2018-02-01,05C,43372,2604126,0.016655108086167873
2018-12-01,03W,46158,2772278,0.016649845361828793
2018-01-01,09Y,44121,2650353,0.016647216427396652
2017-02-01,99M,24857,1494796,0.016629024963941568
2019-06-01,05X,22778,1370075,0.01662536722442202
2017-05-01,03R,53529,3219982,0.016624005972704196
2018-08-01,99M,28721,1727700,0.016623835156566534
2018-05-01,05X,22155,1333564,0.016613375885971726
2018-10-01,99E,37408,2257682,0.016569206823635923
2019-02-01,99E,33544,2025431,0.016561413348566305
2018-11-01,09Y,42959,2595618,0.016550586411405683
2019-06-01,02N,20377,1231803,0.016542417902862715
2018-02-01,99H,33362,2017848,0.016533455443621125
2018-09-01,99E,33929,2053152,0.016525323015539033
2017-07-01,05R,34055,2062942,0.016507977441925174
2018-09-01,05R,33523,2031224,0.016503842018408606
2017-08-01,07J,27825,1689181,0.016472479858582353
2018-12-01,09Y,43470,2638998,0.016472161024752578
2018-02-01,05R,32382,1966324,0.01646829311954693
2018-11-01,05R,35490,2155971,0.016461260378734223
2017-01-01,03R,49924,3033198,0.01645919587181582
2018-03-01,99M,27797,1689010,0.0164575698190064
2017-03-01,05X,23338,1420423,0.01643031688447737
2018-03-01,09Y,42182,2567336,0.01643026078394102
2017-01-01,07J,26537,1615909,0.016422335663703835
2017-11-01,99M,28154,1714762,0.01641860503090225
2017-10-01,03R,52402,3193955,0.01640661812705564
2019-03-01,99M,27972,1706323,0.016393144791460937
2018-01-01,05R,35420,2163747,0.016369751177009142
2017-12-01,11N,74249,4536786,0.016365991254601826
2017-02-01,03R,47278,2888816,0.016365874462063352
2019-03-01,03W,45514,2782286,0.016358490823732714
2018-06-01,99M,27286,1669013,0.01634858446279328
2017-04-01,09Y,37653,2303757,0.016344171716027343
2018-05-01,05R,35742,2190938,0.016313560675838387
2017-11-01,99F,26915,1653220,0.016280349862692202
2019-07-01,02G,16086,988436,0.016274194788534615
2018-09-01,09Y,40313,2478432,0.016265525945436468
2018-09-01,10D,14441,889227,0.016239947729882246
2017-04-01,99M,24878,1532525,0.016233340402277287
2018-05-01,09Y,42476,2619233,0.01621696122490821
2017-07-01,99H,35833,2209874,0.016214951621676167
2017-03-01,99E,36974,2282957,0.016195662029552024
2018-03-01,05R,34979,2162674,0.016173958719622097
2017-08-01,99M,26320,1628619,0.01616093143945883
2018-09-01,08H,18655,1154615,0.016156900785110187
2017-07-01,09Y,41650,2578829,0.016150741286064335
2017-08-01,09Y,41559,2573451,0.0161491320409831
2017-02-01,99H,32641,2021369,0.016147967046095987
2017-10-01,99H,35896,2224650,0.016135571887712676
2017-04-01,05N,37898,2350812,0.016121238108364258
2018-10-01,00K,45220,2805646,0.01611750021207237
2019-03-01,07G,21616,1342054,0.016106654426722024
2018-01-01,05X,21413,1330062,0.01609924950866952
2019-05-01,02N,21847,1357314,0.01609575971366979
2019-01-01,99M,28392,1764231,0.016093130661460998
2018-02-01,07J,24892,1547440,0.0160859225559634
2018-03-01,99H,36582,2274463,0.016083796482950042
2018-01-01,99M,27258,1695914,0.016072748971940793
2017-11-01,03R,51639,3215410,0.01605984928827117
2019-01-01,08H,22127,1378922,0.016046592918236128
2017-03-01,99M,27524,1716994,0.016030341398979846
2017-03-01,01K,49035,3060602,0.016021357889722348
2017-10-01,05R,33978,2123111,0.016003873561014945
2017-12-01,09Y,41979,2624104,0.0159974604665059
2018-09-01,99H,33159,2073234,0.01599385308170713
2017-12-01,05N,40544,2535177,0.015992571721816663
2017-01-01,99H,33964,2123891,0.015991404455313385
2017-11-01,99H,36078,2257188,0.01598360437854534
2018-12-01,07J,28378,1776209,0.01597672345990815
2017-01-01,05R,31451,1968711,0.01597542757672406
2018-02-01,99E,31829,1993001,0.015970388374115217
2017-12-01,99E,35476,2223413,0.01595565016485916
2017-10-01,07J,27321,1712684,0.015952154629809118
2017-05-01,05R,33558,2104759,0.015943868157827095
2019-04-01,07G,21294,1335734,0.015941796794870833
2019-04-01,07J,27559,1728904,0.01594015630711711
2018-11-01,05N,42553,2670728,0.015933108875183098
2017-02-01,01K,42574,2674103,0.015920852712105703
2019-04-01,02G,14938,938528,0.01591641378840056
2018-06-01,00K,43638,2742437,0.015912124872877662
2019-07-01,10C,10500,659994,0.015909235538504894
2017-11-01,05R,33761,2122402,0.015906977094819925
2019-02-01,05R,32774,2061787,0.01589591941359607
2018-05-01,02N,21147,1330365,0.01589563766334803
2017-05-01,07J,27594,1736615,0.015889532222167838
2017-03-01,03R,53186,3354090,0.01585705809921618
2018-06-01,99F,25459,1605796,0.015854442282830446
2019-05-01,05R,35189,2219973,0.01585109368447274
2019-07-01,02N,20839,1315110,0.015845822782885082
2017-07-01,01K,47264,2982785,0.015845593966712316
2017-07-01,05N,38745,2445277,0.015844830667445856
2018-04-01,05N,39767,2511379,0.015834726658142798
2018-03-01,11N,71407,4513431,0.015821001805500074
2017-09-01,99H,33502,2118989,0.015810369945289948
2017-08-01,03R,50708,3207387,0.01580975417060679
2017-06-01,03R,51478,3257691,0.015801989814258014
2018-03-01,05X,22022,1393649,0.015801683207177702
2019-07-01,07J,27902,1765980,0.015799725931210998
2017-06-01,01K,47943,3034857,0.015797449435014564
2019-02-01,00K,41069,2600448,0.01579304796711951
2018-10-01,11N,73990,4685699,0.01579060029250705
2018-02-01,99F,23541,1490955,0.015789208929846976
2018-01-01,07J,27405,1735840,0.0157877454143239
2017-08-01,07R,20377,1290830,0.015785967168411023
2017-04-01,07J,25193,1596887,0.015776319802215184
2018-04-01,05R,33145,2101249,0.015773951587841326
2017-06-01,05R,33915,2150132,0.015773450188174495
2017-05-01,09Y,41531,2635811,0.015756440807022962
2017-06-01,99H,35770,2272122,0.015742992673808888
2018-09-01,05N,38780,2464690,0.015734230268309606
2017-10-01,09Y,39718,2524557,0.015732661215413238
2018-04-01,99F,25564,1625147,0.015730269323328903
2018-07-01,99F,26075,1657778,0.015728885291034143
2018-04-01,99H,34090,2168944,0.015717326035158123
2018-05-01,99F,26957,1716499,0.015704640666845713
2017-05-01,01K,46466,2960202,0.015696901765487624
2018-01-01,99F,26418,1683624,0.01569115194366438
2017-07-01,05L,64848,4133271,0.01568926886236107
2018-07-01,07J,26747,1704835,0.015688908310774942
2017-12-01,05R,33999,2167770,0.015683859450033907
2017-07-01,03R,49392,3149290,0.015683535019004283
2018-07-01,99E,33943,2165248,0.015676264335540317
2017-11-01,07J,26810,1711088,0.015668393443236117
2018-08-01,05N,41552,2651997,0.015668192686492482
2017-09-01,99E,33838,2160414,0.015662738715820208
2018-01-01,03R,50792,3243027,0.01566191092457756
2018-11-01,07J,27195,1736687,0.0156591256801024
2017-04-01,09N,20181,1288782,0.01565897102845943
2018-06-01,05N,39592,2529774,0.015650409878510886
2019-07-01,99H,34671,2215626,0.015648399143176693
2018-04-01,05X,20202,1291475,0.01564257922143286
2019-06-01,05N,40222,2572139,0.01563756857619281
2017-09-01,01K,46809,2993562,0.01563655604928176
2017-10-01,07R,20986,1342558,0.01563135447407114
2017-04-01,03R,46424,2969936,0.015631313267356603
2017-02-01,05R,29890,1916589,0.015595414562016165
2017-05-01,99E,34258,2196692,0.015595267793573245
2017-10-01,05N,38654,2478717,0.015594357887568447
2019-05-01,00K,46074,2954942,0.015592184212075906
2017-12-01,07J,27006,1732449,0.015588337665351188
2018-07-01,09Y,40271,2583828,0.015585789766191868
2017-09-01,07J,26124,1676220,0.015585066399398648
2018-08-01,05R,34286,2200516,0.015580891027377215
2017-09-01,99M,24640,1582967,0.01556570667613412
2017-09-01,09Y,39774,2556190,0.015559876222033574
2017-04-01,99H,32389,2082796,0.015550730844499414
2018-06-01,11N,69629,4478978,0.015545733870539216
2018-11-01,99M,26635,1714152,0.015538295320368323
2017-09-01,05N,38367,2469392,0.015537022878506127
2017-04-01,04C,39739,2558628,0.015531370718994712
2018-08-01,11N,72646,4678159,0.015528758214502756
2018-02-01,05N,35819,2308044,0.015519201540351918
2019-02-01,99M,24409,1573843,0.015509170863929883
2017-04-01,05X,19117,1232951,0.015505076844091938
2018-09-01,00K,40992,2644447,0.01550116149047419
2019-02-01,01Y,31577,2037077,0.015501132259605307
2017-05-01,09N,22064,1423970,0.015494708455936571
2018-05-01,11N,70553,4554490,0.015490867254072355
2018-05-01,99H,35280,2278550,0.01548353119308332
2017-08-01,05N,38346,2476835,0.01548185486719947
2018-10-01,07J,27755,1793007,0.015479582622934545
2018-02-01,07R,19124,1235612,0.015477350495139252
2017-08-01,09N,21658,1399673,0.015473614194172496
2019-07-01,99E,34594,2237141,0.015463486655512549
2017-12-01,99M,26775,1731726,0.015461452908831998
2018-07-01,05N,40803,2639237,0.015460150035786858
2017-04-01,05R,30877,1997561,0.015457350238615991
2017-02-01,07J,24136,1561537,0.01545656619087476
2017-07-01,05X,20433,1321989,0.01545625568745277
2018-04-01,00K,40999,2652758,0.015455235645317063
2017-03-01,05R,33971,2200714,0.015436353837890793
2018-01-01,99H,34517,2236344,0.015434566417331144
2018-09-01,11N,66661,4319937,0.015431012072629762
2019-04-01,99E,33390,2166571,0.015411449705548537
2019-04-01,02N,18732,1215467,0.015411360407152148
2019-06-01,10C,10535,683710,0.01540857966096737
2018-07-01,11N,69307,4498308,0.015407348718673776
2019-06-01,05R,32718,2123968,0.015404186880404978
2019-06-01,07J,25606,1663286,0.01539482686681665
2017-03-01,07K,31794,2067049,0.01538134799900728
2018-07-01,05R,33222,2159998,0.015380569796823887
2017-05-01,00K,43169,2807397,0.015376877584467034
2019-02-01,07R,19656,1278528,0.01537393001952245
2019-04-01,99M,25354,1649368,0.015371948528163515
2017-07-01,07J,26180,1704729,0.015357279661459387
2018-05-01,99M,26215,1707035,0.015357037201932005
2017-08-01,01K,45948,2994117,0.015346093689725553
2019-05-01,99M,27335,1782038,0.015339179074744759
2017-04-01,01K,43351,2826823,0.015335590519816769
2018-07-01,07R,21175,1383100,0.015309811293471188
2019-02-01,04C,41216,2692259,0.01530907687559035
2019-03-01,99H,34475,2252119,0.01530780567101472
2018-11-01,00K,42686,2788634,0.015307136038648313
2017-09-01,03R,48293,3158812,0.01528834257942543
2018-03-01,99F,26250,1717183,0.015286664263505986
2017-06-01,99E,33173,2170511,0.015283497756979809
2017-03-01,99H,34706,2271069,0.015281790205405472
2017-07-01,99E,33887,2218333,0.015275885090290773
2019-05-01,11N,73115,4787810,0.015271073831250613
2017-02-01,09Y,36323,2378586,0.01527083737985509
2018-07-01,10K,27146,1777748,0.015269880770502906
2017-01-01,05L,62839,4115643,0.015268331096744785
2017-01-01,10V,26040,1706969,0.015255110081085245
2018-01-01,05N,38801,2543740,0.015253524338179216
2017-11-01,05N,38948,2555107,0.015243197251621947
2019-07-01,15M,139552,9156571,0.01524063975477283
2019-05-01,07R,21889,1436317,0.015239672022262495
2018-12-01,99M,25809,1693574,0.015239369522678075
2018-05-01,05N,40103,2634521,0.015222121972077656
2017-02-01,15M,118202,7767822,0.015216878038657426
2017-04-01,99E,31003,2038460,0.015209030346437996
2018-03-01,99E,34916,2297130,0.015199836317491828
