month,pct,items,total_list_size,measure
2017-07-01,02R,3592,322399,11.141473763876439
2017-07-01,11X,1623,570991,2.842426588159884
2017-07-01,04G,3113,677343,4.595898975851232
2017-07-01,01A,3881,379939,10.214797638568298
2017-07-01,01H,2104,323540,6.503059899857824
2017-07-01,03L,1861,261858,7.106905269268077
2017-07-01,05D,1890,140559,13.446310801869679
2017-07-01,06V,1082,173165,6.248375826523836
2017-07-01,06K,5604,594694,9.423333680850993
2017-07-01,09E,809,222649,3.633521821342113
2017-07-01,09Y,1456,370811,3.926528608913974
2017-07-01,08Y,817,246084,3.320004551291429
2017-07-01,15C,5557,995189,5.583863969557542
2017-07-01,06H,4472,953782,4.688702449826059
2017-07-01,03V,214,77190,2.7723798419484385
2017-07-01,08M,462,394091,1.172318068669419
2017-07-01,10C,379,96477,3.9283974418773386
2017-07-01,05T,2544,308453,8.24760984655685
2017-07-01,05Q,1304,217537,5.9943825648050675
2017-07-01,08R,1004,225129,4.459665347423033
2017-07-01,10J,673,225531,2.98406870895797
2017-07-01,11A,2151,559383,3.8453081341406516
2017-07-01,00R,4038,173127,23.32391827964442
2017-07-01,01K,3230,348625,9.26496952312657
2017-07-01,15F,9006,869266,10.360465036018898
2017-07-01,04H,1503,133961,11.219683340673777
2017-07-01,07K,2253,249498,9.030132506072192
2017-07-01,07Q,1203,347202,3.464841792385988
2017-07-01,06W,272,233162,1.166570882047675
2017-07-01,08H,598,247535,2.4158199850526185
2017-07-01,07X,2009,335931,5.980394783452556
2017-07-01,07P,1095,373870,2.928825527589804
2017-07-01,07W,2508,433662,5.783305892607607
2017-07-01,15N,3759,1214006,3.0963603145289222
2017-07-01,10D,412,111847,3.6836034940588487
2017-07-01,03F,1655,296516,5.5814863278878715
2017-07-01,09N,1228,225258,5.451526693835513
2017-07-01,08Q,971,325118,2.98660793927128
2017-07-01,09X,834,238687,3.4941157247776378
2017-07-01,00N,905,156643,5.777468511200627
2017-07-01,06P,918,232125,3.9547657512116308
2017-07-01,01J,956,164121,5.824970600959049
2017-07-01,99M,999,226688,4.406938170525127
2017-07-01,02Y,2585,302560,8.543759915388684
2017-07-01,02Q,1128,116525,9.680326110276765
2017-07-01,06A,2478,277329,8.935235766905011
2017-07-01,08L,647,325875,1.9854238588415805
2017-07-01,09H,645,132079,4.883440970934062
2017-07-01,15D,3286,454678,7.22709257980373
2017-07-01,10X,390,282567,1.3802036331206404
2017-07-01,05N,1972,307634,6.410214735692414
2017-07-01,99K,869,170132,5.107798650459643
2017-07-01,05C,1789,318492,5.617095562839883
2017-07-01,04K,1515,369320,4.1021336510343325
2017-07-01,06Q,1594,389258,4.094970430922421
2017-07-01,05G,2697,217508,12.399543924821158
2017-07-01,09A,971,220077,4.412092131390377
2017-07-01,03H,1664,169263,9.830854941717918
2017-07-01,07G,651,174544,3.7297185809881754
2017-07-01,07Y,1338,310896,4.303689979928978
2017-07-01,08G,1699,308885,5.500428962235135
2017-07-01,12D,2299,234305,9.811997183158702
2017-07-01,99N,3256,486475,6.693046919163371
2017-07-01,09L,634,181989,3.4837270384473786
2017-07-01,01R,643,183771,3.498919851336718
2017-07-01,05Y,2310,283732,8.141485627282083
2017-07-01,06F,2328,474336,4.907913377858732
2017-07-01,14L,1952,629041,3.103136361540822
2017-07-01,13T,2789,519529,5.368324001162591
2017-07-01,05F,869,186476,4.660117119629336
2017-07-01,01T,481,154693,3.109384393605399
2017-07-01,03K,2538,173473,14.630518870371759
2017-07-01,08N,1669,312820,5.335336615305926
2017-07-01,05A,1505,504735,2.9817627071631647
2017-07-01,00T,1577,307550,5.127621524955291
2017-07-01,08K,550,405218,1.3572940984852602
2017-07-01,02F,847,262260,3.229619461602989
2017-07-01,00K,1148,296585,3.870728458957803
2017-07-01,00Y,2072,253397,8.17689238625556
2017-07-01,07J,1793,174551,10.27206948112586
2017-07-01,09G,3154,511801,6.162551460430909
2017-07-01,03A,1369,246857,5.54572080192176
2017-07-01,01C,572,207973,2.7503570174974636
2017-07-01,01Y,1155,246840,4.679144385026738
2017-07-01,03Q,2025,352407,5.746196868961173
2017-07-01,07H,1924,310019,6.206071240794919
2017-07-01,06N,4083,641649,6.363292080249484
2017-07-01,99H,1630,306586,5.316615892441273
2017-07-01,14Y,1743,555697,3.136601421278143
2017-07-01,06T,2753,347996,7.91101047138473
2017-07-01,08W,687,308909,2.2239559222942678
2017-07-01,08V,925,315317,2.933555755002109
2017-07-01,02A,1689,240828,7.013304100852061
2017-07-01,02N,1257,158745,7.91835963337428
2017-07-01,05R,1451,283028,5.126701245106491
2017-07-01,08T,623,193872,3.2134604274985556
2017-08-01,00K,1166,296639,3.930703649890945
2017-08-01,02W,1606,147395,10.895891990908783
2017-08-01,07K,2374,249823,9.502727931375412
2017-08-01,07T,551,314456,1.7522324267942095
2017-08-01,09X,832,238986,3.481375478061477
2017-08-01,01G,1778,268668,6.617833162118301
2017-08-01,05L,3330,566058,5.882789396139619
2017-08-01,07V,1181,410018,2.8803613499895127
2017-08-01,08A,977,293232,3.3318328149724454
2017-08-01,99K,885,170338,5.195552372342051
2017-08-01,00Y,2084,253377,8.224898076778873
2017-08-01,10L,646,144068,4.483993669655996
2017-08-01,01V,507,124662,4.06699716032151
2017-08-01,02N,1326,158876,8.346131574309524
2017-08-01,08W,724,309331,2.340534896276157
2017-08-01,08P,804,215990,3.7223945553034867
2017-08-01,02F,820,262343,3.125678977521794
2017-08-01,03A,1455,246926,5.892453609583439
2017-08-01,07G,721,174888,4.122638488632725
2017-08-01,05W,4057,289382,14.019531276997187
2017-08-01,04D,3794,237264,15.99062647515004
2017-08-01,01Y,1120,246915,4.53597391814997
2017-08-01,03F,1632,296713,5.500264565421806
2017-08-01,11N,4087,571288,7.154009886432062
2017-08-01,01C,560,208196,2.6897730984264823
2017-08-01,02A,1716,241152,7.115843949044586
2017-08-01,02T,1354,220374,6.1441004837231254
2017-08-01,99D,2729,166165,16.423434537959256
2017-08-01,99N,3184,487103,6.536605194383941
2017-08-01,00C,1008,108070,9.327287868973814
2017-08-01,01F,575,130844,4.39454617712696
2017-08-01,15A,700,538002,1.3011104047940345
2017-08-01,04G,3059,678561,4.508069281906858
2017-08-01,06T,2724,348361,7.819474625460369
2017-08-01,05F,867,186835,4.64045815826799
2017-08-01,03V,204,77338,2.6377718585947396
2017-08-01,08N,1576,314127,5.017079079480592
2017-08-01,05Q,1243,217580,5.7128412537917095
2017-08-01,08D,765,315413,2.4253914708651827
2017-08-01,09D,922,313676,2.9393386806768764
2017-08-01,09L,691,182101,3.7945975035831765
2017-08-01,04C,2102,400365,5.250209184119491
2017-08-01,14L,2013,629023,3.2002009465472643
2017-08-01,03D,1793,144117,12.441280348605646
2017-08-01,06W,276,233022,1.1844375209207714
2017-08-01,08L,619,326521,1.8957433059435684
2017-08-01,11J,4300,796799,5.396593118214256
2017-08-01,03T,4022,248800,16.165594855305468
2017-08-01,15C,5536,995953,5.5584952301966055
2017-08-01,09H,680,132292,5.140144528769691
2017-08-01,00V,1073,203187,5.280849660657424
2017-08-01,06D,639,115785,5.518849591916051
2017-08-01,08Q,1002,325530,3.0780573219058147
2017-08-01,09E,854,222169,3.8439206189882476
2017-08-01,00L,2196,324558,6.766125006932504
2017-08-01,01A,3986,380411,10.478140747770173
2017-08-01,03Q,2092,352516,5.9344824064723305
2017-08-01,06Y,897,226038,3.9683593024181767
2017-08-01,08X,1612,398407,4.046113647601572
2017-08-01,07N,645,239882,2.688822004152041
2017-08-01,09C,375,132199,2.8366326522893512
2017-08-01,10E,580,144633,4.010149827494418
2017-08-01,10C,364,96617,3.7674529327137045
2017-08-01,06F,2267,475091,4.7717174183472215
2017-08-01,08K,498,406030,1.2265103563776074
2017-08-01,09N,1235,224678,5.496755356554713
2017-08-01,07H,1939,310761,6.239521690302193
2017-08-01,09G,3160,512491,6.165961938843804
2017-08-01,04N,1093,126098,8.667861504544087
2017-08-01,99F,998,184868,5.398446459095138
2017-08-01,02R,3606,322779,11.171730502913757
2017-08-01,05J,620,177401,3.494907018562466
2017-08-01,15E,6090,1303277,4.672836242794126
2017-08-01,06H,4517,954082,4.734393899056895
2017-08-01,06L,2672,405281,6.592956491915486
2017-08-01,00X,2321,182614,12.709868903808033
2017-08-01,01X,725,197157,3.6772724275577335
2017-08-01,01W,1385,310944,4.454178244314089
2017-08-01,05H,1476,190738,7.738363619205403
2017-08-01,09P,915,188335,4.858364085273582
2017-08-01,00T,1605,307820,5.214086154245989
2017-08-01,01K,3172,348504,9.101760668457175
2017-08-01,04L,1260,140096,8.993832800365466
2017-08-01,08T,694,194109,3.5753107789953065
2017-08-01,01T,500,154669,3.232709851360001
2017-08-01,08H,529,247815,2.1346569013175154
2017-08-01,02Y,2760,302766,9.115950932403242
2017-08-01,15F,9423,868686,10.84741782416201
2017-08-01,01D,1614,231963,6.958006233752797
2017-08-01,99A,2827,523585,5.3993143424658845
2017-08-01,01R,666,183990,3.6197619435838906
2017-08-01,03K,2489,173723,14.327406273205046
2017-08-01,08E,1458,264637,5.509433677074634
2017-08-01,03N,3138,592058,5.300156403595595
2017-08-01,02G,900,112952,7.967986401303207
2017-08-01,08Y,756,246334,3.0690038727906015
2017-08-01,05C,1860,318837,5.833701860198158
2017-08-01,06A,2662,277462,9.594106580360553
2017-08-01,11A,2350,559859,4.197485438297857
2017-08-01,00J,2300,256065,8.982094390096266
2017-08-01,01E,4618,206515,22.36157179865869
2017-08-01,06M,1011,239050,4.229240744614097
2017-08-01,09J,1964,266579,7.367422039995649
2017-08-01,04V,2554,387251,6.595205693464963
2017-08-01,05A,1559,505470,3.084258215126516
2017-08-01,09W,1031,298070,3.4589190458617107
2017-08-01,99C,1663,218678,7.604788776191477
2017-08-01,08V,880,316459,2.780770968751086
2017-08-01,06N,3938,642802,6.126303278458997
2017-08-01,05V,1818,148645,12.23048202092233
2017-08-01,10R,413,227264,1.8172697831596731
2017-08-01,00M,4041,295081,13.694544887674912
2017-08-01,03H,1752,169451,10.339272119963884
2017-08-01,06P,939,232390,4.040621369249967
2017-08-01,02P,3742,258770,14.460718012134326
2017-08-01,05T,2715,308923,8.788597805925749
2017-08-01,00N,983,156636,6.275696519318676
2017-08-01,99G,598,187778,3.1846116158442412
2017-08-01,10K,594,204727,2.9014248242781853
2017-08-01,06K,5642,595274,9.477988287746486
2017-08-01,08M,430,395279,1.0878392224226432
2017-08-01,00Q,2053,174250,11.781922525107603
2017-08-01,01J,922,164173,5.616026995912849
2017-08-01,15D,3142,454840,6.907923665464779
2017-08-01,04K,1483,368063,4.02920152256543
2017-08-01,13T,2863,518846,5.518014979396583
2017-08-01,03M,1071,119991,8.925669425206891
2017-08-01,11E,904,203327,4.446040122561195
2017-08-01,07X,1925,336411,5.722167229965727
2017-08-01,02E,546,217660,2.508499494624644
2017-08-01,03E,999,162523,6.146822295921193
2017-08-01,09A,916,220202,4.1598168953960455
2017-08-01,02H,3422,326729,10.473511687055632
2017-08-01,05N,1975,308151,6.409195491820568
2017-08-01,05X,960,184760,5.195929854946958
2017-08-01,10X,341,281872,1.209768973150934
2017-08-01,10A,917,204894,4.4754848848672975
2017-08-01,05D,2005,140991,14.220765864487804
2017-08-01,10J,615,225648,2.725483939587322
2017-08-01,05Y,2388,283988,8.408806005887575
2017-08-01,07M,1749,419242,4.1718148467949305
2017-08-01,02M,3093,169995,18.19465278390541
2017-08-01,03L,1847,262134,7.0460146337369425
2017-08-01,04Y,982,132557,7.408133859396336
2017-08-01,07L,586,223891,2.6173450473667987
2017-08-01,03J,1720,192681,8.926671545196465
2017-08-01,99M,1004,226842,4.425988132709111
2017-08-01,99E,1494,277415,5.385433375989043
2017-08-01,10D,378,111980,3.3756027862118234
2017-08-01,99H,1664,306770,5.424259217002967
2017-08-01,07Y,1375,311682,4.411547667173593
2017-08-01,09F,631,195303,3.230877149864569
2017-08-01,06Q,1608,389623,4.127066420616853
2017-08-01,06V,1061,173329,6.121306878825816
2017-08-01,08R,1015,225388,4.503345342254247
2017-08-01,00P,1357,284198,4.7748400762848435
2017-08-01,11X,1673,571617,2.926784892681638
2017-08-01,04Q,2291,133307,17.185894214107286
2017-08-01,07R,78,276442,0.28215683579195633
2017-08-01,08J,454,207340,2.1896402044950327
2017-08-01,12D,2261,234499,9.641832161331177
2017-08-01,01H,2144,323636,6.624726544636567
2017-08-01,09Y,1472,371014,3.9675052693429356
2017-08-01,99J,2378,489072,4.8622697680505125
2017-08-01,15M,4232,1045135,4.049237658292947
2017-08-01,05G,2905,217248,13.371814700250402
2017-08-01,15N,3827,1214729,3.1504969421163076
2017-08-01,07W,2529,434468,5.820912011931833
2017-08-01,02D,418,105832,3.9496560586590066
2017-08-01,00R,4343,173180,25.077953574315742
2017-08-01,04E,2398,192719,12.442986939533728
2017-08-01,14Y,1789,556185,3.2165556424570965
2017-08-01,00D,4510,291393,15.477379346792821
2017-08-01,03W,2143,326700,6.559534741352923
2017-08-01,07J,1866,174632,10.685326858765862
2017-08-01,10V,824,214320,3.8447181784247855
2017-08-01,02X,3437,319061,10.772234776422065
2017-08-01,07Q,1211,347607,3.4838193707261356
2017-08-01,03R,2638,371022,7.110090506762402
2017-08-01,07P,1120,374587,2.9899596088492126
2017-08-01,08F,819,276663,2.9602801964845322
2017-08-01,10Q,2774,732580,3.786617161265664
2017-08-01,04F,924,291487,3.1699526908575684
2017-08-01,08C,1185,215450,5.500116036203295
2017-08-01,11M,2950,639928,4.609893613031465
2017-08-01,12F,945,336171,2.8110693664831294
2017-08-01,02Q,1169,116715,10.015850576189862
2017-08-01,05R,1549,283718,5.45964655044798
2017-08-01,04H,1450,134092,10.813471348029713
2017-08-01,04M,665,105550,6.300331596399811
2017-08-01,08G,1636,309476,5.286355000064625
2017-09-01,00K,1151,296688,3.8794963058836225
2017-09-01,04E,2303,193018,11.931529701893087
2017-09-01,06W,252,232814,1.082409133471355
2017-09-01,99D,2632,166434,15.814076450725214
2017-09-01,03V,210,77515,2.709153067148294
2017-09-01,09E,806,221968,3.631154040222014
2017-09-01,03T,3976,249201,15.954992154927146
2017-09-01,02M,3047,170201,17.902362500807865
2017-09-01,05F,889,187178,4.7494897904668285
2017-09-01,05D,1932,141285,13.674487737551758
2017-09-01,07V,1088,410404,2.6510462860985755
2017-09-01,09N,1212,224418,5.400636312595247
2017-09-01,10J,618,225956,2.735045761121634
2017-09-01,99M,940,226905,4.142702893281329
2017-09-01,03H,1704,169536,10.050962627406568
2017-09-01,07T,536,314937,1.7019276871247266
2017-09-01,15D,3261,455833,7.1539357615618
2017-09-01,04D,3637,237361,15.322651994219772
2017-09-01,09X,783,239444,3.2700756753144784
2017-09-01,02H,3466,326894,10.60282538070445
2017-09-01,08D,718,316564,2.2681037641677513
2017-09-01,01A,3837,380913,10.073166313567667
2017-09-01,03M,1013,120095,8.434988967067737
2017-09-01,15C,5306,997259,5.320583719976455
2017-09-01,09H,626,132498,4.7245996165979856
2017-09-01,05L,3152,566949,5.559582960724862
2017-09-01,07M,1686,420458,4.009912999633732
2017-09-01,09A,921,221052,4.166440475544215
2017-09-01,10D,364,112120,3.2465215840171244
2017-09-01,00Y,1995,253561,7.867929216243824
2017-09-01,02R,3638,323113,11.259218911031123
2017-09-01,02Y,2585,303237,8.524685312148584
2017-09-01,03F,1633,296877,5.500594522310586
2017-09-01,03L,1806,262369,6.883435161928429
2017-09-01,07J,1757,174899,10.045797860479478
2017-09-01,08J,431,207724,2.074868575609944
2017-09-01,14Y,1750,557123,3.141137594391185
2017-09-01,07X,1847,337062,5.479704030712452
2017-09-01,01J,936,164419,5.692772733078295
2017-09-01,99F,930,184929,5.028957059195691
2017-09-01,01F,576,130860,4.401650618982119
2017-09-01,12D,2191,234988,9.323880368359236
2017-09-01,15N,3830,1215948,3.14980574827213
2017-09-01,08K,475,407185,1.1665459189311982
2017-09-01,00J,2161,256088,8.438505513729655
2017-09-01,05J,595,177532,3.351508460446567
2017-09-01,04H,1426,134269,10.620470845839321
2017-09-01,09J,1909,266996,7.149919848986502
2017-09-01,00L,2027,324716,6.242377954889812
2017-09-01,09D,903,313479,2.8805757323457075
2017-09-01,06L,2629,405824,6.478177732218893
2017-09-01,11M,2751,641361,4.289316001440686
2017-09-01,02A,1675,241432,6.9377712979223976
2017-09-01,02G,900,112943,7.968621339967949
2017-09-01,03Q,2069,352811,5.864329626910726
2017-09-01,04L,1126,140159,8.033733117388111
2017-09-01,10V,749,214684,3.4888487265003447
2017-09-01,01H,2026,323910,6.254823870828315
2017-09-01,06T,2597,348717,7.44729967280058
2017-09-01,08L,608,327265,1.8578216430110153
2017-09-01,05W,3924,289459,13.55632403898307
2017-09-01,06F,2265,476010,4.758303396987457
2017-09-01,01T,505,154588,3.2667477423862135
2017-09-01,10X,348,281765,1.2350717796745514
2017-09-01,10L,631,144182,4.376413144497927
2017-09-01,15F,8997,868758,10.356163626694663
2017-09-01,06M,1040,239392,4.344338992113354
2017-09-01,08Y,752,247121,3.0430436911472514
2017-09-01,00P,1294,284228,4.552683057263886
2017-09-01,00T,1579,308202,5.123263314319829
2017-09-01,01Y,1119,247071,4.529062496205544
2017-09-01,02P,3558,258952,13.739998146374619
2017-09-01,03R,2553,371494,6.872250965022316
2017-09-01,02E,538,217834,2.4697705592331776
2017-09-01,01V,481,124846,3.8527465837912307
2017-09-01,05N,1907,308557,6.180381582657338
2017-09-01,00R,4062,173350,23.43236227285838
2017-09-01,05H,1385,190916,7.254499360975507
2017-09-01,06N,3970,643697,6.1674980619763655
2017-09-01,07Y,1356,312500,4.339200000000001
2017-09-01,08F,836,276995,3.018105019946208
2017-09-01,99J,2268,490023,4.628354179293626
2017-09-01,03E,1049,162734,6.446102228176041
2017-09-01,15M,4013,1045918,3.8368208597614717
2017-09-01,08C,1057,216295,4.886844356087751
2017-09-01,07W,2529,434997,5.813833198849647
2017-09-01,00V,1014,203490,4.9830458499189145
2017-09-01,03N,3122,591518,5.277945895137595
2017-09-01,05V,1692,148847,11.36737723971595
2017-09-01,08W,744,309632,2.402852418354692
2017-09-01,09Y,1408,371506,3.789979165881574
2017-09-01,08X,1470,399238,3.682014237121717
2017-09-01,04G,3055,679748,4.494312598198155
2017-09-01,05T,2497,309303,8.072989916037026
2017-09-01,99C,1576,218801,7.202892125721546
2017-09-01,02T,1264,220369,5.735833987539081
2017-09-01,04F,884,292219,3.0251284139635
2017-09-01,08V,865,317334,2.7258346095911565
2017-09-01,08R,935,225778,4.14123608146055
2017-09-01,10E,611,144686,4.222937948384779
2017-09-01,01W,1223,311315,3.9284968600934747
2017-09-01,04C,2085,400661,5.203900554333964
2017-09-01,00X,2093,182866,11.445539356687412
2017-09-01,04N,957,126332,7.5752778393439515
2017-09-01,08E,1394,264892,5.262522084472162
2017-09-01,08G,1548,310036,4.992968558489982
2017-09-01,10K,648,204839,3.1634600832849213
2017-09-01,05C,1811,318954,5.6779347492114844
2017-09-01,07Q,1229,348148,3.530107885152292
2017-09-01,02D,379,106085,3.572606871848046
2017-09-01,07K,2194,250181,8.769650772840462
2017-09-01,05A,1511,506267,2.9845911347174514
2017-09-01,10Q,2546,733859,3.469331302062112
2017-09-01,11X,1590,572412,2.7777195446636336
2017-09-01,05Y,2325,284339,8.176859312299756
2017-09-01,04Q,2108,133475,15.793219704064429
2017-09-01,05G,2744,217207,12.633110350955542
2017-09-01,00D,4446,291599,15.246965867509834
2017-09-01,02F,817,262503,3.112345382719436
2017-09-01,03J,1727,192959,8.950087842495037
2017-09-01,07N,626,240238,2.6057492986122095
2017-09-01,09P,869,188511,4.60981056808356
2017-09-01,11J,4176,797828,5.2342108825461136
2017-09-01,01X,687,197349,3.481142544426371
2017-09-01,02W,1491,147442,10.112450997680444
2017-09-01,06Y,829,226575,3.6588326161315243
2017-09-01,10C,371,96707,3.836330358712399
2017-09-01,99N,3142,488179,6.436163784185718
2017-09-01,02Q,1099,116837,9.406266850398419
2017-09-01,06P,830,232498,3.5699231821349002
2017-09-01,06H,4337,955808,4.537522180186816
2017-09-01,00N,863,156742,5.505863138150591
2017-09-01,06V,1064,173509,6.132246742243918
2017-09-01,04Y,1002,132669,7.552630983877169
2017-09-01,08A,898,293919,3.055263524984775
2017-09-01,09G,3222,512903,6.281889558064584
2017-09-01,01D,1586,232274,6.828142624658809
2017-09-01,02N,1272,159061,7.996931994643564
2017-09-01,06D,643,115846,5.55047217858191
2017-09-01,07H,1883,311123,6.052268716874034
2017-09-01,14L,1888,629149,3.0008789650782246
2017-09-01,99A,2762,523651,5.274505348027598
2017-09-01,01G,1658,269095,6.16139281666326
2017-09-01,03W,2104,327399,6.426409365941865
2017-09-01,08P,694,216372,3.2074390401715567
2017-09-01,07L,615,224111,2.7441758771323137
2017-09-01,08Q,1045,326298,3.202593947863609
2017-09-01,04V,2401,387740,6.1922938051271466
2017-09-01,09W,1045,298268,3.503560556278246
2017-09-01,03K,2402,174038,13.801583562210551
2017-09-01,08H,459,248161,1.8496056995257113
2017-09-01,11E,835,203446,4.10428320045614
2017-09-01,10A,913,205240,4.448450594426038
2017-09-01,99K,848,170441,4.97532870612118
2017-09-01,99H,1546,307178,5.032912513265924
2017-09-01,01K,3201,348586,9.182812849626778
2017-09-01,15E,5884,1304289,4.511270124949302
2017-09-01,04K,1505,366943,4.101454449328642
2017-09-01,07P,1067,375478,2.841711098919245
2017-09-01,03A,1399,246978,5.664472139218877
2017-09-01,99G,609,188031,3.238827640123171
2017-09-01,08T,614,194375,3.158842443729903
2017-09-01,15A,670,538832,1.2434302342845265
2017-09-01,11A,2149,560385,3.834863531322216
2017-09-01,07G,663,175124,3.785888855896393
2017-09-01,09C,387,132378,2.9234464941304448
2017-09-01,06K,5435,595730,9.123260537491817
2017-09-01,00M,3843,295215,13.01763121792592
2017-09-01,02X,3329,319536,10.418231435581593
2017-09-01,06A,2507,278023,9.017239580897982
2017-09-01,08N,1633,314711,5.188887582575759
2017-09-01,01C,543,208443,2.605028712885537
2017-09-01,07R,84,276183,0.3041461639565071
2017-09-01,09F,647,195435,3.310563614500985
2017-09-01,11N,3920,572366,6.848764601670959
2017-09-01,12F,890,336360,2.6459745510762276
2017-09-01,00Q,1951,174476,11.182053692198354
2017-09-01,05Q,1243,217820,5.706546689927464
2017-09-01,09L,603,182333,3.3071358448552926
2017-09-01,06Q,1553,390144,3.9805815288713906
2017-09-01,01R,626,184188,3.3987013269051185
2017-09-01,03D,1688,144143,11.710592952831563
2017-09-01,05X,1017,184824,5.5025321386832875
2017-09-01,08M,451,396086,1.1386416081356068
2017-09-01,13T,2730,518652,5.263644987390387
2017-09-01,99E,1435,277705,5.1673538467078375
2017-09-01,05R,1454,284405,5.112427699934953
2017-09-01,10R,459,227072,2.0213852874859075
2017-09-01,00C,898,108132,8.304664669108128
2017-09-01,01E,4348,206703,21.03501158667266
2017-09-01,04M,612,105665,5.791889461978895
2017-10-01,08A,880,294372,2.9894147541206366
2017-10-01,09L,667,182045,3.663929248262792
2017-10-01,00D,4447,291660,15.247205650414864
2017-10-01,01H,2067,323791,6.38374754085197
2017-10-01,07P,1133,376060,3.0128171036536724
2017-10-01,01E,4392,207828,21.132859864888268
2017-10-01,08H,539,249480,2.160493827160494
2017-10-01,08T,650,194525,3.341472818403804
2017-10-01,09D,860,315307,2.727500499513173
2017-10-01,06F,2249,476071,4.724085272994994
2017-10-01,02F,811,262507,3.089441424419159
2017-10-01,03M,1042,120211,8.66809193834175
2017-10-01,10V,819,214697,3.8146783606664276
2017-10-01,03F,1604,297237,5.396367208658411
2017-10-01,06K,5531,596188,9.277274953538146
2017-10-01,07L,627,224438,2.7936445699926042
2017-10-01,08E,1404,265074,5.296634147445619
2017-10-01,11E,833,203912,4.085095531405704
2017-10-01,09N,1203,224493,5.3587416979594025
2017-10-01,10X,353,285436,1.2367045502319258
2017-10-01,09G,2972,513258,5.790460158438835
2017-10-01,05J,606,177533,3.4134498938225564
2017-10-01,99F,985,184834,5.329106116839975
2017-10-01,01X,708,197319,3.588098459854348
2017-10-01,06Y,835,226645,3.6841756932647978
2017-10-01,05D,1855,141226,13.134975146219535
2017-10-01,08P,733,216431,3.38676067661287
2017-10-01,05C,1876,318918,5.882389830614765
2017-10-01,07Q,1163,348196,3.340072832542591
2017-10-01,08R,952,225991,4.212557137231129
2017-10-01,01K,2952,350440,8.423695925122702
2017-10-01,06T,2705,348600,7.7596098680436025
2017-10-01,99A,2715,527962,5.14241555263447
2017-10-01,06M,983,239455,4.105155457184022
2017-10-01,15N,3807,1218487,3.1243665299670815
2017-10-01,04G,3058,679960,4.497323371963058
2017-10-01,02A,1700,241314,7.044763254514865
2017-10-01,05X,916,184922,4.953439828684527
2017-10-01,02Y,2546,303241,8.395962287421556
2017-10-01,15M,4102,1046994,3.9178830060153165
2017-10-01,07K,2219,250071,8.873479931699396
2017-10-01,01D,1482,232300,6.3796814464055105
2017-10-01,10A,959,205315,4.670871587560576
2017-10-01,09X,779,239798,3.2485675443498274
2017-10-01,09H,645,132492,4.868218458472964
2017-10-01,15A,759,540783,1.4035204509017478
2017-10-01,07Y,1368,312745,4.374170650210235
2017-10-01,11N,3994,573461,6.964728202964107
2017-10-01,04F,923,292436,3.156246153004418
2017-10-01,09F,617,195456,3.1567206941715784
2017-10-01,05T,2508,309590,8.101036855195582
2017-10-01,06L,2642,405781,6.5109012004012
2017-10-01,00C,946,108136,8.748242953318044
2017-10-01,03H,1715,169488,10.118710469177758
2017-10-01,03J,1730,192981,8.964613096626092
2017-10-01,08V,856,319271,2.6811078989322543
2017-10-01,08Y,846,247539,3.417643280452777
2017-10-01,10J,615,225813,2.7234924472904574
2017-10-01,10R,411,227938,1.803121901569725
2017-10-01,05L,3313,567408,5.838832022107548
2017-10-01,12F,936,336150,2.784471218206158
2017-10-01,02D,386,106154,3.636226614164327
2017-10-01,05Q,1277,217542,5.870130825311895
2017-10-01,05V,1718,148813,11.544690316034218
2017-10-01,99M,1005,227073,4.425889471667701
2017-10-01,07W,2570,434800,5.910763569457222
2017-10-01,07R,103,279789,0.3681345585423301
2017-10-01,05W,3698,289875,12.75722294092281
2017-10-01,02M,3341,170284,19.62016396138216
2017-10-01,04E,2369,192933,12.278874013258488
2017-10-01,04C,2085,404006,5.160814443349851
2017-10-01,05F,849,187099,4.537704637651725
2017-10-01,04M,633,105578,5.995567258330334
2017-10-01,15C,5440,999318,5.443712612001385
2017-10-01,99H,1589,307206,5.172425017740539
2017-10-01,02X,3241,319447,10.14565796517106
2017-10-01,06H,4407,957044,4.604803958856646
2017-10-01,04H,1460,134327,10.868998786543287
2017-10-01,08C,1134,217484,5.214176675065753
2017-10-01,08J,499,208477,2.393549408328017
2017-10-01,10D,374,112175,3.3340762201916645
2017-10-01,02T,1395,220270,6.333136605075588
2017-10-01,06P,929,232509,3.9955442585018206
2017-10-01,05N,1828,308614,5.923256884003965
2017-10-01,08N,1616,314987,5.130370459733259
2017-10-01,03D,1756,144106,12.185474581211054
2017-10-01,03Q,2037,353746,5.758368999225433
2017-10-01,05R,1522,284761,5.344833035422687
2017-10-01,04Q,2199,133285,16.49848069925348
2017-10-01,08W,694,310003,2.2386880126966515
2017-10-01,01J,931,164410,5.662672586825618
2017-10-01,03K,2534,173929,14.569163279269127
2017-10-01,15F,9217,875991,10.521797598377153
2017-10-01,07J,1849,174911,10.571090440281058
2017-10-01,06V,1082,173490,6.236670701481353
2017-10-01,10K,615,204706,3.0043086182134378
2017-10-01,08M,424,396731,1.0687342304987513
2017-10-01,00K,1183,296592,3.9886443329557104
2017-10-01,03E,1029,162761,6.322153341402424
2017-10-01,09W,1032,298254,3.460138003178499
2017-10-01,11A,2289,561165,4.079014193686349
2017-10-01,06D,609,115839,5.257296765338099
2017-10-01,08F,868,277002,3.1335513823004892
2017-10-01,08X,1570,399774,3.9272188786664466
