month,pct,dementia_register,items,cost
2011-08-01,11A,5128,2192,135859.83
2017-04-01,11A,5128,2050,19040.370380000008
2015-12-01,11A,5128,2472,25227.2
2013-04-01,11A,5128,2222,35371.37000000001
2012-12-01,11A,5128,2114,37832.1
2016-07-01,11A,5128,2292,25939.950000000004
2013-01-01,11A,5128,2209,37564.46
2010-08-01,11A,5128,2120,131975.34999999998
2012-09-01,11A,5128,2159,43415.70999999999
2016-03-01,11A,5128,2157,21665.179999999997
2011-09-01,11A,5128,2171,134629.12999999998
2016-10-01,11A,5128,2163,19720.780000000002
2011-10-01,11A,5128,2160,131729.12999999998
2014-09-01,11A,5128,2224,32932.47999999999
2015-11-01,11A,5128,2095,21590.859999999993
2017-06-01,11A,5128,2090,18483.058720000005
2011-07-01,11A,5128,2129,131826.38000000003
2017-08-01,11A,5128,2213,18167.258459999997
2010-10-01,11E,1570,634,28689.939999999984
2018-05-01,11E,1570,1060,7913.8514
2018-03-01,11E,1570,1094,7514.0168300000005
2017-01-01,11E,1570,1007,8929.34804
2012-11-01,11E,1570,926,10253.949999999999
2014-04-01,11E,1570,969,9506.829999999998
2013-04-01,11E,1570,870,10241.200000000003
2019-03-01,11E,1570,1036,6789.2202499999985
2016-08-01,11E,1570,1029,8412.66
2017-09-01,11E,1570,1035,8306.32754
2014-02-01,11E,1570,850,8774.160000000002
2017-11-01,11E,1570,1096,7433.9891800000005
2013-11-01,11E,1570,862,8909.789999999999
2016-05-01,11E,1570,1041,7950.389999999999
2014-01-01,11E,1570,911,9138.099999999999
2012-09-01,11E,1570,846,12480.380000000001
2011-04-01,11E,1570,657,30197.02
2016-07-01,11E,1570,985,7530.77
2012-03-01,11E,1570,807,34074.16
2013-12-01,11E,1570,913,10296.189999999997
2016-01-01,11E,1570,1009,7082.040000000004
2011-02-01,11E,1570,661,30531.02999999999
2018-02-01,11E,1570,1064,7221.019839999999
2017-05-01,11E,1570,1121,9086.670680000001
2012-06-01,11E,1570,750,26984.07000000001
2017-06-01,11E,1570,1105,8691.3438
2018-12-01,11E,1570,1149,8564.255790000001
2011-11-01,11E,1570,792,33352.79
2014-07-01,11E,1570,960,9898.630000000003
2014-05-01,11E,1570,881,9791.17
2017-03-01,11E,1570,1141,8902.51555
2015-11-01,11E,1570,1038,8436.59
2017-08-01,11E,1570,1006,7192.660399999999
2012-02-01,11E,1570,753,31168.179999999997
2016-10-01,11E,1570,963,9490.43
2013-06-01,11E,1570,847,10484.63
2018-10-01,11E,1570,1138,8336.703380000003
2013-01-01,11E,1570,902,10455.410000000009
2016-02-01,11E,1570,999,7174.030000000001
2018-09-01,11E,1570,1120,8093.237359999997
2010-09-01,11E,1570,673,29884.709999999995
2013-05-01,11E,1570,908,10494.879999999994
2013-07-01,11E,1570,920,10183.740000000002
2016-04-01,11E,1570,1148,8516.49
2011-06-01,11E,1570,775,34049.69
2013-02-01,11E,1570,798,8988.479999999998
2014-11-01,11E,1570,918,9564.229999999998
2015-10-01,11E,1570,1035,8215.44
2011-03-01,11E,1570,776,34417.73
2017-02-01,11E,1570,963,7481.83625
2018-01-01,11E,1570,1050,7290.97795
2018-08-01,11E,1570,956,7148.69586
2012-10-01,11E,1570,891,11129.359999999999
2010-11-01,11E,1570,668,30641.199999999993
2012-07-01,11E,1570,805,12370.429999999997
2015-03-01,11E,1570,970,8605.539999999999
2015-09-01,11E,1570,1027,7848.73
2014-08-01,11E,1570,937,10262.089999999997
2018-06-01,11E,1570,1049,7846.447939999998
2016-09-01,11E,1570,1105,8367.330000000002
2018-11-01,11E,1570,1063,7595.55545
2019-01-01,11E,1570,1161,8398.56491
2012-12-01,11E,1570,887,10301.460000000001
2013-09-01,11E,1570,859,9105.66
2014-12-01,11E,1570,1034,10568.309999999994
2011-01-01,11E,1570,639,28004.07
2019-02-01,11E,1570,1048,7120.21901
2013-08-01,11E,1570,925,11211.74
2016-06-01,11E,1570,1016,9430.11
2017-12-01,11E,1570,1024,7337.348690000001
2015-06-01,11E,1570,1008,9042.259999999995
2013-03-01,11E,1570,867,9193.830000000004
2014-06-01,11E,1570,889,9050.669999999998
2014-03-01,11E,1570,881,8418.760000000004
2011-07-01,11E,1570,710,29935.450000000008
2018-07-01,11E,1570,1117,8395.73626
2014-09-01,11E,1570,964,9713.329999999998
2013-10-01,11E,1570,942,10626.49
2011-09-01,11E,1570,773,33433.74
2016-12-01,11E,1570,1107,8747.189999999999
2012-01-01,11E,1570,710,28353.599999999995
2016-03-01,11E,1570,1057,6485.390000000001
2010-08-01,11E,1570,594,27066.249999999996
2010-12-01,11E,1570,723,32711.530000000013
2012-04-01,11E,1570,725,30295.55000000001
2016-11-01,11E,1570,1032,7497.38
2017-04-01,11E,1570,946,7910.087989999999
2015-04-01,11E,1570,976,9728.349999999999
2011-10-01,11E,1570,753,32312.83000000001
2015-02-01,11E,1570,958,8964.24
2017-07-01,11E,1570,1011,8203.20025
2015-05-01,11E,1570,913,7540.700000000001
2011-08-01,11E,1570,727,31446.630000000005
2017-10-01,11E,1570,1032,7495.905390000001
2015-07-01,11E,1570,1013,8000.9000000000015
2015-12-01,11E,1570,1082,7775.97
2014-10-01,11E,1570,983,10322.600000000004
2015-08-01,11E,1570,962,7247.170000000005
2015-01-01,11E,1570,974,9595.799999999996
2018-04-01,11E,1570,1037,6505.732749999999
2011-05-01,11E,1570,707,31542.729999999992
2012-05-01,11E,1570,874,35501.55000000002
2011-12-01,11E,1570,822,34618.45
2012-08-01,11E,1570,864,11498.760000000002
2017-06-01,11J,8169,2779,28321.504169999993
2011-02-01,11J,8169,1082,73199.12000000002
2013-11-01,11J,8169,2112,23721.64000000001
2016-12-01,11J,8169,2894,32354.760000000013
2011-11-01,11J,8169,1284,85994.54999999996
2018-08-01,11J,8169,2879,30451.129430000008
2011-06-01,11J,8169,1280,84685.06999999999
2019-02-01,11J,8169,2560,27083.92979999998
2016-06-01,11J,8169,2528,29398.079999999998
2014-04-01,11J,8169,2217,24319.030000000024
2019-01-01,11J,8169,2950,31465.330560000002
2010-09-01,11J,8169,1173,79243.05
2015-06-01,11J,8169,2456,27065.169999999987
2013-08-01,11J,8169,2084,27085.429999999997
2011-05-01,11J,8169,1179,77956.54
2014-07-01,11J,8169,2421,26356.060000000005
2013-05-01,11J,8169,2029,26931.550000000025
2012-01-01,11J,8169,1297,88242.95999999996
2012-02-01,11J,8169,1341,90100.08999999991
2013-01-01,11J,8169,1862,27904.279999999988
2014-02-01,11J,8169,2003,23220.399999999998
2010-10-01,11J,8169,1114,75430.35999999996
2016-02-01,11J,8169,2396,26682.780000000002
2013-03-01,11J,8169,1841,25991.060000000005
2017-04-01,11J,8169,2587,25920.50623
2015-11-01,11J,8169,2414,26147.57999999999
2018-05-01,11J,8169,2735,26857.03954999999
2012-05-01,11J,8169,1643,109018.82999999996
2018-07-01,11J,8169,2847,28791.94429
2016-09-01,11J,8169,2605,29653.99
2017-01-01,11J,8169,2694,26977.26056
2015-12-01,11J,8169,2636,26420.36
2016-08-01,11J,8169,2681,28352.110000000008
2018-09-01,11J,8169,2798,27505.579760000004
2014-10-01,11J,8169,2506,27579.279999999995
2013-12-01,11J,8169,2211,25364.57
2017-11-01,11J,8169,2927,26764.371250000015
2011-08-01,11J,8169,1296,85006.45000000003
2013-04-01,11J,8169,1966,27740.119999999988
2014-05-01,11J,8169,2318,25014.199999999986
2017-02-01,11J,8169,2576,30372.70835
2015-03-01,11J,8169,2487,30293.84000000001
2017-10-01,11J,8169,2886,30394.90020000001
2015-09-01,11J,8169,2373,27245.500000000015
2018-12-01,11J,8169,2922,29427.519520000005
2018-06-01,11J,8169,2759,28383.202599999997
2013-06-01,11J,8169,1878,25098.160000000007
2011-03-01,11J,8169,1255,82881.60999999997
2015-04-01,11J,8169,2409,27654.030000000024
2012-03-01,11J,8169,1542,103901.16999999997
2016-07-01,11J,8169,2651,27972.65
2011-09-01,11J,8169,1328,88365.85000000002
2016-11-01,11J,8169,2714,29223.550000000003
2013-07-01,11J,8169,2059,26552.659999999974
2014-03-01,11J,8169,2210,25328.499999999996
2015-02-01,11J,8169,2200,23613.630000000012
2015-07-01,11J,8169,2521,31705.360000000026
2012-04-01,11J,8169,1367,90178.49999999999
2012-09-01,11J,8169,1655,33679.77000000002
2011-07-01,11J,8169,1267,82452.51000000002
2016-05-01,11J,8169,2562,27827.129999999997
2012-10-01,11J,8169,1736,30925.529999999973
2016-03-01,11J,8169,2568,25775.46
2017-03-01,11J,8169,3009,31788.762289999995
2012-12-01,11J,8169,1778,28886.720000000012
2018-04-01,11J,8169,2663,23932.319320000006
2011-01-01,11J,8169,1130,76086.14000000003
2010-11-01,11J,8169,1124,77895.82999999999
2015-05-01,11J,8169,2396,27295.43
2018-10-01,11J,8169,3044,31619.63540999999
2017-07-01,11J,8169,2774,27459.227699999992
2015-01-01,11J,8169,2451,27766.1
2018-02-01,11J,8169,2544,24098.697229999998
2016-01-01,11J,8169,2416,26535.900000000012
2016-10-01,11J,8169,2811,29114.73
2014-08-01,11J,8169,2394,28437.92000000001
2013-10-01,11J,8169,2110,25516.41999999999
2014-11-01,11J,8169,2356,24907.089999999997
2010-08-01,11J,8169,1121,76803.51999999997
2018-11-01,11J,8169,2930,29778.52589000001
2017-12-01,11J,8169,2928,27404.183459999993
2011-12-01,11J,8169,1440,96985.47000000004
2010-12-01,11J,8169,1225,83104.18999999996
2018-03-01,11J,8169,2955,29163.965480000006
2011-04-01,11J,8169,1148,76357.04999999996
2012-07-01,11J,8169,1572,35308.40999999996
2014-12-01,11J,8169,2587,29635.350000000006
2015-08-01,11J,8169,2386,26956.180000000004
2012-11-01,11J,8169,1776,28797.070000000007
2014-06-01,11J,8169,2288,27690.980000000025
2017-09-01,11J,8169,2842,27341.994209999997
2015-10-01,11J,8169,2477,28630.099999999995
2013-02-01,11J,8169,1719,23778.41000000001
2014-09-01,11J,8169,2453,27854.39
2017-08-01,11J,8169,2854,28673.998929999998
2013-09-01,11J,8169,2045,26474.520000000022
2012-06-01,11J,8169,1490,86734.62000000001
2019-03-01,11J,8169,2803,29756.552420000007
2016-04-01,11J,8169,2571,28451.999999999996
2017-05-01,11J,8169,2969,32500.555679999994
2011-10-01,11J,8169,1274,84895.59
2012-08-01,11J,8169,1677,38724.51000000002
2014-01-01,11J,8169,2294,25413.54999999999
2018-01-01,11J,8169,2875,27374.199510000006
2013-08-01,11M,5505,3537,35989.44000000001
2010-12-01,11M,5505,2548,112900.05999999997
2014-12-01,11M,5505,4162,29650.109999999993
2014-04-01,11M,5505,3716,32702.349999999984
2017-02-01,11M,5505,3663,17570.291169999997
2012-05-01,11M,5505,3163,140388.25000000003
2016-09-01,11M,5505,4111,20342.350000000002
2011-07-01,11M,5505,2650,115452.96
2014-03-01,11M,5505,3630,30839.320000000003
2014-02-01,11M,5505,3346,28013.48
2013-02-01,11M,5505,3343,35967.820000000014
2010-08-01,11M,5505,2138,96435.57999999996
2016-11-01,11M,5505,4249,23319.259999999995
2013-09-01,11M,5505,3526,35610.26999999999
2010-09-01,11M,5505,2358,105103.20999999996
2013-12-01,11M,5505,3650,30995.950000000008
2017-11-01,11M,5505,4131,19687.320090000012
2013-06-01,11M,5505,3429,35825.08999999999
2015-02-01,11M,5505,3494,23509.96000000001
2012-04-01,11M,5505,2848,125924.74999999997
2014-08-01,11M,5505,3646,31660.47
2015-09-01,11M,5505,3760,21006.460000000003
2018-05-01,11M,5505,3902,19556.55947
2011-06-01,11M,5505,2738,119365.13000000006
2014-10-01,11M,5505,3993,30727.489999999965
2011-01-01,11M,5505,2338,101740.89000000003
2012-08-01,11M,5505,3120,48202.86000000002
2011-12-01,11M,5505,2935,131187.99000000002
2011-03-01,11M,5505,2604,112200.98
2018-11-01,11M,5505,3956,20120.699070000002
2019-03-01,11M,5505,3787,20670.45213
2014-07-01,11M,5505,3889,32738.18999999999
2017-12-01,11M,5505,3903,16552.58297
2011-10-01,11M,5505,2666,120972.14000000007
2019-02-01,11M,5505,3715,17541.024540000002
2011-05-01,11M,5505,2552,113616.86
2013-11-01,11M,5505,3580,30395.270000000008
2017-04-01,11M,5505,3864,17850.452800000003
2014-05-01,11M,5505,3693,32473.149999999998
2013-07-01,11M,5505,3665,37020.70999999999
2011-09-01,11M,5505,2800,125016.21
2012-01-01,11M,5505,2752,124421.77000000009
2013-03-01,11M,5505,3530,38768.54999999999
2016-12-01,11M,5505,4238,25135.069999999992
2018-10-01,11M,5505,4046,19304.262269999996
2015-03-01,11M,5505,3918,25708.56
2016-07-01,11M,5505,3985,23066.27
2017-01-01,11M,5505,3948,19085.353170000002
2018-02-01,11M,5505,3670,17281.598309999994
2011-08-01,11M,5505,2727,120483.61999999991
2017-05-01,11M,5505,4156,19483.498659999994
2012-10-01,11M,5505,3292,41794.749999999985
2018-01-01,11M,5505,4039,20155.67550000001
2016-10-01,11M,5505,4058,23355.399999999998
2012-09-01,11M,5505,3147,46761.88
2013-05-01,11M,5505,3703,37456.23000000002
2018-12-01,11M,5505,3924,18929.728629999998
2014-01-01,11M,5505,3735,31427.05999999998
2017-06-01,11M,5505,4189,20213.313759999994
2011-11-01,11M,5505,2780,124458.9
2017-10-01,11M,5505,4006,17370.645239999998
2015-04-01,11M,5505,3869,26747.200000000008
2015-05-01,11M,5505,3774,21354.830000000005
2016-01-01,11M,5505,3784,17983.05000000001
2018-07-01,11M,5505,3913,19551.596630000004
2017-09-01,11M,5505,3811,18352.81551
2015-01-01,11M,5505,3805,25037.95999999999
2014-11-01,11M,5505,3511,29305.36
2016-05-01,11M,5505,3820,18952.299999999996
2017-08-01,11M,5505,4077,19736.454479999997
2016-06-01,11M,5505,3747,19783.959999999995
2013-01-01,11M,5505,3479,38853.98999999999
2015-07-01,11M,5505,4009,23029.43000000001
2013-10-01,11M,5505,3668,31201.269999999993
2017-03-01,11M,5505,4243,20803.749479999995
2015-08-01,11M,5505,3738,19602.930000000004
2016-02-01,11M,5505,3719,17193.34
2014-09-01,11M,5505,3739,32265.360000000004
2011-04-01,11M,5505,2406,106273.14000000004
2012-12-01,11M,5505,3375,38580.810000000034
2013-04-01,11M,5505,3483,36422.01000000001
2010-10-01,11M,5505,2240,99152.7999999999
2018-09-01,11M,5505,3663,18410.362169999993
2017-07-01,11M,5505,3976,19356.8605
2016-03-01,11M,5505,3736,17843.010000000002
2012-06-01,11M,5505,2961,114758.17000000006
2018-08-01,11M,5505,3993,22276.071029999992
2015-12-01,11M,5505,4156,23132.760000000006
2012-03-01,11M,5505,3069,135860.40999999997
2010-11-01,11M,5505,2380,104223.79000000007
2011-02-01,11M,5505,2278,102178.15
2018-03-01,11M,5505,3893,17198.87484
2018-04-01,11M,5505,3816,18243.494970000007
2018-06-01,11M,5505,3789,19577.59386
2015-06-01,11M,5505,3836,22759.239999999998
2012-02-01,11M,5505,2811,124988.80999999995
2012-07-01,11M,5505,3074,49191.25999999997
2016-04-01,11M,5505,3987,20036.530000000002
2016-08-01,11M,5505,3663,22417.44
2014-06-01,11M,5505,3604,30946.350000000002
2019-01-01,11M,5505,3933,19953.63123
2012-11-01,11M,5505,3319,41130.98999999999
2015-10-01,11M,5505,3971,21044.640000000003
2015-11-01,11M,5505,3641,19705.330000000005
2011-07-01,11N,5140,1079,56686.02999999998
2014-11-01,11N,5140,1505,15944.719999999998
2011-12-01,11N,5140,1269,66360.52000000003
2013-09-01,11N,5140,1441,19755.989999999998
2014-03-01,11N,5140,1447,19085.41
2010-12-01,11N,5140,993,49917.36000000003
2014-09-01,11N,5140,1562,19125.449999999997
2011-02-01,11N,5140,903,46781.71999999996
2017-09-01,11N,5140,1279,9118.026400000002
2013-01-01,11N,5140,1433,23961.879999999997
2018-09-01,11N,5140,1186,8590.25395
2015-10-01,11N,5140,1609,14471.929999999997
2018-12-01,11N,5140,1252,9310.2281
2012-05-01,11N,5140,1291,69505.43999999999
2016-04-01,11N,5140,1524,13065.499999999996
2019-01-01,11N,5140,1250,10174.951620000003
2010-11-01,11N,5140,926,48246.01000000002
2017-01-01,11N,5140,1375,9721.079310000001
2013-07-01,11N,5140,1547,23168.009999999987
2016-07-01,11N,5140,1475,12589.659999999998
2017-02-01,11N,5140,1303,9115.71006
2018-04-01,11N,5140,1208,8768.851920000001
2011-11-01,11N,5140,1156,60567.93999999997
2011-01-01,11N,5140,971,48009.59000000001
2013-03-01,11N,5140,1430,22583.090000000007
2017-03-01,11N,5140,1452,10412.9061
2018-07-01,11N,5140,1211,8495.718889999996
2014-07-01,11N,5140,1652,21036.489999999994
2011-09-01,11N,5140,1113,60877.01000000002
2012-06-01,11N,5140,1200,57121.230000000054
2012-04-01,11N,5140,1159,60542.09999999998
2016-03-01,11N,5140,1538,12548.949999999999
2013-05-01,11N,5140,1459,21444.61999999999
2018-08-01,11N,5140,1221,8751.632739999997
2018-06-01,11N,5140,1193,8312.861230000002
2018-01-01,11N,5140,1307,9225.96229
2015-12-01,11N,5140,1657,14480.15
2011-05-01,11N,5140,1012,52069.44999999998
2016-08-01,11N,5140,1481,12018.870000000003
2015-04-01,11N,5140,1490,14832.310000000009
2018-02-01,11N,5140,1192,9159.93983
2016-09-01,11N,5140,1511,12867.69
2011-10-01,11N,5140,1125,59195.209999999985
2012-12-01,11N,5140,1332,23386.769999999997
2015-11-01,11N,5140,1518,12697.709999999986
2019-03-01,11N,5140,1223,10177.53474
2013-06-01,11N,5140,1402,20270.56
2010-08-01,11N,5140,824,39586.95
2016-06-01,11N,5140,1568,11762.539999999999
2011-06-01,11N,5140,994,54060.23
2015-09-01,11N,5140,1523,13573.66
2015-06-01,11N,5140,1429,14071.209999999997
2016-10-01,11N,5140,1462,11436.009999999998
2017-10-01,11N,5140,1301,9511.727040000002
2010-10-01,11N,5140,859,43565.00999999998
2018-03-01,11N,5140,1270,8614.43746
2015-08-01,11N,5140,1468,12879.650000000001
2010-09-01,11N,5140,866,44679.190000000024
2016-12-01,11N,5140,1528,11355.7
2019-02-01,11N,5140,1090,8742.143810000001
2015-07-01,11N,5140,1579,15801.740000000007
2018-11-01,11N,5140,1192,8347.121
2014-04-01,11N,5140,1537,19693.939999999995
2011-03-01,11N,5140,1109,56107.55999999996
2018-10-01,11N,5140,1254,10001.377
2016-01-01,11N,5140,1480,11908.420000000004
2017-11-01,11N,5140,1268,9430.014970000002
2014-01-01,11N,5140,1524,20255.69000000001
2014-06-01,11N,5140,1548,19336.429999999997
2013-08-01,11N,5140,1541,22659.579999999987
2013-11-01,11N,5140,1461,21274.330000000005
2017-08-01,11N,5140,1371,10153.735079999995
2011-08-01,11N,5140,1082,56666.88
2017-04-01,11N,5140,1272,9569.45595
2014-05-01,11N,5140,1615,20169.769999999986
2012-08-01,11N,5140,1361,29007.569999999992
2013-12-01,11N,5140,1502,20541.089999999997
2012-07-01,11N,5140,1277,27162.97
2015-02-01,11N,5140,1377,14668.999999999989
2015-01-01,11N,5140,1523,16631.489999999998
2013-04-01,11N,5140,1416,22390.079999999998
2014-08-01,11N,5140,1539,19741.480000000003
2017-07-01,11N,5140,1338,10271.60418
2012-11-01,11N,5140,1352,24463.05
2016-11-01,11N,5140,1506,13096.529999999999
2015-03-01,11N,5140,1600,17340.889999999992
2016-02-01,11N,5140,1436,11940.1
2012-01-01,11N,5140,1167,59687.61999999999
2014-10-01,11N,5140,1654,18086.87
2012-10-01,11N,5140,1412,25429.780000000002
2017-12-01,11N,5140,1272,10363.89184
2015-05-01,11N,5140,1464,13687.980000000003
2017-05-01,11N,5140,1431,10355.938259999999
2017-06-01,11N,5140,1331,10639.36316
2013-02-01,11N,5140,1277,21612.160000000003
2016-05-01,11N,5140,1509,11881.91
2014-02-01,11N,5140,1431,18797.769999999986
2018-05-01,11N,5140,1229,8686.02726
2011-04-01,11N,5140,945,49739.98
2014-12-01,11N,5140,1629,17047.979999999996
2012-02-01,11N,5140,1127,59179.23
2013-10-01,11N,5140,1579,21168.75
2012-03-01,11N,5140,1286,67100.84000000003
2012-09-01,11N,5140,1223,25394.649999999998
2015-07-01,11X,5317,1962,20112.540000000005
2011-08-01,11X,5317,1386,97999.37
2017-11-01,11X,5317,1477,14838.040170000002
2017-12-01,11X,5317,1443,14033.79681
2012-11-01,11X,5317,1791,38547.82000000002
2013-06-01,11X,5317,1698,31142.019999999993
2013-07-01,11X,5317,1863,34324.100000000006
2011-10-01,11X,5317,1378,95906.56999999999
2012-10-01,11X,5317,1735,38071.719999999994
2014-10-01,11X,5317,1934,26501.569999999996
2016-08-01,11X,5317,1709,16710.379999999997
2017-03-01,11X,5317,1697,17482.50837
2012-05-01,11X,5317,1664,114375.51999999995
2018-02-01,11X,5317,1386,13719.799119999992
2012-01-01,11X,5317,1443,99797.04
2015-09-01,11X,5317,1869,17646.88000000001
2016-10-01,11X,5317,1577,15412.789999999997
2016-09-01,11X,5317,1665,16399.399999999998
2018-11-01,11X,5317,1362,14295.510360000004
2014-05-01,11X,5317,1806,30882.78
2014-07-01,11X,5317,1930,32003.850000000006
2015-08-01,11X,5317,1853,18734.489999999998
2018-05-01,11X,5317,1491,14565.953469999991
2018-06-01,11X,5317,1449,14409.754440000004
2016-01-01,11X,5317,1850,13913.529999999999
2017-04-01,11X,5317,1464,14765.77577
2011-07-01,11X,5317,1305,91092.75999999997
2012-03-01,11X,5317,1577,106621.90999999992
2012-08-01,11X,5317,1793,45689.54999999998
2010-08-01,11X,5317,1138,79876.83999999997
2015-10-01,11X,5317,1863,18032.220000000016
2017-08-01,11X,5317,1581,15880.047509999999
2018-09-01,11X,5317,1363,13553.077700000003
2012-09-01,11X,5317,1667,41329.6
2017-10-01,11X,5317,1491,15080.539599999995
2017-07-01,11X,5317,1484,14994.539749999998
2018-12-01,11X,5317,1425,13763.858900000001
2019-03-01,11X,5317,1314,13652.683219999995
2017-01-01,11X,5317,1573,16232.702190000002
2014-02-01,11X,5317,1646,28667.25999999998
2016-03-01,11X,5317,1838,15493.879999999997
2018-10-01,11X,5317,1482,14029.569229999997
2011-11-01,11X,5317,1469,102281.08999999992
2015-01-01,11X,5317,1891,23235.93
2015-11-01,11X,5317,1837,16303.4
2014-04-01,11X,5317,1833,30903.029999999988
2013-01-01,11X,5317,1748,36727.599999999984
2015-06-01,11X,5317,1913,21474.160000000014
2010-11-01,11X,5317,1181,84587.01000000007
2017-05-01,11X,5317,1672,17021.223999999995
2017-02-01,11X,5317,1518,13666.928559999998
2011-05-01,11X,5317,1274,90382.99000000003
2011-04-01,11X,5317,1226,85629.08999999997
2011-02-01,11X,5317,1140,80707.57999999996
2015-04-01,11X,5317,1914,21171.21
2013-11-01,11X,5317,1844,31150.420000000024
2013-04-01,11X,5317,1752,33730.669999999984
2011-03-01,11X,5317,1317,92972.90999999997
2019-02-01,11X,5317,1247,12367.478340000001
2016-07-01,11X,5317,1707,17651.47
2010-12-01,11X,5317,1237,87754.10000000002
2011-12-01,11X,5317,1562,108864.04
2014-09-01,11X,5317,1809,30241.610000000008
2013-12-01,11X,5317,1838,30802.43000000001
2013-09-01,11X,5317,1731,31007.04000000003
2013-05-01,11X,5317,1801,34711.26
2013-08-01,11X,5317,1851,34248.73000000001
2012-04-01,11X,5317,1482,102500.43000000002
2016-05-01,11X,5317,1749,14743.140000000001
2013-10-01,11X,5317,1877,33831.14999999999
2014-06-01,11X,5317,1816,28789.29000000001
2016-06-01,11X,5317,1764,16898.04
2012-12-01,11X,5317,1744,34776.59
2015-03-01,11X,5317,1908,22277.58000000001
2019-01-01,11X,5317,1407,14122.121659999997
2011-09-01,11X,5317,1444,101422.31000000003
2014-11-01,11X,5317,1769,24841.630000000005
2018-04-01,11X,5317,1390,13748.613970000002
2014-12-01,11X,5317,2023,28536.289999999997
2010-09-01,11X,5317,1163,82885.93999999997
2017-09-01,11X,5317,1494,15267.306830000005
2015-02-01,11X,5317,1729,22022.420000000002
2018-03-01,11X,5317,1430,13716.884479999997
2010-10-01,11X,5317,1127,79828.74000000005
2013-02-01,11X,5317,1597,30572.539999999994
2014-08-01,11X,5317,1815,29989.03
2015-05-01,11X,5317,1798,19294.199999999997
2016-02-01,11X,5317,1747,13936.5
2018-08-01,11X,5317,1481,14498.057249999996
2016-04-01,11X,5317,1809,15698.930000000002
2018-07-01,11X,5317,1391,13930.87605
2012-07-01,11X,5317,1613,42006.79999999996
2015-12-01,11X,5317,2074,18969.129999999997
2017-06-01,11X,5317,1690,16587.840770000003
2012-06-01,11X,5317,1580,95852.24000000002
2011-06-01,11X,5317,1374,96179.42000000001
2018-01-01,11X,5317,1602,15183.64974
2016-11-01,11X,5317,1726,17651.41
2013-03-01,11X,5317,1726,33767.729999999996
2014-01-01,11X,5317,1839,30860.299999999996
2014-03-01,11X,5317,1758,30240.339999999993
2012-02-01,11X,5317,1446,101269.64999999994
2011-01-01,11X,5317,1168,82770.07000000002
2016-12-01,11X,5317,1779,18020.2
2012-02-01,12D,1413,218,7292.740000000001
2015-02-01,12D,1413,179,1266.1399999999994
2016-02-01,12D,1413,334,1149.1499999999999
2017-01-01,12D,1413,339,1167.6724500000003
2011-12-01,12D,1413,267,9115.46
2011-10-01,12D,1413,259,9307.710000000003
2014-02-01,12D,1413,152,1888.03
2011-03-01,12D,1413,321,12666.869999999995
2016-06-01,12D,1413,365,1678.0299999999997
2011-06-01,12D,1413,243,9454.610000000002
2017-05-01,12D,1413,311,1299.8297699999998
2016-10-01,12D,1413,349,875.5899999999999
2014-08-01,12D,1413,126,1391.42
2014-07-01,12D,1413,136,1995.6399999999999
2011-08-01,12D,1413,220,8576.109999999999
2017-02-01,12D,1413,339,730.4495499999999
2019-01-01,12D,1413,224,585.72056
2018-09-01,12D,1413,215,629.02651
2018-07-01,12D,1413,231,676.4612199999999
2012-10-01,12D,1413,168,2459.15
2017-12-01,12D,1413,293,677.8331900000001
2012-11-01,12D,1413,190,3722.9500000000007
2015-10-01,12D,1413,321,1676.5900000000004
2011-07-01,12D,1413,267,9572.840000000002
2010-10-01,12D,1413,319,11682.000000000004
2011-09-01,12D,1413,273,10009.36
2018-04-01,12D,1413,228,927.3312199999999
2013-07-01,12D,1413,187,2942.3899999999985
2011-04-01,12D,1413,258,9255.390000000003
2015-05-01,12D,1413,215,758.2000000000004
2015-08-01,12D,1413,245,1919.1199999999992
2013-10-01,12D,1413,157,3873.1799999999994
2015-06-01,12D,1413,268,2636.4500000000007
2016-12-01,12D,1413,338,1113.36
2016-01-01,12D,1413,329,1635.8300000000004
2015-01-01,12D,1413,176,2042.16
2016-09-01,12D,1413,367,1209.89
2015-03-01,12D,1413,202,1536.7400000000005
2011-01-01,12D,1413,307,11062.549999999997
2015-12-01,12D,1413,330,2012.4599999999998
2016-04-01,12D,1413,333,1191.91
2018-02-01,12D,1413,230,679.4761100000001
2018-12-01,12D,1413,201,609.96334
2012-09-01,12D,1413,169,2958.8099999999986
2013-08-01,12D,1413,159,2444.3500000000004
2012-12-01,12D,1413,187,3314.4
2012-05-01,12D,1413,226,8113.380000000001
2017-03-01,12D,1413,395,1171.8426900000002
2017-06-01,12D,1413,357,1223.8429
2018-08-01,12D,1413,259,1104.7212599999998
2017-07-01,12D,1413,379,1028.89785
2010-08-01,12D,1413,321,11000.419999999996
2018-06-01,12D,1413,242,1146.14127
2018-03-01,12D,1413,249,1029.1751599999998
2013-04-01,12D,1413,161,1987.4200000000003
2014-12-01,12D,1413,174,1444.22
2015-04-01,12D,1413,203,1463.08
2013-05-01,12D,1413,174,2419.1399999999994
2017-10-01,12D,1413,336,901.0231099999999
2011-05-01,12D,1413,287,10022.140000000001
2012-06-01,12D,1413,224,6722.2699999999995
2014-11-01,12D,1413,127,1516.6700000000003
2018-10-01,12D,1413,265,897.3255200000001
2016-07-01,12D,1413,368,1199.95
2012-03-01,12D,1413,260,8957.720000000001
2019-02-01,12D,1413,182,416.42278
