pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
04H,E54000014,Y55,2018-02-01,8049,14306,0.5626310638892772,0.865979381443299
04H,E54000014,Y55,2018-06-01,8983,16538,0.5431732978594751,0.8556701030927835
04H,E54000014,Y55,2018-03-01,8623,15616,0.5521900614754098,0.8505154639175257
04H,E54000014,Y55,2018-01-01,8774,15604,0.5622917200717764,0.845360824742268
04H,E54000014,Y55,2018-11-01,8544,16482,0.5183836912995996,0.7989690721649485
04H,E54000014,Y55,2018-09-01,8082,15270,0.5292730844793713,0.8298969072164949
04H,E54000014,Y55,2018-04-01,8285,15142,0.5471536124686303,0.8402061855670103
04H,E54000014,Y55,2018-07-01,8560,15969,0.536038574738556,0.8402061855670103
04H,E54000014,Y55,2018-05-01,9033,16357,0.5522406309225408,0.8762886597938144
04H,E54000014,Y55,2018-10-01,8703,16737,0.5199856605126367,0.7835051546391752
04K,E54000014,Y55,2018-10-01,11964,28632,0.4178541492036882,0.13402061855670103
04K,E54000014,Y55,2018-05-01,12037,27477,0.4380754813116425,0.14948453608247422
04K,E54000014,Y55,2018-02-01,11432,25169,0.45420954348603443,0.15463917525773196
04K,E54000014,Y55,2018-01-01,12852,27850,0.4614721723518851,0.17010309278350516
04K,E54000014,Y55,2018-08-01,12189,28431,0.4287221694629102,0.15463917525773196
04K,E54000014,Y55,2018-04-01,11868,26658,0.44519468827368897,0.15463917525773196
04K,E54000014,Y55,2018-06-01,11996,27511,0.43604376431245684,0.14948453608247422
04K,E54000014,Y55,2018-03-01,12573,27989,0.44921219050341205,0.15463917525773196
04K,E54000014,Y55,2018-07-01,12112,27847,0.4349481093115955,0.15979381443298968
04K,E54000014,Y55,2018-09-01,11196,26632,0.42039651547011114,0.13402061855670103
04K,E54000014,Y55,2018-11-01,11550,27832,0.414989939637827,0.13917525773195877
04L,E54000014,Y55,2018-03-01,7353,15680,0.46894132653061227,0.25257731958762886
04L,E54000014,Y55,2018-09-01,6561,14529,0.45157959942184595,0.27319587628865977
04L,E54000014,Y55,2018-02-01,6566,13835,0.4745934224792194,0.25257731958762886
04L,E54000014,Y55,2018-10-01,6840,15475,0.4420032310177706,0.23711340206185566
04L,E54000014,Y55,2018-04-01,7067,15085,0.4684786211468346,0.27319587628865977
04L,E54000014,Y55,2018-07-01,7108,15659,0.45392426080848075,0.25773195876288657
04L,E54000014,Y55,2018-05-01,7116,15458,0.46034415836460085,0.24742268041237114
04L,E54000014,Y55,2018-06-01,6993,15173,0.4608844658274567,0.27319587628865977
04L,E54000014,Y55,2018-01-01,7411,15536,0.4770211122554068,0.23711340206185566
04L,E54000014,Y55,2018-08-01,7138,15878,0.44955284040811183,0.2422680412371134
04L,E54000014,Y55,2018-11-01,6997,15679,0.44626570572102814,0.28865979381443296
04M,E54000014,Y55,2018-04-01,3991,8053,0.49559170495467525,0.4587628865979381
04M,E54000014,Y55,2018-05-01,4034,8357,0.4827091061385665,0.3865979381443299
04M,E54000014,Y55,2018-07-01,3892,8204,0.47440273037542663,0.3711340206185567
04M,E54000014,Y55,2018-08-01,3890,8293,0.4690703002532256,0.36082474226804123
04M,E54000014,Y55,2018-06-01,3931,8198,0.47950719687728716,0.3865979381443299
04M,E54000014,Y55,2018-09-01,3722,8039,0.4629929095658664,0.33505154639175255
04M,E54000014,Y55,2018-03-01,4259,8527,0.49947226457136157,0.4484536082474227
04M,E54000014,Y55,2018-02-01,3812,7520,0.5069148936170212,0.4793814432989691
04M,E54000014,Y55,2018-10-01,3993,8501,0.4697094459475356,0.39690721649484534
04M,E54000014,Y55,2018-01-01,4355,8475,0.5138643067846608,0.5051546391752577
04M,E54000014,Y55,2018-11-01,3767,8192,0.4598388671875,0.36597938144329895
04N,E54000014,Y55,2018-11-01,6231,13752,0.45309773123909247,0.31958762886597936
04N,E54000014,Y55,2018-04-01,6418,13410,0.4785980611483967,0.3247422680412371
04N,E54000014,Y55,2018-02-01,5909,12154,0.48617739015961825,0.3247422680412371
04N,E54000014,Y55,2018-08-01,6534,14034,0.46558358272766137,0.33505154639175255
04N,E54000014,Y55,2018-03-01,6663,13847,0.481187260778508,0.32989690721649484
04N,E54000014,Y55,2018-01-01,6837,13941,0.49042392941682805,0.3247422680412371
04N,E54000014,Y55,2018-07-01,6573,14052,0.46776259607173354,0.32989690721649484
04N,E54000014,Y55,2018-09-01,6027,13107,0.45983062485694665,0.30927835051546393
04N,E54000014,Y55,2018-10-01,6565,14452,0.454262385828951,0.30927835051546393
04N,E54000014,Y55,2018-05-01,6513,13707,0.47515867804771283,0.31958762886597936
04N,E54000014,Y55,2018-06-01,6413,13626,0.47064435637751356,0.3247422680412371
03W,E54000015,Y55,2018-07-01,15887,35046,0.45331849569137705,0.25257731958762886
03W,E54000015,Y55,2018-02-01,14983,31438,0.4765888415293594,0.25773195876288657
03W,E54000015,Y55,2018-11-01,15700,35833,0.4381436106382385,0.23711340206185566
03W,E54000015,Y55,2018-03-01,16439,35352,0.4650090518216791,0.23195876288659795
03W,E54000015,Y55,2018-04-01,15754,33657,0.46807499182933715,0.26288659793814434
03W,E54000015,Y55,2018-05-01,16600,35998,0.46113672981832327,0.25773195876288657
03W,E54000015,Y55,2018-06-01,15821,34579,0.45753202810954624,0.2422680412371134
03W,E54000015,Y55,2018-10-01,16337,36686,0.4453197405004634,0.25773195876288657
03W,E54000015,Y55,2018-08-01,16524,36562,0.45194464197800993,0.25773195876288657
03W,E54000015,Y55,2018-09-01,15144,33714,0.44919024737497776,0.25773195876288657
03W,E54000015,Y55,2018-01-01,16910,35345,0.4784269345027585,0.25257731958762886
04C,E54000015,Y55,2018-06-01,17577,41389,0.42467805455555824,0.11855670103092783
04C,E54000015,Y55,2018-10-01,17402,43199,0.40283339892127135,0.09278350515463918
04C,E54000015,Y55,2018-08-01,17172,41224,0.4165534640015525,0.11855670103092783
04C,E54000015,Y55,2018-04-01,17680,40577,0.43571481381077953,0.12371134020618557
04C,E54000015,Y55,2018-01-01,18806,42406,0.44347497995566665,0.1134020618556701
04C,E54000015,Y55,2018-03-01,17655,40371,0.4373188675039013,0.11855670103092783
04C,E54000015,Y55,2018-05-01,17290,40241,0.42966129072339154,0.12371134020618557
04C,E54000015,Y55,2018-07-01,17303,41394,0.4180074406918877,0.10824742268041238
04C,E54000015,Y55,2018-02-01,16761,37685,0.44476582194507097,0.12886597938144329
04C,E54000015,Y55,2018-11-01,16875,41746,0.4042303454223159,0.11855670103092783
04C,E54000015,Y55,2018-09-01,16141,39425,0.4094102726696259,0.10824742268041238
04V,E54000015,Y55,2018-05-01,22542,43671,0.516177783884042,0.6701030927835051
04V,E54000015,Y55,2018-03-01,22167,42081,0.5267698010978826,0.6855670103092784
04V,E54000015,Y55,2018-11-01,21091,42962,0.49092221032540384,0.634020618556701
04V,E54000015,Y55,2018-01-01,22865,41934,0.5452616015643631,0.7422680412371134
04V,E54000015,Y55,2018-07-01,21028,41433,0.5075181618516641,0.6649484536082474
04V,E54000015,Y55,2018-08-01,22970,45427,0.5056464217315694,0.6752577319587629
04V,E54000015,Y55,2018-04-01,21220,41254,0.5143743636980657,0.6134020618556701
04V,E54000015,Y55,2018-06-01,22059,43013,0.5128449538511612,0.6752577319587629
04V,E54000015,Y55,2018-02-01,20876,39650,0.5265069356872636,0.6391752577319587
04V,E54000015,Y55,2018-09-01,20069,40440,0.4962660731948566,0.6185567010309279
04V,E54000015,Y55,2018-10-01,22278,44867,0.49653420108320145,0.6494845360824743
05C,E54000016,Y55,2018-06-01,15814,29485,0.5363405121248093,0.8092783505154639
05C,E54000016,Y55,2018-01-01,16201,29343,0.5521248679412466,0.7989690721649485
05C,E54000016,Y55,2018-11-01,15640,30341,0.5154741109389934,0.788659793814433
05C,E54000016,Y55,2018-05-01,16199,30167,0.5369774919614148,0.7783505154639175
05C,E54000016,Y55,2018-02-01,14935,27372,0.5456305713868187,0.7783505154639175
05C,E54000016,Y55,2018-10-01,16114,31052,0.5189359783588818,0.7783505154639175
05C,E54000016,Y55,2018-03-01,16377,30309,0.5403345540928437,0.7628865979381443
05C,E54000016,Y55,2018-08-01,16445,31062,0.5294250209258902,0.7938144329896907
05C,E54000016,Y55,2018-04-01,15441,28500,0.5417894736842105,0.788659793814433
05C,E54000016,Y55,2018-07-01,15943,30257,0.5269193905542519,0.7680412371134021
05C,E54000016,Y55,2018-09-01,15277,29248,0.5223263129102844,0.788659793814433
05L,E54000016,Y55,2018-03-01,25349,54878,0.46191552170268596,0.211340206185567
05L,E54000016,Y55,2018-06-01,24189,53789,0.44970161185372476,0.20618556701030927
05L,E54000016,Y55,2018-11-01,23384,54224,0.43124815579817055,0.211340206185567
05L,E54000016,Y55,2018-10-01,24354,56566,0.4305413145705901,0.18041237113402062
05L,E54000016,Y55,2018-01-01,26275,55391,0.4743550396273763,0.22164948453608246
05L,E54000016,Y55,2018-05-01,25529,56456,0.45219285815502336,0.1958762886597938
05L,E54000016,Y55,2018-02-01,24211,51117,0.4736389068216053,0.24742268041237114
05L,E54000016,Y55,2018-04-01,24253,52604,0.4610485894608775,0.23711340206185566
05L,E54000016,Y55,2018-09-01,22546,51461,0.4381181865879015,0.1958762886597938
05L,E54000016,Y55,2018-08-01,24399,55351,0.44080504417264366,0.20103092783505155
05L,E54000016,Y55,2018-07-01,24195,54347,0.4451947669604578,0.211340206185567
05Y,E54000016,Y55,2018-07-01,14170,28574,0.4959053685168335,0.5463917525773195
05Y,E54000016,Y55,2018-11-01,14040,28857,0.4865370620646637,0.5979381443298969
05Y,E54000016,Y55,2018-09-01,13193,26883,0.49075624000297585,0.5618556701030928
05Y,E54000016,Y55,2018-04-01,13758,27257,0.5047510731188318,0.5309278350515464
05Y,E54000016,Y55,2018-05-01,14347,28405,0.5050871325470868,0.5567010309278351
05Y,E54000016,Y55,2018-03-01,14352,28065,0.5113842864778193,0.5567010309278351
05Y,E54000016,Y55,2018-02-01,13717,26583,0.516006470300568,0.5567010309278351
05Y,E54000016,Y55,2018-06-01,13917,27902,0.4987814493584689,0.5463917525773195
05Y,E54000016,Y55,2018-01-01,14700,28412,0.5173870195691961,0.5309278350515464
05Y,E54000016,Y55,2018-08-01,14289,28926,0.4939846504874507,0.5567010309278351
05Y,E54000016,Y55,2018-10-01,14451,29678,0.48692634274546803,0.5618556701030928
06A,E54000016,Y55,2018-05-01,15441,29784,0.5184327155519742,0.6855670103092784
06A,E54000016,Y55,2018-04-01,14876,28792,0.5166712975826618,0.6597938144329897
06A,E54000016,Y55,2018-06-01,15136,29541,0.512372634643377,0.6701030927835051
06A,E54000016,Y55,2018-10-01,15539,30955,0.5019867549668874,0.6855670103092784
06A,E54000016,Y55,2018-03-01,15183,28891,0.5255269807206396,0.6752577319587629
06A,E54000016,Y55,2018-08-01,15825,31549,0.5016006846492758,0.6391752577319587
06A,E54000016,Y55,2018-11-01,15505,31381,0.494088779834932,0.6752577319587629
06A,E54000016,Y55,2018-07-01,15265,29804,0.5121795732116494,0.6804123711340206
06A,E54000016,Y55,2018-09-01,14650,29243,0.5009745922101015,0.6701030927835051
06A,E54000016,Y55,2018-02-01,14562,27634,0.5269595425924586,0.6494845360824743
06A,E54000016,Y55,2018-01-01,16384,30345,0.539924204976108,0.7061855670103093
15E,E54000017,Y55,2018-08-01,56529,109229,0.5175273965705078,0.7268041237113402
15E,E54000017,Y55,2018-07-01,54985,106232,0.5175935687928308,0.711340206185567
15E,E54000017,Y55,2018-10-01,56065,110227,0.5086321863064404,0.7164948453608248
15E,E54000017,Y55,2018-09-01,51945,101852,0.5100047127204178,0.7010309278350515
15E,E54000017,Y55,2018-03-01,56725,106536,0.5324491251783434,0.7319587628865979
15E,E54000017,Y55,2018-04-01,54890,103369,0.5310102641991312,0.7422680412371134
15E,E54000017,Y55,2018-02-01,53159,99067,0.5365964448302664,0.7268041237113402
15E,E54000017,Y55,2018-06-01,54686,104507,0.523275952806989,0.7216494845360825
15E,E54000017,Y55,2018-01-01,58281,107815,0.5405648564670964,0.711340206185567
15E,E54000017,Y55,2018-05-01,56698,107879,0.5255703148898303,0.7216494845360825
15E,E54000017,Y55,2018-11-01,53508,106264,0.503538357298803,0.711340206185567
05A,E54000018,Y55,2018-07-01,26096,45949,0.5679340137979064,0.9587628865979382
05A,E54000018,Y55,2018-09-01,24366,43579,0.5591225131370614,0.9587628865979382
05A,E54000018,Y55,2018-03-01,26805,45913,0.5838215755886133,0.9639175257731959
05A,E54000018,Y55,2018-01-01,28316,47619,0.5946365946365947,0.9690721649484536
05A,E54000018,Y55,2018-10-01,26565,47805,0.5556950109821148,0.9536082474226805
05A,E54000018,Y55,2018-04-01,25471,44169,0.5766714211324685,0.9639175257731959
05A,E54000018,Y55,2018-08-01,26712,47362,0.5639964528524978,0.9587628865979382
05A,E54000018,Y55,2018-06-01,25535,44993,0.5675327273131376,0.9536082474226805
05A,E54000018,Y55,2018-05-01,28139,48881,0.5756633456762341,0.9639175257731959
05A,E54000018,Y55,2018-11-01,25412,46185,0.5502219335282018,0.9587628865979382
05A,E54000018,Y55,2018-02-01,24619,41968,0.5866136103698055,0.9690721649484536
05H,E54000018,Y55,2018-07-01,13864,25899,0.5353102436387506,0.8298969072164949
05H,E54000018,Y55,2018-02-01,13660,24790,0.5510286405808794,0.8092783505154639
05H,E54000018,Y55,2018-03-01,14728,26852,0.5484880083420229,0.8195876288659794
05H,E54000018,Y55,2018-08-01,14558,27438,0.530578030468693,0.8092783505154639
05H,E54000018,Y55,2018-05-01,14522,26764,0.5425945299656255,0.8350515463917526
05H,E54000018,Y55,2018-06-01,13922,25994,0.535585135031161,0.7989690721649485
05H,E54000018,Y55,2018-11-01,13760,26436,0.5205023452867302,0.8092783505154639
05H,E54000018,Y55,2018-10-01,14154,26921,0.5257605586716689,0.8247422680412371
05H,E54000018,Y55,2018-09-01,13091,24768,0.5285448966408268,0.8195876288659794
05H,E54000018,Y55,2018-04-01,13813,25393,0.5439688103020518,0.8195876288659794
05H,E54000018,Y55,2018-01-01,14888,26948,0.5524714264509426,0.8041237113402062
05R,E54000018,Y55,2018-08-01,16179,29876,0.5415383585486678,0.8762886597938144
05R,E54000018,Y55,2018-10-01,16114,30094,0.5354555725393766,0.8762886597938144
05R,E54000018,Y55,2018-04-01,15659,28467,0.5500755260477044,0.845360824742268
05R,E54000018,Y55,2018-07-01,15915,29121,0.5465128257958175,0.8865979381443299
05R,E54000018,Y55,2018-03-01,16318,29306,0.55681430423804,0.8608247422680413
05R,E54000018,Y55,2018-05-01,16371,29766,0.5499899213868171,0.8505154639175257
05R,E54000018,Y55,2018-02-01,14942,26849,0.5565197958955641,0.8402061855670103
05R,E54000018,Y55,2018-11-01,15616,29186,0.5350510518741862,0.8917525773195877
05R,E54000018,Y55,2018-06-01,15675,28567,0.548710050057759,0.8762886597938144
05R,E54000018,Y55,2018-09-01,14839,27501,0.5395803788953129,0.8865979381443299
05R,E54000018,Y55,2018-01-01,16618,29404,0.5651612025574752,0.8505154639175257
05F,E54000019,Y55,2018-01-01,9439,17387,0.5428768620233507,0.7268041237113402
05F,E54000019,Y55,2018-05-01,9539,17911,0.5325777455195132,0.7680412371134021
05F,E54000019,Y55,2018-03-01,8993,16978,0.5296854753210036,0.7010309278350515
05F,E54000019,Y55,2018-04-01,8936,16925,0.5279763663220088,0.7268041237113402
05F,E54000019,Y55,2018-02-01,8538,15987,0.5340589228748358,0.7061855670103093
05F,E54000019,Y55,2018-08-01,9186,17721,0.5183680379211105,0.7474226804123711
05F,E54000019,Y55,2018-11-01,8929,17816,0.5011787157611136,0.6958762886597938
05F,E54000019,Y55,2018-07-01,8970,17161,0.5226968125400617,0.7422680412371134
05F,E54000019,Y55,2018-09-01,8832,17284,0.5109928257347837,0.711340206185567
05F,E54000019,Y55,2018-06-01,8552,16488,0.5186802523047065,0.6958762886597938
05F,E54000019,Y55,2018-10-01,9215,18221,0.5057351407716372,0.6958762886597938
05J,E54000019,Y55,2018-11-01,6318,12861,0.4912526242127362,0.6391752577319587
05J,E54000019,Y55,2018-05-01,6540,12861,0.5085141124329368,0.5979381443298969
05J,E54000019,Y55,2018-08-01,6561,13022,0.5038396559668253,0.6701030927835051
05J,E54000019,Y55,2018-01-01,6872,12982,0.5293483284547835,0.6391752577319587
05J,E54000019,Y55,2018-07-01,6739,13104,0.5142704517704517,0.6855670103092784
05J,E54000019,Y55,2018-06-01,6376,12504,0.5099168266154831,0.6443298969072165
05J,E54000019,Y55,2018-03-01,6789,12974,0.5232773238785263,0.6443298969072165
05J,E54000019,Y55,2018-10-01,6514,13117,0.4966074559731646,0.654639175257732
05J,E54000019,Y55,2018-04-01,6474,12571,0.5149948293691831,0.6237113402061856
05J,E54000019,Y55,2018-02-01,6137,11595,0.5292798620094868,0.6701030927835051
05J,E54000019,Y55,2018-09-01,6258,12369,0.5059422750424448,0.6907216494845361
05T,E54000019,Y55,2018-10-01,18251,35813,0.509619411945383,0.7268041237113402
05T,E54000019,Y55,2018-08-01,18290,35734,0.5118374657189232,0.6907216494845361
05T,E54000019,Y55,2018-03-01,17865,33696,0.5301816239316239,0.7061855670103093
05T,E54000019,Y55,2018-04-01,17709,33782,0.524214078503345,0.7061855670103093
05T,E54000019,Y55,2018-02-01,16548,31306,0.5285887689260844,0.6597938144329897
05T,E54000019,Y55,2018-11-01,17395,34603,0.5027020778545213,0.7061855670103093
05T,E54000019,Y55,2018-07-01,17261,33539,0.5146545812337875,0.6907216494845361
05T,E54000019,Y55,2018-09-01,16200,31736,0.5104613057726242,0.7061855670103093
05T,E54000019,Y55,2018-01-01,18349,34156,0.5372116172853965,0.6958762886597938
05T,E54000019,Y55,2018-06-01,17340,33792,0.5131392045454546,0.6804123711340206
05T,E54000019,Y55,2018-05-01,18008,34334,0.5244946700064076,0.7061855670103093
06D,E54000019,Y55,2018-08-01,6047,10693,0.5655101468250258,0.9639175257731959
06D,E54000019,Y55,2018-05-01,6137,10783,0.5691366039135677,0.9432989690721649
06D,E54000019,Y55,2018-02-01,5444,9307,0.5849360696250134,0.9536082474226805
06D,E54000019,Y55,2018-07-01,5931,10430,0.5686481303930968,0.9639175257731959
06D,E54000019,Y55,2018-04-01,5867,10051,0.5837230126355587,0.9742268041237113
06D,E54000019,Y55,2018-09-01,5685,10186,0.5581189868446887,0.9536082474226805
06D,E54000019,Y55,2018-03-01,6272,10764,0.5826830174656261,0.9587628865979382
06D,E54000019,Y55,2018-06-01,5882,10236,0.5746385306760453,0.9742268041237113
06D,E54000019,Y55,2018-10-01,5782,10370,0.5575699132111861,0.9639175257731959
06D,E54000019,Y55,2018-01-01,6352,10708,0.5932013447889428,0.9639175257731959
06D,E54000019,Y55,2018-11-01,5895,10723,0.5497528676676303,0.9536082474226805
03V,E54000020,Y55,2018-05-01,3897,8611,0.4525606782022994,0.20103092783505155
03V,E54000020,Y55,2018-06-01,3778,8437,0.4477894986369563,0.18556701030927836
03V,E54000020,Y55,2018-01-01,3973,8565,0.4638645650904845,0.17525773195876287
03V,E54000020,Y55,2018-11-01,3753,8647,0.434023360703134,0.21649484536082475
03V,E54000020,Y55,2018-03-01,3965,8672,0.4572186346863469,0.19072164948453607
03V,E54000020,Y55,2018-04-01,3699,8281,0.44668518294891923,0.15979381443298968
03V,E54000020,Y55,2018-08-01,3735,8553,0.43668888109435283,0.17010309278350516
03V,E54000020,Y55,2018-02-01,3627,7865,0.46115702479338844,0.19072164948453607
03V,E54000020,Y55,2018-10-01,3643,8447,0.43127737658340237,0.19072164948453607
03V,E54000020,Y55,2018-07-01,3695,8416,0.43904467680608367,0.18556701030927836
03V,E54000020,Y55,2018-09-01,3593,8143,0.4412378730197716,0.211340206185567
04G,E54000020,Y55,2018-10-01,41600,84652,0.49142371119406514,0.5876288659793815
04G,E54000020,Y55,2018-01-01,44694,83719,0.533857308376832,0.6649484536082474
04G,E54000020,Y55,2018-06-01,41854,82057,0.5100600801881618,0.654639175257732
04G,E54000020,Y55,2018-08-01,42557,84478,0.5037642936622553,0.6649484536082474
04G,E54000020,Y55,2018-02-01,39213,74124,0.5290189412336086,0.6649484536082474
04G,E54000020,Y55,2018-03-01,43324,82760,0.5234896085065249,0.6494845360824743
04G,E54000020,Y55,2018-07-01,41603,82186,0.5062054364490303,0.6597938144329897
04G,E54000020,Y55,2018-09-01,39176,78583,0.49853021645903056,0.6443298969072165
04G,E54000020,Y55,2018-04-01,41523,79791,0.5203970372598413,0.6701030927835051
04G,E54000020,Y55,2018-05-01,43246,84072,0.5143924255400133,0.6494845360824743
04G,E54000020,Y55,2018-11-01,40505,82790,0.489249909409349,0.6185567010309279
06H,E54000021,Y55,2018-08-01,46747,94194,0.4962842643905132,0.5721649484536082
06H,E54000021,Y55,2018-10-01,45490,93569,0.48616528978614715,0.5567010309278351
06H,E54000021,Y55,2018-11-01,44449,91971,0.48329364691043913,0.5618556701030928
06H,E54000021,Y55,2018-04-01,45169,87617,0.515527808530308,0.6391752577319587
06H,E54000021,Y55,2018-01-01,47984,90786,0.5285396426761836,0.6185567010309279
06H,E54000021,Y55,2018-05-01,47233,93050,0.5076088124664159,0.5824742268041238
06H,E54000021,Y55,2018-03-01,46761,90800,0.514988986784141,0.5876288659793815
06H,E54000021,Y55,2018-06-01,44786,89189,0.5021471257666305,0.5721649484536082
06H,E54000021,Y55,2018-07-01,44573,89471,0.498183769042483,0.5618556701030928
06H,E54000021,Y55,2018-09-01,42438,86760,0.4891424619640387,0.5515463917525774
06H,E54000021,Y55,2018-02-01,43427,82939,0.5236016831647355,0.6185567010309279
06M,E54000022,Y55,2018-04-01,16157,25074,0.644372656935471,0.9948453608247423
06M,E54000022,Y55,2018-11-01,15738,25727,0.6117308664049442,0.9948453608247423
06M,E54000022,Y55,2018-07-01,15726,24977,0.6296192497097329,0.9948453608247423
06M,E54000022,Y55,2018-08-01,16600,26261,0.6321160656486805,0.9948453608247423
06M,E54000022,Y55,2018-10-01,16245,26137,0.6215326931170372,0.9948453608247423
06M,E54000022,Y55,2018-01-01,16891,25750,0.6559611650485437,0.9948453608247423
06M,E54000022,Y55,2018-09-01,15200,24561,0.6188673099629494,0.9948453608247423
06M,E54000022,Y55,2018-03-01,16903,26031,0.6493411701432907,0.9948453608247423
06M,E54000022,Y55,2018-05-01,16663,26159,0.636989181543637,0.9948453608247423
06M,E54000022,Y55,2018-02-01,14917,22845,0.6529656379951849,0.9948453608247423
06M,E54000022,Y55,2018-06-01,16217,25394,0.6386154209655824,0.9948453608247423
06V,E54000022,Y55,2018-11-01,18046,28566,0.631730028705454,1.0
06V,E54000022,Y55,2018-07-01,18169,28399,0.6397760484524103,1.0
06V,E54000022,Y55,2018-06-01,17413,27098,0.6425935493394347,1.0
06V,E54000022,Y55,2018-04-01,17851,27341,0.6529022347390366,1.0
06V,E54000022,Y55,2018-09-01,17169,27068,0.6342914142160485,1.0
06V,E54000022,Y55,2018-10-01,17996,28575,0.6297812773403325,1.0
06V,E54000022,Y55,2018-02-01,16418,24812,0.6616959535708529,1.0
06V,E54000022,Y55,2018-01-01,18474,27710,0.6666907253699026,1.0
06V,E54000022,Y55,2018-05-01,18535,28523,0.6498264558426533,1.0
06V,E54000022,Y55,2018-03-01,18463,27952,0.6605251860331998,1.0
06V,E54000022,Y55,2018-08-01,18655,29092,0.6412415784408084,1.0
06W,E54000022,Y55,2018-10-01,11747,19527,0.601577303221181,0.9896907216494846
06W,E54000022,Y55,2018-11-01,11321,18774,0.6030148077127943,0.9896907216494846
06W,E54000022,Y55,2018-09-01,10638,17490,0.6082332761578044,0.9896907216494846
06W,E54000022,Y55,2018-03-01,11883,18874,0.6295962700010597,0.9896907216494846
06W,E54000022,Y55,2018-01-01,12016,18717,0.641983223807234,0.9896907216494846
06W,E54000022,Y55,2018-05-01,11548,18518,0.6236094610649098,0.9896907216494846
06W,E54000022,Y55,2018-07-01,11496,18643,0.6166389529582149,0.9896907216494846
06W,E54000022,Y55,2018-08-01,11659,18954,0.6151208188245225,0.9896907216494846
06W,E54000022,Y55,2018-06-01,11346,18273,0.6209161057297652,0.9896907216494846
06W,E54000022,Y55,2018-02-01,10380,16132,0.643441606744359,0.9896907216494846
06W,E54000022,Y55,2018-04-01,10962,17472,0.6274038461538461,0.9896907216494846
06Y,E54000022,Y55,2018-07-01,17088,29903,0.5714476808346989,0.9690721649484536
06Y,E54000022,Y55,2018-06-01,16183,28290,0.572039589961117,0.9639175257731959
06Y,E54000022,Y55,2018-08-01,17702,31082,0.5695257705424361,0.979381443298969
06Y,E54000022,Y55,2018-02-01,15439,26512,0.5823400724200362,0.9432989690721649
06Y,E54000022,Y55,2018-01-01,17772,29880,0.5947791164658635,0.9742268041237113
06Y,E54000022,Y55,2018-05-01,17862,30915,0.5777777777777777,0.9690721649484536
06Y,E54000022,Y55,2018-03-01,17862,30459,0.586427656850192,0.9742268041237113
06Y,E54000022,Y55,2018-09-01,16707,29762,0.5613534036691082,0.9690721649484536
06Y,E54000022,Y55,2018-10-01,17456,30950,0.5640064620355412,0.979381443298969
06Y,E54000022,Y55,2018-04-01,16723,29055,0.5755635863018413,0.9536082474226805
06Y,E54000022,Y55,2018-11-01,16138,29087,0.554818303709561,0.9690721649484536
07J,E54000022,Y55,2018-08-01,16780,29508,0.5686593466178663,0.9742268041237113
07J,E54000022,Y55,2018-11-01,16228,28988,0.5598178556644129,0.979381443298969
07J,E54000022,Y55,2018-10-01,16715,29760,0.5616599462365591,0.9742268041237113
07J,E54000022,Y55,2018-06-01,16230,28352,0.572446388261851,0.9690721649484536
07J,E54000022,Y55,2018-05-01,16703,28833,0.579301494814969,0.9742268041237113
07J,E54000022,Y55,2018-02-01,15114,25589,0.5906444175231544,0.9742268041237113
07J,E54000022,Y55,2018-01-01,16932,28628,0.5914489311163895,0.9587628865979382
07J,E54000022,Y55,2018-04-01,16168,27711,0.583450615279131,0.9690721649484536
07J,E54000022,Y55,2018-09-01,15554,27446,0.5667128178969613,0.9742268041237113
07J,E54000022,Y55,2018-03-01,16994,28985,0.5863032603070554,0.9690721649484536
07J,E54000022,Y55,2018-07-01,16212,28264,0.5735918482875743,0.9742268041237113
06L,E54000023,Y55,2018-05-01,25589,45631,0.5607810479717735,0.9072164948453608
06L,E54000023,Y55,2018-09-01,23929,43902,0.5450548949933943,0.9020618556701031
06L,E54000023,Y55,2018-03-01,25948,45663,0.5682500054748921,0.9123711340206185
06L,E54000023,Y55,2018-07-01,24630,44447,0.5541431367696358,0.9123711340206185
06L,E54000023,Y55,2018-04-01,24350,43137,0.5644806082945035,0.9175257731958762
06L,E54000023,Y55,2018-10-01,25110,46313,0.5421803813184203,0.9175257731958762
06L,E54000023,Y55,2018-06-01,24568,44522,0.5518170791968016,0.8969072164948454
06L,E54000023,Y55,2018-01-01,25354,44122,0.5746339694483478,0.9072164948453608
06L,E54000023,Y55,2018-02-01,23020,40241,0.5720533783951691,0.9072164948453608
06L,E54000023,Y55,2018-08-01,25669,46692,0.5497515634369914,0.9072164948453608
06L,E54000023,Y55,2018-11-01,25301,47054,0.53770136438985,0.9072164948453608
06T,E54000023,Y55,2018-11-01,24631,48017,0.5129641585271882,0.7577319587628866
06T,E54000023,Y55,2018-04-01,25015,46582,0.5370100038641535,0.7628865979381443
06T,E54000023,Y55,2018-07-01,25020,47431,0.5275031097805233,0.7731958762886598
06T,E54000023,Y55,2018-06-01,25253,47583,0.5307147510665574,0.7731958762886598
06T,E54000023,Y55,2018-09-01,24059,46274,0.5199247957816484,0.7680412371134021
06T,E54000023,Y55,2018-10-01,25332,49108,0.5158426325649589,0.7628865979381443
06T,E54000023,Y55,2018-03-01,25948,47842,0.5423686300739936,0.7783505154639175
06T,E54000023,Y55,2018-05-01,25307,47608,0.5315703243152411,0.7628865979381443
