year,month,pct,total_items,total_cost,actual_cost_per_1000
2018,2018-12-01,04M,1,31.90471,4.378305201042953
2018,2018-12-01,02F,1,31.90471,4.024815188595938
2018,2018-12-01,03E,6,382.78211,11.341692148148146
2018,2018-12-01,03T,6,202.13114,2.884167915186279
2018,2018-12-01,10R,3,223.28337,6.851915487771197
2018,2018-12-01,12D,4,155.36008,4.682200054247914
2018,2018-12-01,06L,6,478.43424,5.7005998069751085
2018,2018-12-01,04H,2,127.58164,5.06557770189788
2018,2018-12-01,00Q,1,127.58164,11.42488045132981
2018,2018-12-01,00J,14,695.703,6.029667186687467
2018,2018-12-01,07K,1,31.90471,2.6656119976606236
2018,2018-12-01,99F,3,223.28337,5.384993488327224
2018,2018-12-01,02D,2,95.70173,3.0244202509243747
2018,2018-12-01,15C,8,361.64229,2.8248890017184816
2018,2018-12-01,01Y,2,63.80942,4.234201725282017
2018,2018-12-01,07R,5,223.30817000000002,5.848672638223201
2018,2018-12-01,03N,8,478.48385,8.951654755668637
2018,2018-12-01,05H,3,185.11445,7.256828962327022
2018,2018-12-01,08T,2,125.5685,5.440811993587244
2018,2018-12-01,06T,4,221.27023000000003,3.834108402211017
2018,2018-12-01,09D,5,255.20048,4.956792852287074
2018,2018-12-01,00P,3,127.60643999999999,6.802774282972598
2018,2018-12-01,05W,6,350.88980000000004,11.784316227834498
2018,2018-12-01,05C,3,123.45537,3.3592383880710726
2018,2018-12-01,07T,4,306.41949,9.054414337214112
2018,2018-12-01,99N,3,125.5685,5.69265119231118
2018,2018-12-01,15E,14,659.47515,2.7313114516463033
2018,2018-12-01,05G,10,661.5479600000001,11.04144137528165
2018,2018-12-01,06F,7,361.62988999999993,4.984629560710691
2018,2018-12-01,02Y,2,95.70173,2.767785811377505
2018,2018-12-01,04Y,1,31.90471,3.266247952497953
2018,2018-12-01,02A,1,31.90471,6.559356496710526
2018,2018-12-01,10A,3,95.70173,4.281573460987831
2018,2018-12-01,00K,7,350.90220999999997,7.258293722204984
2018,2018-12-01,09W,4,159.49875,3.3545491829137486
2018,2018-12-01,08Y,9,731.7091800000001,11.019550609177575
2018,2018-12-01,11A,7,350.90220999999997,7.277411132771993
2018,2018-12-01,03M,2,95.68933,3.925877164191351
2018,2018-12-01,06W,6,446.56674,7.17618377283903
2018,2018-12-01,06Q,8,382.78211999999996,4.19069333596085
2018,2018-12-01,10V,4,287.08039,6.0978438369549055
2018,2018-12-01,14L,2,63.80942,2.7003563267033432
2018,2018-12-01,08X,1,63.79702,4.595002881014118
2018,2018-12-01,99D,3,138.32171,2.651873274539877
2018,2018-12-01,07W,9,542.28087,10.062176349433138
2018,2018-12-01,05L,6,410.62335,17.106455174137643
2018,2018-12-01,07J,1,31.89231,7.37735600277585
2018,2018-12-01,99H,2,127.59404,3.134295610307303
2018,2018-12-01,06N,4,318.97270000000003,4.798385859345619
2018,2018-12-01,08L,5,223.30817,4.1356428253944735
2018,2018-12-01,00T,2,63.80942,9.21302627779382
2018,2018-12-01,04Q,1,31.90471,4.10455551267207
2018,2018-12-01,11E,3,202.10633,5.582585144877497
2018,2018-12-01,08E,5,350.87741,6.330898904786822
2018,2018-12-01,99J,10,526.4471,6.544837574747939
2018,2018-12-01,05Q,2,123.44297,12.487907941325242
2018,2018-12-01,07V,2,63.80942,4.797340049620329
2018,2018-12-01,06H,33,1521.0194200000003,4.5563513108704
2018,2018-12-01,99K,5,186.18498,4.5902462957027685
2018,2018-12-01,99A,2,63.80942,5.673965854526053
2018,2018-12-01,02N,3,95.71413000000001,8.29915286568976
2018,2018-12-01,02R,3,191.39105999999998,6.505695638872837
2018,2018-12-01,02Q,1,31.90471,1.0482901264990965
2018,2018-12-01,11J,17,1116.42924,8.445768450994038
2018,2018-12-01,03A,4,255.18808,10.428609726195342
2018,2018-12-01,04N,2,95.68933,2.3074906556705006
2018,2018-12-01,03J,2,191.37866,14.166752535346806
2018,2018-12-01,08P,2,63.80942,2.689656887540044
2018,2018-12-01,11X,9,476.45831,5.941469348563448
2018,2018-12-01,04L,4,207.44961,7.443206558788705
2018,2018-12-01,04K,5,382.76971000000003,16.772696639060516
2018,2018-12-01,02E,2,95.70173,3.588231787334558
2018,2018-12-01,08A,6,574.13597,12.428799627657272
2018,2018-12-01,02X,4,191.37866,6.622557270399335
2018,2018-12-01,07H,9,357.70362,3.056172688669976
2018,2018-12-01,02T,3,159.49875,5.99506671678256
2018,2018-12-01,03W,2,95.70173,5.451536884078609
2018,2018-12-01,06P,9,606.06548,8.337673407621406
2018,2018-12-01,02W,2,127.59404,7.204225622494495
2018,2018-12-01,03R,14,1437.7623400000002,15.263355945518438
2018,2018-12-01,01D,3,223.28337,7.647738388820386
2018,2018-12-01,15M,16,933.98681,5.144175598418171
2018,2018-12-01,03F,7,440.30253,5.6073779322992285
2018,2018-12-01,02P,1,31.90471,3.2210711761736497
2018,2018-12-01,99E,7,287.08038999999997,5.980467679103389
2018,2018-12-01,00V,9,398.10735,7.2288522298082505
2018,2018-12-01,04D,11,373.57145,8.38826653194117
2018,2018-12-01,08V,2,95.70173,2.573734132960413
2018,2018-12-01,01G,1,29.87917,27.386956920256644
2018,2018-12-01,99M,7,370.24131,4.105581170991351
2018,2018-12-01,00D,7,344.62559999999996,7.911696779081245
2018,2018-12-01,09E,5,287.09279000000004,3.808303796460882
2018,2018-12-01,14Y,2,95.70173,2.337952069184541
2018,2018-12-01,08C,8,450.08447,5.774015009621552
2018,2018-12-01,00C,3,127.60644,5.254321007988142
2018,2018-12-01,15F,14,914.5229,8.551658391075453
2018,2018-12-01,04G,10,350.92701,4.399290576539759
2018,2018-12-01,08W,7,414.68683,6.1459669793843466
2018,2018-12-01,04C,16,859.5745099999999,6.4756253578423975
2018,2018-12-01,10Q,5,414.66203,5.164746845691083
2018,2018-12-01,09Y,3,318.96029,7.945601723837282
2018,2018-12-01,11M,9,397.78567,5.351400723770062
2018,2018-12-01,04E,2,127.59404,4.951839174137462
2018,2018-12-01,09L,1,63.79702,6.499951095262354
2018,2018-12-01,02H,1,31.90471,3.6676296125991494
2018,2018-12-01,05F,2,63.79702,4.532003978120339
2018,2018-12-01,07P,4,287.08038999999997,9.972224190634986
2018,2018-12-01,09J,2,63.80942,2.7853428783447556
2018,2018-12-01,01R,1,63.79702,6.3015626234689845
2018,2018-12-01,99G,3,127.80644000000001,7.492024151474296
2018,2018-12-01,07M,6,287.10519,6.032508772298447
2018,2018-12-01,04V,19,930.6186500000001,11.418213439996077
2018,2018-12-01,06V,3,83.03611,2.6592829463570853
2018,2018-12-01,00M,12,572.18484,6.375460623077951
2018,2018-12-01,06K,12,457.36881,4.834407707674908
2018,2018-12-01,03Q,6,223.27097,6.587330205936154
2018,2018-12-01,01F,1,63.79702,7.543693981317252
2018,2018-12-01,08N,1,63.79702,4.705141972121838
2018,2018-12-01,08R,5,318.9851,4.841543598694694
2018,2018-12-01,01H,3,217.9989,9.605168311596756
2018,2018-12-01,01W,1,255.15087,19.62699
2018,2018-12-01,08J,1,31.90471,3.9539856239930598
2018,2018-12-01,09F,1,31.90471,2.4966515376790044
2018,2018-12-01,11N,33,1230.51427,4.719369594649013
2018,2018-12-01,09G,10,446.60393999999997,5.711339966238683
2018,2018-12-01,99C,5,285.06725,12.543661445040922
2018,2018-12-01,03D,3,159.47395,5.4771929523286165
2018,2018-12-01,05V,1,63.78462,7.865904550499445
2018,2018-12-01,09A,9,404.18395000000004,4.748178539542315
2018,2018-12-01,03H,3,159.49875,5.5435405950229395
2018,2018-12-01,08M,5,446.55433000000005,9.32010790390917
2018,2018-12-01,07G,1,63.79702,23.65480904708936
2018,2018-12-01,10L,4,382.75732,10.288069024836037
2018,2018-12-01,07L,2,223.27096,15.095055101074978
2018,2018-12-01,09P,3,123.45536999999999,4.803523987393486
2018,2018-12-01,08H,6,287.10519,8.82993049361833
2018,2018-12-01,03V,6,225.8461,4.612963908576564
2018,2018-12-01,07X,7,350.9022,7.174006910228364
2018,2018-12-01,07Y,8,442.44047000000006,9.613464354779133
2019,2019-01-01,99F,1,127.57702,9.828738058551618
2019,2019-01-01,00M,9,380.78002000000004,6.650830873491346
2019,2019-01-01,03R,7,499.8180100000001,9.391368256891079
2019,2019-01-01,15C,2,153.20420000000001,6.413706200025119
2019,2019-01-01,04V,12,494.56171,10.42411495658039
2019,2019-01-01,00C,1,31.90356,3.096230590062112
2019,2019-01-01,07M,1,31.90356,2.788285264813844
2019,2019-01-01,07G,1,85.15858,5.544178385416667
2019,2019-01-01,03H,3,191.38413,6.813732910851609
2019,2019-01-01,11E,3,127.58943,3.1149002709894775
2019,2019-01-01,05Y,1,31.90356,13.053829787234042
2019,2019-01-01,09J,5,255.19125,5.8366783312748725
2019,2019-01-01,99C,5,212.97279999999998,13.927983781309266
2019,2019-01-01,10V,2,63.80711,3.9989414640260716
2019,2019-01-01,07R,4,187.24562,4.44015128880036
2019,2019-01-01,99J,7,430.71741000000003,6.2060344653689326
2019,2019-01-01,09G,6,234.02739,5.497472163495419
2019,2019-01-01,09H,1,31.90356,2.022412678288431
2019,2019-01-01,03A,3,159.49298,13.126994238683126
2019,2019-01-01,06V,3,83.03312,2.3910937050048955
2019,2019-01-01,08Y,17,1063.3462299999999,11.91090708485018
2019,2019-01-01,06W,3,255.16644000000002,8.047891250867345
2019,2019-01-01,00K,8,378.64215,10.082873538731926
2019,2019-01-01,99D,5,287.0824,5.169768237561002
2019,2019-01-01,99K,8,446.57538,10.908578337974498
2019,2019-01-01,06P,8,382.78068,5.460650517846444
2019,2019-01-01,08W,3,191.38414,7.260950754988998
2019,2019-01-01,05C,1,59.64379,3.4440345305462525
2019,2019-01-01,13T,10,404.18173,9.784350383693626
2019,2019-01-01,00T,4,127.61422999999999,13.126335116231227
2019,2019-01-01,03N,3,255.16645,10.40646207177814
2019,2019-01-01,07L,1,31.90356,3.946506679861454
2019,2019-01-01,11J,15,956.9082700000001,6.938643100572839
2019,2019-01-01,03V,4,136.31606,2.7836078495436074
2019,2019-01-01,02T,3,159.49298000000002,5.993272959567113
2019,2019-01-01,05G,7,402.30667,9.33491124672251
2019,2019-01-01,01G,3,93.68522,4.076283339859896
2019,2019-01-01,08D,2,95.69827000000001,3.7692807908936947
2019,2019-01-01,06F,6,191.42135,4.148797113071371
2019,2019-01-01,07V,1,31.90356,4.4508314732142855
2019,2019-01-01,04D,6,255.20365,8.312551708413407
2019,2019-01-01,99G,3,159.49298,6.929054652880354
2019,2019-01-01,09A,11,404.19414,5.3147774519730175
2019,2019-01-01,04G,8,287.11961,4.487225486825244
2019,2019-01-01,15E,13,1261.1292099999998,7.393876843882648
2019,2019-01-01,03T,4,159.49299,3.215260356818869
2019,2019-01-01,08A,6,350.87711,13.11984407717619
2019,2019-01-01,99M,2,223.26289,15.338203489969771
2019,2019-01-01,03D,7,350.85231999999996,7.189449396528759
2019,2019-01-01,10L,3,255.16644000000002,9.330009872390216
2019,2019-01-01,04Q,2,63.80712,2.5021418767891452
2019,2019-01-01,06Y,6,287.0328,11.290724569270711
2019,2019-01-01,08G,1,238.2287,67.27723806834229
2019,2019-01-01,10A,3,95.69827000000001,6.251111764321641
2019,2019-01-01,06N,6,350.87711,3.792118169635138
2019,2019-01-01,02X,4,127.61422999999999,4.487770080180053
2019,2019-01-01,15N,24,1121.01106,5.085887866579559
2019,2019-01-01,11M,4,191.39654,4.39850484901411
2019,2019-01-01,08L,3,178.93138,8.70500510824617
2019,2019-01-01,05W,1,31.90356,3.8973320302956265
2019,2019-01-01,07N,1,95.68587,7.985801201802704
2019,2019-01-01,09Y,2,95.69827000000001,4.424739689291659
2019,2019-01-01,05D,4,382.71866,26.491220322558316
2019,2019-01-01,04C,22,1185.10574,7.1532823091270155
2019,2019-01-01,02R,2,63.80712,3.6260226174916177
2019,2019-01-01,05N,4,191.39653,5.903109829442063
2019,2019-01-01,08M,6,478.44174,10.00672927298586
2019,2019-01-01,03Q,4,127.60183,8.715971994535519
2019,2019-01-01,04N,4,219.11197,3.6614469528599836
2019,2019-01-01,08P,3,159.49298000000002,5.442517659102543
2019,2019-01-01,01A,2,159.48058,6.448349506711952
2019,2019-01-01,04E,3,223.2753,5.570602030887453
2019,2019-01-01,04F,2,127.58942,5.464449012805687
2019,2019-01-01,07K,3,95.69827000000001,3.0585275975582475
2019,2019-01-01,06L,5,350.85231999999996,6.861026653890528
2019,2019-01-01,07Y,16,1235.65165,14.747886256489826
2019,2019-01-01,00J,6,318.97357,5.845646922992339
2019,2019-01-01,01W,4,829.21964,63.91395406197009
2019,2019-01-01,05Q,1,127.57702,8.251003751131808
2019,2019-01-01,06K,14,769.99986,8.808958369083982
2019,2019-01-01,12D,4,187.24562,5.693779115733139
2019,2019-01-01,99N,3,93.68522,2.5781611536132973
2019,2019-01-01,06H,37,2198.8239300000005,5.751626828426142
2019,2019-01-01,05L,4,189.37108999999998,3.0349876594653504
2019,2019-01-01,09W,2,63.80711,8.79006888001102
2019,2019-01-01,15M,10,547.02455,4.909131741900745
2019,2019-01-01,09X,5,255.19125,4.7715352828989195
2019,2019-01-01,09L,3,223.27529,8.984921126760563
2019,2019-01-01,01H,1,63.79471,4.183259672131148
2019,2019-01-01,02D,1,63.79471,2.5828863516741567
2019,2019-01-01,09N,1,63.79471,3.3780624834524757
2019,2019-01-01,15A,6,276.56753000000003,4.062390276145711
2019,2019-01-01,08R,1,63.79471,2.1573402996178688
2019,2019-01-01,99H,1,63.79471,5.6761909422546495
2019,2019-01-01,02W,2,127.58943,7.16512775874656
2019,2019-01-01,00V,3,151.19114,5.419814310295383
2019,2019-01-01,00P,1,63.79471,4.612443785698792
2019,2019-01-01,07T,5,446.53817000000004,9.67663871191436
2019,2019-01-01,05H,2,95.68587,3.5789149461400354
2019,2019-01-01,02Q,1,31.90356,1.0477703701270977
2019,2019-01-01,99A,2,223.26289,12.295566141645555
2019,2019-01-01,00N,1,63.79471,7.978327913956978
2019,2019-01-01,02Y,3,127.60182,3.198200912326432
2019,2019-01-01,03W,3,212.74799000000002,5.440985908288791
2019,2019-01-01,08E,2,223.26289,24.998644048818722
2019,2019-01-01,06Q,8,370.88951,5.848792991973254
2019,2019-01-01,07W,8,765.48695,15.156956874702994
2019,2019-01-01,03J,1,119.17519,23.59437537121362
2019,2019-01-01,06T,6,285.05696,4.201033984731924
2019,2019-01-01,09F,1,95.68587,5.779179199130277
2019,2019-01-01,00D,5,201.17814,7.180573937252383
2019,2019-01-01,10R,5,574.1027999999999,5.368959132142522
2019,2019-01-01,04K,3,182.98231,5.5616032947326834
2019,2019-01-01,14L,1,31.90356,3.3156890459363955
2019,2019-01-01,15D,1,31.90356,1.6412984874987138
2019,2019-01-01,99E,6,410.50851,8.06706054591546
2019,2019-01-01,08H,3,191.38413,113.37922393364929
2019,2019-01-01,03E,3,159.48059,4.255539278471556
2019,2019-01-01,07H,6,247.10181999999998,3.852838855539097
2019,2019-01-01,07P,4,287.07,8.3779366700715
2019,2019-01-01,09E,1,31.90356,1.4872761176635123
2019,2019-01-01,09D,5,442.38725,6.812980302773628
2019,2019-01-01,11A,4,287.0576,5.560868638732299
2019,2019-01-01,04L,4,271.22442,7.34647254801051
2019,2019-01-01,00L,7,318.98596,5.623176970402101
2019,2019-01-01,03F,5,287.08241,4.329463722873215
2019,2019-01-01,11N,32,1288.93382,6.4029538556305665
2019,2019-01-01,01D,1,63.79471,7.139866815892558
2019,2019-01-01,04M,4,255.17884,7.741136997937144
2019,2019-01-01,10Q,3,223.27528999999998,8.713522088666874
2019,2019-01-01,03K,1,31.90356,1.8946231961517903
2019,2019-01-01,02N,1,31.90356,6.693990767939572
2019,2019-01-01,10K,1,31.90356,2.4748708401210147
2019,2019-01-01,08C,4,287.07001,10.313275013472248
2019,2019-01-01,04H,2,127.57702,5.062781062740585
2019,2019-01-01,15F,11,659.32338,6.502395337140153
2019,2019-01-01,02E,1,31.90356,3.001840421528039
2019,2019-02-01,00M,6,149.16932,2.621374571654512
2019,2019-02-01,09N,2,95.74694,3.0919023476604126
2019,2019-02-01,04V,14,654.37489,10.155581438659114
2019,2019-02-01,06T,7,351.04318,6.098099225237119
2019,2019-02-01,05G,8,474.54443,10.713031199205345
2019,2019-02-01,99A,3,153.39448,11.240161207591411
2019,2019-02-01,06Y,4,159.5741,4.485568517217146
2019,2019-02-01,06L,3,191.48148,4.047720796516298
2019,2019-02-01,05Y,1,95.73454,10.860412932501418
2019,2019-02-01,06H,25,962.2915099999999,3.0753864960482704
2019,2019-02-01,99M,1,31.91978,2.5464523334662945
2019,2019-02-01,05Q,3,183.17532,18.51003637833468
2019,2019-02-01,09D,7,702.0491700000001,10.91087234240955
2019,2019-02-01,01W,5,1053.00557,30.977129703174185
2019,2019-02-01,05W,7,285.22668,6.180828222853057
2019,2019-02-01,15A,8,351.06798,3.0600292869158956
2019,2019-02-01,04M,2,159.5617,5.888972135080273
2019,2019-02-01,99G,2,117.12162000000001,10.636783216783217
2019,2019-02-01,99F,1,63.82716,2.9796536109425333
2019,2019-02-01,02D,1,63.82716,2.5808564150256763
2019,2019-02-01,08W,3,127.66672,4.117086007288206
2019,2019-02-01,07H,2,123.50124,3.928656317597658
2019,2019-02-01,08C,8,370.52852,3.6221567036512052
2019,2019-02-01,00T,1,63.82716,19.507078239608802
2019,2019-02-01,03M,1,63.82716,3.1196070381231675
2019,2019-02-01,11N,36,1207.17906,4.757280909857578
2019,2019-02-01,15M,14,745.28532,4.637079447247749
2019,2019-02-01,07Q,3,127.66672,4.158254185395088
2019,2019-02-01,11X,6,414.85794,7.9532598443311215
2019,2019-02-01,07T,8,481.13644999999997,7.338983968638935
2019,2019-02-01,15N,29,1500.26927,4.937158845965255
2019,2019-02-01,02W,2,127.65432,7.159925963318189
2019,2019-02-01,04E,3,223.38886,5.570377777223649
2019,2019-02-01,08Y,9,704.40051,10.616755742448907
2019,2019-02-01,04D,9,319.173,5.351211333724536
2019,2019-02-01,08E,3,255.29624,7.488889410384277
2019,2019-02-01,06F,6,223.42606,2.5506713853530454
2019,2019-02-01,04K,2,287.19122999999996,16.577651235280534
2019,2019-02-01,15C,2,95.74694,4.419021553514561
2019,2019-02-01,08G,2,74.57226,4.451277980063272
2019,2019-02-01,04H,1,63.81476,5.171793500283653
2019,2019-02-01,03W,4,180.96118,2.61568853620109
2019,2019-02-01,07M,7,510.60488,6.888430084317032
2019,2019-02-01,13T,5,223.41366,8.76785291001138
2019,2019-02-01,05V,1,63.81476,7.8822579051383395
2019,2019-02-01,07L,1,31.91978,4.00750533584432
2019,2019-02-01,10L,3,155.42102,3.9364035154370236
2019,2019-02-01,08A,2,159.5617,7.467320292025459
2019,2019-02-01,00R,1,31.91978,2.4711450027096076
2019,2019-02-01,03J,2,183.06292,20.79551516528456
2019,2019-02-01,01V,2,127.65432,7.599828540810859
2019,2019-02-01,04C,15,755.53042,7.147199129694448
2019,2019-02-01,03N,8,446.80251999999996,6.7311838259664345
2019,2019-02-01,03V,2,74.57226,1.520548498256632
2019,2019-02-01,10J,3,127.65432,3.848487187217365
2019,2019-02-01,12D,7,283.10014,4.324714562869495
2019,2019-02-01,00Y,1,127.64192,49.762931773879146
2019,2019-02-01,00D,6,344.77596,7.0214846343400605
2019,2019-02-01,08Q,6,351.05557999999996,3.4646491981248455
2019,2019-02-01,07V,2,95.74694,6.245316026351835
2019,2019-02-01,07W,15,904.32535,10.126370039415928
2019,2019-02-01,08L,5,338.38395,6.731463725158647
2019,2019-02-01,05H,3,159.5617,4.282615814053358
2019,2019-02-01,02X,1,31.91978,3.37739710083589
2019,2019-02-01,03A,2,95.74694,12.973840108401083
2019,2019-02-01,03E,3,319.111,7.836329256912725
2019,2019-02-01,03T,7,319.09860000000003,4.984903066564605
2019,2019-02-01,09L,1,63.82716,6.521626647593747
2019,2019-02-01,01T,1,31.91978,7.126541638758651
2019,2019-02-01,15F,13,976.63075,7.983183609076641
2019,2019-02-01,07Y,10,602.21115,14.777099845410154
2019,2019-02-01,10V,2,95.74694,3.8378603495270163
2019,2019-02-01,05N,4,255.30864,7.231105446512023
2019,2019-02-01,09F,2,191.46908,9.920163722086938
2019,2019-02-01,02Y,3,127.66672,2.700455199255436
2019,2019-02-01,04Q,1,31.91978,4.072959040449151
2019,2019-02-01,15E,11,953.2047299999999,7.1328972948703555
2019,2019-02-01,11M,6,329.8809,7.612519038168643
2019,2019-02-01,02N,1,31.91978,6.674985361773317
2019,2019-02-01,99J,9,446.81492,4.392596539520252
2019,2019-02-01,10A,1,31.91978,4.444413812308549
2019,2019-02-01,11J,7,478.6975,11.133276740237692
2019,2019-02-01,08D,4,219.24818,5.051219444764428
2019,2019-02-01,02P,1,31.90738,1.8616827119435206
2019,2019-02-01,07P,6,127.99463,4.339536531615528
2019,2019-02-01,99N,7,300.20006,5.786096794711177
2019,2019-02-01,06V,2,159.5493,7.605190905190905
2019,2019-02-01,00J,9,521.3375900000001,6.444541015625001
2019,2019-02-01,04N,5,314.97031999999996,4.693973562241993
2019,2019-02-01,10D,1,31.91978,2.9980069503146427
2019,2019-02-01,00K,6,310.84204,5.788276786711854
2019,2019-02-01,07J,1,31.90738,3.6793565498154983
2019,2019-02-01,06A,1,31.91978,4.175249182472204
2019,2019-02-01,10K,1,63.82716,4.951296253199907
2019,2019-02-01,06P,16,893.79266,11.890442336601524
2019,2019-02-01,00V,4,187.3408,7.499931942831979
2019,2019-02-01,05A,3,121.4871,3.2096140128398196
2019,2019-02-01,02Q,1,31.91978,1.0484752332150835
2019,2019-02-01,07X,3,127.66672,3.51466578570642
2019,2019-02-01,00L,5,255.29624,5.827350833143118
2019,2019-02-01,05D,1,127.62952,14.856189035036667
2019,2019-02-01,01G,1,29.89324,27.500680772769087
2019,2019-02-01,09P,1,63.82716,16.970795001329435
2019,2019-02-01,11E,5,191.49388,4.686126664056381
2019,2019-02-01,10R,4,159.5865,2.9098791094579073
2019,2019-02-01,08H,3,191.48148,8.135339253090878
2019,2019-02-01,09A,12,742.734,15.339405204460968
2019,2019-02-01,14L,3,191.48148,8.529241870824054
2019,2019-02-01,09E,4,287.21602,5.815973189697068
2019,2019-02-01,03H,2,63.83956,2.6032524568772173
2019,2019-02-01,08V,2,63.83956,2.3398167424131358
2019,2019-02-01,09X,3,191.48148,5.872404085012421
2019,2019-02-01,08R,2,95.74694,5.188692353546849
2019,2019-02-01,07N,3,223.38886,6.528020455873758
2019,2019-02-01,03R,8,872.44046,12.280283486290186
2019,2019-02-01,08M,7,351.06798000000003,7.22629739409658
2019,2019-02-01,99K,3,143.72041,4.557488821943871
2019,2019-02-01,02G,1,63.82716,8.817123912142561
2019,2019-02-01,04L,5,319.13579999999996,10.268204633204633
2019,2019-02-01,01J,1,63.82716,5.669997334991561
2019,2019-02-01,06M,1,106.46724,8.725392558596951
2019,2019-02-01,00Q,1,119.23576,10.952122715164876
2019,2019-02-01,01K,1,357.47321,6.157810411355337
2019,2019-02-01,06K,16,676.8206,6.89367080871868
2019,2019-02-01,08P,5,191.50628,5.910687654320988
2019,2019-02-01,08N,1,63.82716,4.674612567745716
2019,2019-02-01,01H,1,127.64192,3.503854621318181
2019,2019-02-01,99D,2,106.47963999999999,2.0424222196647097
2019,2019-02-01,12F,2,91.59385999999999,4.08572843250959
2019,2019-02-01,01F,1,63.82716,7.5241258988565365
2019,2019-02-01,00P,2,191.46908,15.026611207031863
2019,2019-02-01,02R,2,53.30686,2.588716977466978
2019,2019-02-01,03D,2,63.82716,2.405304492010853
2019,2019-02-01,99H,2,95.74694,6.2347424627205825
2019,2019-02-01,10X,1,31.91978,1.683443911186119
2019,2019-02-01,08K,4,1021.08578,32.42674521261392
2019,2019-02-01,09G,8,329.8933,4.213681010588702
2019,2019-02-01,07R,3,223.38886,7.183614496575232
2019,2019-02-01,10Q,1,63.82716,3.4735869387755103
2019,2019-02-01,03F,2,63.83956,2.2032635030198446
2019,2019-02-01,06W,1,127.64192,17.571850220264317
2019,2019-02-01,10E,1,59.67408,3.0679183589532673
2019,2019-02-01,06Q,7,319.1358,5.223855824003143
2019,2019-02-01,11A,4,255.30864,6.348750186502214
2019,2019-02-01,00C,1,63.82716,6.186600756033731
2019,2019-02-01,09J,2,63.83956,1.9958594385043458
2019,2019-02-01,05F,2,63.83956,3.24718006103764
2019,2019-02-01,99E,4,127.65432,5.82364598540146
2019,2019-02-01,03K,6,223.42606,4.165831857252066
2019,2019-02-01,09Y,3,127.66672,6.265851288343558
2019,2019-02-01,03Q,9,382.95056,6.92446405323304
2019,2019-02-01,08X,1,63.82716,4.5636465036465035
2019,2019-02-01,05R,2,95.73454,4.599968287526426
2019,2019-02-01,00N,1,31.91978,1.5964679403821147
2019,2019-02-01,04G,5,270.30682,7.191497592252641
2019,2019-02-01,09W,2,95.74694,4.654914677427197
2019,2019-02-01,05L,5,253.2945,3.1678839876433584
2019,2019-02-01,06N,2,74.57226,1.900220670675772
2019,2019-02-01,02E,2,63.83956,3.007328057282834
2019,2019-02-01,02T,3,191.48148,12.829579899497487
2019,2019-02-01,07G,1,63.82716,23.7275687732342
2019,2019-02-01,99C,6,410.71726,15.903862923523716
2019,2019-02-01,05C,2,187.316,7.958363427794537
2019,2019-02-01,01D,1,63.82716,8.67216847826087
2019,2019-02-01,04Y,1,63.82716,6.067220532319392
2019,2019-03-01,11A,8,438.67774000000003,5.407429768875192
2019,2019-03-01,10V,4,287.35114,5.598876527093116
2019,2019-03-01,12D,4,187.42888,7.7536458031688245
2019,2019-03-01,01D,1,63.85719,7.146859541130387
2019,2019-03-01,02E,1,31.93479,3.005910203313253
2019,2019-03-01,10J,1,31.93479,1.630823715657236
2019,2019-03-01,03M,1,63.85719,3.1148329349787818
2019,2019-03-01,02Q,1,31.93479,1.0493129394755865
2019,2019-03-01,07K,2,63.86958,2.0663748422789476
2019,2019-03-01,08D,5,383.13072,10.317518177411536
2019,2019-03-01,04M,1,31.93479,4.369839901477833
2019,2019-03-01,08M,10,925.8734,11.190966229119828
2019,2019-03-01,11J,11,542.81709,5.2994990627562775
2019,2019-03-01,99H,2,127.71438,2.8672154996295713
2019,2019-03-01,05A,1,31.93479,5.868208379272326
2019,2019-03-01,07H,6,304.60555,4.15877819343564
2019,2019-03-01,07M,7,415.07791999999995,9.109977832890722
2019,2019-03-01,08J,2,95.79198,6.127157477293078
2019,2019-03-01,08P,2,95.79198,4.029444327598536
2019,2019-03-01,09W,4,159.66157,14.21488336894587
2019,2019-03-01,15N,24,1122.22089,4.705881151665605
2019,2019-03-01,06N,5,223.51875,2.841002974223397
2019,2019-03-01,04E,3,223.49394999999998,5.563564511712429
2019,2019-03-01,07Q,7,389.73814,5.503687688875082
2019,2019-03-01,04G,8,287.40074,6.789849272349272
2019,2019-03-01,13T,8,362.09252000000004,5.249391400156572
2019,2019-03-01,01W,2,510.7831,39.19753664338884
2019,2019-03-01,08F,1,31.93479,2.1888135709389993
2019,2019-03-01,99M,1,63.85719,5.151435140367861
2019,2019-03-01,11E,1,10.6377,1.1980741074445322
2019,2019-03-01,04D,7,287.37594,5.581741089637759
2019,2019-03-01,08G,2,63.86958,3.0039309566362524
2019,2019-03-01,99D,5,234.24406,4.485887241947221
2019,2019-03-01,99N,3,125.69923,4.370171053089038
2019,2019-03-01,05G,6,215.32099,4.867551089610272
2019,2019-03-01,09L,3,159.64916,10.119748985801216
2019,2019-03-01,10Q,4,223.50636,5.171603498542273
2019,2019-03-01,07R,1,31.93479,2.668348094919786
2019,2019-03-01,03V,2,89.60936,1.8227733365879457
2019,2019-03-01,05X,1,31.93479,7.018635164835165
2019,2019-03-01,02G,1,63.85719,8.817618061309032
2019,2019-03-01,10D,1,31.93479,3.001107978573442
2019,2019-03-01,03A,3,159.64916,13.099955690489866
2019,2019-03-01,08N,1,63.85719,4.651263019884915
