year,month,pct,total_items,total_cost
2010,2010-11-01,10E,4,161.12
2010,2010-11-01,07P,4,382.60999999999996
2010,2010-11-01,05T,3,92.34
2010,2010-11-01,10V,8,451.09999999999997
2010,2010-11-01,03F,9,318.96999999999997
2010,2010-11-01,06D,1,31.65
2010,2010-11-01,09C,1,0.91
2010,2010-11-01,11M,34,1294.7800000000002
2010,2010-11-01,08T,2,60.78
2010,2010-11-01,00N,1,21.11
2010,2010-11-01,02T,3,177.9
2010,2010-11-01,01K,9,52.230000000000004
2010,2010-11-01,11X,13,797.21
2010,2010-11-01,03R,11,914.94
2010,2010-11-01,09L,3,158.19
2010,2010-11-01,04D,2,62.04
2010,2010-12-01,02E,1,243.0
2010,2010-12-01,09G,7,346.91999999999996
2010,2010-12-01,09L,4,165.16
2010,2010-12-01,06V,3,72.61
2010,2010-12-01,10V,9,287.61000000000007
2010,2010-12-01,09X,9,352.43
2010,2010-12-01,04N,5,103.89
2010,2010-12-01,05D,6,206.57
2010,2010-12-01,07X,7,223.56
2010,2010-12-01,02T,1,63.3
2010,2010-12-01,02M,5,157.68000000000004
2010,2010-12-01,08W,7,376.47
2010,2010-12-01,99N,8,192.57999999999998
2010,2010-12-01,09W,9,250.18
2010,2010-12-01,99D,7,249.84
2010,2010-12-01,05W,10,375.6599999999999
2010,2010-12-01,04E,2,63.32
2010,2010-12-01,03M,1,60.74
2010,2010-12-01,02Q,1,63.3
2010,2010-12-01,04G,13,362.33
2010,2010-12-01,08M,7,177.36
2010,2010-12-01,02R,9,824.0799999999999
2010,2010-12-01,04K,4,305.5
2010,2010-12-01,RY3,1,30.4
2010,2010-12-01,03N,3,65.86
2010,2010-12-01,09Y,7,560.77
2010,2010-12-01,10L,4,75.31
2010,2010-12-01,00L,5,156.64
2010,2010-12-01,00K,5,91.69
2010,2010-12-01,06M,5,263.22
2010,2010-12-01,01K,10,67.53
2010,2010-12-01,14Y,8,358.02
2010,2010-12-01,03T,8,287.81
2010,2010-12-01,04L,3,132.12
2010,2010-12-01,15A,6,175.59
2010,2010-12-01,01J,4,69.34
2010,2010-12-01,07P,7,361.78
2010,2010-12-01,10K,6,385.26
2010,2010-12-01,00X,2,39.83
2010,2010-12-01,08P,2,92.43
2010,2010-12-01,03E,4,101.52999999999999
2010,2010-12-01,06K,18,967.1699999999998
2010,2010-12-01,06F,14,573.0
2010,2010-12-01,08T,3,121.57
2010,2010-12-01,06T,5,95.5
2010,2010-12-01,06Q,11,536.33
2010,2010-12-01,05C,3,93.82000000000001
2010,2010-12-01,08F,9,362.26
2010,2010-12-01,99E,8,234.05
2010,2010-12-01,01V,3,187.35999999999999
2010,2010-12-01,00P,6,266.74
2010,2010-12-01,99A,8,269.95
2010,2010-12-01,03R,15,842.3799999999999
2010,2010-12-01,06Y,8,266.51
2010,2010-12-01,08A,7,616.17
2010,2010-12-01,00Q,4,170.68
2010,2010-12-01,06L,3,62.26
2010,2010-12-01,00T,3,125.66
2010,2010-12-01,04H,2,64.14
2010,2010-12-01,05V,2,92.39
2010,2010-12-01,08N,8,547.73
2010,2010-12-01,08R,4,137.86
2010,2010-12-01,07T,8,329.63
2010,2010-12-01,01C,3,166.18
2010,2010-12-01,09J,6,187.44
2010,2010-12-01,09E,3,71.38
2010,2010-12-01,02G,2,129.39
2010,2010-12-01,14L,4,162.97
2010,2010-12-01,03V,2,682.92
2010,2010-12-01,07R,23,1093.15
2010,2010-12-01,08H,10,513.07
2010,2010-12-01,15C,19,610.28
2010,2010-12-01,11N,8,149.64999999999998
2010,2010-12-01,05F,2,62.06
2010,2010-12-01,12F,2,187.33
2010,2010-12-01,08K,6,169.95
2010,2010-12-01,05A,9,445.78
2010,2010-12-01,05G,5,187.31
2010,2010-12-01,04Q,3,91.21
2010,2010-12-01,10Q,9,360.92
2010,2010-12-01,02D,1,31.66
2010,2010-12-01,09N,4,134.67000000000002
2010,2010-12-01,08J,9,386.6599999999999
2010,2010-12-01,00D,3,136.75
2010,2010-12-01,05N,7,400.03
2010,2010-12-01,06D,1,91.14
2010,2010-12-01,03F,5,187.12
2010,2010-12-01,01H,3,119.10999999999999
2010,2010-12-01,03W,19,1015.7899999999998
2010,2010-12-01,07H,5,195.45000000000002
2010,2010-12-01,05L,1,5.81
2010,2010-12-01,05T,3,91.11
2010,2010-12-01,03A,1,31.66
2010,2010-12-01,01T,1,63.3
2010,2010-12-01,12D,6,37.08
2010,2010-12-01,08L,15,801.47
2010,2010-12-01,99M,5,276.01
2010,2010-12-01,06P,6,376.85999999999996
2010,2010-12-01,02P,2,31.959999999999997
2010,2010-12-01,03L,3,122.87
2010,2010-12-01,07G,2,121.54
2010,2010-12-01,06A,3,166.39000000000001
2010,2010-12-01,5A3,1,30.4
2010,2010-12-01,10X,5,258.72
2010,2010-12-01,02X,2,70.50999999999999
2010,2010-12-01,02F,2,122.77
2010,2010-12-01,07N,4,405.49999999999994
2010,2010-12-01,10E,4,213.98000000000002
2010,2010-12-01,05X,2,137.14000000000001
2010,2010-12-01,07Y,8,423.47999999999996
2010,2010-12-01,01X,1,9.43
2010,2010-12-01,04M,4,125.77
2010,2010-12-01,09A,4,153.24
2010,2010-12-01,04Y,3,91.21000000000001
2010,2010-12-01,99K,1,30.4
2010,2010-12-01,07L,1,30.4
2010,2010-12-01,08G,8,245.74
2010,2010-12-01,08E,9,582.3599999999999
2010,2010-12-01,06N,13,612.2599999999999
2010,2010-12-01,13T,15,453.28000000000003
2010,2010-12-01,07V,5,243.11
2010,2010-12-01,00R,1,30.4
2010,2010-12-01,09P,5,119.21000000000001
2010,2010-12-01,08Q,9,675.1299999999999
2010,2010-12-01,11X,15,647.5999999999998
2010,2010-12-01,09C,2,92.43
2010,2010-12-01,15D,8,595.35
2010,2010-12-01,15M,15,708.7799999999999
2010,2010-12-01,01F,3,93.73
2010,2010-12-01,11M,26,954.46
2010,2010-12-01,08V,11,918.24
2010,2010-12-01,00M,3,93.72999999999999
2010,2010-12-01,05Y,1,94.93
2010,2010-12-01,06H,28,1197.18
2010,2010-12-01,02Y,6,185.50000000000003
2010,2010-12-01,07M,9,500.06999999999994
2010,2010-12-01,05J,2,126.59
2010,2010-12-01,09H,4,199.20999999999998
2010,2010-12-01,09F,1,60.77
2010,2010-12-01,15F,8,588.06
2010,2010-12-01,01W,1,43.02
2010,2010-12-01,08C,4,250.31
2010,2010-12-01,10D,3,187.37
2010,2010-12-01,08X,5,219.43
2010,2010-12-01,99J,11,378.48
2010,2010-12-01,02N,2,41.09
2010,2010-12-01,01R,4,250.67000000000002
2010,2010-12-01,01E,4,147.39000000000001
2010,2010-12-01,03K,2,99.01
2010,2010-12-01,03D,2,63.32
2010,2010-12-01,11J,9,366.30999999999995
2010,2010-12-01,07Q,8,461.68
2010,2010-12-01,04V,14,657.78
2010,2010-12-01,99F,3,154.47
2010,2010-12-01,00J,7,483.53000000000003
2010,2010-12-01,99H,9,325.76
2010,2010-12-01,5K5,1,60.77
2010,2010-12-01,01A,2,197.97
2010,2010-12-01,05R,6,278.51
2010,2010-12-01,04C,11,516.28
2010,2010-12-01,03Q,53,609.54
2010,2010-12-01,11E,5,357.74
2010,2010-12-01,09D,11,303.99
2010,2010-12-01,99G,7,453.75999999999993
2010,2010-12-01,10A,5,249.75
2010,2010-12-01,08D,11,529.27
2010,2010-12-01,10J,7,337.98
2010,2010-12-01,07W,9,440.8099999999999
2010,2010-12-01,11A,16,658.98
2010,2010-12-01,07K,2,38.24
2010,2010-12-01,00Y,2,105.35
2010,2010-12-01,15N,25,1024.8899999999996
2010,2010-12-01,08Y,4,244.33
2010,2010-12-01,04F,3,84.45
2010,2010-12-01,10R,2,124.07
2010,2010-12-01,05Q,4,121.60999999999999
2010,2010-12-01,06W,1,9.43
2010,2010-12-01,15E,19,999.91
2010,2010-12-01,02H,1,30.4
2010,2010-12-01,03H,12,640.18
2010,2010-12-01,01Y,1,7.87
2011,2011-01-01,99G,9,479.25999999999993
2011,2011-01-01,02Y,6,171.12
2011,2011-01-01,11E,3,122.76
2011,2011-01-01,15A,9,286.0
2011,2011-01-01,01J,3,126.4
2011,2011-01-01,11J,7,331.16
2011,2011-01-01,01W,1,28.37
2011,2011-01-01,03T,6,229.42000000000002
2011,2011-01-01,00D,4,270.3
2011,2011-01-01,09E,5,217.54
2011,2011-01-01,14Y,2,121.5
2011,2011-01-01,10E,2,71.14
2011,2011-01-01,08C,4,158.87
2011,2011-01-01,5QH,1,28.37
2011,2011-01-01,09A,6,209.01999999999998
2011,2011-01-01,02T,3,166.03
2011,2011-01-01,07N,8,497.34
2011,2011-01-01,09W,9,243.36
2011,2011-01-01,12D,1,30.39
2011,2011-01-01,15D,3,263.61
2011,2011-01-01,01H,3,214.33
2011,2011-01-01,15M,11,515.64
2011,2011-01-01,03W,24,932.89
2011,2011-01-01,00Y,2,105.3
2011,2011-01-01,07L,3,93.69
2011,2011-01-01,06L,6,373.26
2011,2011-01-01,99D,9,353.41
2011,2011-01-01,08M,7,327.07
2011,2011-01-01,06T,1,91.11
2011,2011-01-01,99C,1,10.57
2011,2011-01-01,00L,3,125.28
2011,2011-01-01,05V,4,217.68
2011,2011-01-01,01V,3,167.59
2011,2011-01-01,04G,6,213.93
2011,2011-01-01,05J,1,31.65
2011,2011-01-01,05Y,1,31.65
2011,2011-01-01,06P,3,58.75
2011,2011-01-01,08P,1,118.08
2011,2011-01-01,03L,2,92.83
2011,2011-01-01,01X,3,22.5
2011,2011-01-01,07K,1,7.87
2011,2011-01-01,02H,4,89.18
2011,2011-01-01,99H,10,539.9200000000001
2011,2011-01-01,03E,4,261.09999999999997
2011,2011-01-01,04M,3,72.99000000000001
2011,2011-01-01,06Y,9,271.64
2011,2011-01-01,04K,4,513.17
2011,2011-01-01,00M,1,30.39
2011,2011-01-01,10X,2,68.05
2011,2011-01-01,06A,1,0.23
2011,2011-01-01,99J,7,320.62
2011,2011-01-01,02P,1,60.75
2011,2011-01-01,06F,8,300.82
2011,2011-01-01,05A,9,416.93999999999994
2011,2011-01-01,08Y,7,318.13
2011,2011-01-01,07V,3,238.64999999999998
2011,2011-01-01,99M,7,302.06
2011,2011-01-01,04Y,2,60.78
2011,2011-01-01,15C,16,605.25
2011,2011-01-01,10V,7,535.6899999999999
2011,2011-01-01,99A,23,733.12
2011,2011-01-01,05Q,2,60.78
2011,2011-01-01,08F,5,181.55
2011,2011-01-01,08G,1,30.39
2011,2011-01-01,07T,17,675.65
2011,2011-01-01,08J,7,348.90999999999997
2011,2011-01-01,01C,6,247.55
2011,2011-01-01,15E,22,1095.78
2011,2011-01-01,09P,2,80.2
2011,2011-01-01,02G,1,63.27
2011,2011-01-01,02M,5,81.34
2011,2011-01-01,03D,1,5.25
2011,2011-01-01,02Q,1,63.27
2011,2011-01-01,01R,1,56.7
2011,2011-01-01,10L,2,69.8
2011,2011-01-01,12F,5,369.51
2011,2011-01-01,13T,12,230.37
2011,2011-01-01,02E,4,315.51
2011,2011-01-01,01T,2,124.02
2011,2011-01-01,08A,8,597.29
2011,2011-01-01,02X,1,7.87
2011,2011-01-01,06Q,8,317.92
2011,2011-01-01,09Y,2,92.4
2011,2011-01-01,07Q,11,662.8899999999999
2011,2011-01-01,08X,6,455.58000000000004
2011,2011-01-01,08K,12,728.26
2011,2011-01-01,10C,2,212.57
2011,2011-01-01,00X,2,39.82
2011,2011-01-01,04D,1,30.39
2011,2011-01-01,06M,1,63.27
2011,2011-01-01,08R,9,525.44
2011,2011-01-01,07X,8,508.93
2011,2011-01-01,03N,2,7.3100000000000005
2011,2011-01-01,05D,2,68.84
2011,2011-01-01,05R,8,303.38
2011,2011-01-01,02R,5,133.61
2011,2011-01-01,99K,3,124.02
2011,2011-01-01,04C,11,521.0600000000001
2011,2011-01-01,01E,2,94.92
2011,2011-01-01,05N,9,348.48999999999995
2011,2011-01-01,03R,16,1178.47
2011,2011-01-01,01K,9,159.66
2011,2011-01-01,09G,12,706.72
2011,2011-01-01,08W,11,660.19
2011,2011-01-01,08T,3,121.53
2011,2011-01-01,07J,1,60.75
2011,2011-01-01,03F,5,103.06
2011,2011-01-01,04V,14,513.0699999999999
2011,2011-01-01,01G,1,0.15
2011,2011-01-01,00P,5,247.14
2011,2011-01-01,99E,6,194.11
2011,2011-01-01,06N,16,1084.7
2011,2011-01-01,11M,21,901.0300000000001
2011,2011-01-01,03V,2,121.5
2011,2011-01-01,07Y,9,440.46
2011,2011-01-01,05T,2,63.24
2011,2011-01-01,09N,1,31.65
2011,2011-01-01,08N,14,941.91
2011,2011-01-01,02N,1,31.65
2011,2011-01-01,08E,15,864.4
2011,2011-01-01,02D,1,31.65
2011,2011-01-01,06D,1,91.11
2011,2011-01-01,07M,17,951.6499999999999
2011,2011-01-01,11N,8,274.93
2011,2011-01-01,05G,8,249.00000000000006
2011,2011-01-01,08D,7,334.97
2011,2011-01-01,03J,4,220.36
2011,2011-01-01,06K,17,779.3
2011,2011-01-01,10Q,10,416.11999999999995
2011,2011-01-01,11A,11,459.6
2011,2011-01-01,07P,7,761.71
2011,2011-01-01,09L,3,124.05
2011,2011-01-01,00T,1,13.8
2011,2011-01-01,00N,1,21.11
2011,2011-01-01,03K,2,22.66
2011,2011-01-01,04L,2,40.96
2011,2011-01-01,09H,3,102.97
2011,2011-01-01,14L,2,56.98
2011,2011-01-01,07R,20,707.27
2011,2011-01-01,09D,6,304.43
2011,2011-01-01,08H,5,188.38
2011,2011-01-01,05L,3,33.07
2011,2011-01-01,01A,5,329.5
2011,2011-01-01,03H,12,648.62
2011,2011-01-01,04N,4,112.25
2011,2011-01-01,08Q,9,548.81
2011,2011-01-01,02F,5,246.75
2011,2011-01-01,08V,11,639.6999999999999
2011,2011-01-01,03Q,51,699.9300000000001
2011,2011-01-01,5K5,2,124.02
2011,2011-01-01,00V,1,30.39
2011,2011-01-01,08L,8,403.73999999999995
2011,2011-01-01,04H,4,154.38
2011,2011-01-01,00K,4,207.14
2011,2011-01-01,09C,2,92.4
2011,2011-01-01,02A,2,40.96
2011,2011-01-01,04E,2,60.78
2011,2011-01-01,5A3,1,30.39
2011,2011-01-01,11X,12,727.61
2011,2011-01-01,99N,11,264.59999999999997
2011,2011-01-01,15N,24,784.73
2011,2011-01-01,06V,2,88.35
2011,2011-01-01,06H,19,825.21
2011,2011-01-01,05C,3,104.22999999999999
2011,2011-01-01,15F,15,1149.1
2011,2011-01-01,10J,7,277.23
2011,2011-01-01,10A,1,63.27
2011,2011-01-01,00J,2,151.86
2011,2011-01-01,09X,9,260.87
2011,2011-01-01,99F,3,93.81
2011,2011-01-01,10R,1,121.47
2011,2011-01-01,5P9,1,7.25
2011,2011-01-01,07W,9,600.25
2011,2011-01-01,05X,1,31.65
2011,2011-01-01,10K,5,132.46999999999997
2011,2011-01-01,05W,8,232.63
2011,2011-01-01,04F,2,72.58
2011,2011-01-01,01Y,2,40.86
2011,2011-01-01,07H,4,154.44
2011,2011-01-01,09F,4,153.18
2011,2011-01-01,00C,1,63.27
2011,2011-01-01,09J,8,278.52
2011,2011-02-01,15E,22,812.8800000000002
2011,2011-02-01,14L,4,224.7
2011,2011-02-01,09F,4,212.9
2011,2011-02-01,07M,22,859.08
2011,2011-02-01,08E,7,415.59000000000003
2011,2011-02-01,08Q,12,602.4899999999998
2011,2011-02-01,08D,11,466.77
2011,2011-02-01,00P,5,335.74
2011,2011-02-01,15D,3,265.55
2011,2011-02-01,00L,5,245.8
2011,2011-02-01,15A,8,257.93
2011,2011-02-01,11J,7,356.47
2011,2011-02-01,05W,6,272.62
2011,2011-02-01,07T,8,588.8700000000001
2011,2011-02-01,04G,5,138.1
2011,2011-02-01,08K,11,461.74
2011,2011-02-01,04N,4,167.66000000000003
2011,2011-02-01,00J,1,121.61
2011,2011-02-01,11X,10,568.54
2011,2011-02-01,04M,4,244.55
2011,2011-02-01,09P,2,67.31
2011,2011-02-01,09J,2,60.86
2011,2011-02-01,05Q,5,154.66
2011,2011-02-01,03K,4,69.98
2011,2011-02-01,99H,9,288.97999999999996
2011,2011-02-01,05T,6,93.47000000000001
2011,2011-02-01,05H,2,60.85
2011,2011-02-01,03J,1,30.43
2011,2011-02-01,02N,1,31.69
2011,2011-02-01,07G,4,142.09
2011,2011-02-01,06Y,10,351.29
2011,2011-02-01,09L,5,204.72000000000003
2011,2011-02-01,02P,1,31.66
2011,2011-02-01,05D,3,103.49000000000001
2011,2011-02-01,08W,12,440.24999999999994
2011,2011-02-01,04F,2,72.67
2011,2011-02-01,02E,2,273.61
2011,2011-02-01,01E,2,95.03
2011,2011-02-01,13T,8,276.05
2011,2011-02-01,07X,9,257.78000000000003
2011,2011-02-01,99J,13,377.06000000000006
2011,2011-02-01,02R,4,107.96000000000001
2011,2011-02-01,08V,9,662.56
2011,2011-02-01,08G,2,45.24
2011,2011-02-01,05N,8,339.98
2011,2011-02-01,99F,4,126.75
2011,2011-02-01,04E,1,31.69
2011,2011-02-01,10E,3,155.82
2011,2011-02-01,06K,17,783.81
2011,2011-02-01,02Q,2,124.16
2011,2011-02-01,00K,3,49.559999999999995
2011,2011-02-01,03E,5,321.09999999999997
2011,2011-02-01,99K,2,60.86
2011,2011-02-01,06M,9,373.02
2011,2011-02-01,11N,9,440.08
2011,2011-02-01,08N,5,283.84000000000003
2011,2011-02-01,00T,2,102.23
2011,2011-02-01,02H,7,707.8499999999999
2011,2011-02-01,07V,3,187.5
2011,2011-02-01,10K,5,353.86999999999995
2011,2011-02-01,05V,2,40.3
2011,2011-02-01,03H,10,477.12
2011,2011-02-01,09G,10,466.71000000000004
2011,2011-02-01,09C,3,122.94
2011,2011-02-01,15C,13,416.04
2011,2011-02-01,06H,20,751.01
2011,2011-02-01,02Y,2,48.08
2011,2011-02-01,02M,3,122.5
2011,2011-02-01,01J,4,97.45
2011,2011-02-01,99D,9,331.06
2011,2011-02-01,12F,3,414.45
2011,2011-02-01,01T,1,63.34
2011,2011-02-01,03L,5,284.52
2011,2011-02-01,10L,2,92.51
2011,2011-02-01,04Q,3,91.28999999999999
2011,2011-02-01,01F,2,63.38
2011,2011-02-01,01X,1,63.34
2011,2011-02-01,08L,13,473.63000000000005
2011,2011-02-01,09Y,5,443.78999999999996
2011,2011-02-01,09N,3,72.7
2011,2011-02-01,03D,3,92.92999999999999
2011,2011-02-01,05X,2,244.88
2011,2011-02-01,01V,2,89.55
2011,2011-02-01,04C,12,462.19
2011,2011-02-01,05C,4,155.89000000000001
2011,2011-02-01,10X,2,43.64
2011,2011-02-01,02D,1,31.69
2011,2011-02-01,03W,18,815.13
2011,2011-02-01,99M,6,306.65999999999997
2011,2011-02-01,07Y,6,171.96
2011,2011-02-01,04V,12,589.35
2011,2011-02-01,10R,3,273.64
2011,2011-02-01,08P,3,43.37
2011,2011-02-01,05F,2,95.03
2011,2011-02-01,10A,4,162.38
2011,2011-02-01,03V,1,341.72
2011,2011-02-01,03R,8,638.26
2011,2011-02-01,09E,3,92.55000000000001
2011,2011-02-01,09D,6,226.20000000000002
2011,2011-02-01,06V,2,42.24
2011,2011-02-01,99E,1,30.43
2011,2011-02-01,01A,2,46.85
2011,2011-02-01,11E,3,118.81
2011,2011-02-01,06T,4,24.740000000000002
2011,2011-02-01,07R,24,1200.23
2011,2011-02-01,09X,11,456.2
2011,2011-02-01,06N,12,508.00999999999993
2011,2011-02-01,05G,5,90.69
2011,2011-02-01,07W,8,516.48
2011,2011-02-01,15M,9,286.9
2011,2011-02-01,02F,4,183.72
2011,2011-02-01,08T,1,30.43
2011,2011-02-01,01D,1,126.66
2011,2011-02-01,08Y,5,284.51
2011,2011-02-01,10J,8,242.67
2011,2011-02-01,09W,8,193.96
2011,2011-02-01,03F,3,64.49000000000001
2011,2011-02-01,02X,1,8.23
2011,2011-02-01,04D,1,31.69
2011,2011-02-01,11M,26,1061.2700000000004
2011,2011-02-01,07K,1,30.43
2011,2011-02-01,08M,5,173.22
2011,2011-02-01,05R,5,183.74
2011,2011-02-01,06Q,11,590.1
2011,2011-02-01,00D,3,157.12
2011,2011-02-01,04Y,2,51.57
2011,2011-02-01,07N,4,367.38
2011,2011-02-01,01R,4,237.37
2011,2011-02-01,03N,2,34.06
2011,2011-02-01,07L,1,30.43
2011,2011-02-01,12D,3,58.81
2011,2011-02-01,99C,3,92.54
2011,2011-02-01,08A,5,113.30000000000001
2011,2011-02-01,07Q,9,491.21999999999997
2011,2011-02-01,02T,1,24.61
2011,2011-02-01,06P,5,402.81999999999994
2011,2011-02-01,11A,14,775.3
2011,2011-02-01,04K,5,1161.8600000000001
2011,2011-02-01,05J,3,278.7
2011,2011-02-01,06W,1,11.97
2011,2011-02-01,00V,1,30.43
2011,2011-02-01,15N,27,1046.37
2011,2011-02-01,99A,11,465.96
2011,2011-02-01,09A,10,466.34000000000003
2011,2011-02-01,99N,6,125.38000000000001
2011,2011-02-01,07H,8,350.2
2011,2011-02-01,03Q,44,478.27000000000004
2011,2011-02-01,01C,6,234.11
2011,2011-02-01,06L,7,402.83000000000004
2011,2011-02-01,15F,10,753.2699999999999
2011,2011-02-01,07P,7,328.83000000000004
2011,2011-02-01,01H,2,91.25
2011,2011-02-01,99G,4,449.2
2011,2011-02-01,08F,10,358.38000000000005
2011,2011-02-01,14Y,6,291.15000000000003
2011,2011-02-01,08J,5,185.06000000000003
2011,2011-02-01,02A,1,10.58
2011,2011-02-01,03A,4,225.99
2011,2011-02-01,06D,1,30.43
2011,2011-02-01,08H,8,321.06
2011,2011-02-01,10Q,7,531.94
2011,2011-02-01,01K,8,74.36
2011,2011-02-01,05Y,1,30.43
2011,2011-02-01,10V,8,289.08
2011,2011-02-01,06F,6,195.60000000000002
2011,2011-02-01,09H,2,103.06
2011,2011-02-01,05A,5,206.07
2011,2011-02-01,03T,9,415.98
2011,2011-02-01,10D,3,180.92
2011,2011-02-01,08R,1,30.43
2011,2011-02-01,04H,4,107.97
2011,2011-02-01,08C,3,95.07000000000001
2011,2011-02-01,05L,2,9.59
2011,2011-02-01,08X,3,219.17000000000002
2011,2011-02-01,00M,4,214.16
2011,2011-02-01,5K5,1,60.82
2011,2011-03-01,08Y,4,214.15
2011,2011-03-01,04C,11,549.04
2011,2011-03-01,05N,5,174.51000000000002
2011,2011-03-01,12D,2,34.0
2011,2011-03-01,02T,1,63.34
2011,2011-03-01,14L,4,95.58
2011,2011-03-01,07Y,6,192.77
2011,2011-03-01,01V,2,40.3
2011,2011-03-01,03R,11,1052.3700000000001
2011,2011-03-01,08N,11,599.8800000000001
2011,2011-03-01,05C,5,165.21
2011,2011-03-01,05Q,4,122.97
2011,2011-03-01,08F,8,342.41999999999996
2011,2011-03-01,03H,7,360.76
2011,2011-03-01,02P,1,31.66
2011,2011-03-01,11N,7,188.17
2011,2011-03-01,99N,11,480.17
2011,2011-03-01,10Q,9,389.78
2011,2011-03-01,99E,8,253.65999999999997
2011,2011-03-01,08P,1,30.43
2011,2011-03-01,05J,2,153.3
2011,2011-03-01,08T,3,121.67
2011,2011-03-01,02Y,7,276.23
2011,2011-03-01,11X,9,564.19
2011,2011-03-01,15E,24,972.3400000000001
2011,2011-03-01,09X,7,257.69
2011,2011-03-01,06Q,6,183.76000000000002
2011,2011-03-01,04Y,1,30.43
2011,2011-03-01,02A,2,62.11
2011,2011-03-01,01E,2,95.03
2011,2011-03-01,06Y,8,205.02999999999997
2011,2011-03-01,13T,7,309.76
2011,2011-03-01,03W,21,843.9699999999999
2011,2011-03-01,07T,14,720.6899999999999
2011,2011-03-01,08A,14,1046.48
2011,2011-03-01,05L,3,390.11
2011,2011-03-01,01F,1,31.69
2011,2011-03-01,02R,7,224.68
2011,2011-03-01,03Q,49,532.54
2011,2011-03-01,08W,10,537.25
2011,2011-03-01,11A,12,499.45000000000005
2011,2011-03-01,10A,2,43.11
2011,2011-03-01,08R,4,249.6
2011,2011-03-01,07M,17,735.8700000000001
2011,2011-03-01,00J,8,296.48
2011,2011-03-01,09J,4,185.01999999999998
2011,2011-03-01,05Y,1,91.21
2011,2011-03-01,01J,2,62.11
2011,2011-03-01,02H,9,449.41999999999996
2011,2011-03-01,07N,5,365.31
2011,2011-03-01,08M,3,101.27000000000001
2011,2011-03-01,15N,32,1125.9099999999999
2011,2011-03-01,11M,32,1268.34
2011,2011-03-01,08H,13,614.18
2011,2011-03-01,02N,2,41.56
2011,2011-03-01,06F,8,348.53999999999996
2011,2011-03-01,00T,1,101.34
2011,2011-03-01,07V,3,290.35
2011,2011-03-01,03N,2,34.06
2011,2011-03-01,01C,2,69.28
2011,2011-03-01,99C,1,31.69
2011,2011-03-01,09F,7,244.64999999999998
2011,2011-03-01,09N,5,155.93
2011,2011-03-01,09H,3,154.59
2011,2011-03-01,04V,15,678.4900000000001
2011,2011-03-01,00D,5,358.66999999999996
2011,2011-03-01,04H,5,116.19
2011,2011-03-01,09A,7,430.79
2011,2011-03-01,04N,3,72.67
2011,2011-03-01,11J,9,378.97
2011,2011-03-01,11E,3,295.93
2011,2011-03-01,15M,14,721.82
2011,2011-03-01,01D,4,180.9
2011,2011-03-01,01A,7,388.15
2011,2011-03-01,00Q,3,44.86
2011,2011-03-01,06V,2,67.31
2011,2011-03-01,08E,7,360.70000000000005
2011,2011-03-01,07L,10,211.43
2011,2011-03-01,00Y,4,157.82999999999998
2011,2011-03-01,15A,9,192.36
2011,2011-03-01,02M,2,6.010000000000001
2011,2011-03-01,09G,14,862.7800000000001
2011,2011-03-01,10X,3,227.19
2011,2011-03-01,10L,2,91.25
2011,2011-03-01,08V,13,1020.8900000000001
2011,2011-03-01,07X,6,247.13
2011,2011-03-01,10R,2,182.43
2011,2011-03-01,04D,1,30.43
2011,2011-03-01,03T,9,302.39
2011,2011-03-01,01Y,1,8.23
2011,2011-03-01,99A,11,400.61
2011,2011-03-01,15F,7,610.6300000000001
2011,2011-03-01,09L,5,174.32000000000002
2011,2011-03-01,03F,6,193.55
2011,2011-03-01,00L,3,126.72
2011,2011-03-01,05T,3,92.44
2011,2011-03-01,06M,5,172.6
2011,2011-03-01,07Q,10,769.27
2011,2011-03-01,99J,17,594.62
2011,2011-03-01,01H,5,249.0
2011,2011-03-01,10K,6,356.44
2011,2011-03-01,07R,21,895.0000000000001
2011,2011-03-01,06H,26,1091.1699999999998
2011,2011-03-01,04G,15,464.97999999999996
2011,2011-03-01,04F,4,194.31
2011,2011-03-01,02X,3,133.88
2011,2011-03-01,05G,9,196.96
2011,2011-03-01,99M,8,458.70000000000005
2011,2011-03-01,05X,1,121.61
2011,2011-03-01,07G,3,52.85
2011,2011-03-01,05H,2,113.53
2011,2011-03-01,02D,1,31.69
2011,2011-03-01,05F,2,62.11
2011,2011-03-01,03J,4,205.28
2011,2011-03-01,05D,3,48.06
2011,2011-03-01,09E,5,219.06
2011,2011-03-01,10J,8,266.99
2011,2011-03-01,07H,9,420.31
2011,2011-03-01,07W,16,894.1099999999999
2011,2011-03-01,05V,4,190.69
2011,2011-03-01,02E,3,314.14
2011,2011-03-01,99D,9,392.18
2011,2011-03-01,05R,8,285.76
2011,2011-03-01,03K,2,31.28
2011,2011-03-01,08X,5,305.37
2011,2011-03-01,05A,7,323.67
2011,2011-03-01,06L,7,294.33
2011,2011-03-01,02F,2,121.63999999999999
2011,2011-03-01,01W,2,105.8
2011,2011-03-01,01X,2,18.1
2011,2011-03-01,99K,3,124.16
2011,2011-03-01,10C,2,60.86
2011,2011-03-01,15C,22,797.51
2011,2011-03-01,10D,1,63.34
2011,2011-03-01,99F,2,126.68
2011,2011-03-01,08L,8,395.39
2011,2011-03-01,03A,3,153.33
2011,2011-03-01,09W,9,228.63
2011,2011-03-01,08J,5,274.53000000000003
2011,2011-03-01,05W,10,229.47
2011,2011-03-01,01R,3,241.71
2011,2011-03-01,00V,3,76.72
