pct_id,numerator,denominator,calc_value,measure_id
05W,190580,449243,0.42422475141515836,statinintensity
05N,182875,401396,0.4555974648476816,statinintensity
05X,69821,165661,0.42146914481984293,statinintensity
15M,660341,1236484,0.5340473471553211,statinintensity
03T,254849,525823,0.4846668936124894,statinintensity
04D,190377,409313,0.46511349505146427,statinintensity
04Q,115160,264061,0.43611135305857357,statinintensity
99D,172060,336766,0.5109185606622997,statinintensity
04E,193423,337693,0.5727776412303482,statinintensity
04H,99620,195174,0.5104163464395872,statinintensity
04K,135113,332244,0.40666799099457024,statinintensity
04L,72785,167639,0.4341770113159826,statinintensity
04M,52044,114568,0.4542629704629565,statinintensity
04N,74555,167436,0.4452746123892114,statinintensity
03W,183607,422885,0.43417714035730753,statinintensity
04C,197401,499030,0.39556940464501134,statinintensity
04V,249121,515463,0.48329560026616847,statinintensity
05C,185913,364425,0.5101543527474789,statinintensity
05L,274116,649720,0.4218986640398941,statinintensity
05Y,162756,340567,0.4778971538639974,statinintensity
06A,177749,364789,0.48726524100233287,statinintensity
15E,635815,1276684,0.49802065350548763,statinintensity
05A,299696,550128,0.544775034173865,statinintensity
05H,162521,315186,0.5156352122238932,statinintensity
05R,184874,350457,0.5275226347312224,statinintensity
05F,103786,208278,0.49830514984779956,statinintensity
05J,75574,154518,0.4890951216039555,statinintensity
05T,205542,412566,0.4982039237358386,statinintensity
06D,68577,125478,0.5465260842538134,statinintensity
03V,42441,100312,0.4230899593269001,statinintensity
04G,473221,984551,0.4806465079005557,statinintensity
06H,518308,1095310,0.4732066720837023,statinintensity
06M,186099,306423,0.6073271262274699,statinintensity
06V,209614,338148,0.6198883329193134,statinintensity
06W,133352,224341,0.594416535541876,statinintensity
06Y,201515,364671,0.5525939819727919,statinintensity
07J,191864,346612,0.5535411353328794,statinintensity
06L,290076,545307,0.5319498924459066,statinintensity
06T,290351,573211,0.5065342430623279,statinintensity
07K,220162,413138,0.5329018390949272,statinintensity
04F,109954,213364,0.5153352955512646,statinintensity
06F,299524,549755,0.5448317887058781,statinintensity
06P,95909,178226,0.538131361305309,statinintensity
06K,394646,842273,0.46854879593670934,statinintensity
06N,300617,628021,0.47867348384847,statinintensity
07H,222495,432759,0.5141314218768414,statinintensity
06Q,275830,573276,0.48114695190449275,statinintensity
07G,104676,227374,0.4603692594579855,statinintensity
99E,132140,274805,0.48085005731336766,statinintensity
99F,110450,219544,0.5030882192180155,statinintensity
99G,82895,177686,0.46652521864412505,statinintensity
07P,152357,350213,0.4350409607867212,statinintensity
07W,153947,480758,0.3202172402747328,statinintensity
07Y,109716,321367,0.3414040645119132,statinintensity
08C,54597,198022,0.27571178959913545,statinintensity
08E,137149,292091,0.4695420262863286,statinintensity
08G,149378,317076,0.47111102700929747,statinintensity
08Y,45484,177537,0.25619448340345957,statinintensity
09A,56591,160511,0.3525677367906249,statinintensity
07M,177915,369872,0.48101775749448455,statinintensity
07R,55460,140817,0.39384449320749626,statinintensity
07X,197147,416132,0.47376072976843886,statinintensity
08D,124995,291229,0.42919832846316813,statinintensity
08H,53830,132706,0.40563350564405526,statinintensity
07L,115770,253834,0.4560854731832615,statinintensity
07T,49693,200764,0.2475194756031958,statinintensity
08F,165242,324974,0.5084776012850258,statinintensity
08M,175020,516224,0.3390388668484999,statinintensity
08N,139201,302160,0.46068639131585915,statinintensity
08V,107855,411163,0.26231689135452363,statinintensity
08W,93560,229532,0.40761201052576546,statinintensity
07N,115780,248402,0.4660993067688666,statinintensity
07Q,122561,259477,0.4723385887766546,statinintensity
08A,112121,239259,0.46861769045260576,statinintensity
08K,104241,316535,0.3293190326504178,statinintensity
08L,83986,180986,0.46404694285745857,statinintensity
08Q,91468,274064,0.3337468620468212,statinintensity
07V,167300,323938,0.5164568528545586,statinintensity
08J,80432,175003,0.45960354965343453,statinintensity
08P,83893,193501,0.4335533149699485,statinintensity
08R,90385,194561,0.4645586731153726,statinintensity
08T,121949,241746,0.5044509526527843,statinintensity
08X,124762,314803,0.39631769709945586,statinintensity
09C,75643,160144,0.472343640723349,statinintensity
09E,116066,226347,0.512779051633112,statinintensity
09J,166608,306963,0.542762482774797,statinintensity
09W,163162,354681,0.46002464186127817,statinintensity
10A,125279,255990,0.4893902105550998,statinintensity
10D,64113,141258,0.45387163912840334,statinintensity
10E,104154,201038,0.5180811587859012,statinintensity
99J,321492,602143,0.533913040590026,statinintensity
09D,112734,241869,0.46609528298376396,statinintensity
09F,109026,246126,0.4429682357816728,statinintensity
09G,323761,635798,0.5092199094681015,statinintensity
09H,56417,121449,0.4645324374840468,statinintensity
09L,56372,134247,0.41991254925622173,statinintensity
09P,109446,275029,0.39794348959564263,statinintensity
09X,83363,184832,0.4510203860803324,statinintensity
99K,86393,188063,0.4593832917692475,statinintensity
10C,34981,88945,0.39328798695823264,statinintensity
15D,141910,387080,0.36661672005786916,statinintensity
99M,89252,210507,0.4239859007063898,statinintensity
09N,73141,170252,0.4296043511970491,statinintensity
09Y,118389,270991,0.43687428733795586,statinintensity
99H,107359,259993,0.4129303481247572,statinintensity
11N,421416,819466,0.5142568453114589,statinintensity
15N,761469,1597779,0.4765796771643638,statinintensity
11X,363230,712969,0.509461140666705,statinintensity
15C,415717,1047992,0.3966795548057619,statinintensity
11E,104168,255300,0.40802193497845674,statinintensity
12D,126209,313105,0.40308842081729773,statinintensity
99N,232349,590163,0.3937030955854569,statinintensity
11J,463999,911796,0.5088846627973801,statinintensity
10J,109675,206125,0.5320800485142511,statinintensity
10K,100445,191878,0.5234836719165303,statinintensity
10L,103025,213143,0.4833609360851635,statinintensity
10R,91235,190744,0.47831124439038714,statinintensity
10V,107611,224215,0.47994558794014675,statinintensity
10X,94918,209405,0.45327475466201855,statinintensity
11A,287611,549058,0.523826262434934,statinintensity
11M,414321,784111,0.5283958521178762,statinintensity
10Q,352787,732424,0.4816704531801252,statinintensity
14Y,279567,540413,0.5173210118927561,statinintensity
15A,239773,479533,0.5000135548544105,statinintensity
00C,78278,175577,0.44583288243904384,statinintensity
00D,278335,650956,0.42757882253178403,statinintensity
00J,187590,456771,0.4106871933638519,statinintensity
00K,190002,450673,0.42159614620800445,statinintensity
00L,200159,600510,0.33331501557009874,statinintensity
00M,231442,483715,0.478467692752964,statinintensity
00N,114656,278748,0.4113249243043896,statinintensity
00P,264591,636629,0.4156125467108787,statinintensity
01H,248588,494738,0.5024639304035672,statinintensity
03D,92630,228465,0.4054450353445823,statinintensity
13T,262676,893944,0.293839435132402,statinintensity
99C,157623,371730,0.42402550238076026,statinintensity
