month,pct,more_than_two,all_inhlaers,percent_more_than_two
2018-02-01,00M,619,15194,4.073976569698566
2017-10-01,00D,755,18538,4.072715503290538
2019-03-01,03Q,514,12622,4.072254793218191
2018-01-01,03R,841,20655,4.071653352699104
2019-05-01,05J,271,6656,4.071514423076923
2019-07-01,08D,308,7565,4.071381361533377
2018-01-01,09E,353,8678,4.067757547822079
2017-07-01,04H,219,5385,4.066852367688022
2017-09-01,03F,740,18201,4.065710675237624
2018-09-01,15C,1392,34241,4.065301831138109
2018-04-01,00M,640,15743,4.065298862986724
2018-01-01,05Y,645,15879,4.06196863782354
2017-01-01,11E,276,6796,4.061212477928193
2018-10-01,15M,1866,45967,4.0594339417408145
2018-07-01,00D,744,18333,4.058255604647357
2017-01-01,04K,606,14934,4.057854560064283
2019-04-01,10L,274,6753,4.057455945505701
2017-07-01,09P,331,8158,4.057367001716107
2017-01-01,02F,447,11018,4.056997640225086
2018-01-01,15M,2013,49644,4.054870679236162
2017-01-01,03T,510,12581,4.053731817820523
2018-03-01,15M,1860,45897,4.052552454408785
2017-09-01,15F,1210,29868,4.051158430427213
2018-03-01,03Q,512,12643,4.049671755121411
2017-12-01,08R,251,6199,4.049040167768995
2019-05-01,99M,271,6694,4.048401553630117
2018-12-01,08F,406,10033,4.04664606797568
2019-05-01,15N,2097,51823,4.046465854929279
2018-04-01,07T,304,7513,4.046319712498336
2019-03-01,15E,2143,52969,4.045762615869659
2019-02-01,15M,1695,41904,4.04495990836197
2017-10-01,04K,606,14982,4.044853824589508
2017-03-01,15D,582,14391,4.044194288096727
2017-11-01,15C,1595,39440,4.044117647058823
2018-04-01,06N,739,18274,4.043996935536828
2019-04-01,15N,1948,48180,4.043171440431714
2018-10-01,00J,561,13879,4.042077959507169
2017-01-01,15C,1546,38252,4.04161873888947
2018-05-01,05T,407,10071,4.0413067222718695
2018-11-01,15M,1839,45519,4.040071179068081
2019-02-01,99K,211,5224,4.039050535987749
2018-08-01,03Q,491,12157,4.0388253681006825
2019-06-01,04M,154,3813,4.038814581694204
2017-04-01,03N,940,23276,4.038494586698746
2017-03-01,08R,270,6686,4.038288962010171
2018-07-01,00M,671,16622,4.036818674046445
2017-09-01,03N,1003,24849,4.0363797335908895
2017-09-01,08W,353,8747,4.035669372356236
2018-05-01,09F,320,7931,4.034800151305006
2017-02-01,06W,318,7882,4.034509007866024
2017-06-01,08F,386,9570,4.033437826541276
2018-11-01,08T,274,6796,4.031783402001177
2018-07-01,11E,248,6153,4.030554201202665
2018-02-01,03M,230,5707,4.03013842649378
2018-05-01,08D,301,7469,4.029990627928772
2019-06-01,09H,165,4095,4.029304029304029
2017-04-01,00L,584,14497,4.028419673035801
2017-11-01,08W,367,9111,4.028097903632971
2019-06-01,08W,284,7051,4.027797475535385
2017-11-01,08G,410,10188,4.024342363564978
2018-06-01,05J,263,6539,4.022021715858694
2017-05-01,08W,359,8928,4.021057347670251
2017-12-01,05J,301,7486,4.020838899278654
2018-06-01,00L,623,15498,4.019873532068654
2018-10-01,06N,781,19436,4.018316526034163
2018-03-01,08F,389,9683,4.017349994836311
2017-11-01,15F,1268,31569,4.0165985618803255
2017-11-01,00L,645,16063,4.0154392081180355
2018-10-01,03E,217,5405,4.014801110083257
2018-01-01,03Q,555,13826,4.014176189787357
2017-11-01,11E,272,6779,4.012391208142794
2018-03-01,15C,1406,35045,4.011984591239835
2017-08-01,08R,220,5484,4.011670313639679
2018-10-01,05Y,633,15781,4.011152651923198
2018-06-01,09L,188,4688,4.010238907849829
2018-10-01,11E,268,6685,4.008975317875842
2018-01-01,05T,444,11077,4.008305497878487
2018-11-01,05Y,621,15496,4.007485802787817
2017-07-01,02P,625,15601,4.006153451701814
2017-10-01,08P,211,5267,4.006075564837668
2018-06-01,15C,1454,36306,4.004847683578472
2019-03-01,08P,202,5048,4.001584786053883
2017-04-01,15F,1129,28218,4.000992274434758
2019-07-01,00M,629,15724,4.000254388196388
2018-01-01,15N,2198,54952,3.999854418401514
2017-06-01,08G,377,9426,3.999575641841714
2018-05-01,14L,1033,25836,3.998296949992259
2019-03-01,06M,487,12184,3.99704530531845
2019-07-01,09F,302,7556,3.996823716251985
2017-08-01,11X,729,18242,3.996272338559369
2017-12-01,15M,1989,49780,3.9955805544395337
2019-02-01,09Y,392,9811,3.9955152379981653
2018-05-01,04M,163,4081,3.9941190884587114
2018-11-01,15C,1465,36685,3.9934578165462726
2018-01-01,00C,180,4508,3.9929015084294592
2019-04-01,08A,389,9743,3.992610079031099
2017-10-01,15F,1248,31258,3.992577900057585
2019-02-01,10L,268,6713,3.992253835840906
2018-11-01,07L,313,7843,3.9908198393471888
2018-06-01,00D,731,18320,3.9901746724890828
2017-04-01,08W,321,8046,3.9895600298284863
2018-06-01,09F,298,7473,3.9876890137829517
2017-03-01,15C,1516,38020,3.987375065754866
2018-04-01,00D,701,17583,3.986805437069897
2017-12-01,03M,273,6849,3.9859833552343407
2019-04-01,99K,211,5294,3.9856441254250092
2018-07-01,05T,388,9735,3.9856189008731384
2017-05-01,03M,247,6199,3.984513631230844
2017-08-01,00D,724,18172,3.9841514417785606
2018-08-01,05T,372,9340,3.9828693790149896
2018-09-01,00J,524,13159,3.982065506497454
2019-05-01,15M,1794,45060,3.981358189081225
2019-07-01,09E,306,7686,3.9812646370023423
2019-05-01,15C,1429,35898,3.9807231600646276
2017-05-01,07N,319,8017,3.9790445303729576
2017-09-01,99E,426,10707,3.9787055197534325
2018-08-01,09W,402,10105,3.9782285997031175
2019-04-01,08P,197,4952,3.978190630048465
2019-02-01,04M,156,3922,3.977562468128506
2019-03-01,08D,314,7898,3.9756900481134463
2017-08-01,02P,616,15507,3.97239956148836
2018-09-01,15M,1661,41823,3.971498935992157
2018-07-01,09F,314,7910,3.969658659924147
2017-03-01,06D,214,5392,3.968842729970327
2019-05-01,02T,398,10031,3.9677001295982457
2018-04-01,09F,298,7511,3.9675143123418986
2019-02-01,08D,273,6883,3.9662937672526515
2017-09-01,03L,562,14170,3.9661256175017643
2017-12-01,08F,429,10818,3.9656128674431503
2017-12-01,02P,663,16723,3.964599653172278
2017-05-01,00D,723,18237,3.9644678401052804
2017-08-01,03M,259,6534,3.9638812366085094
2017-09-01,03T,487,12293,3.961604164971935
2017-07-01,09H,181,4571,3.959746226208707
2017-12-01,08T,291,7350,3.959183673469388
2019-03-01,05J,254,6416,3.958852867830424
2017-08-01,03N,960,24250,3.958762886597938
2018-06-01,15N,1991,50296,3.9585652934627005
2018-08-01,00J,533,13466,3.9581167384523988
2017-04-01,02X,620,15671,3.9563524982451663
2017-07-01,03N,977,24695,3.9562664506985223
2017-05-01,04K,582,14714,3.955416610031263
2019-01-01,03R,810,20482,3.9546919246167365
2017-05-01,08R,235,5946,3.9522367978472923
2018-01-01,03E,219,5542,3.95164200649585
2017-07-01,03T,478,12097,3.951392907332396
2017-03-01,09F,324,8200,3.951219512195122
2019-05-01,07T,284,7189,3.9504798998469886
2017-05-01,03F,726,18378,3.9503754489063008
2018-02-01,15C,1337,33850,3.949778434268833
2017-01-01,09P,354,8964,3.9491298527443104
2017-11-01,09E,337,8535,3.9484475688342116
2018-12-01,15N,2180,55224,3.947559032304795
2019-06-01,07T,268,6792,3.9458186101295647
2018-07-01,00L,596,15106,3.9454521382232226
2017-01-01,03N,1027,26032,3.945144437615243
2017-10-01,09P,357,9050,3.9447513812154695
2017-03-01,08W,387,9813,3.9437480892693366
2018-12-01,04M,164,4159,3.9432555902861264
2017-02-01,05L,934,23688,3.942924687605539
2017-07-01,03F,706,17910,3.9419318816303743
2017-04-01,03M,233,5911,3.941803417357469
2019-03-01,07L,294,7461,3.940490550864496
2018-10-01,99M,279,7081,3.9401214517723484
2018-02-01,09F,293,7437,3.9397606561785667
2017-03-01,04H,219,5559,3.939557474365893
2019-06-01,11E,233,5915,3.9391377852916314
2017-07-01,08W,335,8505,3.93885949441505
2017-09-01,03M,251,6373,3.938490506825671
2018-11-01,08G,358,9094,3.9366615350780734
2017-05-01,03L,566,14379,3.9362959872035606
2018-09-01,02X,607,15430,3.933895009721322
2018-05-01,06W,307,7804,3.93388006150692
2019-04-01,07L,286,7272,3.932893289328933
2019-04-01,09H,174,4425,3.932203389830508
2017-09-01,14L,1028,26144,3.9320685434516522
2019-06-01,03E,186,4731,3.9315155358275207
2019-01-01,07T,306,7784,3.931140801644399
2018-12-01,01V,198,5038,3.9301310043668125
2019-05-01,09N,220,5598,3.9299749910682387
2019-02-01,07L,275,6998,3.929694198342384
2017-11-01,08T,279,7100,3.9295774647887325
2017-03-01,01D,484,12317,3.9295282942274903
2018-03-01,00K,627,15962,3.9280791880716706
2019-05-01,07L,299,7612,3.928008407777194
2017-05-01,10E,306,7791,3.9276087793608006
2019-05-01,08T,263,6698,3.9265452373842935
2017-09-01,00L,599,15258,3.925809411456285
2018-09-01,10K,259,6598,3.9254319490754774
2017-02-01,01F,245,6242,3.925024030759372
2017-07-01,99E,418,10650,3.9248826291079815
2018-11-01,00C,171,4357,3.924718843240762
2017-12-01,15C,1595,40644,3.9243184725912803
2017-03-01,10K,288,7339,3.9242403597220332
2018-08-01,01D,422,10756,3.92339159538862
2018-03-01,09P,344,8768,3.923357664233577
2019-04-01,09F,311,7930,3.921815889029004
2019-07-01,15E,2035,51905,3.920624217320104
2017-05-01,02F,400,10205,3.9196472317491424
2019-07-01,09N,207,5282,3.918970087088224
2017-02-01,03T,435,11101,3.9185658949644173
2017-09-01,08R,234,5972,3.91828533154722
2019-01-01,15M,1866,47630,3.917698929246274
2017-04-01,09N,211,5390,3.9146567717996286
2019-03-01,02T,378,9660,3.91304347826087
2017-07-01,14L,992,25360,3.9116719242902205
2017-08-01,00L,610,15598,3.910757789460187
2017-03-01,04K,615,15726,3.910721098817245
2017-07-01,08G,365,9336,3.9095972579263067
2018-10-01,15C,1488,38069,3.9086921116919275
2017-12-01,09P,382,9774,3.908328217720483
2018-08-01,00D,725,18551,3.908145113470972
2019-03-01,15M,1716,43918,3.9072817523566643
2018-08-01,99M,240,6143,3.9068858863747358
2019-03-01,03R,740,18944,3.90625
2019-03-01,05Y,591,15132,3.9056304520222045
2017-10-01,11E,256,6556,3.9048200122025625
2018-09-01,00M,628,16083,3.9047441397749174
2018-03-01,02P,625,16014,3.902835019358062
2018-07-01,01V,179,4587,3.902332679311096
2018-09-01,00K,616,15788,3.9016974917658978
2018-12-01,03R,772,19787,3.9015515237277
2018-12-01,00J,548,14051,3.900078286242972
2019-07-01,09L,179,4590,3.8997821350762525
2019-06-01,08D,277,7104,3.8992117117117115
2018-04-01,15N,1867,47884,3.8990059309999165
2018-01-01,00M,722,18529,3.8965945274974363
2018-07-01,15N,1938,49736,3.8965739102461
2017-10-01,10E,304,7803,3.8959374599513006
2019-01-01,00M,667,17123,3.8953454418034226
2018-11-01,03E,202,5186,3.895102198225993
2019-06-01,15M,1617,41535,3.893102202961358
2018-10-01,00K,636,16344,3.8913362701908953
2017-02-01,15C,1367,35141,3.890042969750434
2017-03-01,03N,1035,26621,3.8879080425228203
2017-05-01,09P,337,8668,3.887863405629903
2019-06-01,99H,286,7359,3.8863976083707024
2019-06-01,07L,276,7102,3.886229231202478
2019-01-01,08R,243,6253,3.8861346553654244
2017-06-01,09P,337,8672,3.886070110701107
2018-01-01,02P,654,16839,3.883841083199715
2017-01-01,00D,705,18157,3.882800022030071
2017-06-01,15D,520,13396,3.881755747984473
2017-07-01,01D,455,11723,3.8812590633796806
2018-07-01,06W,298,7683,3.8786932187947416
2017-12-01,15F,1215,31325,3.878691141260974
2019-01-01,15E,2240,57782,3.8766397840157834
2017-10-01,01V,193,4979,3.8762803775858603
2017-12-01,00D,752,19402,3.875889083599629
2018-11-01,03R,758,19558,3.87565190714797
2018-02-01,00J,464,11974,3.875062635710706
2017-08-01,15D,481,12414,3.874657644594812
2017-01-01,02P,626,16164,3.872803761445187
2018-11-01,05T,395,10200,3.872549019607843
2018-11-01,15N,2053,53015,3.87248891823069
2019-04-01,15M,1646,42510,3.8720301105622204
2019-03-01,09N,221,5708,3.8717589348283115
2019-06-01,15N,1828,47220,3.8712409995764507
2018-11-01,00K,637,16458,3.8704581358609795
2017-06-01,05V,219,5661,3.8685744568097507
2018-06-01,08D,293,7576,3.867476240760296
2017-02-01,03M,223,5769,3.865487952851447
2018-01-01,00D,751,19431,3.864958056713499
2019-04-01,04M,151,3907,3.864857947274123
2017-05-01,05L,973,25176,3.8647918652685096
2018-04-01,00L,569,14723,3.8647014874685865
2017-12-01,08W,346,8953,3.864626382218251
2017-02-01,00L,544,14077,3.8644597570505077
2018-03-01,10K,263,6806,3.8642374375550985
2018-02-01,08P,183,4738,3.8623891937526382
2017-08-01,03F,671,17375,3.8618705035971224
2017-12-01,04K,597,15460,3.8615782664941785
2018-11-01,10E,292,7563,3.860901758561418
2018-01-01,08P,213,5517,3.860793909733551
2019-01-01,09F,319,8263,3.860583323248215
2017-04-01,99M,243,6295,3.860206513105639
2018-05-01,00K,625,16194,3.8594541188094356
2018-08-01,15N,1849,47911,3.859239005656321
2019-02-01,15C,1285,33303,3.8585112452331622
2017-10-01,06W,334,8658,3.8577038577038576
2018-10-01,08T,271,7028,3.8560045532157083
2017-07-01,10K,254,6588,3.855494839101396
2018-05-01,08W,302,7833,3.8554832120515767
2018-12-01,15E,2131,55273,3.855408608181209
2019-06-01,10L,255,6615,3.8548752834467117
2018-10-01,99K,224,5812,3.8540949759119063
2018-12-01,03Q,516,13389,3.853909926058705
2018-03-01,03N,948,24603,3.8531886355322524
2018-09-01,15D,490,12717,3.8531100102225366
2019-02-01,03N,883,22923,3.852026349081708
2019-04-01,10K,255,6621,3.8513819664703215
2019-07-01,10K,248,6440,3.8509316770186333
2018-06-01,10E,287,7453,3.85079833624044
2018-10-01,00D,741,19247,3.8499506416584404
2018-02-01,03N,865,22469,3.849748542436245
2017-10-01,99M,275,7146,3.8483067450321857
2017-11-01,09L,201,5228,3.844682478959449
2017-06-01,02P,643,16738,3.841558131198471
2018-01-01,15F,1203,31316,3.8414867799208072
2018-07-01,14L,977,25439,3.8405597704312275
2017-09-01,11M,813,21178,3.8388894135423555
2018-01-01,03T,502,13077,3.838800948229716
2017-11-01,06D,193,5028,3.8385043754972155
2019-07-01,04V,565,14722,3.8377937780192912
2018-11-01,00M,634,16520,3.837772397094431
2017-08-01,01F,241,6280,3.8375796178343946
2018-11-01,00D,729,18998,3.837246025897463
2017-01-01,04H,211,5499,3.837061283869794
2018-05-01,08P,189,4926,3.836784409257003
2017-09-01,04K,563,14679,3.8354111315484705
2017-08-01,03L,538,14028,3.8351867693185056
2018-06-01,03N,937,24436,3.834506465870028
2017-07-01,07N,288,7514,3.8328453553367043
2017-03-01,07N,317,8271,3.832668359327772
2018-03-01,00D,707,18453,3.831355335175852
2019-01-01,01J,414,10808,3.830495928941525
2018-06-01,03Q,488,12747,3.828351769043697
2018-10-01,10K,267,6975,3.8279569892473115
2017-03-01,03M,249,6505,3.8278247501921596
2018-01-01,00J,551,14395,3.827717957624175
2018-11-01,00J,523,13666,3.8270159519976588
2017-11-01,00M,672,17563,3.8262255878836187
2017-06-01,02F,413,10799,3.8244281877951662
2018-01-01,11E,264,6903,3.824424163407214
2017-07-01,05Q,334,8735,3.823697767601603
2018-12-01,00M,661,17288,3.823461360481259
2017-10-01,02P,620,16219,3.822677107096615
2017-07-01,02F,393,10285,3.8210986874088477
2019-05-01,03R,745,19502,3.8201210132294126
2019-03-01,10Q,820,21466,3.8199944097642784
2018-07-01,15D,496,12990,3.8183217859892227
2019-06-01,00J,490,12833,3.8182809943115403
2018-01-01,10E,314,8227,3.816701106114015
2018-09-01,03L,524,13730,3.8164603058994904
2019-01-01,00C,167,4376,3.816270566727605
2019-01-01,11E,262,6867,3.81534876947721
2017-06-01,04K,574,15046,3.8149674332048384
2017-12-01,11E,274,7184,3.814031180400891
2018-05-01,00L,580,15208,3.8137822198842715
2017-11-01,03L,565,14817,3.813187554835662
2019-01-01,08F,404,10599,3.8116803472025667
2018-04-01,15C,1313,34450,3.811320754716981
2017-11-01,02P,622,16326,3.809873820899179
2018-02-01,03T,420,11029,3.808142170641037
2018-11-01,08M,397,10427,3.807423036347943
2018-04-01,08P,188,4938,3.8072093965168086
2018-06-01,05T,383,10061,3.806778650233575
2019-07-01,06N,727,19098,3.806681327887737
2017-04-01,03L,510,13399,3.806254198074483
2019-04-01,09Y,378,9936,3.804347826086957
2017-08-01,05L,903,23743,3.8032262140420334
2019-01-01,06N,766,20143,3.802809909149581
2018-09-01,08F,348,9152,3.802447552447553
2018-12-01,00K,632,16623,3.801961138182037
2018-03-01,08P,189,4976,3.7982315112540195
2017-09-01,04V,574,15118,3.7967985183225292
2017-12-01,01D,487,12838,3.7934257672534666
2018-11-01,15D,523,13791,3.792328330070336
2018-08-01,09L,165,4351,3.7922316708802577
2017-03-01,02P,634,16724,3.790959100693614
2019-04-01,03R,683,18022,3.7898124514482303
2017-07-01,04Y,225,5937,3.7897928246589183
2017-01-01,02X,633,16708,3.7886042614316495
2017-07-01,08F,349,9218,3.7860707311781296
2018-04-01,02P,576,15214,3.785986591297489
2018-10-01,08F,382,10090,3.7859266600594648
2018-03-01,03T,467,12336,3.7856679636835278
2017-08-01,04H,184,4863,3.7836726300637467
2018-09-01,00L,552,14590,3.783413296778616
2018-04-01,11E,235,6212,3.7830006439150035
2017-04-01,08G,328,8671,3.782724022604082
2019-05-01,04K,552,14594,3.78237631903522
2019-07-01,05Y,537,14204,3.7806251760067586
2017-02-01,01V,168,4444,3.7803780378037803
2017-07-01,99M,241,6376,3.7797992471769133
2017-04-01,04H,181,4789,3.7794946752975567
2019-01-01,05Q,363,9618,3.774173424828447
2017-11-01,08P,201,5329,3.7718145993619814
2017-11-01,15D,549,14556,3.77164056059357
2018-01-01,03F,700,18562,3.771145350716518
2018-05-01,02F,397,10530,3.7701804368471037
2018-06-01,08F,376,9973,3.770179484608443
2019-01-01,08D,304,8064,3.7698412698412698
2018-02-01,04D,305,8092,3.769154720711814
2018-12-01,05J,263,6978,3.7689882487818864
2017-07-01,99F,258,6847,3.768073608879802
2017-04-01,05L,842,22346,3.7680121722008417
2019-01-01,15C,1442,38277,3.767275387308305
2019-07-01,15N,1768,46934,3.7669919461371286
2017-09-01,10E,296,7858,3.766861796894884
2017-09-01,05L,947,25142,3.766605679739082
2019-07-01,00K,601,15958,3.7661361072816137
2017-03-01,06W,322,8550,3.7660818713450293
2017-07-01,00D,686,18217,3.765713344678048
2019-02-01,00J,478,12697,3.7646688194061593
2017-12-01,02F,440,11689,3.76422277354778
2018-09-01,03N,856,22750,3.7626373626373626
2018-08-01,03N,915,24319,3.7624902339734367
2017-03-01,00L,612,16266,3.7624492807082257
2017-09-01,00D,701,18633,3.7621424354639617
2017-03-01,08F,384,10210,3.76101860920666
2017-01-01,00P,665,17682,3.760886777513856
2019-05-01,09L,172,4574,3.760384783559248
2018-09-01,03R,686,18243,3.7603464342487527
2019-02-01,08T,240,6384,3.7593984962406015
2017-08-01,02X,607,16149,3.7587466716205338
2018-02-01,09L,162,4313,3.756086250869464
2017-08-01,07N,264,7029,3.755868544600939
2017-04-01,08R,208,5538,3.755868544600939
2018-01-01,14L,1054,28065,3.7555674327454125
2017-11-01,03F,706,18802,3.754919689394745
2019-05-01,11E,240,6393,3.7541060534960113
2017-03-01,99M,268,7141,3.7529757737011624
2018-05-01,99M,254,6768,3.7529550827423166
2017-12-01,01V,198,5280,3.75
2018-06-01,00K,607,16191,3.748996356000247
2018-02-01,99M,222,5922,3.7487335359675784
2019-02-01,01F,225,6003,3.7481259370314843
2017-01-01,01D,473,12620,3.7480190174326466
2018-06-01,04K,539,14387,3.746437756307778
2017-10-01,01F,248,6620,3.746223564954683
2017-10-01,05L,944,25201,3.745883099876989
2018-03-01,06W,305,8144,3.745088408644401
2018-04-01,00K,567,15142,3.7445515783912295
2018-05-01,00D,693,18509,3.744124479982711
2019-07-01,03R,682,18224,3.742317822651449
2018-07-01,02P,605,16170,3.741496598639456
2018-12-01,03E,197,5266,3.7409798708697304
2017-03-01,09P,335,8955,3.740926856504746
2017-11-01,00D,724,19355,3.7406354947042106
2017-06-01,01V,175,4679,3.7401154092754867
2018-12-01,99M,267,7140,3.7394957983193278
2019-05-01,10Q,813,21747,3.738446682301007
2017-04-01,01F,234,6260,3.738019169329074
2017-04-01,14L,898,24042,3.7351301888362034
2019-01-01,05Y,596,15960,3.7343358395989976
2017-08-01,08M,345,9243,3.732554365465758
2017-05-01,05Q,324,8683,3.7314292295289646
2017-04-01,05G,351,9407,3.7312639523758904
2019-03-01,08R,218,5843,3.7309601232243708
2017-08-01,05Q,314,8419,3.729659104406699
2018-06-01,06N,702,18826,3.72888558376713
2019-02-01,99A,998,26772,3.727775287613925
2017-09-01,00J,500,13420,3.7257824143070044
2017-06-01,05L,950,25504,3.724905897114178
2017-05-01,04H,200,5370,3.7243947858473
2019-05-01,06N,704,18906,3.723685602454247
2017-12-01,08G,361,9699,3.722033199298897
2018-06-01,03L,553,14858,3.721900659577332
2018-12-01,06N,724,19455,3.721408378308918
2017-09-01,04H,187,5027,3.7199124726477026
2017-05-01,01F,239,6428,3.718108276291226
2017-05-01,11X,738,19849,3.7180714393672223
2017-03-01,03T,465,12508,3.7176207227374483
2017-02-01,02X,586,15763,3.7175664530863415
