month,pct,sched_5_items,sched_5_percent_items
2016-10-01,02W,105358,0.035877154508974905
2016-10-01,03M,149126,0.03884889762351847
2016-10-01,04V,309423,0.03245786822413691
2016-10-01,07Y,119439,0.020773972624183096
2016-10-01,09G,387005,0.029783753503297605
2016-10-01,00Y,245166,0.037082665730093625
2016-10-01,03Y,129897,0.03440402327132344
2016-10-01,99N,241003,0.020235394320373353
2016-10-01,03E,104086,0.026102142569468374
2016-10-01,10L,79599,0.018545091348536307
2016-10-01,05F,142713,0.02922744581946334
2016-10-01,99Q,255516,0.03305562311445973
2016-10-01,10K,81850,0.01942515311695983
2016-10-01,03F,249688,0.027934393421978856
2016-10-01,07Q,139080,0.027305416025734785
2016-10-01,03W,230819,0.028851689772367906
2016-10-01,07P,150863,0.023181877620989833
2016-10-01,00J,246923,0.027155693426811775
2016-10-01,07G,68200,0.018140869437077118
2016-10-01,11A,266894,0.022939252074183892
2016-10-01,07H,155954,0.020985814114996622
2016-10-01,12F,229606,0.025219151555890922
2016-10-01,08D,99416,0.019652767372009713
2016-10-01,00M,378040,0.036581685178621176
2016-10-01,02E,161117,0.03256485553623969
2016-10-01,09C,47602,0.016858661995549643
2016-10-01,00C,93020,0.02741567880920108
2016-10-01,11X,343928,0.025233908236611837
2016-10-01,08W,119554,0.02729686095460242
2016-10-01,02N,124822,0.030132693255208138
2016-10-01,04E,115007,0.01799997401901026
2016-10-01,99J,318190,0.026864682428282258
2016-10-01,00V,167450,0.03431425587758428
2016-10-01,08F,168174,0.027607275855247877
2016-10-01,02T,168400,0.028653826553487454
2016-10-01,01G,132855,0.016785714195467056
2016-10-01,06T,291944,0.02784777622423515
2016-10-01,05T,244305,0.0307530465096636
2016-10-01,05J,148331,0.0426146051646841
2016-10-01,07L,122691,0.026822049210593453
2016-10-01,07M,131555,0.019627004119947694
2016-10-01,01D,236939,0.040370571170853735
2016-10-01,99P,726619,0.027537062169412777
2016-10-01,01F,102382,0.029145128975636196
2016-10-01,06Y,171998,0.02697164635432405
2016-10-01,08J,72648,0.022479545062130655
2016-10-01,04Y,154183,0.0452125031339942
2016-10-01,99A,594164,0.04216161251329161
2016-10-01,03T,177737,0.018271495944099422
2016-10-01,05A,231365,0.02065765752976148
2016-10-01,03L,317322,0.039162230727421636
2016-10-01,05W,358835,0.04167082308454555
2016-10-01,03H,152260,0.03017921011972778
2016-10-01,10Q,375838,0.025056294294089287
2016-10-01,09Y,144793,0.024692602315111598
2016-10-01,01T,192570,0.040798581869514454
2016-10-01,06V,165337,0.026480128972451774
2016-10-01,08K,144565,0.02426389666784099
2016-10-01,08M,202912,0.024373380509271427
2016-10-01,01C,94196,0.017188370460512786
2016-10-01,09D,121885,0.02052062121662358
2016-10-01,04M,44988,0.022395225856360522
2016-10-01,10R,143987,0.03144068092688508
2016-10-01,04D,134087,0.018776893751407352
2016-10-01,01W,192283,0.022961220407797713
2016-10-01,08E,86849,0.015313108630345235
2016-10-01,15C,551068,0.024271119434407355
2016-10-01,06H,519970,0.023113850951956644
2016-10-01,01H,367072,0.03597984935535679
2016-10-01,00P,356198,0.02992591823390051
2016-10-01,01J,193072,0.03644959994019209
2016-10-01,00X,120742,0.026358203227243724
2016-10-01,99H,124576,0.023839262562755172
2016-10-01,07R,88063,0.028616950822506208
2016-10-01,07N,103952,0.021432416612596986
2016-10-01,02A,112800,0.01818737641290762
2016-10-01,02Y,318574,0.033095963479685665
2016-10-01,06P,121515,0.03177518186104271
2016-10-01,15F,597393,0.029600475119453736
2016-10-01,08Q,138614,0.02648769975078089
2016-10-01,09X,120169,0.02934481185660409
2016-10-01,00N,164327,0.03006631616407327
2016-10-01,00D,395769,0.03158638231375205
2016-10-01,09L,90909,0.02841658401458136
2016-10-01,03D,133019,0.030381010241277557
2016-10-01,08V,139381,0.021271663350337724
2016-10-01,04Q,102195,0.02246243402710922
2016-10-01,05R,138411,0.02016152702689908
2016-10-01,05L,352855,0.029024466822300643
2016-10-01,15D,237937,0.030543063386962156
2016-10-01,99M,92300,0.02227964991742288
2016-10-01,06D,114250,0.042006162864787214
2016-10-01,07V,181241,0.024899507466719897
2016-10-01,05D,125017,0.0343149929540313
2016-10-01,04L,103136,0.02871030501636974
2016-10-01,00R,302952,0.04677011962542777
2016-10-01,03A,193004,0.031164264726707174
2016-10-01,07W,150567,0.019324765854048586
2016-10-01,01X,208991,0.03362293202019136
2016-10-01,04H,64110,0.017411590888721712
2016-10-01,04G,492630,0.025885517420034202
2016-10-01,99E,106808,0.019602700638710197
2016-10-01,06M,178566,0.026788269964361518
2016-10-01,02F,148228,0.024230777278505183
2016-10-01,09P,196998,0.034180011465167956
2016-10-01,05Q,190068,0.03245940055957064
2016-10-01,13T,509388,0.02917252536248318
2016-10-01,11E,116251,0.02258288040073438
2016-10-01,11J,579290,0.029002170919807738
2016-10-01,15E,980754,0.03784115791657524
2016-10-01,03X,61513,0.0305146712304983
2016-10-01,05H,122739,0.020773159113134248
2016-10-01,06L,194305,0.019212245053740497
2016-10-01,01V,110443,0.02920509250628366
2016-10-01,08T,93331,0.022526879060219475
2016-10-01,14Y,211270,0.020086529807870207
2016-10-01,04F,225827,0.04871063818405674
2016-10-01,99G,110961,0.03154094131351373
2016-10-01,08G,136905,0.02356750846135612
2016-10-01,09F,173700,0.032494481830870434
2016-10-01,00K,298509,0.033929034193979565
2016-10-01,99K,85569,0.020952206520602673
2016-10-01,09J,171550,0.028995516216530504
2016-10-01,04J,267726,0.0311585961674808
2016-10-01,09E,91052,0.01985158621700087
2016-10-01,06W,166439,0.03339728297304223
2016-10-01,03J,164606,0.032911872775255493
2016-10-01,12D,152038,0.025309059577284538
2016-10-01,06F,174072,0.016724457472596207
2016-10-01,08H,112503,0.035255462100605435
2016-10-01,05V,126933,0.03394086572965388
2016-10-01,07T,140360,0.03530455460447002
2016-10-01,15A,181999,0.018895882595706355
2016-10-01,05G,234571,0.03862224372924271
2016-10-01,05Y,329848,0.048527476045436176
2016-10-01,06A,277147,0.03977876937522615
2016-10-01,06K,361567,0.024471531481715235
2016-10-01,09N,91861,0.023847085409589873
2016-10-01,02Q,110421,0.03265326520823439
2016-10-01,08R,78396,0.02110537503795931
2016-10-01,07X,134431,0.019877609369658385
2016-10-01,09H,89585,0.03292764775631813
2016-10-01,08L,148131,0.035924680183257555
2016-10-01,06Q,221535,0.022440375516566233
2016-10-01,08A,167424,0.031947206508510594
2016-10-01,10A,107772,0.022405075922630434
2016-10-01,14L,420725,0.0300568137898497
2016-10-01,02R,325728,0.03759900055510608
2016-10-01,03Q,252382,0.030601501835796685
2016-10-01,10E,78620,0.01940048024948692
2016-10-01,05X,188831,0.05060559973736575
2016-10-01,04R,362514,0.03199798751464679
2016-10-01,02D,71246,0.022214711236192588
2016-10-01,99F,109950,0.026394009388057475
2016-10-01,08C,77220,0.023732193171815914
2016-10-01,00L,321087,0.028504188580907103
2016-10-01,04C,265533,0.030255664483933846
2016-10-01,09A,71479,0.02253403639165384
2016-10-01,03R,229067,0.02225769672429497
2016-10-01,02P,363232,0.03707344038366814
2016-10-01,01E,154083,0.028873689437734825
2016-10-01,10C,47762,0.0260646437217181
2016-10-01,02G,86049,0.0290595635104901
2016-10-01,06N,300313,0.02602060382170064
2016-10-01,99D,144894,0.024220822813248888
2016-10-01,01K,355413,0.034908818534902776
2016-10-01,01A,430499,0.0395925152774122
2016-10-01,04N,50414,0.017557888372591948
2016-10-01,03N,575881,0.03340359204579651
2016-10-01,10D,59153,0.02372965530963724
2016-10-01,01R,122850,0.026593056106044927
2016-10-01,02M,230977,0.037003566153264486
2016-10-01,02X,442801,0.04525083910072438
2016-10-01,08X,118568,0.01982045444553529
2016-11-01,05X,191238,0.04893941317129895
2016-11-01,07R,88555,0.02724626711833535
2016-11-01,00N,176862,0.03062809572150118
2016-11-01,08X,122936,0.01910947627077333
2016-11-01,03V,48212,0.0230599984694268
2016-11-01,10X,109298,0.02292227675013632
2016-11-01,11E,117778,0.022827388059007223
2016-11-01,05J,153791,0.04197631011008645
2016-11-01,01Y,324929,0.0440187108207138
2016-11-01,05G,243802,0.038613186627656795
2016-11-01,06T,301202,0.027937374690761657
2016-11-01,06P,129222,0.032016455440285106
2016-11-01,06F,173811,0.016712613830649245
2016-11-01,11A,276898,0.02280699182253479
2016-11-01,03T,176272,0.017599048561920353
2016-11-01,07X,136246,0.01987191463970833
2016-11-01,11J,598551,0.029208357006678117
2016-11-01,00Q,210133,0.0432390221819828
2016-11-01,02N,125367,0.029514916843257372
2016-11-01,14Y,215439,0.019778192018456306
2016-11-01,08Q,146432,0.026919962967402344
2016-11-01,03K,217707,0.03521392051938296
2016-11-01,07P,152919,0.022568355245826517
2016-11-01,00C,99708,0.026519037252667316
2016-11-01,09D,127095,0.020779179587405064
2016-11-01,08D,103380,0.019190580020337782
2016-11-01,09W,214275,0.03211350714118073
2016-11-01,99G,115903,0.03136016528733312
2016-11-01,00X,125725,0.0257032436072573
2016-11-01,03L,330318,0.03922823281275329
2016-11-01,04Q,103670,0.022132239651571472
2016-11-01,08Y,91316,0.02709708969493964
2016-11-01,07M,127899,0.01897047790849068
2016-11-01,04E,115380,0.017334959556268306
2016-11-01,03R,232246,0.02187578503395491
2016-11-01,14L,431120,0.030337039356313215
2016-11-01,09J,176697,0.029083374248810762
2016-11-01,06W,170710,0.03274902041658074
2016-11-01,00R,314934,0.0465262363245139
2016-11-01,04C,278771,0.029409024931383233
2016-11-01,05Y,335547,0.04756909204811475
2016-11-01,10A,111358,0.022618573440288718
2016-11-01,10K,90251,0.020284081880705747
2016-11-01,02E,166758,0.032696589227995565
2016-11-01,09G,387076,0.02931619059174435
2016-11-01,06A,281265,0.03870079585232151
2016-11-01,08J,76161,0.022124833434088702
2016-11-01,01W,201830,0.023242179875333106
2016-11-01,01C,99236,0.01735592679645193
2016-11-01,99M,93812,0.02215001433191777
2016-11-01,08L,154038,0.035487647009901147
2016-11-01,10L,79758,0.018591066693860903
2016-11-01,08A,171651,0.03225888293391938
2016-11-01,09H,86986,0.031626775974761406
2016-11-01,15F,611424,0.02908583442741854
2016-11-01,09F,175110,0.03317067182970608
2016-11-01,10J,83264,0.016741738813271623
2016-11-01,04D,134489,0.01825132570424327
2016-11-01,04H,64279,0.017251832633148886
2016-11-01,01T,198004,0.04047799871004539
2016-11-01,05Q,188577,0.03144539040395079
2016-11-01,02H,371338,0.04105679753264278
2016-11-01,99N,245482,0.019610318004422752
2016-11-01,03Y,135627,0.03392709777689169
2016-11-01,12F,239013,0.025413715982826792
2016-11-01,02P,373313,0.036515342756891604
2016-11-01,02W,109583,0.03729026501633914
2016-11-01,09X,119092,0.02890557266975337
2016-11-01,05N,256657,0.032347919769768245
2016-11-01,07L,126906,0.026786958133267365
2016-11-01,10E,77328,0.019301412087194818
2016-11-01,09Y,144432,0.02416210451475293
2016-11-01,00J,250634,0.0263605638039465
2016-11-01,07Q,142427,0.027042046968295413
2016-11-01,01R,117821,0.02526414877888482
2016-11-01,10Q,393685,0.025426834450985505
2016-11-01,08F,166659,0.027200004961509136
2016-11-01,08N,123448,0.02373105977959457
2016-11-01,03W,233728,0.028776340678936863
2016-11-01,00M,388067,0.036761802669431284
2016-11-01,04V,322177,0.03248878643400534
2016-11-01,07K,119367,0.015583008728114115
2016-11-01,09P,202267,0.03531660662911635
2016-11-01,06Q,231350,0.022521419685658028
2016-11-01,01G,131447,0.016060068102596182
2016-11-01,05L,374387,0.02944337042666215
2016-11-01,02T,176345,0.028182521802319775
2016-11-01,99P,755398,0.027521330727264565
2016-11-01,06Y,180728,0.027119604436241965
2016-11-01,00D,403524,0.031298340844488376
2016-11-01,02R,342182,0.03713997993771183
2016-11-01,05H,121146,0.02031395358976096
2016-11-01,04G,485029,0.024891072147308565
2016-11-01,05T,258842,0.03067750128918228
2016-11-01,03Q,259421,0.030587442407058078
2016-11-01,99Q,268171,0.032652603504848256
2016-11-01,01V,114255,0.029375973639142048
2016-11-01,15D,252720,0.030786885605376742
2016-11-01,02Y,318875,0.03258616697157066
2016-11-01,02D,72673,0.022000500720049963
2016-11-01,05D,122857,0.03402489810421356
2016-11-01,09L,88743,0.027662288355112676
2016-11-01,09A,74111,0.02287663207179665
2016-11-01,00Y,263445,0.03750265313707925
2016-11-01,06K,372226,0.024175332569458308
2016-11-01,03N,596688,0.03304520788329308
2016-11-01,06D,120991,0.04094134192014965
2016-11-01,08P,65869,0.016998271760221374
2016-11-01,07H,157925,0.020965848203143504
2016-11-01,03D,147201,0.03002442119244687
2016-11-01,99E,108485,0.019454572582224418
2016-11-01,06N,302950,0.025162697876441063
2016-11-01,11N,440319,0.025301578875661982
2016-11-01,01E,153718,0.028487656763376834
2016-11-01,09N,94201,0.024468612065183484
2016-11-01,07N,105416,0.022086746673924434
2016-11-01,07J,201546,0.032213713420606443
2016-11-01,04J,277918,0.031051922737004457
2016-11-01,06V,174942,0.02656676276899223
2016-11-01,03H,153962,0.029785737390558762
2016-11-01,01K,367168,0.035020518165711084
2016-11-01,00V,169100,0.0339547937401898
2016-11-01,10C,48912,0.02584930329701226
2016-11-01,11M,373454,0.021444990413166953
2016-11-01,00L,331502,0.028260881055571212
2016-11-01,08T,93457,0.0214148360587371
2016-11-01,04M,48415,0.0240005433149948
2016-11-01,03A,197405,0.031223318894627605
2016-11-01,07T,145119,0.034892326424387096
2016-11-01,99H,131291,0.024628155944993475
2016-11-01,13T,526581,0.02916170098708111
2016-11-01,00P,375382,0.029993521600046535
2016-11-01,08M,206693,0.02464244884849579
2016-11-01,05R,140435,0.02008609696249184
2016-11-01,12D,161106,0.025104692485982568
2016-11-01,05A,238089,0.020711987679756128
2016-11-01,00K,309547,0.03384515769558109
2016-11-01,08R,78905,0.020365282001277074
2016-11-01,05F,140720,0.02828267561507584
2016-11-01,02F,151729,0.023647841989667386
2016-11-01,02G,86444,0.02868174589560447
2016-11-01,04F,233746,0.048869715603703415
2016-11-01,04L,100226,0.027607897666828817
2016-11-01,08E,82296,0.014409510529084114
2016-11-01,02X,455363,0.04358192104886874
2016-11-01,02A,115712,0.018245777139828733
2016-11-01,01D,249138,0.04085865193902215
2016-11-01,09C,49455,0.017187815505282852
2016-11-01,01A,449857,0.03987271773568677
2016-11-01,99D,143716,0.024183135983108353
2016-11-01,04K,183565,0.025305948803859148
2016-11-01,99C,234011,0.029771479016991974
2016-11-01,08G,143717,0.023540478691507313
2016-11-01,07Y,117024,0.020526813483385725
2016-11-01,08V,150372,0.021452015502537843
2016-11-01,99A,603499,0.04148448292170026
2016-11-01,01H,372735,0.036115517333093816
2016-11-01,03F,253833,0.027433430433034117
2016-11-01,03E,107713,0.02640249707573097
2016-11-01,05V,138120,0.03439867446057813
2016-11-01,08K,155754,0.02403042242777713
2016-11-01,03J,171123,0.03403141725680005
2016-11-01,02M,234331,0.03713929879883021
2016-11-01,03X,66421,0.029959747551655203
2016-11-01,11X,353497,0.02529000585574129
2016-11-01,06M,179285,0.026247197551501077
2016-11-01,08C,80047,0.024040903202981002
2016-11-01,99K,84523,0.02044706160123936
2016-11-01,04R,384070,0.03237596889978269
2016-11-01,07G,68529,0.01738295567826985
2016-11-01,01X,209634,0.032347496492270034
2016-11-01,99F,115152,0.026829856463343457
2016-11-01,05W,367134,0.04169709045772487
2016-11-01,99J,323924,0.026791515749828958
2016-11-01,15C,550784,0.023771488077095747
2016-11-01,09E,95693,0.020139708666327544
2016-11-01,08W,122957,0.02639245830411439
2016-11-01,10D,59501,0.024522883381018205
2016-11-01,15E,995356,0.03729742470020036
2016-11-01,03M,145425,0.03714141012468327
2016-11-01,06H,515198,0.02256404785173401
2016-11-01,02Q,113626,0.03225332138871006
2016-11-01,04N,48111,0.016546659164478145
2016-11-01,05C,334452,0.04493315687092982
2016-11-01,07W,159906,0.019893059224976088
2016-11-01,07V,181481,0.024350161660406745
2016-11-01,08H,118577,0.03482173744250803
2016-11-01,10R,147744,0.03072737297224899
2016-11-01,00T,181459,0.02337446967253406
2016-11-01,06L,218652,0.020194823540973135
2016-11-01,10V,97941,0.020380979334139352
2016-11-01,04Y,155080,0.04475973678688702
2016-11-01,01F,111467,0.029016990768303233
2016-11-01,01J,204509,0.03639227976655157
2016-11-01,15A,188711,0.019065474418241413
2016-12-01,08G,133262,0.02174421350062714
2016-12-01,05Q,200321,0.03186176972542583
2016-12-01,07W,156779,0.019514234603471906
2016-12-01,02G,85577,0.028387966105743075
2016-12-01,03N,601768,0.03286437487084018
2016-12-01,08N,117831,0.022564347484555245
2016-12-01,01R,115136,0.023843600098658033
2016-12-01,99E,111741,0.018990410557309347
2016-12-01,06M,181819,0.025643061625205313
2016-12-01,06W,166159,0.0313126832206276
2016-12-01,05R,143242,0.019550697824871923
2016-12-01,05X,194464,0.05006291846960863
2016-12-01,07G,71348,0.01728522954507683
2016-12-01,09A,69885,0.02203644708840467
2016-12-01,00L,357106,0.028433905736219164
2016-12-01,10X,112283,0.022557866775528703
2016-12-01,02H,373983,0.04062283502490597
2016-12-01,13T,542400,0.029124546419017815
2016-12-01,02P,377239,0.0367974182822318
2016-12-01,00X,125157,0.02529634378627998
2016-12-01,09N,94295,0.023075831251177712
2016-12-01,00R,315701,0.04586019700502049
2016-12-01,04R,386242,0.03162095008084488
2016-12-01,04F,241593,0.047792585248240815
2016-12-01,99A,605358,0.040840732490969076
2016-12-01,08L,150604,0.03463670602175109
2016-12-01,03Q,267363,0.03025677912414307
2016-12-01,05D,126024,0.03325475973657747
2016-12-01,08D,102154,0.018623541714370723
2016-12-01,09F,180589,0.03303437778447286
2016-12-01,03A,198166,0.03057933241672183
2016-12-01,03H,161436,0.02942640064133061
2016-12-01,15D,243342,0.029855382813555317
2016-12-01,00C,99419,0.027437132953592087
2016-12-01,01C,96046,0.016565375939311455
2016-12-01,03T,177573,0.017455400127101714
2016-12-01,07J,212951,0.03162371064745067
2016-12-01,01T,204134,0.04055198729251608
2016-12-01,05V,132132,0.03262203574914126
2016-12-01,99C,242120,0.02931712956095867
2016-12-01,06D,124717,0.04173980735370552
2016-12-01,09L,93961,0.027840114819992285
2016-12-01,11X,370180,0.02505742637121855
2016-12-01,04Q,107362,0.021975862617391925
2016-12-01,03M,154822,0.03755712517287044
2016-12-01,99G,117364,0.030074617667415687
2016-12-01,00V,170416,0.03318560892406545
2016-12-01,08Q,134774,0.025112693524296188
2016-12-01,07H,165122,0.020615351808852857
2016-12-01,02D,75579,0.02158111299252732
2016-12-01,08X,124445,0.01907961571236136
2016-12-01,07N,105342,0.02126761373788275
2016-12-01,03R,229474,0.021305820611218586
2016-12-01,11M,372478,0.021209897686521175
2016-12-01,01D,240930,0.039555880048144136
2016-12-01,02Q,112935,0.031018889565776746
2016-12-01,00P,367693,0.02942699892517781
2016-12-01,02W,102508,0.0362517934396094
2016-12-01,15F,615616,0.02892800876952631
2016-12-01,03V,48561,0.022322257627380424
2016-12-01,11A,280221,0.02268708642889273
2016-12-01,02R,321563,0.03661458318507237
2016-12-01,10Q,398767,0.025235472518270654
2016-12-01,00Q,203017,0.04245436798999583
2016-12-01,06K,385635,0.024074043438592572
2016-12-01,12F,238306,0.024718939354962916
2016-12-01,03D,141951,0.03089730630496504
2016-12-01,02F,147473,0.02231379699049031
2016-12-01,08C,76769,0.02289361532082046
2016-12-01,06P,122110,0.03064922339069615
2016-12-01,00T,181335,0.02302336299680173
2016-12-01,09D,125652,0.020702097196982305
2016-12-01,09G,400810,0.028836110658259893
2016-12-01,05L,360760,0.028563680594456464
2016-12-01,09H,90162,0.03158054014975906
2016-12-01,04D,137929,0.017556825247796407
2016-12-01,08F,167496,0.02730407027827995
2016-12-01,99F,114998,0.025693444616928653
2016-12-01,05F,144454,0.028018179406034925
2016-12-01,00J,259216,0.02678537753322933
2016-12-01,08W,120513,0.026321186487876635
2016-12-01,09E,98256,0.019867513513633743
2016-12-01,07M,127843,0.01841545259911218
2016-12-01,09W,216379,0.031537802176115494
2016-12-01,06A,280084,0.03897090344890631
2016-12-01,09J,177242,0.028477450464673353
2016-12-01,08M,198611,0.024091453175165003
2016-12-01,05C,346977,0.04536199111290538
2016-12-01,14Y,215692,0.019368157980349705
2016-12-01,03J,177707,0.0338609165714743
2016-12-01,99M,97303,0.022348643711129372
2016-12-01,06H,527913,0.021797474858373578
2016-12-01,03W,234512,0.02754093847904054
2016-12-01,11N,447038,0.024591921574831806
2016-12-01,06T,305253,0.02775980695915379
2016-12-01,08V,142611,0.021026432433173613
2016-12-01,15E,997603,0.03660863552400154
2016-12-01,04M,48120,0.02267103629061894
2016-12-01,05N,262158,0.032025473981486016
2016-12-01,01H,382319,0.03520975192587219
2016-12-01,01V,119692,0.029524704357047342
2016-12-01,10E,83448,0.019252540554158846
2016-12-01,04K,178378,0.024465653063878042
2016-12-01,00M,396773,0.03607226981930181
2016-12-01,10A,115254,0.02240984264461576
2016-12-01,10R,144273,0.02919444671532374
2016-12-01,99D,151358,0.024370474753941256
2016-12-01,99P,774874,0.02745438633171404
2016-12-01,10V,96785,0.019562650406129395
2016-12-01,01W,200931,0.022427908023375895
2016-12-01,05J,147357,0.04102273862978034
2016-12-01,02X,456679,0.04393923810071775
2016-12-01,08K,141012,0.02353509819309222
2016-12-01,06N,318399,0.025780723569371822
2016-12-01,10C,49706,0.024815726778378875
2016-12-01,15C,556439,0.023332024947415424
2016-12-01,00D,409830,0.031111777466109207
2016-12-01,05G,243803,0.0378103750826801
2016-12-01,04Y,157140,0.04408839788306109
2016-12-01,04H,68118,0.016956156146587933
2016-12-01,99K,87811,0.02055072315207666
2016-12-01,10J,82620,0.01745458786088554
2016-12-01,03L,334696,0.03791172432104127
2016-12-01,04G,482483,0.02394315887344386
2016-12-01,04V,330025,0.0321407236335043
2016-12-01,05T,261176,0.03075239130055948
2016-12-01,99Q,270992,0.032250190799427286
2016-12-01,07R,86935,0.027388952424159365
2016-12-01,10K,90027,0.01970315808180311
2016-12-01,05W,373307,0.04068002918271507
2016-12-01,11E,128800,0.02286197490898254
2016-12-01,08P,67574,0.01711060361633496
2016-12-01,99H,132746,0.023714141217634134
2016-12-01,10L,81979,0.018278663157453495
2016-12-01,07V,179889,0.023795316546666473
2016-12-01,01Y,323447,0.0432542878241494
2016-12-01,05H,125067,0.019848098967690006
2016-12-01,07Q,142773,0.025940771542316072
2016-12-01,09P,205451,0.03420422009263813
2016-12-01,07Y,122033,0.020488715113963683
2016-12-01,06F,176041,0.016133344025294125
2016-12-01,08A,167498,0.03160075488029963
2016-12-01,09C,50999,0.016775959250067023
2016-12-01,02E,159429,0.032244305081619476
2016-12-01,07P,149677,0.022250516582675527
2016-12-01,08R,81470,0.020857868488156562
2016-12-01,15A,189375,0.018725619614066834
2016-12-01,08E,83534,0.014184216522997435
2016-12-01,09X,125952,0.028717801858749874
2016-12-01,03Y,139625,0.03416482211291654
2016-12-01,04N,45598,0.015407337525709589
2016-12-01,99J,333532,0.026069419760553273
2016-12-01,11J,614617,0.028866720879117163
2016-12-01,01J,199662,0.03565953858098033
2016-12-01,02M,239035,0.03666697243568957
2016-12-01,12D,156645,0.025105469577017432
2016-12-01,04E,116676,0.0172060402527198
2016-12-01,08J,78144,0.022263825073527546
2016-12-01,01K,374316,0.03442296092678136
2016-12-01,02N,126444,0.02873151989340316
2016-12-01,00Y,259585,0.0368144786266555
2016-12-01,06L,213543,0.01946502470238638
2016-12-01,01F,109748,0.0289071984318448
2016-12-01,08T,93450,0.0209866675709611
2016-12-01,04L,102637,0.02701816224269937
2016-12-01,05Y,332771,0.046498528908731976
2016-12-01,07T,135714,0.03407651988324284
2016-12-01,06Y,186627,0.026574749751485143
2016-12-01,05A,239047,0.020065082021511246
2016-12-01,01E,152306,0.02782879115799206
2016-12-01,10D,61364,0.02368702127717065
2016-12-01,09Y,149042,0.023666122869736128
2016-12-01,03X,65904,0.029751604976838947
2016-12-01,02Y,328833,0.03196574875459826
2016-12-01,07K,120093,0.015389688077307126
2016-12-01,14L,433215,0.02915045710869373
2016-12-01,06V,177416,0.026380741475841123
2016-12-01,01G,135120,0.01588802750350196
2016-12-01,04C,271924,0.029013124425977078
2016-12-01,03K,218974,0.03496579651641831
2016-12-01,07X,131985,0.019160942773260654
2016-12-01,00N,178776,0.030176958959396583
2016-12-01,01X,217408,0.03239594675160629
2016-12-01,08H,112575,0.035394365386810185
2016-12-01,02A,119755,0.01817606169191048
2016-12-01,99N,251483,0.019751603070714028
2016-12-01,03E,110498,0.025472318350267545
2016-12-01,01A,466572,0.03971780787447262
2016-12-01,02T,180064,0.028853016327887074
2016-12-01,06Q,233725,0.021856402244955726
2016-12-01,07L,122019,0.026281752082342985
2016-12-01,08Y,87718,0.025885435156421294
2016-12-01,03F,251871,0.026699235215756036
2016-12-01,00K,303845,0.032959747225982404
2016-12-01,04J,287611,0.03029411234957142
2017-01-01,01X,206314,0.031611925666911976
2017-01-01,01D,252143,0.0407075216963472
2017-01-01,01E,143301,0.027332741668483432
2017-01-01,05C,332640,0.045363552790975405
2017-01-01,06P,123016,0.031452497054588295
2017-01-01,04V,306102,0.031503685474858094
2017-01-01,03Q,250267,0.030103795406731484
2017-01-01,12D,151142,0.025035584214704875
2017-01-01,99G,114330,0.03203175999574143
2017-01-01,15C,529130,0.02303899862017677
2017-01-01,03L,321413,0.03850085599249851
2017-01-01,01W,197017,0.022828345538492164
2017-01-01,05Q,186890,0.03168158724938591
2017-01-01,08J,75800,0.022345235659694443
2017-01-01,99C,235217,0.029862890739808533
2017-01-01,08Q,137093,0.025874883736380548
2017-01-01,08L,147892,0.03494202947858663
2017-01-01,11X,337582,0.024959558700936527
2017-01-01,04K,175463,0.025441049430420803
2017-01-01,07L,119836,0.026551852953128122
2017-01-01,06N,301587,0.02509670470057575
2017-01-01,09C,48670,0.016888169918515536
2017-01-01,06V,167186,0.026137224729073264
2017-01-01,00X,118714,0.025319117625103707
2017-01-01,11E,119284,0.022794132962463364
2017-01-01,09A,74580,0.023160505282849766
2017-01-01,09X,118224,0.029300158342393804
2017-01-01,08Y,91199,0.026782344955099437
2017-01-01,03V,48295,0.02297120216512915
2017-01-01,01K,350646,0.03422275780307787
2017-01-01,00Y,251373,0.03732787462189217
2017-01-01,08G,133113,0.022685654403578087
2017-01-01,10C,47972,0.025060860298189342
2017-01-01,02A,115398,0.018164592000294667
2017-01-01,07Y,117681,0.020580703900262082
2017-01-01,09G,376863,0.028946831761993586
2017-01-01,03W,212858,0.026601321230530744
2017-01-01,15A,184273,0.019189333374432085
2017-01-01,08K,141614,0.024244742227340813
2017-01-01,03R,221411,0.021871989231692184
2017-01-01,01Y,311391,0.043633543310065644
2017-01-01,08F,164657,0.02677662640559116
2017-01-01,99H,127469,0.023927990581154197
2017-01-01,04E,110531,0.017219126158674065
2017-01-01,05A,230687,0.020033389126614853
2017-01-01,08M,204658,0.023954468975405638
2017-01-01,01C,90709,0.01625804823483254
2017-01-01,08N,117861,0.023215375042521438
2017-01-01,10J,80616,0.017282940621084777
2017-01-01,10K,78192,0.01890184514904131
2017-01-01,07R,86414,0.02636269063330374
2017-01-01,06A,272176,0.037764966034202645
2017-01-01,07V,175472,0.024057580690758796
2017-01-01,08R,78800,0.021286469963116058
2017-01-01,99N,240504,0.01963142670592016
2017-01-01,05Y,324097,0.047175499139159256
2017-01-01,09W,203037,0.03073307271996859
2017-01-01,04N,43261,0.015322230462836836
2017-01-01,04F,233610,0.04827772057902679
2017-01-01,01G,128219,0.015848357892381863
2017-01-01,07T,144181,0.03473577217654554
2017-01-01,09N,92937,0.023144080661741853
2017-01-01,05H,118932,0.02014705937158765
2017-01-01,05F,135354,0.027686361960001498
2017-01-01,09E,92314,0.019855692729530767
2017-01-01,09H,88578,0.03283468559837728
2017-01-01,08T,92685,0.021532647801293284
2017-01-01,06H,501065,0.022071429650629925
