month,pct,s5_items,s3_items,s5_percent_items,s3_percent_items
2017-05-01,00M,384479,174279,0.03634790694578846,0.01647600226437612
2017-05-01,05D,122240,39809,0.033010982957107866,0.010750443558078427
2017-05-01,07P,155916,40350,0.022383916703048165,0.005792805350111557
2017-05-01,04V,308900,102110,0.03013002143045325,0.009959781444686245
2017-05-01,07K,113441,66255,0.014872052835176395,0.008685994134348358
2017-05-01,04L,93788,42099,0.025381185967225394,0.011392955900906533
2017-05-01,04Q,102566,58771,0.02146271479507717,0.012298278291261048
2017-05-01,02T,181636,77752,0.028347131092918025,0.012134412433309268
2017-05-01,99G,118311,46752,0.03160589220106959,0.012489444533343521
2017-05-01,07J,210642,79797,0.032046992884430185,0.012140284896643953
2017-05-01,08N,122551,40931,0.022516954181909046,0.0075204727143778445
2017-05-01,01V,118029,43563,0.029517669737417308,0.010894595792314688
2017-05-01,07W,157272,45556,0.018628492738746855,0.005395999384546211
2017-05-01,03J,178873,63865,0.03346948933080855,0.011949980914459356
2017-05-01,08H,114087,49843,0.034220949747063065,0.014950649927185958
2017-05-01,08A,173932,64584,0.03300228962254718,0.01225432854783816
2017-05-01,05T,256116,85533,0.030608279135803353,0.010222000731397759
2017-05-01,04J,278050,95818,0.030384634171955065,0.010470760212509946
2017-05-01,08Y,92956,34747,0.026059198078892457,0.009740941473893846
2017-05-01,09A,75966,32970,0.022782106482640813,0.009887660936901608
2017-05-01,11N,427130,199856,0.02410906307280403,0.01128073633197931
2017-05-01,02N,122247,42717,0.029283250599632688,0.010232501540851795
2017-05-01,00V,171254,63967,0.03417013797230258,0.012763271022424465
2017-05-01,04H,61614,45577,0.01596058837670035,0.011806338436797997
2017-05-01,03H,160440,58991,0.030054494846021292,0.011050515491533545
2017-05-01,05X,190910,47830,0.05004552095077839,0.012538249788254834
2017-05-01,07Y,122629,43458,0.02085214783295224,0.007389709126914828
2017-05-01,01H,372302,120490,0.03578872327707975,0.011582487517271835
2017-05-01,00C,98117,47292,0.027589722767109977,0.013298135584069682
2017-05-01,01Y,313817,94732,0.042995179539677825,0.012978963370858684
2017-06-01,09D,119932,68142,0.019576905610951524,0.011123048912229086
2017-06-01,06N,315350,120232,0.025591229629571922,0.009757046839456766
2017-06-01,06M,176625,97157,0.02475865480568819,0.013619117480290148
2017-06-01,11M,359327,168779,0.020807986423533993,0.009773691207667788
2017-06-01,10K,75749,60842,0.01734164919315052,0.013928904938806635
2017-06-01,01Y,318417,93916,0.043472948135882844,0.012822196670182726
2017-06-01,07M,132471,67844,0.018923625669025185,0.009691588799732354
2017-06-01,06T,303337,105999,0.027897556994479846,0.00974860680977879
2017-06-01,01F,109245,66384,0.028298103927309012,0.017195673313291054
2017-06-01,03A,197372,79818,0.0302716212829565,0.012241960701431924
2017-06-01,03J,174437,63395,0.03332765889803995,0.012112149004174818
2017-06-01,06L,217583,83477,0.01979548465743721,0.007594654328458041
2017-06-01,08F,157647,50536,0.026005224568006483,0.008336346576647672
2017-06-01,07H,158604,66781,0.020491822341156207,0.00862818332302308
2017-06-01,04C,275550,96179,0.02997007886519392,0.010460868137091222
2017-06-01,01G,129733,109545,0.015782229010382356,0.013326326200290868
2017-06-01,04K,175577,93548,0.02432832689804514,0.012962212161378349
2017-06-01,99D,140430,55943,0.022629782844004364,0.00901501062196209
2017-06-01,09H,90492,30828,0.03155872743961811,0.010751143189547662
2017-06-01,04M,45143,28731,0.02095926122817566,0.013339400003250002
2017-06-01,04J,285913,99303,0.031148956383094045,0.010818622503035497
2017-06-01,99F,113003,47316,0.025799329920149768,0.010802554750774816
2017-06-01,10X,104828,45867,0.02172090538721055,0.009503880331544876
2017-06-01,05V,131266,45893,0.03293491749585635,0.011514650927409501
2017-06-01,08L,154893,47891,0.03440840198293764,0.010638652355915802
2017-06-01,05G,239097,66980,0.03673911734046633,0.01029199897725373
2017-06-01,10Q,385766,156840,0.0247961082748268,0.01008129700861101
2017-06-01,02R,316350,108033,0.03542654353511775,0.012098105824970366
2017-06-01,00P,377040,182759,0.029352754023859,0.014227880258451217
2017-06-01,03W,212225,80494,0.02500481598234552,0.009483980010285878
2017-06-01,02W,98928,30157,0.03556730330538489,0.010842260692427746
2017-06-01,13T,541854,304060,0.02908482744561148,0.016320877271576155
2017-06-01,09F,177630,65601,0.03234232502042903,0.011944428664443871
2017-06-01,07L,125385,46616,0.025647497811826712,0.00953530133585448
2017-06-01,05T,254510,90341,0.029746199502550884,0.01055872621610133
2017-06-01,12D,152611,69654,0.023866848225136673,0.01089319542021001
2017-06-01,01X,205497,98061,0.031161778088203827,0.01487007168526721
2017-06-01,04Q,102100,59754,0.021247434595984504,0.012435055894695965
2017-06-01,03X,65128,32783,0.029682050945497834,0.014940834604874331
2017-06-01,08G,128963,52759,0.021416455678965232,0.008761511326244944
2017-06-01,00M,372526,172342,0.03624505630045434,0.016768079256032874
2017-06-01,99G,116043,45251,0.03095255051864987,0.012069955650228151
2017-06-01,02Q,116420,42426,0.030926747811524824,0.011270384836383372
2017-06-01,04N,44235,22578,0.014919528646102102,0.00761508122011288
2017-06-01,00L,339170,180904,0.027596930383596275,0.014719447752201258
2017-06-01,09G,378234,140705,0.0276837462417679,0.010298496472945194
2017-06-01,08V,143036,47188,0.02035733936480023,0.006715946544549577
2017-06-01,15C,509580,336625,0.021658210169387793,0.014307262840516043
2017-06-01,02P,348454,166627,0.033371274026778114,0.015957788624208526
2017-06-01,99P,746086,302447,0.027212192925193113,0.011031229796090372
2017-06-01,99C,240357,124122,0.029170452181633843,0.015063821173041583
2017-06-01,01W,199161,90661,0.02198097765414613,0.010006062507732649
2017-06-01,15A,192230,97603,0.018874160221129005,0.009583179836980983
2017-06-01,10J,82388,52226,0.016195388870771262,0.010266305519795358
2017-06-01,05F,130823,53074,0.026865400080335604,0.010899109819097037
2017-06-01,08X,119770,43774,0.018613046009361072,0.00680276760469042
2017-06-01,01R,108071,54478,0.022665175103478246,0.01142539080129996
2017-06-01,02A,110372,68489,0.016946360222084345,0.010515703849258278
2017-06-01,06A,268385,81806,0.037250472770172974,0.011354256666493173
2017-06-01,06D,126745,43671,0.04159770365053531,0.014332820356799301
2017-06-01,08T,92371,39747,0.02109128704321258,0.009075525718099517
2017-06-01,02T,180054,75457,0.02808130718583205,0.011768309486716925
2017-06-01,03Y,138740,52569,0.03376980452750022,0.012795479704527598
2017-06-01,03M,146628,53315,0.035447701657939396,0.01288904038719098
2017-06-01,08W,118518,40438,0.026066909422339447,0.008893954363223835
2017-06-01,05N,245120,72527,0.031289224020351274,0.009257969772046412
2017-06-01,08M,204478,51759,0.024106797174120023,0.006102092718704596
2017-06-01,04V,282986,98441,0.02786643067326067,0.00969376330244766
2017-06-01,01T,200663,47124,0.04040549873847969,0.009488887949208958
2017-06-01,05H,120547,75202,0.019503714777566367,0.012167190877438228
2017-06-01,09L,92093,32621,0.0290080538904143,0.010275175376621511
2017-06-01,11N,420214,198605,0.024076863254791248,0.011379405318998928
2017-06-01,00Q,199131,66102,0.04231077322533831,0.01404515987837812
2017-06-01,99E,101611,59162,0.01813405109750887,0.010558371938380884
2017-06-01,00J,266934,165815,0.027072235325020677,0.01681682625824475
2017-06-01,99N,241229,156974,0.01894637367826249,0.012328899351950123
2017-06-01,05A,226033,109004,0.019199995243173635,0.00925916251824689
2017-06-01,08E,79040,29901,0.01355232639982552,0.005126873882606059
2017-06-01,09E,92851,59459,0.01936636683362374,0.0124016413992357
2017-06-01,03Q,255449,85789,0.029212242956699955,0.009810526214674289
2017-06-01,02E,146823,60475,0.02975068053139198,0.012254022906056476
2017-06-01,05D,121593,41069,0.03277547132277665,0.011070175353475235
2017-06-01,03F,254505,136072,0.026363431355375905,0.014095301983806645
2017-06-01,00X,116781,51142,0.024708380973820936,0.010820561733185623
2017-06-01,00D,412721,197555,0.031461136496499315,0.015059337471478123
2017-06-01,15D,242205,93804,0.02977311071570155,0.011530880359925139
2017-06-01,04E,110991,92291,0.01660651677596187,0.0138086154712571
2017-06-01,99A,567946,185023,0.03792028838183486,0.012353508110405267
2017-06-01,08R,73702,31323,0.019951970386340338,0.00847949266521042
2017-06-01,10E,73938,63970,0.01826004298659799,0.015798303306184553
2017-06-01,10D,55844,26740,0.022151509598167713,0.010606893608176432
2017-06-01,07P,151859,38288,0.022183637494830575,0.005593129892874793
2017-06-01,06Q,232171,84191,0.02227225738817585,0.008076476484004948
2017-06-01,11J,596363,226127,0.02851982353531649,0.010814054756198007
2017-06-01,09A,76177,33631,0.02311139292735613,0.010203332443387296
2017-06-01,09N,89098,38750,0.02220113634494812,0.00965559309262542
2017-06-01,03V,43908,32032,0.020366568547687588,0.01485792848044841
2017-06-01,10R,117392,84801,0.02514738140937757,0.018165829791609543
2017-06-01,07K,111947,66380,0.014696495773150915,0.008714421908776098
2017-06-01,05R,137915,63987,0.018926299755041547,0.008781040078496491
2017-06-01,03N,590575,185000,0.032418942488414516,0.010155364450504483
2017-06-01,08Y,86276,33898,0.02509115158544285,0.009858359873468192
2017-06-01,03H,157322,61690,0.02924090410714986,0.011466110107741288
2017-06-01,00V,171497,64918,0.034065492700918416,0.012895057378019567
2017-06-01,02Y,313033,111073,0.031087567823091654,0.011030752095830982
2017-06-01,09C,46758,29876,0.01605486631588923,0.010258248557541098
2017-06-01,05Q,192748,64632,0.0319640261260326,0.010718134230071072
2017-06-01,10L,78103,51091,0.017911506795217882,0.01171679440833869
2017-06-01,04F,241738,78988,0.04759761391703211,0.015552541710771712
2017-06-01,14L,394187,188255,0.026802048445722294,0.012800066035027665
2017-06-01,99M,96300,46227,0.02189305096829577,0.010509346491291885
2017-06-01,06Y,178305,55529,0.02656088886955677,0.008271779243642174
2017-06-01,01E,142728,49446,0.026687204490648316,0.009245386422037698
2017-06-01,08C,78477,35247,0.022573351094322992,0.010138548950923233
2017-06-01,04R,376823,155963,0.03163147418267891,0.013091928061591653
2017-06-01,10A,106543,69792,0.021200279292980444,0.013887443496200512
2017-06-01,06F,163108,109583,0.01524564616076722,0.010242683640504171
2017-06-01,01V,119322,43273,0.029450347551221938,0.010680384921339124
2017-06-01,04L,94375,43279,0.02512607632789483,0.011522452528688321
2017-06-01,06V,168000,47012,0.025564001989731487,0.007153659890126528
2017-06-01,07Q,140922,57674,0.026321899259086033,0.010772549480340387
2017-06-01,07G,65700,27589,0.016451458057420848,0.006908360370565963
2017-06-01,08J,74807,31137,0.021178555604785113,0.008815173524752952
2017-06-01,03R,218114,164852,0.020733382300645545,0.015670427111629786
2017-06-01,05C,338443,97218,0.04455150600236841,0.012797452777981083
2017-06-01,00N,181091,96615,0.030992859650134666,0.0165351957584737
2017-06-01,11A,273488,101065,0.022140571515726647,0.008181846590113328
2017-06-01,99K,85180,34941,0.019467177990524664,0.007985473892544285
2017-06-01,07J,207670,79741,0.031751832071689697,0.01219204912230273
2017-06-01,06W,163382,75166,0.03107371119756328,0.014295862309654928
2017-06-01,02H,372398,141562,0.0400709401485,0.015232419157197292
2017-06-01,07N,100752,52826,0.020325766649498544,0.010657147739264829
2017-06-01,08Q,139981,37021,0.02545370107043704,0.006731781222656287
2017-06-01,06P,121574,42351,0.030112199361613644,0.010489757309652552
2017-06-01,08P,63292,24634,0.016141602959208863,0.006282504065239701
2017-06-01,11X,350658,188712,0.0244339589510493,0.013149511095056767
2017-06-01,00Y,260697,78862,0.03697374039994219,0.011184720635144406
2017-06-01,07T,139475,36473,0.03371647268766278,0.008816927107633085
2017-06-01,03T,175195,125820,0.017353915876274936,0.012463082254361782
2017-06-01,08N,122738,41154,0.02257853084105754,0.007570571935609852
2017-06-01,03L,329719,98415,0.03819549265870952,0.011400645428400842
2017-06-01,03E,105717,41094,0.025236527544331682,0.009809868449792996
2017-06-01,02D,69695,33235,0.02093420720644952,0.009982758827840589
2017-06-01,02M,234978,69236,0.035881619881561244,0.010572478419765996
2017-06-01,99J,324095,105496,0.025972877998757676,0.008454418418540674
2017-06-01,04Y,156318,51858,0.044472957978889865,0.014753762553699963
2017-06-01,09J,144193,64711,0.02444462075262572,0.010970267998607165
2017-06-01,15E,900769,312087,0.03361282794438617,0.011645745618110355
2017-06-01,04G,358784,202192,0.01783276868664748,0.010049620847893518
2017-06-01,03K,213346,75054,0.03458696616768744,0.012167512673073847
2017-06-01,05W,348461,95356,0.03885120030754417,0.010631591645912118
2017-06-01,02X,464924,116309,0.04460086825704507,0.011157699723199178
2017-06-01,08H,115699,50372,0.03460183914701094,0.015064640502625216
2017-06-01,09Y,138963,50103,0.02345475554481338,0.00845659360449749
2017-06-01,02G,83990,34592,0.02784771850296713,0.011469321091256566
2017-06-01,14Y,207263,110438,0.018985069191084347,0.010116002717923475
2017-06-01,00R,320906,96386,0.047177503176225925,0.014170039890633743
2017-06-01,07Y,117991,42894,0.019976449694023794,0.007262162649485609
2017-06-01,06K,373591,147481,0.023577627675046012,0.009307644207551738
2017-06-01,09P,203113,76409,0.03461062977601659,0.013020159273683376
2017-06-01,10V,91930,70440,0.018264421054806575,0.013994841935174319
2017-06-01,99Q,268408,94618,0.03326538754074858,0.01172656716018356
2017-06-01,01J,186482,73056,0.03367545966924798,0.013192664072653555
2017-06-01,06H,510166,247977,0.021542703972795098,0.010471287978935895
2017-06-01,00T,175824,95867,0.022475173308763148,0.01225445581713075
2017-06-01,03D,142200,50520,0.030030492987922125,0.01066906122186938
2017-06-01,04H,63474,46704,0.015784267257778862,0.011614021772809402
2017-06-01,99H,131441,46539,0.023756897789182996,0.00841154789000987
2017-06-01,05L,320769,114865,0.024985173356065184,0.008947005282756212
2017-06-01,11E,115841,56756,0.021456316380137296,0.010512467023515616
2017-06-01,05Y,324721,99383,0.04485675361987306,0.013728704780423331
2017-06-01,07X,129246,54793,0.0182133740611543,0.007721441320681704
2017-06-01,07R,84350,42465,0.026002891607863447,0.013090845194166227
2017-06-01,00K,308953,148009,0.03370506916263217,0.016146965984120642
2017-06-01,02F,144314,82950,0.022267098407941194,0.012798867836375695
2017-06-01,07W,156806,43293,0.018660445486808355,0.005152013739655333
2017-06-01,12F,222189,106391,0.023501098799512482,0.011253056642673275
2017-06-01,01A,450346,125788,0.03930488344931584,0.010978409221626352
2017-06-01,08K,148608,42441,0.02265855983176849,0.00647106439639916
2017-06-01,10C,49719,21940,0.02527675605050369,0.011154126747280738
2017-06-01,01H,376930,121823,0.03576552096746906,0.011559342744859744
2017-06-01,09W,204529,71607,0.029349604532486195,0.010275497028576578
2017-06-01,05J,149369,45923,0.042118248825576216,0.012949114882050068
2017-06-01,15F,607528,220814,0.028427039901723246,0.01033217956844642
2017-06-01,01K,359865,130787,0.03376508810082885,0.01227136447679853
2017-06-01,08D,98846,37276,0.017726554897874055,0.006684894283766195
2017-06-01,08A,171155,63675,0.03283585697452365,0.01221596326635385
2017-06-01,01C,90475,56529,0.01562466270329547,0.009762327250119808
2017-06-01,09X,118744,34529,0.027656123503233192,0.008041991919112873
2017-06-01,02N,121221,43702,0.028902634071160647,0.010419835788995822
2017-06-01,04D,125201,76448,0.01689875043376937,0.010318413376576872
2017-06-01,01D,250187,87285,0.04014994585413418,0.01400747450458298
2017-06-01,00C,96405,47818,0.027109107090885317,0.013446432061324143
2017-06-01,05X,197296,53050,0.04972577180473934,0.01337053054416421
2017-06-01,07V,175368,74032,0.022889043453655,0.00966266174536396
2017-07-01,07V,169514,70316,0.02261206319969885,0.009379696284377835
2017-07-01,00N,163314,93657,0.029637375242881334,0.0169963852034886
2017-07-01,00R,311933,97005,0.04786622689843398,0.014885450850928206
2017-07-01,08R,78280,31084,0.0207757078152013,0.008249771355744982
2017-07-01,07M,131166,65728,0.019220863794405366,0.009631679974068554
2017-07-01,03W,204402,77488,0.02529561485501386,0.00958946881089869
2017-07-01,10X,109536,45722,0.0228901487684132,0.00955469783440502
2017-07-01,00Q,198467,70062,0.042525322844437934,0.015012113697123504
2017-07-01,05V,129470,43261,0.03338388919859585,0.011154865456248204
2017-07-01,04N,38355,21809,0.013927166962603078,0.007919113134856225
2017-07-01,06V,172697,45457,0.026050516252666942,0.006856970979793982
2017-07-01,09Y,140853,47034,0.02368831981325559,0.007910065345407363
2017-07-01,05T,247901,82622,0.03054273945706834,0.010179475756136121
2017-07-01,11X,336988,178296,0.024417953443231562,0.012919223910389731
2017-07-01,01Y,310584,89982,0.04325311968403821,0.012531238619533286
2017-07-01,11E,109311,53794,0.02120404345440988,0.010434908779414012
2017-07-01,09X,116147,34492,0.028170165290258425,0.008365651641381987
2017-07-01,09H,85363,29299,0.030966119119600618,0.010628449376019804
2017-07-01,06T,301045,104265,0.027800091994391686,0.009628383104835653
2017-07-01,10L,76242,52917,0.01779687722484308,0.012352212062997052
2017-07-01,07K,109047,62784,0.014759388948547666,0.008497743869575657
2017-07-01,06H,493124,236746,0.021379212482944828,0.01026403711538529
2017-07-01,02X,445835,107521,0.04448871678888129,0.010729241351301053
2017-07-01,08H,116468,45624,0.035028191155493014,0.013721590422074846
2017-07-01,04C,271130,87565,0.02956254026101129,0.009547611249051945
2017-07-01,04H,59029,44128,0.01546162358965628,0.011558564870899936
2017-07-01,00T,171444,90526,0.0226781737458908,0.011974547703742976
2017-07-01,06K,368317,142023,0.024213414269766535,0.009336690228349634
2017-07-01,09C,48296,30929,0.01637665492513587,0.01048769173802235
2017-07-01,06Q,215821,79509,0.021396928838141836,0.007882682477570855
2017-07-01,15D,241181,88043,0.029857584690122067,0.010899495934059554
2017-07-01,14Y,199643,107139,0.01901346512909181,0.01020363168488636
2017-07-01,01R,97047,50299,0.0214978756208105,0.01114224701279944
2017-07-01,99E,99509,57843,0.017762524213753628,0.010325072989339166
2017-07-01,06A,259030,76536,0.036551037188419094,0.010799792233536052
2017-07-01,07H,150980,64452,0.02015593414571173,0.008604386458864834
2017-07-01,05W,333071,89391,0.038721198673668945,0.010392158640764104
2017-07-01,11A,261749,99996,0.021876436234269905,0.008357457402634026
2017-07-01,15F,586330,210315,0.028932984609110854,0.010378184056870958
2017-07-01,00L,323451,174060,0.027893185770543748,0.015010273318743318
2017-07-01,03Y,130551,49662,0.033218652887710615,0.012636477236554946
2017-07-01,03N,573195,178157,0.03247732474259427,0.010094405471377748
2017-07-01,00K,291204,138042,0.03309025060066161,0.015686063286962166
2017-07-01,15C,495241,317557,0.021504904292860737,0.013789312461060327
2017-07-01,09A,72435,31675,0.022571889762798062,0.009870430154436786
2017-07-01,02W,95964,28929,0.035132164799448216,0.010590829847476528
2017-07-01,99H,129011,46139,0.023964140813916294,0.008570443551428048
2017-07-01,10J,83546,47871,0.016704298958685523,0.009571391753659477
2017-07-01,99N,240554,150058,0.01906691229588122,0.011893972768257207
2017-07-01,99C,226665,117385,0.0290126335161612,0.015025028060329484
2017-07-01,00D,394270,186218,0.03158628828065948,0.014918546759955987
2017-07-01,08J,72546,29282,0.02083645682005787,0.00841029317405418
2017-07-01,12D,150696,68619,0.024271642157885184,0.011052024030046738
2017-07-01,01V,113941,41765,0.02911535728348997,0.010672215418022999
2017-07-01,01A,434649,116630,0.04018087676141296,0.01078179325543966
2017-07-01,00V,166443,62579,0.03431363756966353,0.01290119215270077
2017-07-01,02P,321799,156655,0.032654510451251624,0.015896545156264697
2017-07-01,04K,169983,86571,0.02442966126468046,0.012441833626566492
2017-07-01,99Q,259513,86221,0.033252928065154536,0.01104800418748074
2017-07-01,15A,185431,93321,0.018648233143995906,0.009385009870144916
2017-07-01,10D,55064,24339,0.02154558167670828,0.009523425694272171
2017-07-01,07Q,137328,53492,0.026066199582722147,0.010153305575548855
2017-07-01,14L,374171,181378,0.026916912159251124,0.013047873014265271
2017-07-01,02Y,298807,101869,0.03090377567445807,0.010535685991899016
2017-07-01,03J,168885,59730,0.03335042801542589,0.011795133169679893
2017-07-01,04R,365803,151351,0.03163252952662282,0.013087959848289626
2017-07-01,11J,585486,215787,0.02859378926093177,0.010538540636750809
2017-07-01,08Q,131165,33350,0.024812283390269894,0.006308768734536659
2017-07-01,01K,351108,126705,0.033699877134064964,0.012161337629081937
2017-07-01,00C,101798,47815,0.027497477772660543,0.01291569480441427
2017-07-01,04L,89788,40249,0.02453272304810368,0.010997210874093699
2017-07-01,03T,166812,117461,0.016915163779330184,0.011910846058340543
2017-07-01,07L,121041,45953,0.02614615849703169,0.009926342490677515
2017-07-01,99P,724023,290044,0.027188238171013693,0.010891622713744584
2017-07-01,00P,357851,175100,0.029085338754453616,0.014231741188105744
2017-07-01,09N,83288,38269,0.021596398249324723,0.009923068924735951
2017-07-01,03H,153706,57979,0.029096849731143865,0.010975539344996229
2017-07-01,00X,105971,47684,0.023671524454573864,0.010651527041283937
2017-07-01,08M,203160,50147,0.023921954799091965,0.005904775877682933
2017-07-01,12F,212274,102169,0.0235359181812124,0.011328006372218405
2017-07-01,03L,316578,94853,0.03781327567542775,0.011329601670493048
2017-07-01,07N,98629,51941,0.01979967655315513,0.010427105616476195
2017-07-01,05N,234847,70421,0.030897538585249615,0.009264906789151503
2017-07-01,04V,250439,98861,0.025362621924678665,0.010011915740342589
2017-07-01,99G,111448,43076,0.03148293944347786,0.012168536891350695
2017-07-01,04J,266348,93498,0.030215016595979142,0.010606588454543897
2017-07-01,05L,308510,110841,0.025288961074623872,0.00908577917886741
2017-07-01,10V,86714,65454,0.018263930369844906,0.013786093346262754
2017-07-01,01H,363312,117118,0.03504879271364201,0.011298400562151333
2017-07-01,10A,100253,68186,0.020873104690322143,0.014196617721308147
2017-07-01,15E,870303,299685,0.03340072173403146,0.01150139123140242
2017-07-01,03E,99691,38021,0.024689220832451054,0.009416184663315862
2017-07-01,01W,190795,88085,0.021908085822697165,0.010114383184529363
2017-07-01,05Y,302522,94496,0.0443742266244773,0.013860766883422056
2017-07-01,09D,110030,65543,0.018664460563502846,0.011118101778730046
2017-07-01,99K,82758,33978,0.019680472342750985,0.008080222930254392
2017-07-01,05F,123868,51183,0.026176238007911114,0.010816178431547408
2017-07-01,08A,163606,60595,0.03312722046490608,0.01226937840953867
2017-07-01,08T,86475,36403,0.020763007823314066,0.008740511983719017
2017-07-01,03X,61592,32168,0.02917075157594616,0.015235172371331278
2017-07-01,07W,152874,44011,0.018628329405365213,0.0053629224424004635
2017-07-01,08K,139708,40716,0.022483442946581788,0.006552494223759728
2017-07-01,01D,247295,84506,0.04024713837548654,0.013753309511146063
2017-07-01,00Y,250390,74627,0.036287127859120326,0.01081512636583958
2017-07-01,05H,116868,70817,0.019303678134605446,0.011697201752903737
2017-07-01,01C,83545,53318,0.014826347437159944,0.009462100576389895
2017-07-01,09L,89370,30886,0.028422779058928368,0.009822825937272704
2017-07-01,04G,338785,189007,0.017529421808745956,0.009779604846158025
2017-07-01,09P,193862,74505,0.03471034545980617,0.013339872117706713
2017-07-01,09F,172496,60064,0.03258186785507929,0.01134517502346421
2017-07-01,10E,77350,67385,0.018702652488274876,0.01629318988910669
2017-07-01,06M,166589,88518,0.024664472183197172,0.013105605704531797
2017-07-01,02A,106686,63697,0.016709175982301924,0.009976232894144364
2017-07-01,99M,92462,44733,0.022175507937897448,0.010728483015573604
2017-07-01,09W,191550,70739,0.028788982544302795,0.010631708881239548
2017-07-01,06Y,179647,54434,0.02607390278778435,0.007900531733623458
2017-07-01,05C,321286,90512,0.04406812765802191,0.012414778018908012
2017-07-01,03M,140129,51069,0.03546318981685699,0.012924302897737583
2017-07-01,07R,84879,40303,0.026408605174878176,0.012539568260265968
2017-07-01,02D,69474,32756,0.021304416356384855,0.010044728418829234
2017-07-01,02G,79282,32816,0.026767313909738896,0.011079389688226731
2017-07-01,00J,246532,156514,0.026989943418248112,0.0171349115091091
2017-07-01,04Q,95573,56776,0.021011714042120603,0.012482197654729257
2017-07-01,03R,210136,155563,0.020827144984526032,0.01541826795612281
2017-07-01,02M,234125,66495,0.03664079392325442,0.010406533227663866
2017-07-01,05Q,183353,60742,0.031136223461197786,0.010314947044662895
2017-07-01,04M,43817,27924,0.021179429895009153,0.013497373174526681
2017-07-01,01F,101269,64347,0.02763962830924156,0.01756240471234797
2017-07-01,02H,353554,133063,0.03993646384376124,0.015030421628499187
2017-07-01,01X,201322,94114,0.03155010857191573,0.014749043413721685
2017-07-01,03D,135265,47734,0.030003788598005794,0.010588111077789588
2017-07-01,03Q,253245,84188,0.03010463066505741,0.010007892145668634
2017-07-01,05J,152126,47840,0.04162047519668537,0.013088647130729977
2017-07-01,04F,233810,73117,0.04828783772676035,0.01510055956147101
2017-07-01,01J,180198,66522,0.033230285112371985,0.01226731165853788
2017-07-01,05G,220887,61910,0.036338203059761355,0.010184837276208312
2017-07-01,08X,118878,42436,0.018558338763445578,0.006624788974962369
2017-07-01,08L,147617,46891,0.03446600422977118,0.010948233633918862
2017-07-01,05A,218934,104276,0.019496409976194742,0.009285938441163469
2017-07-01,01E,136753,47945,0.026129225915496403,0.009160791620794242
2017-07-01,09E,86684,58228,0.018575400259117875,0.01247760147533473
2017-07-01,02E,148245,59702,0.029947728592712306,0.012060705537738947
2017-07-01,06N,308347,118137,0.025559849880530266,0.009792746436113223
2017-07-01,08F,152367,45877,0.026295883440515717,0.007917569057607878
2017-07-01,09J,139673,64754,0.023844703924518033,0.011054677410295767
2017-07-01,07T,143252,35750,0.03420253923746473,0.008535593064944044
2017-07-01,06L,201988,80270,0.019273347803833753,0.0076592254401931575
2017-07-01,05R,130252,59912,0.01878095385305719,0.00863867355007495
2017-07-01,02Q,105659,40934,0.029782948297372276,0.01153839432139843
2017-07-01,04E,107237,85528,0.01648465503772177,0.013147510430786647
2017-07-01,08N,119597,38599,0.022507682162477925,0.007264179066276624
2017-07-01,01G,124566,106009,0.015372762273089594,0.013082632145272024
2017-07-01,11M,357122,162418,0.021065885855297194,0.009580700849697468
2017-07-01,08V,151280,44059,0.02164024410218235,0.006302535132853332
2017-07-01,99D,133955,52244,0.022649418018761372,0.008833535104864836
2017-07-01,08P,62394,25416,0.01646850214863355,0.006708392643678404
2017-07-01,02T,176479,72570,0.028832913885688483,0.011856394022429939
2017-07-01,04D,118319,71903,0.01663514510603167,0.01010925412282892
2017-07-01,06D,123152,35210,0.04159476782458,0.011892228913078649
2017-07-01,09G,360084,127997,0.027948200470382673,0.00993458697306065
2017-07-01,99J,310730,101841,0.02594180879852516,0.008502364592574262
2017-07-01,05X,185884,46581,0.048674825747978344,0.012197510588144106
2017-07-01,07P,150998,37757,0.022156982983064944,0.005540346272742573
2017-07-01,00M,372008,163805,0.03657531097686032,0.016105080575053776
2017-07-01,06W,157850,74890,0.030503193511409375,0.014471866722011074
2017-07-01,03V,40873,29626,0.019801371024392608,0.01435263910084054
2017-07-01,07X,127877,50182,0.01837663589020493,0.007211432409598784
2017-07-01,02N,116713,38976,0.02936788578045585,0.009807328371124443
2017-07-01,08D,96360,35069,0.01775202215723546,0.006460623339893009
2017-07-01,01T,187599,43115,0.040024441494984866,0.009198630030310783
2017-07-01,10C,46548,21509,0.02486234322831235,0.011488445056667747
2017-07-01,04Y,150805,50734,0.044001044552498245,0.01480288448212225
2017-07-01,08W,122616,39890,0.027226551527740925,0.008857466728987943
2017-07-01,10K,73045,58960,0.01702328679361633,0.013740748707668135
2017-07-01,11N,412521,193912,0.02394548856293982,0.01125595443193628
2017-07-01,02F,137647,83290,0.021979280105004648,0.013299630503722109
2017-07-01,08C,79846,34470,0.02366110970681572,0.010214643834305261
2017-07-01,06P,121911,40053,0.03164027705972854,0.010395190073687423
2017-07-01,10Q,378682,152745,0.024899547216999777,0.010043470087462912
2017-07-01,13T,516143,293133,0.02878234181751508,0.016346350147136837
2017-07-01,07Y,118116,40425,0.020881759133869127,0.007146746528723115
2017-07-01,05D,114822,38492,0.03280587329759283,0.01099757603047276
2017-07-01,03F,240293,130665,0.026264343066251906,0.014281857510421882
2017-07-01,03K,209102,74151,0.035092542058621945,0.012444391187979433
