pct_id,month,numerator,denominator,calc_value,percentile
01H,2018-06-01,7,324.21499999999986,0.02159061116851473,0.28421052631578947
01H,2019-04-01,2,325.3059999999999,0.00614805752122617,0.05263157894736842
01H,2018-02-01,6,323.89300000000014,0.018524636222456172,0.5052631578947369
01H,2019-03-01,2,325.23699999999997,0.00614936184997402,0.08421052631578947
01H,2018-12-01,11,325.0629999999999,0.0338395941709761,0.32105263157894737
01H,2017-12-01,14,323.9110000000001,0.043221749184189466,0.9105263157894737
01H,2018-01-01,2,323.896,0.0061748215476572724,0.39473684210526316
01H,2018-04-01,2,323.943,0.006173925659761131,0.17894736842105263
01H,2018-08-01,5,324.61899999999997,0.015402672055548197,0.25263157894736843
01H,2019-01-01,14,325.12,0.043061023622047244,0.34210526315789475
01H,2019-02-01,3,325.17099999999994,0.009225914980118155,0.13157894736842105
01H,2018-10-01,10,324.781,0.030789978477805045,0.3263157894736842
01H,2018-11-01,14,324.933,0.04308580538141709,0.39473684210526316
01J,2017-12-01,14,164.581,0.08506449711692116,0.968421052631579
01J,2018-06-01,13,165.35199999999995,0.07862015578886257,0.6842105263157895
01J,2018-11-01,102,166.058,0.6142432162256561,0.7842105263157895
01J,2018-09-01,55,165.78000000000003,0.3317649897454457,0.7473684210526316
01J,2018-07-01,21,165.45599999999996,0.12692196112561652,0.6684210526315789
01J,2018-02-01,11,164.77500000000003,0.06675769989379456,0.8736842105263158
01J,2018-05-01,11,165.22799999999995,0.06657467257365582,0.6736842105263158
01J,2018-04-01,9,165.04200000000006,0.054531573781219304,0.6421052631578947
01J,2019-03-01,211,165.56600000000003,1.274416244881195,0.8052631578947368
01J,2017-11-01,2,164.49,0.012158793847650312,0.7789473684210526
01J,2018-10-01,70,165.90900000000005,0.42191803940714473,0.7473684210526316
01J,2019-04-01,242,166.455,1.453846384908834,0.8263157894736842
01J,2019-01-01,173,166.17300000000003,1.0410836898894524,0.8052631578947368
01J,2018-01-01,10,164.648,0.060735629949953844,0.8947368421052632
01J,2019-02-01,179,166.119,1.07754079906573,0.8210526315789474
01J,2018-12-01,141,166.09799999999996,0.8488964346349748,0.8
01J,2018-08-01,48,165.65699999999998,0.2897553378366142,0.7631578947368421
01J,2018-03-01,13,164.90100000000007,0.07883517989581625,0.8526315789473684
01K,2018-02-01,2,345.8830000000001,0.005782302107938232,0.29473684210526313
01K,2018-09-01,7,345.826,0.020241393070503662,0.29473684210526313
01K,2018-03-01,1,345.898,0.0028910256780900726,0.18421052631578946
01K,2018-11-01,8,349.38700000000006,0.02289724574755214,0.2631578947368421
01K,2018-04-01,1,345.853,0.0028914018383532887,0.1368421052631579
01K,2018-08-01,2,345.93600000000004,0.005781416215716201,0.1368421052631579
01K,2018-06-01,7,346.033,0.02022928449020758,0.2736842105263158
01K,2019-04-01,149,348.98400000000004,0.4269536712284803,0.5578947368421052
01K,2018-07-01,4,346.0970000000001,0.011557453546260149,0.21052631578947367
01K,2019-02-01,3,349.33,0.008587868204849284,0.12631578947368421
01K,2017-12-01,3,345.84099999999995,0.008674506492868111,0.5578947368421052
01K,2019-01-01,4,349.493,0.011445150546649003,0.14736842105263157
01K,2018-01-01,2,345.7699999999999,0.005784191803800215,0.38421052631578945
01K,2018-10-01,4,346.7299999999999,0.01153635393533874,0.1736842105263158
01K,2018-12-01,6,349.52299999999997,0.017166252292409943,0.17894736842105263
01K,2019-03-01,2,349.153,0.0057281478320392485,0.07368421052631578
01R,2018-11-01,155,187.64600000000004,0.8260234697249074,0.8368421052631579
01R,2018-05-01,35,185.96099999999998,0.18821150671377335,0.8473684210526315
01R,2019-04-01,235,188.82100000000005,1.2445649583467937,0.7894736842105263
01R,2019-03-01,239,188.59500000000003,1.2672658341949679,0.8
01R,2018-09-01,113,187.19299999999998,0.6036550512038378,0.8421052631578947
01R,2018-04-01,17,185.73699999999997,0.09152726704964548,0.7684210526315789
01R,2019-02-01,187,188.32000000000005,0.9929906542056072,0.8
01R,2018-12-01,192,187.81900000000002,1.0222607936364265,0.8315789473684211
01R,2018-03-01,15,185.53799999999998,0.08084597225366233,0.8631578947368421
01R,2018-10-01,151,187.38800000000003,0.8058146732981833,0.8526315789473684
01R,2018-06-01,62,186.15900000000002,0.33304863047180094,0.8631578947368421
01R,2019-01-01,174,188.008,0.9254925322326709,0.7842105263157895
01R,2018-07-01,98,186.44099999999997,0.5256354557205766,0.8578947368421053
01R,2018-08-01,134,186.736,0.7175906092022963,0.868421052631579
01T,2018-10-01,73,155.56899999999996,0.4692451580970503,0.7631578947368421
01T,2019-04-01,184,155.89000000000001,1.1803194560266854,0.7736842105263158
01T,2018-08-01,35,155.38800000000003,0.22524261847761726,0.7315789473684211
01T,2018-06-01,7,155.27700000000002,0.04508072670131442,0.5157894736842106
01T,2018-09-01,47,155.50800000000004,0.30223525477788915,0.7368421052631579
01T,2018-12-01,111,155.64399999999998,0.7131659427925267,0.7684210526315789
01T,2018-07-01,26,155.35399999999996,0.16735970750672663,0.7157894736842105
01T,2019-02-01,150,155.65599999999998,0.9636634630210209,0.7789473684210526
01T,2018-11-01,87,155.694,0.5587883926162859,0.7631578947368421
01T,2019-01-01,144,155.618,0.9253428266652958,0.7789473684210526
01T,2019-03-01,183,155.79999999999998,1.1745827984595636,0.7894736842105263
01V,2018-03-01,6,124.87499999999999,0.048048048048048055,0.7052631578947368
01V,2018-08-01,103,125.261,0.8222830729436936,0.9
01V,2018-07-01,112,125.10499999999999,0.895247991686983,0.9210526315789473
01V,2018-05-01,7,125.02699999999999,0.055987906612171776,0.6473684210526316
01V,2017-12-01,4,124.903,0.032024851284596846,0.8473684210526315
01V,2018-01-01,2,124.88699999999999,0.01601447708728691,0.6052631578947368
01V,2019-01-01,285,125.328,2.2740329375718114,0.968421052631579
01V,2017-11-01,4,124.76399999999998,0.032060530281170854,0.9526315789473684
01V,2018-12-01,286,125.30399999999999,2.2824490838281304,0.968421052631579
01V,2018-04-01,12,125.003,0.09599769605529468,0.8
01V,2018-11-01,195,125.315,1.5560786817220604,0.9421052631578948
01V,2018-10-01,193,125.30199999999999,1.5402786866929499,0.9421052631578948
01V,2019-02-01,322,125.35,2.5688073394495414,0.9842105263157894
01V,2018-06-01,32,125.03000000000002,0.2559385747420619,0.8421052631578947
01V,2018-09-01,127,125.42099999999999,1.0125895982331508,0.9105263157894737
01V,2018-02-01,6,124.88199999999998,0.04804535481494532,0.8157894736842105
01V,2019-03-01,403,125.319,3.215793295509859,0.9894736842105263
01V,2019-04-01,393,125.26699999999998,3.1372987299129065,0.9894736842105263
01W,2018-02-01,4,311.4400000000001,0.012843565373747748,0.4263157894736842
01W,2018-09-01,106,313.2419999999999,0.33839651132351356,0.7526315789473684
01W,2019-01-01,297,313.61000000000007,0.9470361276745,0.7894736842105263
01W,2018-12-01,254,313.37500000000006,0.810530514559234,0.7894736842105263
01W,2019-03-01,345,314.04299999999995,1.0985756727581892,0.7736842105263158
01W,2019-02-01,306,313.768,0.9752428545932027,0.7894736842105263
01W,2018-03-01,8,311.5139999999999,0.025681028782013015,0.5263157894736842
01W,2018-10-01,163,313.06500000000005,0.5206586491623144,0.7789473684210526
01W,2019-04-01,355,314.19900000000007,1.129857192416271,0.7631578947368421
01W,2018-04-01,21,311.80600000000004,0.06734956992488919,0.6947368421052632
01W,2017-12-01,10,311.24600000000004,0.03212892695809745,0.8526315789473684
01W,2018-06-01,45,312.226,0.14412637000121706,0.7789473684210526
01W,2018-07-01,78,312.58400000000006,0.2495329255496122,0.7736842105263158
01W,2018-08-01,85,312.85699999999997,0.271689621776083,0.7578947368421053
01W,2018-05-01,40,311.91900000000004,0.12823842087208537,0.7894736842105263
01W,2017-11-01,10,310.957,0.032158787227816066,0.9578947368421052
01W,2018-11-01,212,313.12199999999996,0.6770523949131649,0.8
01W,2018-01-01,16,311.40500000000003,0.05138003564489972,0.868421052631579
01X,2018-03-01,5,197.454,0.025322353560829357,0.5210526315789473
01X,2019-01-01,275,197.98600000000002,1.3889871000979865,0.8789473684210526
01X,2018-08-01,28,197.82000000000002,0.14154281670205235,0.6631578947368421
01X,2018-05-01,6,197.566,0.03036959800775437,0.4368421052631579
01X,2018-02-01,1,197.35700000000006,0.005066959874744751,0.2736842105263158
01X,2018-04-01,3,197.52499999999998,0.015187950892292117,0.3157894736842105
01X,2019-03-01,341,197.96600000000007,1.7225180081428118,0.8894736842105263
01X,2018-06-01,4,197.68000000000004,0.020234722784297852,0.2789473684210526
01X,2018-10-01,79,197.82999999999998,0.3993327604508922,0.7368421052631579
01X,2018-12-01,208,197.94300000000007,1.050807555710482,0.8421052631578947
01X,2018-09-01,46,197.917,0.23242066118625485,0.7105263157894737
01X,2018-11-01,167,197.88899999999998,0.8439074430615143,0.8421052631578947
01X,2018-07-01,4,197.71800000000005,0.020230833813815633,0.26842105263157895
01X,2019-04-01,359,198.01299999999998,1.8130122769717143,0.8789473684210526
01X,2018-01-01,1,197.42500000000004,0.005065214638470305,0.3736842105263158
01X,2019-02-01,279,198.04000000000005,1.4088063017572203,0.8789473684210526
